Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
RNA splicing (GO:0008380),-0.1528800346470342,-1063.7964054092447,0.0,0.0,107,56,RNF113A;SRSF7;SYNCRIP;MBNL1;SF3A3;NCBP2;PRPF3;SNRPD1;MPHOSPH10;TARDBP;SNRPF;SRSF2;PDCD7;PRPF4;KHSRP;SNRNP25;EIF4A3;MTERF3;LSM4;EFTUD2;SMNDC1;SNRPG;LUC7L3;PPIG;SNRPA1;SRRM1;RSRC1;LSM1;SF3B3;TXNL4A;DHX15;SNRPB;SRPK1;PTBP1;SF3B4;MAGOHB;SNRNP48;SFPQ;CDC40;SRSF11;BCAS2;HNRNPH3;MAGOH;USB1;SF3B2;SRSF10;SMU1;SNRPD3;SNRNP40;TRA2B;CDK12;SNRNP70;SNRPD2;PRPF4B;HNRNPC;RNPS1,RNF113A;SRSF7;SYNCRIP;MBNL1;SF3A3;NCBP2;PRPF3;SNRPD1;MPHOSPH10;TARDBP;SNRPF;SRSF2;PDCD7;PRPF4;KHSRP;SNRNP25;EIF4A3;MTERF3;LSM4;EFTUD2;SMNDC1;SNRPG;LUC7L3;PPIG;SNRPA1;SRRM1;RSRC1;LSM1;SF3B3;TXNL4A;DHX15;SNRPB;SRPK1;PTBP1;SF3B4;MAGOHB;SNRNP48;SFPQ;CDC40;SRSF11;BCAS2;HNRNPH3;MAGOH;USB1;SF3B2;SRSF10;SMU1;SNRPD3;SNRNP40;TRA2B;CDK12;SNRNP70;SNRPD2;PRPF4B;HNRNPC;RNPS1
viral gene expression (GO:0019080),-0.17687017649019593,-593.2160488842086,0.0,0.032094889237746387,111,41,RPS13;RPL10;NUP35;NUP88;NUP37;NDC1;SEH1L;RPL32;NUP85;MRPS12;RAE1;RANBP2;NUP107;NUPL2;NUP62;EIF2AK4;RPL35;RPL17;RPL24;RPL36A;RPL5;RPL27;RPL18;RPL12;RPS10;RPL7A;TPR;RPL29;RPL23;RPS7;RPS14;RPL38;RPL36;RPL26;RPL10A;RPS24;RPL7;RPS25;RPL19;RPS18;RPL6,RPL36A;RPL5;RPL27;RPL18;RPL12;RPS10;RPL7A;TPR;RPL29;RPL23;RPS7;RPS14;RPL38;RPL36;RPL26;RPL10A;RPS24;RPL7;RPS25;RPL19;RPS18;RPL6
nuclear-transcribed mRNA catabolic process (GO:0000956),-0.10910296127092783,-720.7165414942808,1.0,0.04613640327926042,175,60,MRTO4;EIF4A1;RPS13;RPL10;EXOSC9;GSPT1;EXOSC6;RC3H1;NCBP2;RPL32;CNOT10;EXOSC4;EIF4A3;EIF4G1;CNOT11;EXOSC8;LSM4;MRPS12;EIF4E;POLR2D;LSM1;RBM8A;ETF1;PELO;POLR2G;MAGOHB;CNOT1;DCPS;MAGOH;EXOSC7;UPF3B;DDX5;RPL35;RPL17;RPL24;EIF3E;PAIP1;RPL36A;RPL5;RPL27;RPL18;RNPS1;RPL12;RPS10;RPL7A;RPL29;LSM5;RPL23;RPS7;RPS14;RPL38;RPL36;RPL26;RPL10A;RPS24;RPL7;RPS25;RPL19;RPS18;RPL6,EIF3E;PAIP1;RPL36A;RPL5;RPL27;RPL18;RNPS1;RPL12;RPS10;RPL7A;RPL29;LSM5;RPL23;RPS7;RPS14;RPL38;RPL36;RPL26;RPL10A;RPS24;RPL7;RPS25;RPL19;RPS18;RPL6
protein targeting to ER (GO:0045047),-0.42095302775681476,-386.1752745080288,0.0,0.06118088260945404,98,36,RPS13;RPL10;RPL32;MRPS12;SEC63;SRP72;SRP19;RPL35;CHMP4B;RPL17;CHMP4A;SRP54;RPL24;SRP9;RPL36A;RPL5;RPL27;RPL18;RPL12;RPS10;RPL7A;SEC61G;RPL29;RPL23;RPS7;RPS14;RPL38;RPL36;RPL26;RPL10A;RPS24;RPL7;RPS25;RPL19;RPS18;RPL6,RPL35;CHMP4B;RPL17;CHMP4A;SRP54;RPL24;SRP9;RPL36A;RPL5;RPL27;RPL18;RPL12;RPS10;RPL7A;SEC61G;RPL29;RPL23;RPS7;RPS14;RPL38;RPL36;RPL26;RPL10A;RPS24;RPL7;RPS25;RPL19;RPS18;RPL6
SRP-dependent cotranslational protein targeting to membrane (GO:0006614),-0.39294853118957607,-275.7818870445324,0.0,0.06753299610442468,90,34,RPS13;RPL10;RPL32;MRPS12;SEC63;SRP72;SRP19;RPL35;RPL17;SRP54;RPL24;SRP9;RPL36A;RPL5;RPL27;SEC61B;RPL18;RPL12;RPS10;RPL7A;RPL29;RPL23;RPS7;RPS14;RPL38;RPL36;RPL26;RPL10A;RPS24;RPL7;RPS25;RPL19;RPS18;RPL6,RPL35;RPL17;SRP54;RPL24;SRP9;RPL36A;RPL5;RPL27;SEC61B;RPL18;RPL12;RPS10;RPL7A;RPL29;RPL23;RPS7;RPS14;RPL38;RPL36;RPL26;RPL10A;RPS24;RPL7;RPS25;RPL19;RPS18;RPL6
nucleotide-excision repair (GO:0006289),-0.1841777668914283,-303.768870372012,0.25,0.06980638409209838,109,40,PRPF19;UBE2N;CETN2;POLR2H;PCNA;OGG1;HUS1;XPC;CHD1L;CDK7;POLR2F;POLR2C;RFC3;PARP1;POLR2E;POLR2D;GTF2H2;GTF2H5;RFC5;RFC4;RPA2;POLR2G;COPS5;COPS7A;COPS8;POLR2K;COPS6;UBE2V2;TCEA1;POLR2B;POLR2L;BRCA2;COPS4;RFC2;RPA3;RAD23B;UBB;MNAT1;POLR2I;COPS3,UBE2N;CETN2;POLR2H;PCNA;OGG1;HUS1;XPC;CHD1L;CDK7;POLR2F;POLR2C;RFC3;PARP1;POLR2E;POLR2D;GTF2H2;GTF2H5;RFC5;RFC4;RPA2;POLR2G;COPS5;COPS7A;COPS8;POLR2K;COPS6;UBE2V2;TCEA1;POLR2B;POLR2L;BRCA2;COPS4;RFC2;RPA3;RAD23B;UBB;MNAT1;POLR2I;COPS3
cotranslational protein targeting to membrane (GO:0006613),-0.36282695339509025,-197.73626872792676,0.0,0.07973574045002617,94,34,RPS13;RPL10;RPL32;MRPS12;SEC63;SRP72;SRP19;SSR2;RPL35;RPL17;SRP54;RPL24;SRP9;RPL36A;RPL5;RPL27;RPL18;RPL12;RPS10;RPL7A;RPL29;RPL23;RPS7;RPS14;RPL38;RPL36;RPL26;RPL10A;RPS24;RPL7;RPS25;RPL19;RPS18;RPL6,RPL35;RPL17;SRP54;RPL24;SRP9;RPL36A;RPL5;RPL27;RPL18;RPL12;RPS10;RPL7A;RPL29;RPL23;RPS7;RPS14;RPL38;RPL36;RPL26;RPL10A;RPS24;RPL7;RPS25;RPL19;RPS18;RPL6
respiratory electron transport chain (GO:0022904),-0.2949205818858241,-220.68597395922043,0.0,0.08367596122698162,95,33,CYCS;SDHB;NDUFAB1;UQCRC2;NDUFAF1;UQCRFS1;CYC1;NDUFA8;MT-ND6;NDUFA12;SDHD;NDUFV2;NDUFB2;NDUFV1;ETFB;NDUFA10;NDUFB3;NDUFB6;PMPCB;NDUFB9;COX15;NDUFA5;NDUFV3;COX7B;COX8A;NDUFA6;COX5A;NDUFS3;NDUFB7;UQCRQ;NDUFC2;UQCRH;COX4I1,NDUFB2;NDUFV1;ETFB;NDUFA10;NDUFB3;NDUFB6;PMPCB;NDUFB9;COX15;NDUFA5;NDUFV3;COX7B;COX8A;NDUFA6;COX5A;NDUFS3;NDUFB7;UQCRQ;NDUFC2;UQCRH;COX4I1
"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay (GO:0000184)",-0.24034239132067367,-179.03756860260705,0.0,0.0846948465996085,113,39,RPS13;RPL10;GSPT1;NCBP2;RPL32;EIF4A3;EIF4G1;MRPS12;RBM8A;ETF1;MAGOHB;MAGOH;UPF3B;RPL35;RPL17;RPL24;EIF3E;RPL36A;RPL5;RPL27;RPL18;RNPS1;RPL12;RPS10;RPL7A;RPL29;RPL23;RPS7;RPS14;RPL38;RPL36;RPL26;RPL10A;RPS24;RPL7;RPS25;RPL19;RPS18;RPL6,RPL35;RPL17;RPL24;EIF3E;RPL36A;RPL5;RPL27;RPL18;RNPS1;RPL12;RPS10;RPL7A;RPL29;RPL23;RPS7;RPS14;RPL38;RPL36;RPL26;RPL10A;RPS24;RPL7;RPS25;RPL19;RPS18;RPL6
mitochondrial ATP synthesis coupled electron transport (GO:0042775),-0.2707961437680161,-155.49110907940096,0.0,0.09467992325135181,86,32,TAZ;CYCS;NDUFAB1;UQCRC2;NDUFAF1;UQCRFS1;CYC1;NDUFA8;MT-ND6;NDUFA12;SDHD;NDUFV2;NDUFB2;NDUFV1;NDUFA10;NDUFB3;NDUFB6;PMPCB;NDUFB9;COX15;NDUFA5;NDUFV3;COX7B;COX8A;NDUFA6;COX5A;NDUFS3;NDUFB7;UQCRQ;NDUFC2;UQCRH;COX4I1,NDUFB2;NDUFV1;NDUFA10;NDUFB3;NDUFB6;PMPCB;NDUFB9;COX15;NDUFA5;NDUFV3;COX7B;COX8A;NDUFA6;COX5A;NDUFS3;NDUFB7;UQCRQ;NDUFC2;UQCRH;COX4I1
