Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
Huntington disease,-0.17413084691513706,-165.08805779173215,0.0,0.0,193,63,PPIF;CREBBP;TFAM;CYCS;VDAC1;AP2A2;SDHB;UQCRFS1;POLR2H;COX7B2;POLR2C;PPARG;CLTC;CLTB;SOD2;NDUFA10;VDAC3;POLR2B;NDUFAB1;VDAC2;AP2M1;UQCRC2;POLR2F;NDUFV3;SLC25A5;POLR2E;POLR2L;CLTA;POLR2K;COX5A;NDUFA6;GPX1;SDHD;NDUFA8;SLC25A4;COX8A;NDUFB8;NDUFB9;NDUFV2;NDUFV1;NDUFS7;NDUFB6;POLR2I;AP2B1;CYC1;COX7A2L;NDUFA7;POLR2J;HDAC2;NDUFA2;UQCR10;HDAC1;AP2S1;NDUFA5;NDUFC2;NDUFB2;SOD1;NDUFA9;UQCRQ;UQCRB;SLC25A6;NDUFB10;POLR2J3,CLTC;CLTB;SOD2;NDUFA10;VDAC3;POLR2B;NDUFAB1;VDAC2;AP2M1;UQCRC2;POLR2F;NDUFV3;SLC25A5;POLR2E;POLR2L;CLTA;POLR2K;COX5A;NDUFA6;GPX1;SDHD;NDUFA8;SLC25A4;COX8A;NDUFB8;NDUFB9;NDUFV2;NDUFV1;NDUFS7;NDUFB6;POLR2I;AP2B1;CYC1;COX7A2L;NDUFA7;POLR2J;HDAC2;NDUFA2;UQCR10;HDAC1;AP2S1;NDUFA5;NDUFC2;NDUFB2;SOD1;NDUFA9;UQCRQ;UQCRB;SLC25A6;NDUFB10;POLR2J3
Ribosome,-0.15538120384502516,-42.50014367557259,0.0,0.037425149700598806,153,79,MRPL4;MRPL30;MRPL24;MRPS2;MRPL19;MRPL1;MRPL3;MRPL12;MRPS17;MRPL23;MRPS16;MRPL17;MRPS6;RPS13;MRPL18;MRPL10;MRPS10;MRPL21;MRPS12;MRPS18C;MRPL9;MRPS5;MRPS9;MRPL34;MRPL14;RSL24D1;MRPS15;RPL22L1;MRPL28;MRPL20;MRPL22;MRPS7;RPL26L1;MRPL2;RPL10;MRPL32;MRPS21;MRPL13;MRPL33;MRPL16;RPL32;RPL35;RPL5;RPL24;RPL23;RPL18;RPL7A;RPL6;FAU;RPS26;RPS7;RPS10;RPL27;RPL35A;RPS14;RPL21;RPS27A;RPS15;RPS11;RPS2;RPS18;RPL38;RPL18A;RPL10A;RPS23;RPS25;RPS8;RPL37A;RPL41;RPL22;RPS21;RPL3;RPL34;RPS9;RPL8;RPL28;RPS15A;RPL23A;RPL31,MRPL30;MRPL24;MRPS2;MRPL19;MRPL1;MRPL3;MRPL12;MRPS17;MRPL23;MRPS16;MRPL17;MRPS6;RPS13;MRPL18;MRPL10;MRPS10;MRPL21;MRPS12;MRPS18C;MRPL9;MRPS5;MRPS9;MRPL34;MRPL14;RSL24D1;MRPS15;RPL22L1;MRPL28;MRPL20;MRPL22;MRPS7;RPL26L1;MRPL2;RPL10;MRPL32;MRPS21;MRPL13;MRPL33;MRPL16;RPL32;RPL35;RPL5;RPL24;RPL23;RPL18;RPL7A;RPL6;FAU;RPS26;RPS7;RPS10;RPL27;RPL35A;RPS14;RPL21;RPS27A;RPS15;RPS11;RPS2;RPS18;RPL38;RPL18A;RPL10A;RPS23;RPS25;RPS8;RPL37A;RPL41;RPL22;RPS21;RPL3;RPL34;RPS9;RPL8;RPL28;RPS15A;RPL23A;RPL31
Necroptosis,-0.3783151820443217,-29.552726798653726,0.0,0.0561377245508982,162,36,PGAM5;PPID;IL1B;VDAC1;HSP90AB1;AIFM1;XIAP;HSP90AA1;EIF2AK2;DNM1L;GLUD1;BID;VDAC3;VDAC2;H2AFY;CAPN1;PARP1;VPS4B;HMGB1;SLC25A5;SLC25A4;CHMP4B;H2AFZ;CHMP2B;RBCK1;SHARPIN;TRADD;CHMP2A;H2AFV;SLC25A6;H2AFJ;GLUL;HIST2H2AC;HIST1H2AJ;TNFSF10;HIST1H2AM,GLUL;HIST2H2AC;HIST1H2AJ;TNFSF10;HIST1H2AM
Parkinson disease,-0.22385365094316909,-33.98761317514463,0.0,0.0665335994677312,142,47,UBE2G2;PPIF;CYCS;VDAC1;SDHB;UQCRFS1;COX7B2;UBE2G1;NDUFA10;VDAC3;NDUFAB1;VDAC2;UQCRC2;NDUFV3;SLC25A5;UBE2L3;PARK7;COX5A;UCHL1;NDUFA6;SDHD;NDUFA8;SLC25A4;UBE2J2;COX8A;NDUFB8;NDUFB9;NDUFV2;NDUFV1;NDUFS7;NDUFB6;UBB;CYC1;COX7A2L;NDUFA7;NDUFA2;UQCR10;UBE2L6;NDUFA5;NDUFC2;NDUFB2;NDUFA9;UQCRQ;UQCRB;SLC25A6;NDUFB10;SNCA,NDUFA10;VDAC3;NDUFAB1;VDAC2;UQCRC2;NDUFV3;SLC25A5;UBE2L3;PARK7;COX5A;UCHL1;NDUFA6;SDHD;NDUFA8;SLC25A4;UBE2J2;COX8A;NDUFB8;NDUFB9;NDUFV2;NDUFV1;NDUFS7;NDUFB6;UBB;CYC1;COX7A2L;NDUFA7;NDUFA2;UQCR10;UBE2L6;NDUFA5;NDUFC2;NDUFB2;NDUFA9;UQCRQ;UQCRB;SLC25A6;NDUFB10;SNCA
Oxidative phosphorylation,-0.33589065478892716,-24.243390125239713,0.0,0.10978043912175649,133,36,ATP6AP1;SDHB;UQCRFS1;COX7B2;PPA1;NDUFA10;NDUFAB1;UQCRC2;NDUFV3;ATP6V0B;COX5A;COX17;NDUFA6;SDHD;NDUFA8;PPA2;COX8A;NDUFB8;NDUFB9;NDUFV2;NDUFV1;NDUFS7;NDUFB6;ATP6V0D1;CYC1;COX7A2L;NDUFA7;NDUFA2;UQCR10;NDUFA5;NDUFC2;NDUFB2;NDUFA9;UQCRQ;UQCRB;NDUFB10,ATP6V0B;COX5A;COX17;NDUFA6;SDHD;NDUFA8;PPA2;COX8A;NDUFB8;NDUFB9;NDUFV2;NDUFV1;NDUFS7;NDUFB6;ATP6V0D1;CYC1;COX7A2L;NDUFA7;NDUFA2;UQCR10;NDUFA5;NDUFC2;NDUFB2;NDUFA9;UQCRQ;UQCRB;NDUFB10
Alcoholism,-0.561162146588149,-19.193698692221737,0.0,0.1465818363273453,180,23,PPP1CC;GNG12;GNB1;H2AFY;HRAS;KRAS;ATF4;GRB2;CALM3;H2AFZ;PPP1CA;CALM1;HDAC2;HDAC1;CALM2;H2AFV;H3F3B;H2AFJ;GNAS;HIST2H2AC;CALML5;HIST1H2AJ;HIST1H2AM,GRB2;CALM3;H2AFZ;PPP1CA;CALM1;HDAC2;HDAC1;CALM2;H2AFV;H3F3B;H2AFJ;GNAS;HIST2H2AC;CALML5;HIST1H2AJ;HIST1H2AM
Retrograde endocannabinoid signaling,-0.3922934684644847,-20.71626362140012,0.0,0.1497005988023952,148,21,GNG12;GNB1;NDUFA10;NDUFAB1;NDUFV3;NDUFA6;NDUFA8;MAPK13;NDUFB8;NDUFB9;NDUFV2;NDUFV1;NDUFS7;NDUFB6;NDUFA7;NDUFA2;NDUFA5;NDUFC2;NDUFB2;NDUFA9;NDUFB10,NDUFA6;NDUFA8;MAPK13;NDUFB8;NDUFB9;NDUFV2;NDUFV1;NDUFS7;NDUFB6;NDUFA7;NDUFA2;NDUFA5;NDUFC2;NDUFB2;NDUFA9;NDUFB10
Alzheimer disease,-0.2820247219743952,-19.353189699392683,0.0,0.1639577986883376,171,46,CYCS;IL1B;NAE1;SDHB;UQCRFS1;COX7B2;ATP2A2;BID;NDUFA10;NDUFAB1;UQCRC2;CAPN1;NDUFV3;HSD17B10;RTN4;APP;COX5A;NDUFA6;SDHD;NDUFA8;COX8A;NDUFB8;NDUFB9;NDUFV2;NDUFV1;NDUFS7;NDUFB6;CALM3;CYC1;COX7A2L;NDUFA7;CALM1;NDUFA2;UQCR10;RTN3;NDUFA5;NDUFC2;NDUFB2;NDUFA9;CALM2;UQCRQ;GAPDH;UQCRB;NDUFB10;SNCA;CALML5,NDUFA6;SDHD;NDUFA8;COX8A;NDUFB8;NDUFB9;NDUFV2;NDUFV1;NDUFS7;NDUFB6;CALM3;CYC1;COX7A2L;NDUFA7;CALM1;NDUFA2;UQCR10;RTN3;NDUFA5;NDUFC2;NDUFB2;NDUFA9;CALM2;UQCRQ;GAPDH;UQCRB;NDUFB10;SNCA;CALML5
Oxytocin signaling pathway,-0.21560571220938923,-15.767610567182807,0.6666666666666666,0.2605899312486139,153,17,CAMK1;PRKAG1;PPP1CC;CCND1;RHOA;ACTG1;HRAS;ACTB;KRAS;EEF2;CALM3;PPP1CA;CALM1;CALM2;MYL6;GNAS;CALML5,MYL6;GNAS;CALML5
cGMP-PKG signaling pathway,-0.2116596086471921,-13.981723822813528,0.375,0.2767192886953366,166,17,PPIF;PPP1CC;VDAC1;ATP2A2;RHOA;VDAC3;VDAC2;SLC25A5;ATF4;SLC25A4;CALM3;PPP1CA;CALM1;CALM2;SLC25A6;ATP1B3;CALML5,ATP1B3;CALML5
Rap1 signaling pathway,-0.27059807611878145,-14.586982881919772,0.1,0.27944111776447106,206,21,RALB;RAC2;RGS14;RAC3;MET;RHOA;ACTG1;THBS1;HRAS;ACTB;ITGB1;KRAS;PFN2;CTNND1;MAPK13;CALM3;CALM1;PFN1;CALM2;GNAS;CALML5,RALB;RAC2;RGS14;RAC3;MET;RHOA;ACTG1;THBS1;HRAS;ACTB;ITGB1;KRAS;PFN2;CTNND1;MAPK13;CALM3;CALM1;PFN1;CALM2;GNAS;CALML5
Hepatitis B,0.465006284058718,2.0512124694476634,0.011494252873563218,0.31508078994614,163,21,E2F3;IRAK1;CREBBP;BIRC5;CYCS;ATP6AP1;NFKB1;DDX3X;MYC;BID;VDAC3;HRAS;KRAS;YWHAZ;IRF3;ATF4;PCNA;MAPK13;GRB2;YWHAQ;YWHAB,E2F3;IRAK1;CREBBP;BIRC5;CYCS;ATP6AP1;NFKB1;DDX3X;MYC
Thermogenesis,-0.16110898751108618,-11.649012093492601,0.3,0.37808997389835713,231,61,NDUFAF4;PRKAG1;COA4;SMARCD1;SMARCC2;NDUFAF2;NDUFAF7;NDUFAF1;SDHB;UQCRFS1;COX7B2;COA6;PPARG;ACTG1;NDUFA10;RPS6KB2;NDUFAB1;KDM1A;UQCRC2;NDUFV3;HRAS;MLST8;ACTB;COX16;KRAS;SMARCB1;COX14;COA1;COX20;COX5A;COX17;NDUFA6;SMARCE1;SDHD;NDUFA8;SMARCA4;COX19;COX8A;MAPK13;NDUFB8;GRB2;NDUFB9;NDUFV2;NDUFV1;NDUFS7;RHEB;NDUFB6;CYC1;COX7A2L;NDUFA7;NDUFA2;UQCR10;NDUFA5;NDUFAF3;NDUFC2;NDUFB2;NDUFA9;UQCRQ;UQCRB;NDUFB10;GNAS,NDUFA10;RPS6KB2;NDUFAB1;KDM1A;UQCRC2;NDUFV3;HRAS;MLST8;ACTB;COX16;KRAS;SMARCB1;COX14;COA1;COX20;COX5A;COX17;NDUFA6;SMARCE1;SDHD;NDUFA8;SMARCA4;COX19;COX8A;MAPK13;NDUFB8;GRB2;NDUFB9;NDUFV2;NDUFV1;NDUFS7;RHEB;NDUFB6;CYC1;COX7A2L;NDUFA7;NDUFA2;UQCR10;NDUFA5;NDUFAF3;NDUFC2;NDUFB2;NDUFA9;UQCRQ;UQCRB;NDUFB10;GNAS
Non-alcoholic fatty liver disease (NAFLD),-0.17477309794017842,-11.877671846973799,0.4444444444444444,0.38048902195608786,149,37,CYCS;IL1B;NFKB1;PRKAG1;EIF2S1;SDHB;UQCRFS1;COX7B2;BID;NDUFA10;NDUFAB1;UQCRC2;NDUFV3;ATF4;COX5A;NDUFA6;SDHD;NDUFA8;COX8A;NDUFB8;NDUFB9;NDUFV2;NDUFV1;NDUFS7;NDUFB6;CYC1;COX7A2L;NDUFA7;NDUFA2;UQCR10;NDUFA5;NDUFC2;NDUFB2;NDUFA9;UQCRQ;UQCRB;NDUFB10,ATF4;COX5A;NDUFA6;SDHD;NDUFA8;COX8A;NDUFB8;NDUFB9;NDUFV2;NDUFV1;NDUFS7;NDUFB6;CYC1;COX7A2L;NDUFA7;NDUFA2;UQCR10;NDUFA5;NDUFC2;NDUFB2;NDUFA9;UQCRQ;UQCRB;NDUFB10
Adrenergic signaling in cardiomyocytes,-0.33164912436061916,-11.03582497022836,0.07142857142857142,0.392072996863416,145,17,TPM4;PPP1CC;TPM3;ATP2A2;PPP2CA;PPP2R1A;ATF4;MAPK13;TPM1;TPM2;CALM3;PPP1CA;CALM1;CALM2;GNAS;ATP1B3;CALML5,PPP2R1A;ATF4;MAPK13;TPM1;TPM2;CALM3;PPP1CA;CALM1;CALM2;GNAS;ATP1B3;CALML5
Bacterial invasion of epithelial cells,-0.24758143149444797,-9.183313963148356,0.07692307692307693,0.48964570858283435,74,21,ARPC4;ARPC5L;VCL;MET;RHOA;ACTG1;CLTC;CLTB;SEPT2;SEPT11;ILK;ACTB;ITGB1;CLTA;CTNNA1;RHOG;ARPC1B;CAV2;ARPC3;ARPC1A;ARPC5,MET;RHOA;ACTG1;CLTC;CLTB;SEPT2;SEPT11;ILK;ACTB;ITGB1;CLTA;CTNNA1;RHOG;ARPC1B;CAV2;ARPC3;ARPC1A;ARPC5
cAMP signaling pathway,-0.24552227525693737,-9.476509733471152,0.6,0.4973386560212908,212,15,CREBBP;NFKB1;PPP1CC;RAC2;RRAS2;RAC3;ATP2A2;RHOA;CALM3;PPP1CA;CALM1;CALM2;GNAS;ATP1B3;CALML5,GNAS;ATP1B3;CALML5
Cardiac muscle contraction,-0.19961690771178134,-8.567501623637312,0.45454545454545453,0.5224844428789479,78,16,TPM4;TPM3;UQCRFS1;COX7B2;ATP2A2;UQCRC2;COX5A;COX8A;TPM1;TPM2;CYC1;COX7A2L;UQCR10;UQCRQ;UQCRB;ATP1B3,TPM3;UQCRFS1;COX7B2;ATP2A2;UQCRC2;COX5A;COX8A;TPM1;TPM2;CYC1;COX7A2L;UQCR10;UQCRQ;UQCRB;ATP1B3
Fluid shear stress and atherosclerosis,-0.2240675093102953,-8.159905337565283,0.2857142857142857,0.5350410290530051,139,24,IL1B;NFKB1;HSP90AB1;CTSL;RAC2;HSP90AA1;RAC3;SUMO3;RHOA;ACTG1;ACTB;CAV2;MAPK13;GSTO1;CALM3;HSP90B1;CALM1;TXN;CALM2;CYBA;MGST1;MGST3;GSTM3;CALML5,CAV2;MAPK13;GSTO1;CALM3;HSP90B1;CALM1;TXN;CALM2;CYBA;MGST1;MGST3;GSTM3;CALML5
Ras signaling pathway,-0.14065070406201205,-7.523690235154361,0.9,0.5988023952095808,232,25,EXOC2;NFKB1;PTPN11;RALB;RAC2;GNG12;GNB1;RRAS2;RAC3;PAK2;MET;RHOA;BCL2L1;SHOC2;HRAS;PLA2G12A;KRAS;GRB2;CALM3;RAB5C;PLA2G16;CALM1;CALM2;ARF6;CALML5,ARF6;CALML5
Phagosome,-0.11880772460117581,-6.785859521156586,0.8888888888888888,0.6391977948864176,152,30,HLA-G;ATP6AP1;TUBB2A;ITGA2;M6PR;CTSL;HGS;CANX;TFRC;DYNC1LI1;TUBA1B;ACTG1;DYNC1I2;THBS1;ACTB;ITGB1;RAB7A;DYNC1H1;ATP6V0B;CALR;SEC61B;TUBB4B;TUBA1C;ATP6V0D1;RAB5C;SEC61G;CYBA;HLA-A;HLA-B;OLR1,HLA-G;ATP6AP1;TUBB2A;ITGA2;M6PR;CTSL;HGS;CANX;TFRC;DYNC1LI1;TUBA1B;ACTG1;DYNC1I2;THBS1;ACTB;ITGB1;RAB7A;DYNC1H1;ATP6V0B;CALR;SEC61B;TUBB4B;TUBA1C;ATP6V0D1;RAB5C;SEC61G;CYBA;HLA-A;HLA-B;OLR1
Glycolysis / Gluconeogenesis,-0.243169108649799,-6.925959009639107,0.4666666666666667,0.654940119760479,68,15,LDHA;PGK1;PFKP;PGAM1;ENO1;PKM;PDHA1;GPI;ADH5;LDHB;TPI1;G6PC3;ALDOA;GAPDH;ALDH3A1,PDHA1;GPI;ADH5;LDHB;TPI1;G6PC3;ALDOA;GAPDH;ALDH3A1
MAPK signaling pathway,0.3866786460128438,1.6652571773482725,0.010869565217391304,0.6557450628366248,295,29,IRAK1;HSPA8;DAXX;MAP4K4;IL1B;NFKB1;DUSP6;FLNA;HSPA1B;MKNK2;MYC;CDC25B;RAC2;GNG12;RRAS2;RAC3;TAOK3;PAK2;HSPA1A;MET;HRAS;KRAS;AREG;ATF4;MAPK13;GRB2;TRADD;HSPB1;STMN1,IRAK1;HSPA8;DAXX;MAP4K4;IL1B;NFKB1;DUSP6;FLNA;HSPA1B;MKNK2;MYC;CDC25B;RAC2;GNG12;RRAS2;RAC3;TAOK3;PAK2
Herpes simplex virus 1 infection,0.36755908623712397,1.6255509870792324,0.07692307692307693,0.6832521159271608,492,32,IRAK1;DAXX;CYCS;EIF2B1;SRSF7;HLA-G;IL1B;NFKB1;PPP1CC;PTPN11;EIF2S1;EIF2B2;EIF2B3;SRSF4;HCFC1;SRSF9;EIF2B4;SRSF2;EIF2AK2;SRPK1;BCL2L1;BID;EIF2AK1;IRF3;CALR;SRSF3;EIF2AK4;RHEB;PPP1CA;TRADD;HLA-A;HLA-B,IRAK1;DAXX;CYCS;EIF2B1;SRSF7;HLA-G;IL1B;NFKB1;PPP1CC;PTPN11;EIF2S1;EIF2B2;EIF2B3
mTOR signaling pathway,-0.23891025123380727,-6.2529440958845495,0.15789473684210525,0.6895300308473962,152,18,EIF4E;WNT7A;SEC13;RHOA;RPS6KB2;MAPKAP1;RRAGA;HRAS;TBC1D7;EIF4E2;MLST8;EIF4B;KRAS;LAMTOR4;GRB2;RHEB;SLC7A5;LAMTOR5,WNT7A;SEC13;RHOA;RPS6KB2;MAPKAP1;RRAGA;HRAS;TBC1D7;EIF4E2;MLST8;EIF4B;KRAS;LAMTOR4;GRB2;RHEB;SLC7A5;LAMTOR5
Neurotrophin signaling pathway,-0.19641668326366532,-5.749747259305417,0.6875,0.7038007318695941,119,16,IRAK1;NFKB1;PTPN11;RHOA;ARHGDIA;YWHAE;HRAS;KRAS;ATF4;MAPK13;GRB2;CALM3;CALM1;CALM2;ARHGDIB;CALML5,ARHGDIB;CALML5
HIF-1 signaling pathway,0.4113241653689092,1.7676204029778553,0.08974358974358974,0.7217235188509875,100,15,CREBBP;LDHA;HIF1A;EIF4E;NFKB1;MKNK2;PGK1;TFRC;ENO1;RPS6KB2;EIF4E2;TIMP1;PDHA1;ALDOA;GAPDH,CREBBP;LDHA;HIF1A;EIF4E;NFKB1;MKNK2
