Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
regulation of telomerase RNA localization to Cajal body (GO:1904872),0.7359182429581834,2.5625902322745726,0.0,0.0026712760948548577,18,17,CCT6A;RUVBL1;CCT5;DKC1;CCT7;CCT2;RUVBL2;CCT4;NHP2;TCP1;CCT8;CCT3;NAF1;NOP10;EXOSC10;PARN;DCP2,CCT6A;RUVBL1;CCT5;DKC1;CCT7;CCT2;RUVBL2;CCT4;NHP2;TCP1;CCT8;CCT3;NAF1
regulation of cellular ketone metabolic process (GO:0010565),0.6042166769252513,2.4424640589025977,0.0,0.007568615602088763,62,50,PSMD1;PSMD14;PSMC4;PSME3;ODC1;PSMD11;PSMD13;PSMA7;PSMD12;PSMD3;PSMB6;PSMD2;PSMB2;PRKAG2;PSMD7;PSMD6;PSMB7;PSMA5;PSMB3;PSME2;PSMC2;PSMC3;PSMC5;PSMA2;PSMD8;PSMC6;PSMA1;PSMD9;FGFR4;PSMB1;PSMA3;PSMA4;PSMC1;PSMB4;PSMB5;NQO1;PSMD4;OAZ1;PSMF1;AZIN1;PSMD5;PSMA6;PANK2;SIRT5;PSME4;PDK2;PSMB8;PSME1;OAZ2;PSMB9,PSMD1;PSMD14;PSMC4;PSME3;ODC1;PSMD11;PSMD13;PSMA7;PSMD12;PSMD3;PSMB6;PSMD2;PSMB2;PRKAG2;PSMD7;PSMD6;PSMB7;PSMA5;PSMB3;PSME2;PSMC2;PSMC3;PSMC5;PSMA2;PSMD8;PSMC6;PSMA1;PSMD9;FGFR4;PSMB1;PSMA3;PSMA4;PSMC1;PSMB4;PSMB5
regulation of cellular amine metabolic process (GO:0033238),0.6087538534262971,2.3955244154294837,0.0,0.008904253649516192,52,45,PSMD1;PSMD14;PSMC4;PSME3;ODC1;PSMD11;PSMD13;PSMA7;PSMD12;PSMD3;PSMB6;PSMD2;PSMB2;PSMD7;PSMD6;PSMB7;PSMA5;PSMB3;PSME2;PSMC2;PSMC3;PSMC5;PSMA2;PSMD8;PSMC6;PSMA1;PSMD9;PSMB1;PSMA3;PSMA4;PSMC1;PSMB4;PSMB5;NQO1;PSMD4;OAZ1;PSMF1;AZIN1;PSMD5;PSMA6;PSME4;PSMB8;PSME1;OAZ2;PSMB9,PSMD1;PSMD14;PSMC4;PSME3;ODC1;PSMD11;PSMD13;PSMA7;PSMD12;PSMD3;PSMB6;PSMD2;PSMB2;PSMD7;PSMD6;PSMB7;PSMA5;PSMB3;PSME2;PSMC2;PSMC3;PSMC5;PSMA2;PSMD8;PSMC6;PSMA1;PSMD9;PSMB1;PSMA3;PSMA4;PSMC1;PSMB4;PSMB5
negative regulation of G2/M transition of mitotic cell cycle (GO:0010972),0.6159842640539802,2.419722075921521,0.0,0.009201062104500064,63,51,PINX1;PSMD1;PSMD14;PSMC4;PSME3;PSMD11;PSMD13;PSMA7;AURKB;PSMD12;PSMD3;PSMB6;PSMD2;PSMB2;PSMD7;PSMD6;PSMB7;FHL1;PSMA5;PSMB3;PSME2;PSMC2;PSMC3;PSMC5;PSMA2;PSMD8;PSMC6;PSMA1;PSMD9;PSMB1;PSMA3;PSMA4;VPS4A;PSMC1;PSMB4;PSMB5;PSMD4;PSMF1;AURKA;RBX1;PSMD5;UBB;PSMA6;SKP1;PSME4;UBA52;ZFYVE19;PSMB8;PSME1;PSMB9;UBC,PINX1;PSMD1;PSMD14;PSMC4;PSME3;PSMD11;PSMD13;PSMA7;AURKB;PSMD12;PSMD3;PSMB6;PSMD2;PSMB2;PSMD7;PSMD6;PSMB7;FHL1;PSMA5;PSMB3;PSME2;PSMC2;PSMC3;PSMC5;PSMA2;PSMD8;PSMC6;PSMA1;PSMD9;PSMB1;PSMA3;PSMA4;VPS4A;PSMC1;PSMB4;PSMB5
regulation of cellular amino acid metabolic process (GO:0006521),0.6087538534262971,2.371797324822417,0.0,0.011219359598390401,52,45,PSMD1;PSMD14;PSMC4;PSME3;ODC1;PSMD11;PSMD13;PSMA7;PSMD12;PSMD3;PSMB6;PSMD2;PSMB2;PSMD7;PSMD6;PSMB7;PSMA5;PSMB3;PSME2;PSMC2;PSMC3;PSMC5;PSMA2;PSMD8;PSMC6;PSMA1;PSMD9;PSMB1;PSMA3;PSMA4;PSMC1;PSMB4;PSMB5;NQO1;PSMD4;OAZ1;PSMF1;AZIN1;PSMD5;PSMA6;PSME4;PSMB8;PSME1;OAZ2;PSMB9,PSMD1;PSMD14;PSMC4;PSME3;ODC1;PSMD11;PSMD13;PSMA7;PSMD12;PSMD3;PSMB6;PSMD2;PSMB2;PSMD7;PSMD6;PSMB7;PSMA5;PSMB3;PSME2;PSMC2;PSMC3;PSMC5;PSMA2;PSMD8;PSMC6;PSMA1;PSMD9;PSMB1;PSMA3;PSMA4;PSMC1;PSMB4;PSMB5
positive regulation of telomere maintenance via telomerase (GO:0032212),0.6596749145469429,2.3451742141048904,0.0,0.011702733367935566,33,22,ATR;CCT6A;CCT5;CCT7;AURKB;CCT2;CCT4;TCP1;CCT8;CCT3;NAF1;MAPK1;XRCC5;MAPKAPK5;PNKP;PARN;MAP3K4;NEK7;MAPK3;MAP2K7;NEK2;HNRNPA1,ATR;CCT6A;CCT5;CCT7;AURKB;CCT2;CCT4;TCP1;CCT8;CCT3;NAF1
ribosomal large subunit biogenesis (GO:0042273),0.5811147407535469,2.353357663009252,0.0,0.012169146654338794,64,54,RRS1;BOP1;NOP16;NLE1;WDR74;MRTO4;PAK1IP1;RPF2;RRP15;NOP2;PPAN;EBNA1BP2;MAK16;SURF6;NIP7;MDN1;BRIX1;MRPL20;RSL1D1;PES1;NHP2;NOC2L;EIF6;MALSU1;WDR18;WDR12;SNU13;SDAD1;LAS1L;MRPL1;MRPL11;GTF3A;RPF1;RPL26L1;AAMP;ZNF622;NSA2;NPM1;WDR55;YAE1D1;RPL12;RPL35A;RPL23A;RPL11;RPL14;RPL7A;RPL5;RPL7;RPL26;RPL10A;RPL3;RPL10;RPL6;RPL3L,RRS1;BOP1;NOP16;NLE1;WDR74;MRTO4;PAK1IP1;RPF2;RRP15;NOP2;PPAN;EBNA1BP2;MAK16;SURF6;NIP7;MDN1;BRIX1;MRPL20;RSL1D1;PES1;NHP2;NOC2L;EIF6;MALSU1;WDR18;WDR12
maturation of LSU-rRNA (GO:0000470),0.6402517832560165,2.327506205935981,0.0,0.013022470962417432,23,21,BOP1;RPF2;RRP15;NOP2;MAK16;RSL1D1;PES1;NHP2;EIF6;WDR12;RPL7L1;SNU13;LAS1L;FTSJ3;MRPL1;RPF1;NSA2;RPL35;RPL7A;RPL7;RPL10A,BOP1;RPF2;RRP15;NOP2;MAK16;RSL1D1;PES1;NHP2;EIF6;WDR12;RPL7L1;SNU13;LAS1L;FTSJ3;MRPL1
ribosomal large subunit assembly (GO:0000027),0.6195657410793126,2.2485707528103918,0.0,0.024770014697745042,31,24,RRS1;BOP1;NLE1;MRTO4;RPF2;NOP2;PPAN;MDN1;BRIX1;MRPL20;WDR18;MRPL11;RPF1;FASTKD2;DDX28;DHX30;RPL12;RPL23A;RPL11;RPL5;RPL3;RPL10;RPL6;RPL3L,RRS1;BOP1;NLE1;MRTO4;RPF2;NOP2;PPAN;MDN1;BRIX1;MRPL20
ribosome assembly (GO:0042255),0.5949815599998204,2.2671741277778765,0.0,0.02483297406698404,57,44,RRS1;BOP1;NLE1;MRTO4;C1QBP;RPF2;NOP2;PPAN;RRP7A;MDN1;BRIX1;MPV17L2;SBDS;MRPL20;MTERF3;EIF6;WDR18;MRPS7;ERAL1;MRPL11;RPF1;MRPS11;NPM1;EIF2A;MTERF4;RPL12;DDX3X;RPS5;RPS17;RPS10;RPSA;RPS15;RPL23A;RPS19;RPS14;RPL11;RPS28;RPL5;RPL3;RPL10;RPL6;RPS27L;RPS27;RPL3L,RRS1;BOP1;NLE1;MRTO4;C1QBP;RPF2;NOP2;PPAN;RRP7A;MDN1;BRIX1;MPV17L2;SBDS;MRPL20;MTERF3;EIF6;WDR18;MRPS7
