Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
SRP-dependent cotranslational protein targeting to membrane (GO:0006614),0.42822384428223914,1578.4753363228676,0.0,0.0,90,26,RPS7;RPL41;RPL6;RPL27;RPS14;RPS18;RPS17;RPL31;RPLP0;RPL35A;RPLP2;RPL13A;RPS10;RPL4;RPS26;RPL35;RPL28;RPL9;RPS11;RPS13;RPL21;RPLP1;RPL34;RPL7A;RPS24;RPL27A,RPS7;RPL41;RPL6;RPL27;RPS14;RPS18;RPS17;RPL31;RPLP0;RPL35A;RPLP2;RPL13A;RPS10;RPL4;RPS26;RPL35;RPL28;RPL9;RPS11;RPS13;RPL21;RPLP1;RPL34;RPL7A;RPS24;RPL27A
nuclear-transcribed mRNA catabolic process (GO:0000956),0.4150246305418717,2005.9523809523712,0.0,0.0,175,36,RPS7;RPL41;RPL6;RPL27;SMG1;PPP2R1A;CNOT8;RPS14;RPS18;THRAP3;RPS17;RPL31;RPLP0;RPL35A;PABPC1;RPLP2;RPL13A;RPS10;EXOSC8;RPL4;RPS26;PNRC1;RPL35;RPL28;RPL9;RPS11;RPS13;RPL21;RPLP1;RPL34;RPL7A;EIF4A2;RPS24;DDX5;RPL27A;EIF4B,RPS7;RPL41;RPL6;RPL27;SMG1;PPP2R1A;CNOT8;RPS14;RPS18;THRAP3;RPS17;RPL31;RPLP0;RPL35A;PABPC1;RPLP2;RPL13A;RPS10;EXOSC8;RPL4;RPS26;PNRC1;RPL35;RPL28;RPL9;RPS11;RPS13;RPL21;RPLP1;RPL34;RPL7A;EIF4A2;RPS24;DDX5;RPL27A;EIF4B
viral gene expression (GO:0019080),0.42822384428223914,2034.6820809248504,0.0,0.0,111,26,RPS7;RPL41;RPL6;RPL27;RPS14;RPS18;RPS17;RPL31;RPLP0;RPL35A;RPLP2;RPL13A;RPS10;RPL4;RPS26;RPL35;RPL28;RPL9;RPS11;RPS13;RPL21;RPLP1;RPL34;RPL7A;RPS24;RPL27A,RPS7;RPL41;RPL6;RPL27;RPS14;RPS18;RPS17;RPL31;RPLP0;RPL35A;RPLP2;RPL13A;RPS10;RPL4;RPS26;RPL35;RPL28;RPL9;RPS11;RPS13;RPL21;RPLP1;RPL34;RPL7A;RPS24;RPL27A
viral transcription (GO:0019083),0.3520097442143738,1700.0000000000161,0.0,0.0,114,27,RPS7;RPL41;RPL6;RPL27;RPS14;RPS18;RPS17;RPL31;RPLP0;RPL35A;RPLP2;RPL13A;RPS10;RPL4;RPS26;RPL35;RPL28;RPL9;RPS11;RPS13;RPL21;RPLP1;RPL34;RPL7A;RPS24;RPL27A;USF2,RPS7;RPL41;RPL6;RPL27;RPS14;RPS18;RPS17;RPL31;RPLP0;RPL35A;RPLP2;RPL13A;RPS10;RPL4;RPS26;RPL35;RPL28;RPL9;RPS11;RPS13;RPL21;RPLP1;RPL34;RPL7A;RPS24;RPL27A;USF2
ncRNA processing (GO:0034470),0.4313725490196094,inf,,0.0,228,32,NOC4L;RPS7;RPL41;RPL6;RPL27;RPS14;RPS18;RPS17;RPL31;RPLP0;RPL35A;RPLP2;RPL13A;RPS10;EXOSC8;XRN2;SARS;RPL4;RPS26;RPL35;RPL28;RPL9;EXOSC1;RPS11;RPS13;RPL21;RPLP1;RPL34;RPL7A;RPS24;POP4;RPL27A,NOC4L;RPS7;RPL41;RPL6;RPL27;RPS14;RPS18;RPS17;RPL31;RPLP0;RPL35A;RPLP2;RPL13A;RPS10;EXOSC8;XRN2;SARS;RPL4;RPS26;RPL35;RPL28;RPL9;EXOSC1;RPS11;RPS13;RPL21;RPLP1;RPL34;RPL7A;RPS24;POP4;RPL27A
"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay (GO:0000184)",0.4303178484107598,inf,,0.0,113,30,RPS7;RPL41;RPL6;RPL27;SMG1;PPP2R1A;RPS14;RPS18;RPS17;RPL31;RPLP0;RPL35A;PABPC1;RPLP2;RPL13A;RPS10;RPL4;RPS26;PNRC1;RPL35;RPL28;RPL9;RPS11;RPS13;RPL21;RPLP1;RPL34;RPL7A;RPS24;RPL27A,RPS7;RPL41;RPL6;RPL27;SMG1;PPP2R1A;RPS14;RPS18;RPS17;RPL31;RPLP0;RPL35A;PABPC1;RPLP2;RPL13A;RPS10;RPL4;RPS26;PNRC1;RPL35;RPL28;RPL9;RPS11;RPS13;RPL21;RPLP1;RPL34;RPL7A;RPS24;RPL27A
protein targeting to ER (GO:0045047),0.42926829268292627,inf,,0.0,98,28,RPS7;RPL41;RPL6;RPL27;RPS14;RPS18;RPS17;RPL31;RPLP0;RPL35A;RPLP2;RPL13A;SPCS2;RPS10;RPL4;RPS26;RPL35;RPL28;RPL9;RPS11;RPS13;RPL21;RPLP1;RPL34;RPL7A;RPS24;SPCS3;RPL27A,RPS7;RPL41;RPL6;RPL27;RPS14;RPS18;RPS17;RPL31;RPLP0;RPL35A;RPLP2;RPL13A;SPCS2;RPS10;RPL4;RPS26;RPL35;RPL28;RPL9;RPS11;RPS13;RPL21;RPLP1;RPL34;RPL7A;RPS24;SPCS3;RPL27A
rRNA metabolic process (GO:0016072),0.43084455324357235,inf,,0.0,201,31,NOC4L;RPS7;RPL41;RPL6;RPL27;RPS14;RPS18;RPS17;RPL31;RPLP0;RPL35A;RPLP2;RPL13A;RPS10;EXOSC8;XRN2;RPL4;RPS26;RPL35;RPL28;RPL9;EXOSC1;RPS11;RPS13;RPL21;RPLP1;RPL34;RPL7A;RPS24;POP4;RPL27A,NOC4L;RPS7;RPL41;RPL6;RPL27;RPS14;RPS18;RPS17;RPL31;RPLP0;RPL35A;RPLP2;RPL13A;RPS10;EXOSC8;XRN2;RPL4;RPS26;RPL35;RPL28;RPL9;EXOSC1;RPS11;RPS13;RPL21;RPLP1;RPL34;RPL7A;RPS24;POP4;RPL27A
ribosome biogenesis (GO:0042254),0.43137254901960925,inf,,0.0,227,32,NOC4L;RPS7;RPL41;RPL6;RPL27;RPS14;RPS18;RPS17;RPL31;RPLP0;RPL35A;RPLP2;RPL13A;RPS10;NPM1;EXOSC8;XRN2;RPL4;RPS26;RPL35;RPL28;RPL9;EXOSC1;RPS11;RPS13;RPL21;RPLP1;RPL34;RPL7A;RPS24;POP4;RPL27A,NOC4L;RPS7;RPL41;RPL6;RPL27;RPS14;RPS18;RPS17;RPL31;RPLP0;RPL35A;RPLP2;RPL13A;RPS10;NPM1;EXOSC8;XRN2;RPL4;RPS26;RPL35;RPL28;RPL9;EXOSC1;RPS11;RPS13;RPL21;RPLP1;RPL34;RPL7A;RPS24;POP4;RPL27A
translation (GO:0006412),0.19634629757640001,inf,,0.0,233,36,CARS;RARS2;RPS7;RPL41;RPL6;RPL27;RPS14;RPS18;RPS17;RPL31;RPLP0;RPL35A;MRPS16;RPLP2;RPL13A;MRPL41;RPS10;SARS;RPL4;RPS26;RPL35;RPL28;RPL9;RPS11;RPS13;RPL21;EEF2;RPLP1;RPL34;EEF1B2;RPL7A;RPS24;RPL27A;EIF4B;EEF1A1;RPL3L,CARS;RARS2;RPS7;RPL41;RPL6;RPL27;RPS14;RPS18;RPS17;RPL31;RPLP0;RPL35A;MRPS16;RPLP2;RPL13A;MRPL41;RPS10;SARS;RPL4;RPS26;RPL35;RPL28;RPL9;RPS11;RPS13;RPL21;EEF2;RPLP1;RPL34;EEF1B2;RPL7A;RPS24;RPL27A;EIF4B;EEF1A1
