Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
DNA biosynthetic process (GO:0071897),0.7157593511364054,3.7141222322993417,0.0,0.0,40,27,EXO1;RAD51;BRCA2;RBBP8;RFC3;BLM;RAD51AP1;BRCA1;BRIP1;DNA2;POLA1;RAD51C;POLD1;TYMS;XRCC3;XRCC2;POLE;RAD51D;POLD3;RMI1;WRNIP1;BARD1;RMI2;RAD50;CDKN2D;KAT5;ATM,EXO1;RAD51;BRCA2;RBBP8;RFC3;BLM;RAD51AP1;BRCA1;BRIP1;DNA2;POLA1;RAD51C;POLD1;TYMS;XRCC3;XRCC2;POLE;RAD51D;POLD3;RMI1;WRNIP1;BARD1
DNA metabolic process (GO:0006259),0.5127969608077436,3.7170519427704907,0.0,0.0,315,190,CDC45;CLSPN;CDK1;NT5E;EXO1;FANCD2;MCM7;FEN1;PCNA;MCM10;CDC6;UBE2T;PRIM1;HELLS;ORC1;GLRX2;POLE2;HMGB2;RAD51;ENDOG;BRCA2;RBBP8;POLA2;RAD18;RAD54L;RFC3;RFC2;BLM;TIPIN;ORC6;RAD51AP1;TK1;RFC4;FAM111A;BRCA1;RFC5;BRIP1;MCM6;MCM8;DNMT1;TOP2A;DNA2;MCM5;CHEK1;GINS4;RECQL4;POLA1;RAD51C;POLD1;POLE3;CHD1L;TYMS;UHRF1;FANCA;RPA3;DCLRE1B;XRCC3;MCM4;MCM3;XRCC2;NASP;MSH2;NUDT15;CDC7;POLE;PRIM2;KPNA2;DONSON;POLD2;RNASEH2A;LIG1;HMGB1;DCTPP1;FANCG;TELO2;RAD51D;MCM2;POLD3;GEN1;WDHD1;ERI1;ORC3;NSMCE4A;SETMAR;DUT;SMC1A;RMI1;DBF4;HUS1;RNASEH1;UNG;HMGB3;BARD1;FBXO6;CDK2;NUDT1;UBE2N;ATR;RBPJ;PARP2;RPA2;LONP1;RECQL;NAP1L1;GADD45A;TIMELESS;GRWD1;LRWD1;IGHMBP2;GTF2H3;ORC5;INIP;XRCC5;SET;PARP1;RAN;PARK7;PRKDC;TERF2;DNASE1L1;POLE4;FANCL;SUPV3L1;TOPBP1;RMI2;ACD;RAD50;RPA1;MTOR;RBM14;MUTYH;MMS19;XPA;GTF2H1;TRIM28;NPM1;PTGES3;ERCC4;RFC1;XRCC6;MSH6;CDC25C;MUS81;NTHL1;CDC34;TOP1;ORC4;NABP2;POLG;ERI3;MNAT1;UBB;RPAIN;RBMS1;XPC;MGMT;TSN;ERCC3;VCP;USP7;TBRG1;KAT5;RAD9A;UBC;MSH3;UBE2A;POLK;UVRAG;ATM;UBE2V2;TERF1;SUMO1;DDB2;KIN;SMARCB1;PDS5B;RHNO1;HDAC1;RPS3;PTMS;APEX1;UBA52;RPS27A;TDG;NABP1;ATRX;TOP2B;ENDOV;ING4;BTG2,CDC45;CLSPN;CDK1;NT5E;EXO1;FANCD2;MCM7;FEN1;PCNA;MCM10;CDC6;UBE2T;PRIM1;HELLS;ORC1;GLRX2;POLE2;HMGB2;RAD51;ENDOG;BRCA2;RBBP8;POLA2;RAD18;RAD54L;RFC3;RFC2;BLM;TIPIN;ORC6;RAD51AP1;TK1;RFC4;FAM111A;BRCA1;RFC5;BRIP1;MCM6;MCM8;DNMT1;TOP2A;DNA2;MCM5;CHEK1;GINS4;RECQL4;POLA1;RAD51C;POLD1;POLE3;CHD1L;TYMS;UHRF1;FANCA;RPA3;DCLRE1B;XRCC3;MCM4;MCM3;XRCC2;NASP;MSH2;NUDT15;CDC7;POLE;PRIM2;KPNA2;DONSON;POLD2;RNASEH2A;LIG1;HMGB1;DCTPP1;FANCG;TELO2;RAD51D;MCM2;POLD3;GEN1;WDHD1;ERI1;ORC3;NSMCE4A;SETMAR;DUT;SMC1A;RMI1;DBF4;HUS1;RNASEH1;UNG;HMGB3;BARD1;FBXO6;CDK2;NUDT1;UBE2N;ATR;RBPJ;PARP2;RPA2
DNA repair (GO:0006281),0.4674093324613571,3.4913207195888276,0.0,0.0,289,167,CDK1;EXO1;FANCD2;DCLRE1A;FEN1;PCNA;UBE2T;POLE2;HMGB2;RAD51;BRCA2;RBBP8;RAD18;RAD54L;RFC3;FANCB;FANCI;EME1;NEIL3;RFC2;BLM;TP73;BRCC3;CDCA5;RAD51AP1;RFC4;BRCA1;RFC5;BRIP1;MND1;DNA2;CHEK1;RECQL4;POLA1;PMS1;RAD51C;POLD1;CHD1L;FANCA;RPA3;DCLRE1B;XRCC3;XRCC2;CHEK2;ERCC6;USP1;OGG1;HMGA1;MSH2;POLE;POLD2;RNASEH2A;LIG1;FAAP24;HMGB1;FANCG;RAD51D;CETN2;POLD3;MGME1;WDHD1;USP47;CCNO;MLH1;NSMCE4A;SMC1A;RMI1;HUS1;HMGA2;WRNIP1;XRCC4;UNG;BARD1;FBXO6;NUDT1;UBE2N;H2AFX;ATR;PARP2;RPA2;RECQL;GADD45A;TIMELESS;IGHMBP2;GTF2H3;INIP;ALKBH2;XRCC5;PARP1;PARK7;PRKDC;UIMC1;FANCL;MAD2L2;APEX2;RFWD3;WDR33;RAD23B;TOPBP1;RMI2;RAD50;RPA1;MTOR;RBM14;MUTYH;MMS19;XPA;GTF2H1;APTX;TRIM28;NPM1;DCLRE1C;ERCC4;GTF2H5;CIB1;RNF8;ASCC1;MSH6;MUS81;SMUG1;NABP2;ERCC6L2;PMS2;MNAT1;UBB;RPAIN;ASCC2;CDKN2D;XPC;MGMT;TNKS1BP1;GTF2H2;INO80;ERCC3;VCP;KAT5;RAD9A;RAD23A;FAAP20;UBC;MSH3;UBE2A;POLK;TRIP13;UVRAG;ATM;DDX1;UBE2V2;SLC30A9;SUMO1;DDB2;SMARCB1;PDS5B;SETX;RHNO1;ALKBH5;RPS3;APEX1;UBA52;RPS27A;MPG;TDG;NABP1;NIPBL;ENDOV;HIST3H2A;BTG2,CDK1;EXO1;FANCD2;DCLRE1A;FEN1;PCNA;UBE2T;POLE2;HMGB2;RAD51;BRCA2;RBBP8;RAD18;RAD54L;RFC3;FANCB;FANCI;EME1;NEIL3;RFC2;BLM;TP73;BRCC3;CDCA5;RAD51AP1;RFC4;BRCA1;RFC5;BRIP1;MND1;DNA2;CHEK1;RECQL4;POLA1;PMS1;RAD51C;POLD1;CHD1L;FANCA;RPA3;DCLRE1B;XRCC3;XRCC2;CHEK2;ERCC6;USP1;OGG1;HMGA1;MSH2;POLE;POLD2;RNASEH2A;LIG1;FAAP24;HMGB1;FANCG;RAD51D;CETN2;POLD3;MGME1;WDHD1;USP47;CCNO;MLH1;NSMCE4A;SMC1A;RMI1;HUS1;HMGA2;WRNIP1;XRCC4;UNG;BARD1;FBXO6;NUDT1;UBE2N;H2AFX;ATR;PARP2;RPA2
DNA replication (GO:0006260),0.6038651061920224,3.940878660266658,0.0,0.0,121,82,CDC45;CLSPN;CDK1;EXO1;MCM7;FEN1;MCM10;CDC6;ORC1;POLE2;RBBP8;POLA2;RFC3;RFC2;BLM;TIPIN;ORC6;RFC4;FAM111A;BRCA1;RFC5;BRIP1;MCM6;MCM8;DNA2;MCM5;CHEK1;RECQL4;POLA1;POLD1;POLE3;RPA3;MCM4;MCM3;MCMBP;NASP;CDC7;POLE;DONSON;POLD2;RNASEH2A;MCM2;WDHD1;ORC3;DUT;RMI1;DBF4;HUS1;BARD1;CDK2;ATR;RPA2;NAP1L1;BAZ1A;TIMELESS;GRWD1;IGHMBP2;ORC5;SET;TOPBP1;RMI2;RAD50;RPA1;RBM14;ERCC4;RFC1;REV3L;CDC25C;TOP1;ORC4;POLG;RPAIN;RBMS1;TBRG1;KAT5;RAD9A;POLK;ATM;KIN;RHNO1;PTMS;ING4,CDC45;CLSPN;CDK1;EXO1;MCM7;FEN1;MCM10;CDC6;ORC1;POLE2;RBBP8;POLA2;RFC3;RFC2;BLM;TIPIN;ORC6;RFC4;FAM111A;BRCA1;RFC5;BRIP1;MCM6;MCM8;DNA2;MCM5;CHEK1;RECQL4;POLA1;POLD1;POLE3;RPA3;MCM4;MCM3;MCMBP;NASP;CDC7;POLE;DONSON;POLD2;RNASEH2A;MCM2;WDHD1;ORC3;DUT;RMI1;DBF4;HUS1
DNA replication initiation (GO:0006270),0.6878489180601095,3.479144117028239,0.0,0.0,25,21,CDC45;MCM10;PRIM1;ORC1;POLE2;POLA2;ORC6;GINS4;POLA1;POLE3;CDC7;POLE;PRIM2;MCM2;ORC3;LRWD1;ORC5;POLE4;TOPBP1;CDC34;ORC4,CDC45;MCM10;PRIM1;ORC1;POLE2;POLA2;ORC6;GINS4;POLA1;POLE3;CDC7;POLE;PRIM2;MCM2;ORC3
DNA synthesis involved in DNA repair (GO:0000731),0.6628722370770901,3.872834674998571,0.0,0.0,66,45,EXO1;PCNA;RAD51;BRCA2;RBBP8;RFC3;RFC2;BLM;RAD51AP1;RFC4;BRCA1;RFC5;BRIP1;DTL;DNA2;POLA1;RAD51C;POLD1;RPA3;XRCC3;XRCC2;POLE;POLD2;ISG15;RAD51D;PRIMPOL;POLD3;RMI1;WRNIP1;BARD1;RPA2;RMI2;RAD50;RPA1;RFC1;UBB;CDKN2D;VCP;KAT5;FAAP20;UBC;ATM;UBE2L6;UBA52;RPS27A,EXO1;PCNA;RAD51;BRCA2;RBBP8;RFC3;RFC2;BLM;RAD51AP1;RFC4;BRCA1;RFC5;BRIP1;DTL;DNA2;POLA1;RAD51C;POLD1;RPA3;XRCC3;XRCC2;POLE;POLD2;ISG15;RAD51D;PRIMPOL;POLD3;RMI1;WRNIP1
DNA-dependent DNA replication (GO:0006261),0.6707297362076035,3.810093638749502,0.0,0.0,57,43,CDC45;MCM10;PRIM1;ORC1;POLE2;RAD51;POLA2;RFC3;GINS2;RFC2;ORC6;RFC4;RFC5;DNA2;GINS4;POLA1;POLD1;POLE3;MCMBP;HMGA1;CDC7;POLE;PRIM2;POLD2;MCM2;PRIMPOL;MGME1;WDHD1;ORC3;GINS1;BAZ1A;LRWD1;ORC5;POLE4;TOPBP1;RPA1;RFC1;REV3L;CDC34;ORC4;POLG;RPAIN;POLK,CDC45;MCM10;PRIM1;ORC1;POLE2;RAD51;POLA2;RFC3;GINS2;RFC2;ORC6;RFC4;RFC5;DNA2;GINS4;POLA1;POLD1;POLE3;MCMBP;HMGA1;CDC7;POLE;PRIM2;POLD2;MCM2;PRIMPOL;MGME1;WDHD1;ORC3
G1/S transition of mitotic cell cycle (GO:0000082),0.5779942589291123,3.495411983322795,0.0,0.0,106,70,RRM2;CDC45;CCNE1;DHFR;MCM7;CCNA1;PCNA;MCM10;CDC6;PRIM1;ORC1;CCNE2;POLE2;POLA2;E2F1;ORC6;FBXO5;MCM6;MCM8;INHBA;MCM5;POLA1;POLE3;CDT1;TYMS;RPA3;MCM4;MCM3;NASP;RANBP1;CDC7;POLE;PRIM2;CDK4;MCM2;ORC3;DBF4;TFDP1;EIF4EBP1;CDK2;PLK2;WEE1;RPA2;CUL4A;CUL2;ORC5;EIF4E;RCC1;NPAT;POLE4;RPA1;CUL3;GSPT1;MYC;CDC34;ORC4;PPP6C;CCNH;RANBP2;MAX;MNAT1;RPS6KB1;RANBP3;CDKN2D;CDK6;CDKN3;CACUL1;BRD4;TFDP2;CDKN1B,RRM2;CDC45;CCNE1;DHFR;MCM7;CCNA1;PCNA;MCM10;CDC6;PRIM1;ORC1;CCNE2;POLE2;POLA2;E2F1;ORC6;FBXO5;MCM6;MCM8;INHBA;MCM5;POLA1;POLE3;CDT1;TYMS;RPA3;MCM4;MCM3;NASP;RANBP1;CDC7;POLE;PRIM2;CDK4;MCM2;ORC3;DBF4;TFDP1;EIF4EBP1;CDK2;PLK2;WEE1;RPA2
regulation of transcription involved in G1/S transition of mitotic cell cycle (GO:0000083),0.7832721598959701,3.8823952661474372,0.0,0.0,27,19,RRM2;CDC45;CCNE1;DHFR;CCNA1;PCNA;CDC6;ORC1;E2F1;E2F7;FBXO5;POLA1;CDT1;TYMS;TFDP1;ZPR1;NPAT;BRD4;TFDP2,RRM2;CDC45;CCNE1;DHFR;CCNA1;PCNA;CDC6;ORC1;E2F1;E2F7;FBXO5;POLA1;CDT1;TYMS
positive regulation of cell cycle process (GO:0090068),0.5448882591184143,3.410166818798536,0.0,0.00010977679212092609,108,54,FEN1;CDC6;IL1B;AURKB;TP73;MAD2L1;NUSAP1;CENPV;BRCA1;E2F8;E2F7;DDX11;RGCC;IL1A;RRP8;EREG;XRCC3;CDC7;MYBBP1A;KIF20B;KIF23;GEN1;NDC80;HMGA2;SPAG5;DYNC1LI1;LRP5;CDC25B;RACGAP1;CUL3;NUP62;PCID2;KIF14;WIZ;INO80;TPR;ECT2;SPAST;PKP4;CCNB1;RHOA;MED25;RHNO1;GIPC1;AURKA;CDC42;RPL23;PKN2;DYNC1H1;SOX15;ATRX;NUDT16;SVIL;INSR,FEN1;CDC6;IL1B;AURKB;TP73;MAD2L1;NUSAP1;CENPV;BRCA1;E2F8;E2F7;DDX11;RGCC;IL1A;RRP8;EREG;XRCC3;CDC7;MYBBP1A;KIF20B;KIF23;GEN1;NDC80
