Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
Retrograde endocannabinoid signaling,-0.3107082630691376,-14.15301523151457,0.0,0.099009900990099,148,28,GNG12;NDUFAB1;NDUFA8;NDUFV3;MAPK13;NDUFB8;NDUFS8;NDUFA6;GNB2;NDUFS3;NDUFB9;NDUFA10;NDUFB2;NDUFA3;NDUFS7;NDUFS4;NDUFV1;NDUFA12;NDUFB6;NDUFV2;NDUFA5;NDUFC2;NDUFB3;NDUFA13;NDUFA9;NDUFA4;NDUFA11;NDUFB4,GNG12;NDUFAB1;NDUFA8;NDUFV3;MAPK13;NDUFB8;NDUFS8;NDUFA6;GNB2;NDUFS3;NDUFB9;NDUFA10;NDUFB2;NDUFA3;NDUFS7;NDUFS4;NDUFV1;NDUFA12;NDUFB6;NDUFV2;NDUFA5;NDUFC2;NDUFB3;NDUFA13;NDUFA9;NDUFA4;NDUFA11;NDUFB4
Oxidative phosphorylation,-0.24161358811040337,-10.189622714734387,0.15384615384615385,0.1782178217821782,133,45,PPA1;UQCRFS1;COX5A;ATP6V0B;NDUFAB1;NDUFA8;COX8A;NDUFV3;NDUFB8;NDUFS8;CYC1;ATP6AP1;NDUFA6;SDHB;NDUFS3;NDUFB9;ATP6V0D1;NDUFA10;NDUFB2;PPA2;NDUFA3;NDUFS7;UQCRQ;NDUFS4;UQCR11;NDUFV1;NDUFA12;NDUFB6;ATP6V1F;COX7B;ATP6V1D;NDUFV2;NDUFA5;NDUFC2;NDUFB3;ATP6V1G1;NDUFA13;NDUFA9;NDUFA4;COX7A2;COX6A1;NDUFA11;UQCRH;UQCRB;NDUFB4,PPA1;UQCRFS1;COX5A;ATP6V0B;NDUFAB1;NDUFA8;COX8A;NDUFV3;NDUFB8;NDUFS8;CYC1;ATP6AP1;NDUFA6;SDHB;NDUFS3;NDUFB9;ATP6V0D1;NDUFA10;NDUFB2;PPA2;NDUFA3;NDUFS7;UQCRQ;NDUFS4;UQCR11;NDUFV1;NDUFA12;NDUFB6;ATP6V1F;COX7B;ATP6V1D;NDUFV2;NDUFA5;NDUFC2;NDUFB3;ATP6V1G1;NDUFA13;NDUFA9;NDUFA4;COX7A2;COX6A1;NDUFA11;UQCRH;UQCRB;NDUFB4
Alzheimer disease,-0.17911940873963825,-11.921394086936482,0.5,0.2079207920792079,171,48,CYCS;PPP3R1;BID;UQCRFS1;COX5A;NDUFAB1;NDUFA8;COX8A;NDUFV3;NDUFB8;NDUFS8;CYC1;BAD;NDUFA6;SDHB;NDUFS3;NDUFB9;NDUFA10;NDUFB2;NDUFA3;NDUFS7;UQCRQ;CAPN1;RTN4;HSD17B10;NDUFS4;UQCR11;NDUFV1;CALM1;NDUFA12;NDUFB6;COX7B;NDUFV2;NDUFA5;NDUFC2;CALM2;NDUFB3;NDUFA13;NDUFA9;NDUFA4;COX7A2;COX6A1;NDUFA11;UQCRH;GAPDH;UQCRB;NDUFB4;SNCA,PPP3R1;BID;UQCRFS1;COX5A;NDUFAB1;NDUFA8;COX8A;NDUFV3;NDUFB8;NDUFS8;CYC1;BAD;NDUFA6;SDHB;NDUFS3;NDUFB9;NDUFA10;NDUFB2;NDUFA3;NDUFS7;UQCRQ;CAPN1;RTN4;HSD17B10;NDUFS4;UQCR11;NDUFV1;CALM1;NDUFA12;NDUFB6;COX7B;NDUFV2;NDUFA5;NDUFC2;CALM2;NDUFB3;NDUFA13;NDUFA9;NDUFA4;COX7A2;COX6A1;NDUFA11;UQCRH;GAPDH;UQCRB;NDUFB4;SNCA
Necroptosis,-0.2152557907189597,-10.209410075808886,0.2727272727272727,0.23762376237623759,162,35,PGAM5;SLC25A4;AIFM1;HIST1H2AM;BID;H2AFZ;HIST1H2AJ;HSP90AA1;SLC25A5;HIST2H2AC;VDAC2;XIAP;BAX;PPID;VDAC1;VDAC3;H2AFX;H2AFY;HMGB1;CHMP4A;PARP1;HSP90AB1;CAPN1;DNM1L;STAT1;FTL;TRADD;PPIA;CHMP2A;H2AFJ;SLC25A6;JAK1;CHMP1B;HIST3H2A;TNFSF10,JAK1;CHMP1B;HIST3H2A;TNFSF10
Pyrimidine metabolism,0.5320615482273596,2.1556214787758,0.0,0.250501002004008,57,18,NT5E;NME1;DCTPP1;DCTD;NT5C;NME4;UPP1;UCK2;PNP;RRM2;CAD;TK1;DTYMK;TYMP;CDA;NT5C3B;TYMS;DUT,NT5E;NME1;DCTPP1;DCTD;NT5C;NME4;UPP1;UCK2;PNP;RRM2;CAD;TK1;DTYMK
MAPK signaling pathway,0.4517394547278585,2.073121963909578,0.0,0.29058116232464926,295,34,IRAK1;DUSP6;AREG;RASGRP2;IKBKG;EREG;HSPA8;GNA12;RAC3;FLNA;HRAS;RRAS2;PPP3R1;HSPA1A;MAX;VEGFB;PPP5C;GNG12;MKNK2;MAPK13;MET;ARRB2;GADD45A;HSPA1B;PAK1;MYC;KRAS;RRAS;TRADD;PDGFA;ATF4;STMN1;MAP3K13;FOS,IRAK1;DUSP6;AREG;RASGRP2;IKBKG;EREG;HSPA8;GNA12;RAC3;FLNA;HRAS;RRAS2;PPP3R1;HSPA1A;MAX;VEGFB;PPP5C;GNG12;MKNK2
Estrogen signaling pathway,-0.32250537266878354,-8.345682763997782,0.125,0.33069306930693065,137,16,KRT18;HSPA8;HRAS;FKBP4;HSPA1A;HSP90AA1;HSPA1B;HSP90AB1;CALM1;KRAS;CALM2;ATF4;GNAS;FOS;CTSD;KRT15,GNAS;FOS;CTSD;KRT15
Toxoplasmosis,0.4692306788147138,1.815121528674631,0.0875,0.35070140280561124,113,15,IRAK1;PPIF;IKBKG;CYCS;HSPA8;LAMC2;HSPA1A;XIAP;MAPK13;BAD;LAMA3;HSPA1B;STAT1;ITGA6;JAK1,IRAK1;PPIF;IKBKG;CYCS;HSPA8;LAMC2
Ribosome biogenesis in eukaryotes,0.4032874943075393,1.8264333721939754,0.022988505747126436,0.3821929573432579,101,40,RPP40;DKC1;NOP56;UTP14A;RIOK1;WDR43;TCOF1;UTP4;IMP4;RPP25;RRP7A;WDR3;NOB1;NHP2;POP5;RBM28;POP7;NAT10;RPP30;WDR75;EIF6;NXT1;RAN;EMG1;GTPBP4;UTP18;SBDS;POP4;NOP10;GAR1;SNU13;NOP58;IMP3;GNL3;AK6;REXO2;MPHOSPH10;RPP38;CSNK2B;XRN2,RPP40;DKC1;NOP56;UTP14A;RIOK1;WDR43;TCOF1;UTP4;IMP4;RPP25;RRP7A;WDR3;NOB1;NHP2;POP5;RBM28;POP7;NAT10;RPP30;WDR75;EIF6;NXT1;RAN;EMG1;GTPBP4;UTP18;SBDS;POP4;NOP10;GAR1
Gap junction,0.520162485169028,1.9834487144337039,0.01282051282051282,0.387441549766199,88,16,LPAR1;TUBA1B;TUBA1C;TUBB4B;TUBB2B;TUBB3;HRAS;TUBA4A;TUBB2A;CDK1;TUBB;TJP1;TUBB6;KRAS;PDGFA;GNAS,LPAR1;TUBA1B;TUBA1C;TUBB4B;TUBB2B;TUBB3;HRAS;TUBA4A;TUBB2A;CDK1;TUBB
