Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile (GO:0000377)",-0.3655689568826622,-2826.7940492972016,0.0,0.0,237,49,ALYREF;PSPC1;SF3B3;DDX39A;PHF5A;TRA2A;PTBP1;PRPF19;HSPA8;FUS;SNRPA;HNRNPD;DHX9;SNRNP35;BCAS2;SRSF10;HNRNPUL1;SRSF3;MAGOHB;HNRNPA3;RSRC1;LSM4;GEMIN6;WDR33;POLR2K;SNRNP70;HNRNPU;BUD31;POLR2H;SNRNP25;CDC5L;PPIH;EIF4A3;LSM8;GTF2F2;NUDT21;WBP11;SNRPD1;SNRPB;PCBP1;SF3B2;LSM3;RALY;SNRPD3;TRA2B;DDX5;SNRPG;SNRPE;POLR2L,PRPF19;HSPA8;FUS;SNRPA;HNRNPD;DHX9;SNRNP35;BCAS2;SRSF10;HNRNPUL1;SRSF3;MAGOHB;HNRNPA3;RSRC1;LSM4;GEMIN6;WDR33;POLR2K;SNRNP70;HNRNPU;BUD31;POLR2H;SNRNP25;CDC5L;PPIH;EIF4A3;LSM8;GTF2F2;NUDT21;WBP11;SNRPD1;SNRPB;PCBP1;SF3B2;LSM3;RALY;SNRPD3;TRA2B;DDX5;SNRPG;SNRPE;POLR2L
mRNA processing (GO:0006397),-0.3473597373716081,-1545.324101848074,0.0,0.0,284,52,ALYREF;AGGF1;PSPC1;SF3B3;DDX39A;PHF5A;TRA2A;PTBP1;PRPF19;HSPA8;FUS;SNRPA;HNRNPD;DHX9;SNRNP35;BCAS2;SRSF10;HNRNPUL1;SRSF3;MAGOHB;HNRNPA3;RSRC1;LSM4;GEMIN6;WDR33;POLR2K;SNRNP70;HNRNPU;BUD31;THOC6;POLR2H;SNRNP25;CDC5L;PPIH;EIF4A3;LSM8;GTF2F2;SON;NUDT21;WBP11;SNRPD1;SNRPB;PCBP1;SF3B2;LSM3;RALY;SNRPD3;TRA2B;DDX5;SNRPG;SNRPE;POLR2L,PRPF19;HSPA8;FUS;SNRPA;HNRNPD;DHX9;SNRNP35;BCAS2;SRSF10;HNRNPUL1;SRSF3;MAGOHB;HNRNPA3;RSRC1;LSM4;GEMIN6;WDR33;POLR2K;SNRNP70;HNRNPU;BUD31;THOC6;POLR2H;SNRNP25;CDC5L;PPIH;EIF4A3;LSM8;GTF2F2;SON;NUDT21;WBP11;SNRPD1;SNRPB;PCBP1;SF3B2;LSM3;RALY;SNRPD3;TRA2B;DDX5;SNRPG;SNRPE;POLR2L
"mRNA splicing, via spliceosome (GO:0000398)",-0.3715231579469709,-888.9586781342929,0.0,0.0108843537414966,262,50,ALYREF;PSPC1;SF3B3;DDX39A;PHF5A;TRA2A;PTBP1;PRPF19;HSPA8;FUS;SNRPA;HNRNPD;DHX9;TGS1;SNRNP35;BCAS2;SRSF10;HNRNPUL1;SRSF3;MAGOHB;HNRNPA3;RSRC1;LSM4;GEMIN6;WDR33;POLR2K;SNRNP70;HNRNPU;BUD31;POLR2H;SNRNP25;CDC5L;PPIH;EIF4A3;LSM8;GTF2F2;NUDT21;WBP11;SNRPD1;SNRPB;PCBP1;SF3B2;LSM3;RALY;SNRPD3;TRA2B;DDX5;SNRPG;SNRPE;POLR2L,PRPF19;HSPA8;FUS;SNRPA;HNRNPD;DHX9;TGS1;SNRNP35;BCAS2;SRSF10;HNRNPUL1;SRSF3;MAGOHB;HNRNPA3;RSRC1;LSM4;GEMIN6;WDR33;POLR2K;SNRNP70;HNRNPU;BUD31;POLR2H;SNRNP25;CDC5L;PPIH;EIF4A3;LSM8;GTF2F2;NUDT21;WBP11;SNRPD1;SNRPB;PCBP1;SF3B2;LSM3;RALY;SNRPD3;TRA2B;DDX5;SNRPG;SNRPE;POLR2L
gene expression (GO:0010467),-0.1462164690047686,-322.9375531704127,0.3333333333333333,0.02551020408163265,412,41,NUP155;NUP85;NDC1;EIF4EBP2;RBM6;NUP88;ALYREF;LMF2;DDX39A;NUP35;MRPS6;HNRNPD;DHX9;SRSF10;HNRNPUL1;SRSF3;RPL39L;MAGOHB;NUP62;WDR33;UPF2;POLR2K;MRPL27;HARS;HNRNPU;DUSP11;THOC6;TPR;POLR2H;EIF4A3;BAZ1A;MRPL18;HSPD1;MRPL37;SNRPG;MRPS21;PTMA;POLR2L;RPL12;RPL35;RPS2,SRSF10;HNRNPUL1;SRSF3;RPL39L;MAGOHB;NUP62;WDR33;UPF2;POLR2K;MRPL27;HARS;HNRNPU;DUSP11;THOC6;TPR;POLR2H;EIF4A3;BAZ1A;MRPL18;HSPD1;MRPL37;SNRPG;MRPS21;PTMA;POLR2L;RPL12;RPL35;RPS2
cellular protein metabolic process (GO:0044267),-0.15740370414207375,-142.95286020092644,0.5714285714285714,0.062040816326530614,485,39,MMP1;EIF4EBP2;PLOD2;GGA1;TGFBI;ADORA2B;ERO1A;CALU;APP;ICMT;MRPS6;TIMP1;UBE2S;RPL39L;IMMP1L;STC2;TXN;HTRA2;MRPL27;HARS;ATG3;PRKDC;PLOD1;SPCS3;SPCS1;LGALS1;CST3;PCMT1;SPCS2;UBE2I;MRPL18;UBE2M;MRPL37;MRPS21;SEC11A;H3F3A;RPL12;RPL35;RPS2,CALU;APP;ICMT;MRPS6;TIMP1;UBE2S;RPL39L;IMMP1L;STC2;TXN;HTRA2;MRPL27;HARS;ATG3;PRKDC;PLOD1;SPCS3;SPCS1;LGALS1;CST3;PCMT1;SPCS2;UBE2I;MRPL18;UBE2M;MRPL37;MRPS21;SEC11A;H3F3A;RPL12;RPL35;RPS2
RNA processing (GO:0006396),-0.28247272699677,-102.38343503959456,0.0,0.11224489795918369,194,29,RBM6;IVNS1ABP;AGGF1;SF3B3;MBNL1;PTBP1;HNRNPD;TSEN34;DHX9;SNRNP35;BCAS2;HNRNPUL1;MAGOHB;RSRC1;LSM4;KHSRP;SNRNP70;HNRNPU;DUSP11;SNRNP25;EIF4A3;SON;NUDT21;SNRPD1;SNRPB;SF3B2;LSM3;SNRPD3;SNRPG,HNRNPD;TSEN34;DHX9;SNRNP35;BCAS2;HNRNPUL1;MAGOHB;RSRC1;LSM4;KHSRP;SNRNP70;HNRNPU;DUSP11;SNRNP25;EIF4A3;SON;NUDT21;SNRPD1;SNRPB;SF3B2;LSM3;SNRPD3;SNRPG
regulation of programmed cell death (GO:0043067),-0.25901834356468995,-59.07193601107895,0.041666666666666664,0.24431486880466474,269,23,INHBA;BRCA1;TNFRSF21;NDRG1;ATM;STAT1;BIRC5;BID;MAP2K1;ACTN1;NUP62;IFT57;ANP32E;NAE1;PAK1;NME1;RBM25;LGALS1;PERP;PRDX2;BAX;ANP32B;PSMC5,NDRG1;ATM;STAT1;BIRC5;BID;MAP2K1;ACTN1;NUP62;IFT57;ANP32E;NAE1;PAK1;NME1;RBM25;LGALS1;PERP;PRDX2;BAX;ANP32B;PSMC5
RNA splicing (GO:0008380),-0.3424892703862681,-46.16039639186094,0.0,0.2997732426303855,107,20,IVNS1ABP;SF3B3;MBNL1;PTBP1;SNRNP35;BCAS2;SRSF10;MAGOHB;RSRC1;LSM4;KHSRP;SNRNP70;SNRNP25;EIF4A3;SNRPD1;SNRPB;SF3B2;SNRPD3;TRA2B;SNRPG,IVNS1ABP;SF3B3;MBNL1;PTBP1;SNRNP35;BCAS2;SRSF10;MAGOHB;RSRC1;LSM4;KHSRP;SNRNP70;SNRNP25;EIF4A3;SNRPD1;SNRPB;SF3B2;SNRPD3;TRA2B;SNRPG
ribonucleoprotein complex assembly (GO:0022618),-0.5829059829059811,-40.672624656354756,0.0,0.3027829313543599,157,15,PRPF19;DHX9;TGS1;SRSF10;LSM4;GEMIN6;HSP90AA1;SNRPD1;SNRPB;LSM3;SNRPD3;MRPL20;SNRPG;SNRPE;RPL12,PRPF19;DHX9;TGS1;SRSF10;LSM4;GEMIN6;HSP90AA1;SNRPD1;SNRPB;LSM3;SNRPD3;MRPL20;SNRPG;SNRPE;RPL12
ribosome biogenesis (GO:0042254),-0.40205303678357196,-48.75996334477185,0.0,0.3030612244897959,227,16,EXOSC9;EXOSC8;EXOSC3;KRR1;PELP1;RPP30;DDX56;TSR1;EMG1;MALSU1;SBDS;POP4;RAN;RPL12;RPL35;RPS2,EXOSC9;EXOSC8;EXOSC3;KRR1;PELP1;RPP30;DDX56;TSR1;EMG1;MALSU1;SBDS;POP4;RAN;RPL12;RPL35;RPS2
