Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
cellular protein metabolic process (GO:0044267),-0.23473788228707396,-1252.1039297975199,0.0,0.0,485,46,MMP1;FBXO22;FN1;EIF4EBP2;ICMT;GSN;MRPL41;TXN;TGFBI;MRPL42;CCDC59;MRPS16;APP;COA1;CKAP4;MRPS6;PRKDC;RPS13;SPCS3;MRPL18;RPS24;UBE2I;CALU;MRPS5;CST3;RPL12;UBC;RPN1;RPL35;NUCB1;RPS18;RPL32;RPL7A;RPS17;RPL9;SEC11A;APLP2;RPLP1;RPL21;RPL34;RPL4;RPL27;RPS3;RPL37A;RPL26;RPL28,EIF4EBP2;ICMT;GSN;MRPL41;TXN;TGFBI;MRPL42;CCDC59;MRPS16;APP;COA1;CKAP4;MRPS6;PRKDC;RPS13;SPCS3;MRPL18;RPS24;UBE2I;CALU;MRPS5;CST3;RPL12;UBC;RPN1;RPL35;NUCB1;RPS18;RPL32;RPL7A;RPS17;RPL9;SEC11A;APLP2;RPLP1;RPL21;RPL34;RPL4;RPL27;RPS3;RPL37A;RPL26;RPL28
gene expression (GO:0010467),-0.16977484159370085,-1080.8998248132302,0.0,0.0,412,55,E2F1;MEF2A;NUP107;GTF3C5;NUP93;SLBP;CPSF3;EIF4EBP2;SLU7;NUP37;MRPL41;BAZ1A;NUP50;THOC2;FIP1L1;EIF4E;BAZ1B;MRPL42;DKC1;MRPS16;COA1;HNRNPU;SRRM1;MAGOHB;SYNCRIP;MRPS6;PTMA;RPS13;UPF2;MRPL18;RPS24;HNRNPD;CHTOP;SRSF10;MRPS5;XRN2;RPL12;HSPD1;RPL35;RPS18;RPL32;RPL7A;TPR;RPS17;RPL9;RPLP1;RPL21;RPL34;RPL4;POLR2L;RPL27;RPS3;RPL37A;RPL26;RPL28,NUP93;SLBP;CPSF3;EIF4EBP2;SLU7;NUP37;MRPL41;BAZ1A;NUP50;THOC2;FIP1L1;EIF4E;BAZ1B;MRPL42;DKC1;MRPS16;COA1;HNRNPU;SRRM1;MAGOHB;SYNCRIP;MRPS6;PTMA;RPS13;UPF2;MRPL18;RPS24;HNRNPD;CHTOP;SRSF10;MRPS5;XRN2;RPL12;HSPD1;RPL35;RPS18;RPL32;RPL7A;TPR;RPS17;RPL9;RPLP1;RPL21;RPL34;RPL4;POLR2L;RPL27;RPS3;RPL37A;RPL26;RPL28
DNA biosynthetic process (GO:0071897),0.7170880405417794,2.155162758740372,0.0,0.0008265474805608277,40,15,EXO1;BLM;DNA2;BRCA2;RAD51;RMI1;RAD51AP1;RFC3;BRCA1;POLD1;BARD1;RMI2;TYMS;POLD3;RAD51C,EXO1;BLM;DNA2;BRCA2;RAD51;RMI1;RAD51AP1;RFC3;BRCA1;POLD1;BARD1;RMI2;TYMS
DNA recombination (GO:0006310),0.7012232413965416,2.1045993241002665,0.0,0.0016530949611216555,56,16,RAD54L;EXO1;BLM;DNA2;BRCA2;RAD51;RECQL4;RMI1;RAD51AP1;BRCA1;BARD1;RMI2;RECQL;RAD51C;RPAIN;HMGB1,RAD54L;EXO1;BLM;DNA2;BRCA2;RAD51;RECQL4;RMI1;RAD51AP1;BRCA1;BARD1;RMI2
DNA metabolic process (GO:0006259),0.5726041836667195,2.0369414207185508,0.0,0.0026862793118226902,315,85,CLSPN;RAD54L;EXO1;CDK1;BLM;TIMELESS;MCM10;HELLS;PCNA;DNA2;CDC45;CDC6;FANCD2;BRCA2;RAD51;HMGB2;RECQL4;RMI1;RAD51AP1;MCM7;TIPIN;FEN1;PRIM1;RAD18;RFC4;RFC2;RFC3;BRCA1;MCM3;POLD1;BARD1;MCM2;UHRF1;UBE2T;MCM6;RMI2;FAM111A;CHEK1;NASP;TOP2A;TYMS;POLK;POLA2;DONSON;MCM5;FANCG;CHD1L;TK1;ORC6;RFC5;POLD3;UNG;RECQL;DBF4;WDHD1;CDC25C;RAD51C;RPA3;MSH2;DNMT1;LIG1;SMC1A;ACD;DUT;RAD9A;RNASEH2A;RFC1;RPAIN;RPA2;POLD2;NAP1L1;NSMCE4A;NUDT15;XRCC5;KPNA2;GADD45A;PRKDC;NUDT1;HMGB1;SP100;UBC;HDAC1;SUMO1;NPM1;RPS3,CLSPN;RAD54L;EXO1;CDK1;BLM;TIMELESS;MCM10;HELLS;PCNA;DNA2;CDC45;CDC6;FANCD2;BRCA2;RAD51;HMGB2;RECQL4;RMI1;RAD51AP1;MCM7;TIPIN;FEN1;PRIM1;RAD18;RFC4;RFC2;RFC3;BRCA1;MCM3;POLD1;BARD1;MCM2;UHRF1;UBE2T;MCM6;RMI2;FAM111A;CHEK1;NASP;TOP2A;TYMS;POLK;POLA2;DONSON;MCM5;FANCG;CHD1L;TK1;ORC6;RFC5;POLD3;UNG;RECQL;DBF4;WDHD1;CDC25C;RAD51C;RPA3;MSH2;DNMT1;LIG1
DNA replication (GO:0006260),0.6065364957845806,2.0469182222598037,0.0,0.0033061899222433114,121,46,CLSPN;EXO1;CDK1;BLM;TIMELESS;MCM10;DNA2;CDC45;CDC6;RECQL4;RMI1;MCM7;TIPIN;FEN1;RFC4;RFC2;RFC3;BRCA1;MCM3;POLD1;BARD1;MCM2;MCM6;RMI2;FAM111A;CHEK1;NASP;POLK;POLA2;DONSON;MCM5;ORC6;RFC5;DBF4;WDHD1;CDC25C;RPA3;DUT;RAD9A;RNASEH2A;RFC1;RPAIN;RPA2;BAZ1A;POLD2;NAP1L1,CLSPN;EXO1;CDK1;BLM;TIMELESS;MCM10;DNA2;CDC45;CDC6;RECQL4;RMI1;MCM7;TIPIN;FEN1;RFC4;RFC2;RFC3;BRCA1;MCM3;POLD1;BARD1;MCM2;MCM6;RMI2;FAM111A;CHEK1;NASP;POLK;POLA2;DONSON;MCM5;ORC6;RFC5
G1/S transition of mitotic cell cycle (GO:0000082),0.6059281381418244,1.9781674137759857,0.0010111223458038423,0.005951141860037961,106,31,CCNE1;CCNE2;DHFR;RRM2;MCM10;PCNA;CDC45;CDC6;FBXO5;MCM7;E2F1;PRIM1;MCM3;MCM2;MCM6;CDT1;NASP;TYMS;POLA2;MCM5;ORC6;INHBA;DBF4;RPA3;WEE1;RPA2;CDK4;EIF4E;TFDP1;RANBP1;PLK2,CCNE1;CCNE2;DHFR;RRM2;MCM10;PCNA;CDC45;CDC6;FBXO5;MCM7;E2F1;PRIM1;MCM3;MCM2;MCM6;CDT1;NASP;TYMS;POLA2;MCM5;ORC6;INHBA;DBF4
DNA synthesis involved in DNA repair (GO:0000731),0.6186914482218517,1.9557519476115186,0.0,0.0068878956713402315,66,25,EXO1;BLM;PCNA;DNA2;BRCA2;RAD51;DTL;RMI1;RAD51AP1;RFC4;RFC2;RFC3;BRCA1;POLD1;BARD1;RMI2;RFC5;POLD3;RAD51C;RPA3;RFC1;RPA2;POLD2;ISG15;UBC,EXO1;BLM;PCNA;DNA2;BRCA2;RAD51;DTL;RMI1;RAD51AP1;RFC4;RFC2;RFC3;BRCA1;POLD1;BARD1;RMI2
cellular response to DNA damage stimulus (GO:0006974),0.5587628395268643,1.9208707567300787,0.0,0.008081797587705872,330,60,CLSPN;FNIP2;RAD54L;EXO1;CDK1;BLM;TIMELESS;MCM10;FANCD2;RAD51;RECQL4;DTL;RAD51AP1;MCM7;FEN1;E2F1;DDX11;RAD18;RFC4;RFC2;RFC3;BRCA1;POLD1;BARD1;UBE2T;SLF1;CRIP1;CHEK1;TOP2A;POLK;DDIT3;DONSON;RFWD3;FANCG;CHD1L;RFC5;UNG;RECQL;WDHD1;RAD51C;MSH2;LIG1;SMC1A;H2AFX;RAD9A;RPAIN;SMC5;POLD2;BAZ1B;AATF;SFN;NSMCE4A;BID;GADD45A;BAX;PRKDC;NUDT1;SUMO1;NPM1;RPS3,CLSPN;FNIP2;RAD54L;EXO1;CDK1;BLM;TIMELESS;MCM10;FANCD2;RAD51;RECQL4;DTL;RAD51AP1;MCM7;FEN1;E2F1;DDX11;RAD18;RFC4;RFC2;RFC3;BRCA1;POLD1;BARD1;UBE2T;SLF1;CRIP1;CHEK1;TOP2A;POLK;DDIT3;DONSON;RFWD3;FANCG;CHD1L;RFC5
double-strand break repair via homologous recombination (GO:0000724),0.6308692971219397,1.9269549161854866,0.002053388090349076,0.008265474805608278,77,18,MMS22L;BLM;CDC45;BRCA2;RAD51;RECQL4;RAD51AP1;FEN1;BRCA1;SFR1;POLK;RFWD3;RECQL;GINS2;RAD51C;RPA3;RPA2;SMC5,MMS22L;BLM;CDC45;BRCA2;RAD51;RECQL4;RAD51AP1;FEN1;BRCA1;SFR1;POLK;RFWD3;RECQL;GINS2;RAD51C;RPA3
