Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
Ras signaling pathway,-0.33656174334140465,-19.238495409701116,0.0,0.07994389901823282,232,25,GNG12;MAPK1;MET;HRAS;RAB5C;RALA;RAC3;RAC2;EFNA4;BAD;RRAS2;CALM1;GNB1;PAK2;RHOA;KRAS;CALM3;SHOC2;GRB2;GNB2;PDGFA;RAC1;CALM2;PLA2G16;REL,GNG12;MAPK1;MET;HRAS;RAB5C;RALA;RAC3;RAC2;EFNA4;BAD;RRAS2;CALM1;GNB1;PAK2;RHOA;KRAS;CALM3;SHOC2;GRB2;GNB2;PDGFA;RAC1;CALM2;PLA2G16;REL
Ribosome,-0.1729435084241827,-16.356754671631418,0.14285714285714285,0.12657784011220197,153,72,MRPS2;MRPL17;MRPL30;MRPL1;MRPS17;MRPL32;MRPL19;RPL22L1;MRPL24;MRPL36;MRPS6;MRPS10;MRPL18;MRPS16;MRPL20;MRPL21;MRPS11;MRPS9;MRPL12;MRPL35;MRPL23;MRPL4;MRPL9;MRPL22;MRPS18C;MRPL14;MRPL34;MRPL28;MRPL15;MRPS5;MRPS15;MRPL27;RPL35;MRPL11;RPL26L1;MRPS14;RPS13;RPL7A;RPL27;RPS26;RPS10;RPL12;RPL35A;RPL27A;RPS24;RPS17;RPS7;FAU;RPS2;RPS11;RPS20;RPL26;RPL41;RPS23;RPL37;RPL32;RPLP2;RPS3;UBA52;RPL22;MRPS21;RPL8;RPL36AL;RPL10A;RPS9;RPL29;RPL23A;RPL34;RPL10;RPL7;RPL31;RPS27L,MRPS2;MRPL17;MRPL30;MRPL1;MRPS17;MRPL32;MRPL19;RPL22L1;MRPL24;MRPL36;MRPS6;MRPS10;MRPL18;MRPS16;MRPL20;MRPL21;MRPS11;MRPS9;MRPL12;MRPL35;MRPL23;MRPL4;MRPL9;MRPL22;MRPS18C;MRPL14;MRPL34;MRPL28;MRPL15;MRPS5;MRPS15;MRPL27;RPL35;MRPL11;RPL26L1;MRPS14;RPS13;RPL7A;RPL27;RPS26;RPS10;RPL12;RPL35A;RPL27A;RPS24;RPS17;RPS7;FAU;RPS2;RPS11;RPS20;RPL26;RPL41;RPS23;RPL37;RPL32;RPLP2;RPS3;UBA52;RPL22;MRPS21;RPL8;RPL36AL;RPL10A;RPS9;RPL29;RPL23A;RPL34;RPL10;RPL7;RPL31;RPS27L
Apoptosis,-0.183922072715172,-11.5918672188908,0.8571428571428571,0.35530621785881256,143,29,CYCS;CASP8;EIF2S1;TUBA1B;BIRC5;TUBA4A;LMNB2;TUBA1C;MAPK1;HRAS;ACTB;BID;BAD;BAX;DAXX;CTSB;CAPN1;DFFA;PARP1;KRAS;CTSC;GADD45A;DDIT3;LMNA;CTSV;CTSL;CTSD;FOS;TNFSF10,CTSD;FOS;TNFSF10
cAMP signaling pathway,-0.3116256632899163,-10.10447929308002,0.07692307692307693,0.3697405329593268,212,17,GNAI2;MAPK1;ATP1B1;RAC3;RAC2;BAD;RRAS2;ATP2B1;CALM1;MYL9;RHOA;CALM3;PPP1CC;PPP1CA;RAC1;CALM2;FOS,GNAI2;MAPK1;ATP1B1;RAC3;RAC2;BAD;RRAS2;ATP2B1;CALM1;MYL9;RHOA;CALM3;PPP1CC;PPP1CA;RAC1;CALM2;FOS
Ribosome biogenesis in eukaryotes,0.42913757351999,2.0060871128281073,0.0,0.6123178443772339,101,40,RIOK1;RPP25;WDR43;RPP40;DKC1;NOP56;RBM28;RPP30;TCOF1;NOP58;NAT10;GTPBP4;BMS1;CSNK2A1;GAR1;UTP6;GNL3;SBDS;IMP4;NVL;POP4;NOB1;UTP14A;IMP3;EIF6;RAN;EMG1;XPO1;AK6;RRP7A;NHP2;MPHOSPH10;REXO2;NXT1;POP5;NOP10;SNU13;POP7;XRN2;CSNK2B,RIOK1;RPP25;WDR43;RPP40;DKC1;NOP56;RBM28;RPP30;TCOF1;NOP58;NAT10;GTPBP4;BMS1;CSNK2A1;GAR1;UTP6;GNL3;SBDS;IMP4;NVL
Legionellosis,0.5530095692471259,2.118775388991882,0.011904761904761904,0.6450371185042617,55,15,CYCS;HSPD1;HSPA8;IL1B;BNIP3;CASP8;HSPA1B;SAR1B;SAR1A;ARF1;HSPA1A;RAB1B;RAB1A;VCP;IL18,CYCS;HSPD1;HSPA8;IL1B;BNIP3;CASP8
Arginine and proline metabolism,0.453228065808427,1.927592357578952,0.06756756756756757,0.6699660892677114,49,15,ODC1;SRM;CKMT1B;LAP3;CKB;GOT1;L3HYPDH;AMD1;SMS;PYCR1;GOT2;GAMT;P4HA1;OAT;SAT1,ODC1;SRM;CKMT1B;LAP3;CKB;GOT1;L3HYPDH
Retrograde endocannabinoid signaling,-0.24448995704730675,-5.798987807809553,0.17391304347826086,0.778847379829147,148,28,NDUFS6;GNAI2;GNG12;NDUFS3;MAPK1;NDUFAB1;NDUFS8;NDUFA8;NDUFB8;GNB1;NDUFV3;NDUFV1;NDUFA10;NDUFA12;NDUFS4;NDUFB9;NDUFC2;NDUFA5;GNB2;NDUFB3;NDUFA6;NDUFA3;NDUFB5;NDUFV2;NDUFA2;NDUFA4;NDUFB10;NDUFB7,GNAI2;GNG12;NDUFS3;MAPK1;NDUFAB1;NDUFS8;NDUFA8;NDUFB8;GNB1;NDUFV3;NDUFV1;NDUFA10;NDUFA12;NDUFS4;NDUFB9;NDUFC2;NDUFA5;GNB2;NDUFB3;NDUFA6;NDUFA3;NDUFB5;NDUFV2;NDUFA2;NDUFA4;NDUFB10;NDUFB7
Proteasome,0.38958652477631533,1.7356825690233317,0.022727272727272728,0.7805883970305195,45,34,PSMD14;PSMD1;PSMD11;ADRM1;PSMD3;PSMA1;PSMC2;PSMC5;PSMA3;PSMD7;PSMB7;POMP;PSME2;PSMB3;PSMD2;PSMC3;PSMA2;PSMC6;PSMB6;PSMB4;PSMC1;PSMA5;PSMD13;PSMA7;PSMB1;PSMB2;PSMC4;PSMD12;PSMD6;PSMA4;PSMF1;PSMD4;PSMB8;PSMB5,PSMD14;PSMD1;PSMD11;ADRM1;PSMD3;PSMA1;PSMC2;PSMC5;PSMA3;PSMD7;PSMB7;POMP;PSME2;PSMB3;PSMD2;PSMC3;PSMA2;PSMC6;PSMB6;PSMB4;PSMC1;PSMA5;PSMD13
Necroptosis,-0.16943406428991598,-5.929419616157779,0.5625,0.8100981767180926,162,31,IL1B;CASP8;PPID;HSP90AB1;HSP90AA1;HMGB1;H2AFX;DNM1L;H2AFZ;H2AFY;VDAC2;VDAC1;SLC25A5;BID;FTL;BAX;VDAC3;SLC25A4;CAPN1;PARP1;H2AFV;PPIA;SQSTM1;VPS4B;CHMP4A;FTH1;SLC25A6;H2AFJ;JAK1;GLUL;TNFSF10,JAK1;GLUL;TNFSF10
Transcriptional misregulation in cancer,-0.32877692311479956,-6.132718699027524,0.35,0.8334891693937977,186,17,DUSP6;HMGA2;MET;BAX;HDAC1;CEBPB;DDX5;NCOR1;TAF15;GADD45A;DDIT3;PDGFA;EWSR1;FUS;H3F3B;REL;PBX1,CEBPB;DDX5;NCOR1;TAF15;GADD45A;DDIT3;PDGFA;EWSR1;FUS;H3F3B;REL;PBX1
