Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
SRP-dependent cotranslational protein targeting to membrane (GO:0006614),-0.26871558691877434,-219.729885568017,0.0,0.0,90,35,ZFAND2B;SRP68;SRP19;SEC63;SRP54;SRP72;MRPS12;SRP9;RPS13;RPL10;RPL12;RPL35;RPL32;RPS7;RPL27;RPLP1;RPL9;RPL37A;RPLP2;RPS17;RPS26;RPS21;RPL36A;UBA52;RPL19;RPS14;RPS4X;RPS10;RPS23;RPS9;RPS19;RPS20;RPL38;RPS8;RPL29,RPS13;RPL10;RPL12;RPL35;RPL32;RPS7;RPL27;RPLP1;RPL9;RPL37A;RPLP2;RPS17;RPS26;RPS21;RPL36A;UBA52;RPL19;RPS14;RPS4X;RPS10;RPS23;RPS9;RPS19;RPS20;RPL38;RPS8;RPL29
mRNA metabolic process (GO:0016071),-0.11473250900704786,-122.2061788049617,0.0,0.0,98,52,EREG;CNOT10;PNPT1;LSM10;NCBP1;EFTUD2;DCP2;CELF1;ALKBH5;SSB;METTL16;CPSF3;CPSF1;SNRNP70;PRPF18;SF3A3;HSF1;SRSF2;SF3B2;SNRPG;NCBP2;NUDT16;DXO;KIN;SUPT5H;U2AF2;NUDT21;SF3A2;SRSF9;SRSF1;PTBP1;WDR33;SNRPF;SRSF7;AURKAIP1;SF3B4;SRSF11;NONO;SRSF4;CSTF3;SNRPB;SFPQ;HSPA1A;SNRPD3;AGGF1;SUPT4H1;SCAF11;PCF11;SNRPE;HSPA1B;DHX15;HNRNPA0,NCBP1;EFTUD2;DCP2;CELF1;ALKBH5;SSB;METTL16;CPSF3;CPSF1;SNRNP70;PRPF18;SF3A3;HSF1;SRSF2;SF3B2;SNRPG;NCBP2;NUDT16;DXO;KIN;SUPT5H;U2AF2;NUDT21;SF3A2;SRSF9;SRSF1;PTBP1;WDR33;SNRPF;SRSF7;AURKAIP1;SF3B4;SRSF11;NONO;SRSF4;CSTF3;SNRPB;SFPQ;HSPA1A;SNRPD3;AGGF1;SUPT4H1;SCAF11;PCF11;SNRPE;HSPA1B;DHX15;HNRNPA0
mitochondrial respiratory chain complex I biogenesis (GO:0097031),-0.24209061300857926,-125.18837438052203,0.0,0.0,65,36,NDUFAF5;BCS1L;NDUFAF4;NDUFV3;NDUFAF2;NDUFS3;NDUFV1;NDUFAF7;NDUFS2;NDUFS7;TIMMDC1;NDUFS8;COA1;NDUFA6;NDUFA10;NDUFA8;NDUFAB1;NDUFB9;NDUFAF3;OXA1L;NDUFS4;NDUFB5;MT-ND6;NDUFB3;NDUFB8;NDUFA5;NDUFAF1;NDUFV2;NDUFB2;NDUFA7;NDUFB1;NDUFB4;NDUFS5;MT-ND3;NDUFB7;NDUFC1,NDUFS2;NDUFS7;TIMMDC1;NDUFS8;COA1;NDUFA6;NDUFA10;NDUFA8;NDUFAB1;NDUFB9;NDUFAF3;OXA1L;NDUFS4;NDUFB5;MT-ND6;NDUFB3;NDUFB8;NDUFA5;NDUFAF1;NDUFV2;NDUFB2;NDUFA7;NDUFB1;NDUFB4;NDUFS5;MT-ND3;NDUFB7;NDUFC1
"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay (GO:0000184)",-0.1908968941091548,-146.00145198605742,0.0,0.0,113,48,EIF4G1;ETF1;CASC3;NCBP1;RNPS1;UPF1;UPF2;MAGOHB;UPF3B;GSPT1;UPF3A;NCBP2;PPP2CA;MRPS12;PYM1;RBM8A;PNRC2;RPS13;PPP2R2A;PPP2R1A;EIF4A3;RPL10;RPL12;RPL35;RPL32;RPS7;RPL27;RPLP1;RPL9;RPL37A;RPLP2;RPS17;RPS26;RPS21;RPL36A;UBA52;RPL19;RPS14;RPS4X;RPS10;RPS23;RPS9;RPS19;RPS20;RPL38;RPS8;RPL29;EIF3E,PNRC2;RPS13;PPP2R2A;PPP2R1A;EIF4A3;RPL10;RPL12;RPL35;RPL32;RPS7;RPL27;RPLP1;RPL9;RPL37A;RPLP2;RPS17;RPS26;RPS21;RPL36A;UBA52;RPL19;RPS14;RPS4X;RPS10;RPS23;RPS9;RPS19;RPS20;RPL38;RPS8;RPL29;EIF3E
nucleosome organization (GO:0034728),-0.18634501167576184,-105.30023824031123,0.0,0.0,80,28,GRWD1;BRD2;CTCF;SART3;HMGA1;NAP1L4;SPTY2D1;SETD2;ASF1A;SUPT16H;SMARCC2;ARID1A;VPS72;H2AFX;SMARCB1;HMGB2;RNF8;SUPT6H;RSF1;H2AFY;CHAF1A;ANP32B;SET;SMARCA4;SMARCD1;SMARCC1;NPM1;SMARCA5,BRD2;CTCF;SART3;HMGA1;NAP1L4;SPTY2D1;SETD2;ASF1A;SUPT16H;SMARCC2;ARID1A;VPS72;H2AFX;SMARCB1;HMGB2;RNF8;SUPT6H;RSF1;H2AFY;CHAF1A;ANP32B;SET;SMARCA4;SMARCD1;SMARCC1;NPM1;SMARCA5
respiratory electron transport chain (GO:0022904),-0.34082914973863915,-288.48671376907487,0.0,0.0,95,52,CYCS;NDUFV3;UQCC3;SLC25A13;NDUFS3;SDHAF2;CYC1;NDUFV1;SDHD;COX15;NDUFS2;ETFB;NDUFS7;NDUFS8;NDUFA6;NDUFA10;SDHB;NDUFA8;UQCRC1;COX5A;NDUFAB1;NDUFB9;PMPCB;NDUFS4;NDUFB5;COX8A;MT-ND6;UQCRFS1;NDUFB3;NDUFB8;NDUFA5;SDHA;NDUFAF1;NDUFV2;NDUFB2;SDHC;NDUFA7;NDUFB1;UQCRC2;NDUFA4;UQCR11;UQCRQ;COX7C;COX4I1;NDUFB4;NDUFS5;UQCRB;MT-ND3;NDUFB7;MT-CO2;MT-CYB;NDUFC1,COX15;NDUFS2;ETFB;NDUFS7;NDUFS8;NDUFA6;NDUFA10;SDHB;NDUFA8;UQCRC1;COX5A;NDUFAB1;NDUFB9;PMPCB;NDUFS4;NDUFB5;COX8A;MT-ND6;UQCRFS1;NDUFB3;NDUFB8;NDUFA5;SDHA;NDUFAF1;NDUFV2;NDUFB2;SDHC;NDUFA7;NDUFB1;UQCRC2;NDUFA4;UQCR11;UQCRQ;COX7C;COX4I1;NDUFB4;NDUFS5;UQCRB;MT-ND3;NDUFB7;MT-CO2;MT-CYB;NDUFC1
termination of RNA polymerase II transcription (GO:0006369),-0.1323950381679381,-129.41440609177695,0.0,0.0,69,46,THOC6;CHTOP;SARNP;LSM10;CASC3;NCBP1;SRSF3;THOC2;RNPS1;CPSF3;POLDIP3;CPSF2;CPSF1;TTF2;DDX39A;MAGOHB;SLU7;PABPN1;UPF3B;SRSF2;SNRPG;NCBP2;CDC40;U2AF2;NUDT21;SRSF9;MAZ;SRSF1;THOC1;WDR33;SNRPF;SRSF7;SRSF11;SRSF4;CSTF3;RBM8A;ALYREF;SNRPB;SSU72;FIP1L1;SNRPD3;THOC7;THOC3;PCF11;SNRPE;EIF4A3,THOC6;CHTOP;SARNP;LSM10;CASC3;NCBP1;SRSF3;THOC2;RNPS1;CPSF3;POLDIP3;CPSF2;CPSF1;TTF2;DDX39A;MAGOHB;SLU7;PABPN1;UPF3B;SRSF2;SNRPG;NCBP2;CDC40;U2AF2;NUDT21;SRSF9;MAZ;SRSF1;THOC1;WDR33;SNRPF;SRSF7;SRSF11;SRSF4;CSTF3;RBM8A;ALYREF;SNRPB;SSU72;FIP1L1;SNRPD3;THOC7;THOC3;PCF11;SNRPE;EIF4A3
viral process (GO:0016032),-0.11167390255668062,-175.36084896967336,0.0,0.0,221,92,NUP88;RCC1;SEH1L;AP1M1;NUP188;CHMP4C;PACS1;XPO1;EIF3B;AP1S2;EIF3D;RANBP2;NUPL2;CTBP2;NUP153;SSB;HCFC1;HTATSF1;NUP50;EIF3A;VPS37B;TBC1D20;CHMP2B;DENR;RANBP1;PPID;CHMP4A;RAB7A;EIF2AK4;NUP85;TSG101;NUP62;DEK;UBC;GAS6;MRPS12;NUP107;PAK2;AAAS;PTBP1;AP1B1;TPR;AP2A2;NUP37;CALCOCO2;VPS4B;VTA1;VCP;NUP160;AP2B1;MCTS1;MVB12A;AP2S1;EIF3L;RAN;RAB1B;ARF1;AP1S1;RAC1;IST1;RPS13;AP1M2;RPL10;RPL12;RPL35;RPL32;RPS7;RPL27;RPLP1;RPL9;RPL37A;RPLP2;RPS17;CHMP2A;RPS26;RPS21;RPL36A;UBA52;RPL19;RPS14;UBB;RPS4X;RPS10;RPS23;RPS9;RPS19;RPS20;NUCKS1;RPL38;RPS8;B2M;RPL29,NUP88;RCC1;SEH1L;AP1M1;NUP188;CHMP4C;PACS1;XPO1;EIF3B;AP1S2;EIF3D;RANBP2;NUPL2;CTBP2;NUP153;SSB;HCFC1;HTATSF1;NUP50;EIF3A;VPS37B;TBC1D20;CHMP2B;DENR;RANBP1;PPID;CHMP4A;RAB7A;EIF2AK4;NUP85;TSG101;NUP62;DEK;UBC;GAS6;MRPS12;NUP107;PAK2;AAAS;PTBP1;AP1B1;TPR;AP2A2;NUP37;CALCOCO2;VPS4B;VTA1;VCP;NUP160;AP2B1;MCTS1;MVB12A;AP2S1;EIF3L;RAN;RAB1B;ARF1;AP1S1;RAC1;IST1;RPS13;AP1M2;RPL10;RPL12;RPL35;RPL32;RPS7;RPL27;RPLP1;RPL9;RPL37A;RPLP2;RPS17;CHMP2A;RPS26;RPS21;RPL36A;UBA52;RPL19;RPS14;UBB;RPS4X;RPS10;RPS23;RPS9;RPS19;RPS20;NUCKS1;RPL38;RPS8;B2M;RPL29
viral transcription (GO:0019083),-0.15940652654184467,-152.23603158436063,0.0,0.0,114,44,NUP88;SEH1L;NUP188;RANBP2;NUPL2;NUP153;NUP50;NUP85;NUP62;DHX9;MRPS12;NUP107;AAAS;TPR;USF2;NUP37;NUP160;RPS13;RPL10;RPL12;RPL35;RPL32;RPS7;RPL27;RPLP1;RPL9;RPL37A;RPLP2;RPS17;RPS26;RPS21;RPL36A;UBA52;RPL19;RPS14;RPS4X;RPS10;RPS23;RPS9;RPS19;RPS20;RPL38;RPS8;RPL29,NUP85;NUP62;DHX9;MRPS12;NUP107;AAAS;TPR;USF2;NUP37;NUP160;RPS13;RPL10;RPL12;RPL35;RPL32;RPS7;RPL27;RPLP1;RPL9;RPL37A;RPLP2;RPS17;RPS26;RPS21;RPL36A;UBA52;RPL19;RPS14;RPS4X;RPS10;RPS23;RPS9;RPS19;RPS20;RPL38;RPS8;RPL29
NADH dehydrogenase complex assembly (GO:0010257),-0.24209061300857926,inf,,0.0,65,36,NDUFAF5;BCS1L;NDUFAF4;NDUFV3;NDUFAF2;NDUFS3;NDUFV1;NDUFAF7;NDUFS2;NDUFS7;TIMMDC1;NDUFS8;COA1;NDUFA6;NDUFA10;NDUFA8;NDUFAB1;NDUFB9;NDUFAF3;OXA1L;NDUFS4;NDUFB5;MT-ND6;NDUFB3;NDUFB8;NDUFA5;NDUFAF1;NDUFV2;NDUFB2;NDUFA7;NDUFB1;NDUFB4;NDUFS5;MT-ND3;NDUFB7;NDUFC1,NDUFS2;NDUFS7;TIMMDC1;NDUFS8;COA1;NDUFA6;NDUFA10;NDUFA8;NDUFAB1;NDUFB9;NDUFAF3;OXA1L;NDUFS4;NDUFB5;MT-ND6;NDUFB3;NDUFB8;NDUFA5;NDUFAF1;NDUFV2;NDUFB2;NDUFA7;NDUFB1;NDUFB4;NDUFS5;MT-ND3;NDUFB7;NDUFC1
