Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
respiratory electron transport chain (GO:0022904),-0.21108042460567558,inf,,0.0,95,59,CYCS;CYC1;NDUFV3;NDUFAB1;SLC25A13;COX8A;ETFB;UQCC3;UQCRFS1;NDUFB2;NDUFA8;NDUFS8;COX5A;NDUFA6;NDUFB9;NDUFS3;UQCRQ;COX15;NDUFV1;NDUFS1;SDHB;NDUFS7;NDUFB8;NDUFA12;NDUFB3;MT-ND6;SLC25A12;SDHAF2;NDUFS4;NDUFAF1;NDUFA10;NDUFA3;NDUFV2;NDUFC2;NDUFA4;UQCR11;NDUFA9;COX7B;UQCR10;COX10;ETFDH;GPD2;NDUFA2;ETFA;COX6A1;NDUFA5;NDUFA13;SDHD;NDUFS2;COX6B1;NDUFB6;NDUFB1;UQCRC1;MT-ND5;COX5B;NDUFA11;COX6C;UQCRH;NDUFA7,CYC1;NDUFV3;NDUFAB1;SLC25A13;COX8A;ETFB;UQCC3;UQCRFS1;NDUFB2;NDUFA8;NDUFS8;COX5A;NDUFA6;NDUFB9;NDUFS3;UQCRQ;COX15;NDUFV1;NDUFS1;SDHB;NDUFS7;NDUFB8;NDUFA12;NDUFB3;MT-ND6;SLC25A12;SDHAF2;NDUFS4;NDUFAF1;NDUFA10;NDUFA3;NDUFV2;NDUFC2;NDUFA4;UQCR11;NDUFA9;COX7B;UQCR10;COX10;ETFDH;GPD2;NDUFA2;ETFA;COX6A1;NDUFA5;NDUFA13;SDHD;NDUFS2;COX6B1;NDUFB6;NDUFB1;UQCRC1;MT-ND5;COX5B;NDUFA11;COX6C;UQCRH;NDUFA7
"retrograde vesicle-mediated transport, Golgi to ER (GO:0006890)",-0.18165435213551973,inf,,0.0,81,38,KIF23;KLC2;COPZ2;KIF11;NAPA;BNIP1;PICK1;CENPE;PITPNB;KIF18A;RER1;GBF1;KIF2C;KIF15;ERGIC2;RACGAP1;KIF22;BICD2;KIFAP3;SURF4;KIF2A;KIF3A;RAB1B;KIF4A;ARF3;ZW10;COPB1;LMAN2;KLC1;ARF4;TMED9;SCYL1;ARCN1;STX18;USE1;TMED3;ARF5;ARFGAP2,KIF23;KLC2;COPZ2;KIF11;NAPA;BNIP1;PICK1;CENPE;PITPNB;KIF18A;RER1;GBF1;KIF2C;KIF15;ERGIC2;RACGAP1;KIF22;BICD2;KIFAP3;SURF4;KIF2A;KIF3A;RAB1B;KIF4A;ARF3;ZW10;COPB1;LMAN2;KLC1;ARF4;TMED9;SCYL1;ARCN1;STX18;USE1;TMED3;ARF5;ARFGAP2
rRNA metabolic process (GO:0016072),0.5247047461479973,1.6898191170964605,0.0,0.23236343179968402,201,109,BOP1;RPP40;CD3EAP;PNO1;DKC1;RIOK1;UTP14A;LYAR;RRP9;PDCD11;NIFK;NOP56;WDR43;RRP1;MRTO4;LTV1;IMP4;EXOSC2;UTP4;NOLC1;WDR3;EXOSC5;NOC4L;UTP15;BYSL;RRP36;RRP7A;TSR1;EXOSC8;RPP25;EBNA1BP2;DDX56;UTP20;SBDS;DHX37;MDN1;MARS;UTP18;NOP14;NOP58;EXOSC9;WDR75;PES1;DCAF13;RCL1;NOB1;UTP3;RPP30;EMG1;WDR46;HEATR1;ERI1;EXOSC3;TEX10;GTF3A;WDR12;DIEXF;UTP6;EXOSC1;POP4;LAS1L;MPHOSPH10;EXOSC6;DDX49;RPS13;NOL8;BMS1;MPHOSPH6;RIOK2;NOL11;KRR1;NOL9;EXOSC4;SNU13;BRF1;RRP1B;RPP21;IMP3;TBL3;PELP1;RPP38;RPL10;WDR36;EXOSC7;WDR55;WDR18;RPF1;DDX27;EXOSC10;RPL32;RPL35;MRPS12;DEDD2;CSNK1E;ISG20L2;DDX52;PIH1D1;RPL12;XRN2;FCF1;C1D;SIRT7;RPL27;SPIN1;RPS2;RPL18;RPL36;RPS10;RPS7,BOP1;RPP40;CD3EAP;PNO1;DKC1;RIOK1;UTP14A;LYAR;RRP9;PDCD11;NIFK;NOP56;WDR43;RRP1;MRTO4;LTV1;IMP4;EXOSC2;UTP4;NOLC1;WDR3;EXOSC5;NOC4L;UTP15;BYSL;RRP36;RRP7A;TSR1;EXOSC8;RPP25;EBNA1BP2;DDX56;UTP20;SBDS;DHX37;MDN1;MARS;UTP18;NOP14;NOP58;EXOSC9;WDR75;PES1;DCAF13;RCL1;NOB1;UTP3;RPP30;EMG1;WDR46;HEATR1;ERI1;EXOSC3;TEX10;GTF3A;WDR12;DIEXF;UTP6;EXOSC1;POP4;LAS1L;MPHOSPH10;EXOSC6;DDX49;RPS13;NOL8;BMS1;MPHOSPH6;RIOK2
calcium ion transport (GO:0006816),0.5947978939012211,1.641783262578976,0.008097165991902834,0.24039046843901538,119,18,RAMP1;TRPM2;NALCN;SLC8A1;CRACR2B;MCUR1;ORAI1;GAS6;RYR2;PSEN2;FKBP1A;SLC3A2;ATP2A2;ITGAV;STIM2;ATP2C1;MICU1;MCOLN3,RAMP1;TRPM2;NALCN;SLC8A1;CRACR2B;MCUR1;ORAI1
cell morphogenesis involved in neuron differentiation (GO:0048667),0.5949011540462168,1.6450832265320021,0.006103763987792472,0.2487653343448814,98,18,WNT7A;SLIT2;LRFN4;NEFH;MAP6D1;DVL1;RAB10;AFG3L2;RAB8A;FARP1;RTN4;BAIAP2;RB1;CDK5;MAP1S;PARD3;MINK1;RYK,WNT7A;SLIT2;LRFN4;NEFH;MAP6D1;DVL1
positive regulation of actin filament polymerization (GO:0030838),0.6105488029081929,1.6745616961636813,0.01026694045174538,0.24951192395056998,52,16,BAIAP2L2;WIPF3;CDC42EP5;CDC42EP2;ARPC4;CDC42EP1;RHOG;CCL26;PFN1;BAIAP2;BAIAP2L1;FER;NCKAP1;CTTN;RAC1;RAC2,BAIAP2L2;WIPF3;CDC42EP5;CDC42EP2;ARPC4;CDC42EP1
axon development (GO:0061564),0.5958755728014248,1.6481502026365336,0.0081799591002045,0.2600082188282983,95,18,WNT7A;SLIT2;LRFN4;NEFH;L1CAM;DHFR;ZPR1;MTR;RAB10;AFG3L2;RAB8A;RTN4;BAIAP2;CDK5;MAP1S;PARD3;CAMSAP2;RYK,WNT7A;SLIT2;LRFN4;NEFH;L1CAM;DHFR;ZPR1
ribosomal large subunit biogenesis (GO:0042273),0.5587921884505219,1.6905637044374313,0.0,0.2631746335724887,64,41,BOP1;NOP16;PAK1IP1;RRS1;RPF2;HEATR3;WDR74;MRTO4;NOP2;RRP15;PPAN;EBNA1BP2;NLE1;MDN1;NHP2;MRPL20;NIP7;PES1;SURF6;NOC2L;GTF3A;MALSU1;WDR12;BRIX1;RSL1D1;LAS1L;EIF6;MAK16;MRPL1;SDAD1;SNU13;RPL26L1;AAMP;NPM1;RPL10;WDR55;WDR18;RPF1;NSA2;MRPL11;RPL12,BOP1;NOP16;PAK1IP1;RRS1;RPF2;HEATR3;WDR74;MRTO4;NOP2;RRP15;PPAN;EBNA1BP2;NLE1;MDN1;NHP2;MRPL20;NIP7;PES1;SURF6;NOC2L;GTF3A;MALSU1;WDR12;BRIX1;RSL1D1;LAS1L;EIF6;MAK16;MRPL1
ERBB2 signaling pathway (GO:0038128),0.6085684917218033,1.6519836911402006,0.012409513960703205,0.2688340289958521,40,15,MATK;NRG1;EREG;HSP90AA1;HRAS;HBEGF;PTPN18;CDC37;STUB1;KRAS;GRB2;PTPN12;UBB;PRKCA;NRAS,MATK;NRG1;EREG;HSP90AA1;HRAS;HBEGF
regulation of neurogenesis (GO:0050767),0.6070526849057225,1.6576174276352993,0.004077471967380225,0.2755972614544932,58,18,BDNF;NGF;WNT7A;ARNTL;SIX1;BIN1;HMGB2;YWHAH;CDK5RAP1;RGS14;NOTCH1;CDK5RAP2;YAP1;MBD1;YWHAG;DYNLT1;HOOK3;PAX6,BDNF;NGF;WNT7A;ARNTL;SIX1;BIN1;HMGB2
