Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
Huntington disease,0.34371100095836143,124.44347211067215,0.0,0.0,193,41,POLR2L;NDUFA4;UQCR11;NDUFS8;UQCRQ;NDUFC2;COX6A1;COX7A2;SOD1;NDUFB9;HDAC1;COX4I1;PPIF;POLR2A;VDAC3;CYC1;TFAM;POLR2J3;NDUFS2;NDUFA7;HDAC2;NDUFA8;SOD2;SLC25A6;NDUFB7;AP2M1;POLR2I;AP2B1;NDUFA10;NDUFS4;NDUFAB1;NDUFA5;POLR2F;BAX;UQCRC2;NDUFC1;SDHB;POLR2H;AP2A2;NDUFV3;CASP8,POLR2L;NDUFA4;UQCR11;NDUFS8;UQCRQ;NDUFC2;COX6A1;COX7A2;SOD1;NDUFB9;HDAC1;COX4I1;PPIF;POLR2A;VDAC3;CYC1;TFAM;POLR2J3;NDUFS2;NDUFA7;HDAC2;NDUFA8;SOD2;SLC25A6;NDUFB7;AP2M1;POLR2I;AP2B1;NDUFA10;NDUFS4;NDUFAB1;NDUFA5;POLR2F;BAX;UQCRC2;NDUFC1;SDHB;POLR2H
Non-alcoholic fatty liver disease (NAFLD),0.23534709484733746,139.22585623439392,0.0,0.0,149,25,NDUFA4;UQCR11;NDUFS8;UQCRQ;NDUFC2;COX6A1;COX7A2;NDUFB9;COX4I1;CYC1;NDUFS2;NDUFA7;NDUFA8;NDUFB7;NDUFA10;NDUFS4;NDUFAB1;NDUFA5;BAX;UQCRC2;NDUFC1;SDHB;NDUFV3;XBP1;CASP8,NDUFA4;UQCR11;NDUFS8;UQCRQ;NDUFC2;COX6A1;COX7A2;NDUFB9;COX4I1;CYC1;NDUFS2;NDUFA7;NDUFA8;NDUFB7;NDUFA10;NDUFS4;NDUFAB1;NDUFA5;BAX;UQCRC2;NDUFC1;SDHB
Parkinson disease,0.29217895395235666,163.60148479319517,0.0,0.0,142,31,NDUFA4;UQCR11;UBB;NDUFS8;UQCRQ;NDUFC2;COX6A1;COX7A2;NDUFB9;COX4I1;PPIF;VDAC3;CYC1;NDUFS2;NDUFA7;NDUFA8;SLC25A6;NDUFB7;NDUFA10;NDUFS4;NDUFAB1;UBE2L6;NDUFA5;SNCA;UBE2J2;UQCRC2;NDUFC1;SDHB;NDUFV3;HTRA2;UBE2G1,NDUFA4;UQCR11;UBB;NDUFS8;UQCRQ;NDUFC2;COX6A1;COX7A2;NDUFB9;COX4I1;PPIF;VDAC3;CYC1;NDUFS2;NDUFA7;NDUFA8;SLC25A6;NDUFB7;NDUFA10;NDUFS4;NDUFAB1;UBE2L6;NDUFA5;SNCA;UBE2J2;UQCRC2;NDUFC1;SDHB
Ribosome,0.1828699199177758,inf,,0.0,153,55,RPL35;RPLP1;RPL26;RPS15;RPS20;RPLP0;RPL6;RPS25;RPS14;RPL35A;RPL37;RPS27;RPL23A;RPS7;RPL22;RPL15;RPS19;RPL36;RPS21;RPL13A;RPL13;RPS23;RPS27A;RPS29;RPL30;RPL24;RPS3A;RPS15A;RPL10A;RPL7;RPS26;MRPS5;MRPS6;MRPS17;MRPL18;RPL17;MRPL27;MRPL32;MRPL4;MRPL24;MRPS15;MRPS7;MRPL14;MRPL34;MRPL21;MRPS9;MRPL12;MRPS12;MRPL9;RSL24D1;MRPL15;MRPL10;MRPL2;MRPL3;MRPL19,RPL35;RPLP1;RPL26;RPS15;RPS20;RPLP0;RPL6;RPS25;RPS14;RPL35A;RPL37;RPS27;RPL23A;RPS7;RPL22;RPL15;RPS19;RPL36;RPS21;RPL13A;RPL13;RPS23;RPS27A;RPS29;RPL30;RPL24;RPS3A;RPS15A;RPL10A;RPL7;RPS26;MRPS5;MRPS6;MRPS17;MRPL18;RPL17;MRPL27;MRPL32;MRPL4;MRPL24;MRPS15;MRPS7;MRPL14;MRPL34;MRPL21;MRPS9;MRPL12;MRPS12;MRPL9;RSL24D1;MRPL15;MRPL10;MRPL2
Thermogenesis,0.13567399650817874,inf,,0.0,231,40,ACTB;NDUFA4;UQCR11;NDUFS8;UQCRQ;NDUFC2;COX6A1;COX7A2;NDUFB9;MAPK13;COX4I1;COA1;SMARCE1;CYC1;NDUFS2;GRB2;NDUFA7;AKT1S1;NDUFA8;COA4;NDUFB7;NDUFAF2;NDUFA10;NDUFAF3;NDUFS4;NDUFAB1;NDUFA5;HRAS;UQCRC2;NDUFC1;SDHB;SMARCC2;MLST8;NDUFV3;SMARCB1;KRAS;ACTL6A;SMARCD1;COA5;NDUFAF4,ACTB;NDUFA4;UQCR11;NDUFS8;UQCRQ;NDUFC2;COX6A1;COX7A2;NDUFB9;MAPK13;COX4I1;COA1;SMARCE1;CYC1;NDUFS2;GRB2;NDUFA7;AKT1S1;NDUFA8;COA4;NDUFB7;NDUFAF2;NDUFA10;NDUFAF3;NDUFS4;NDUFAB1;NDUFA5;HRAS;UQCRC2;NDUFC1;SDHB;SMARCC2;MLST8;NDUFV3;SMARCB1;KRAS;ACTL6A
Oxidative phosphorylation,0.416728762875178,57.88969363427795,0.0,0.16485507246376813,133,23,NDUFA4;UQCR11;NDUFS8;UQCRQ;NDUFC2;COX6A1;COX7A2;NDUFB9;COX4I1;ATP6V1D;CYC1;NDUFS2;NDUFA7;NDUFA8;NDUFB7;NDUFA10;NDUFS4;NDUFAB1;NDUFA5;UQCRC2;NDUFC1;SDHB;NDUFV3,NDUFA4;UQCR11;NDUFS8;UQCRQ;NDUFC2;COX6A1;COX7A2;NDUFB9;COX4I1;ATP6V1D;CYC1;NDUFS2;NDUFA7;NDUFA8;NDUFB7;NDUFA10;NDUFS4;NDUFAB1;NDUFA5;UQCRC2;NDUFC1;SDHB
Alzheimer disease,0.23431880344529626,41.02943595040187,0.0,0.21195652173913043,171,27,NDUFA4;UQCR11;NDUFS8;UQCRQ;NDUFC2;COX6A1;COX7A2;NDUFB9;COX4I1;CYC1;NDUFS2;NDUFA7;NDUFA8;NDUFB7;NDUFA10;NDUFS4;NDUFAB1;NDUFA5;SNCA;UQCRC2;NDUFC1;SDHB;CALML5;HSD17B10;NDUFV3;RTN3;CASP8,NDUFA4;UQCR11;NDUFS8;UQCRQ;NDUFC2;COX6A1;COX7A2;NDUFB9;COX4I1;CYC1;NDUFS2;NDUFA7;NDUFA8;NDUFB7;NDUFA10;NDUFS4;NDUFAB1;NDUFA5;SNCA;UQCRC2;NDUFC1;SDHB;CALML5;HSD17B10;NDUFV3
PI3K-Akt signaling pathway,0.12586696948488618,34.93284231052152,1.0,0.2276570048309179,354,26,HSP90AB1;EIF4B;PDGFA;EGFR;BCL2L1;COL4A2;LAMC1;ITGB4;GRB2;ATF6B;AREG;GNB2;YWHAE;PPP2R3C;HRAS;CDC37;EIF4EBP1;DDIT4;GNB1;MLST8;KRAS;YWHAG;THBS1;JAK1;COL4A1;MYC,HSP90AB1;EIF4B;PDGFA;EGFR;BCL2L1;COL4A2;LAMC1;ITGB4;GRB2;ATF6B;AREG;GNB2;YWHAE;PPP2R3C;HRAS;CDC37;EIF4EBP1;DDIT4;GNB1;MLST8;KRAS;YWHAG;THBS1;JAK1;COL4A1
Ras signaling pathway,0.24780926023422412,37.43390244091638,0.0,0.2472826086956522,232,22,RAC2;PDGFA;EGFR;BCL2L1;GRB2;RALBP1;ARF6;GNB2;RRAS;PAK1;HRAS;RRAS2;PLA2G16;RHOA;CALML5;GNB1;SHOC2;PTPN11;RALA;KRAS;RAP1A;REL,RAC2;PDGFA;EGFR;BCL2L1;GRB2;RALBP1;ARF6;GNB2;RRAS;PAK1;HRAS;RRAS2;PLA2G16;RHOA;CALML5;GNB1;SHOC2;PTPN11;RALA;KRAS;RAP1A
Retrograde endocannabinoid signaling,0.4009085746734805,30.24873136445543,0.0,0.2684782608695652,148,17,NDUFA4;NDUFS8;NDUFC2;NDUFB9;MAPK13;NDUFS2;NDUFA7;NDUFA8;NDUFB7;GNB2;NDUFA10;NDUFS4;NDUFAB1;NDUFA5;NDUFC1;GNB1;NDUFV3,NDUFA4;NDUFS8;NDUFC2;NDUFB9;MAPK13;NDUFS2;NDUFA7;NDUFA8;NDUFB7;GNB2;NDUFA10;NDUFS4;NDUFAB1;NDUFA5;NDUFC1;GNB1;NDUFV3
