Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
SRP-dependent cotranslational protein targeting to membrane (GO:0006614),-0.6696797412866183,-18.475834150643898,0.0,0.0,90,80,SRP19;SRP72;ZFAND2B;SEC63;SRP68;SEC61B;RPL35;SRP54;SRP9;RPL12;RPS2;RPLP1;RPL27A;RPS10;RPS5;RPL9;RPL21;RPS3;UBA52;RPL32;RPS26;RPL36A;RPL37A;RPLP2;RPL35A;RPS14;RPS20;RPL41;RPL36;RPL22;RPS23;RPL4;RPL28;RPSA;RPS7;RPL37;RPS9;RPL34;RPL19;RPL23;RPS21;RPS15;RPL18;RPL39;RPL23A;RPLP0;RPS27A;RPL26;RPS11;RPS4X;RPL29;RPL11;RPS19;RPL8;RPL18A;RPL24;RPS8;RPL7;RPL10A;RPS6;RPS29;RPS25;RPL31;RPL3;RPS15A;RPL38;RPL17;RPL5;RPL30;MRPS12;RPS3A;RPL13;RPL10;RPL13A;RPL6;RPS28;RPL14;RPL15;RPS27;RPS16,RPL12;RPS2;RPLP1;RPL27A;RPS10;RPS5;RPL9;RPL21;RPS3;UBA52;RPL32;RPS26;RPL36A;RPL37A;RPLP2;RPL35A;RPS14;RPS20;RPL41;RPL36;RPL22;RPS23;RPL4;RPL28;RPSA;RPS7;RPL37;RPS9;RPL34;RPL19;RPL23;RPS21;RPS15;RPL18;RPL39;RPL23A;RPLP0;RPS27A;RPL26;RPS11;RPS4X;RPL29;RPL11;RPS19;RPL8;RPL18A;RPL24;RPS8;RPL7;RPL10A;RPS6;RPS29;RPS25;RPL31;RPL3;RPS15A;RPL38;RPL17;RPL5;RPL30;MRPS12;RPS3A;RPL13;RPL10;RPL13A;RPL6;RPS28;RPL14;RPL15;RPS27;RPS16
cotranslational protein targeting to membrane (GO:0006613),-0.6841560378562953,-19.661987190094198,0.0,0.0,94,82,SRP19;SSR1;SRP72;SEC63;SRP68;RPL35;SRP54;SRP9;RPL12;RPS2;RPLP1;RPL27A;RPS10;RPS5;RPL9;RPL21;RPS3;UBA52;RPL32;RPS26;RPL36A;RPL37A;RPLP2;RPL35A;RPS14;RPS20;RPL41;RPL36;RPL22;RPS23;RPL4;RPL28;RPSA;RPS7;RPL37;SEC62;RPS9;TRAM1;RPL34;RPL19;RPL23;RPS21;RPS15;RPL18;RPL39;RPL23A;RPLP0;RPS27A;RPL26;RPS11;RPS4X;RPL29;RPL11;RPS19;RPL8;RPL18A;RPL24;RPS8;RPL7;RPL10A;RPS6;RPS29;RPS25;RPL31;RPL3;RPS15A;RPL38;RPL17;RPL5;RPL30;MRPS12;RPS3A;RPL13;RPL10;RPL13A;RPL6;RPS28;RPL14;RPL15;RPS27;SSR2;RPS16,RPL12;RPS2;RPLP1;RPL27A;RPS10;RPS5;RPL9;RPL21;RPS3;UBA52;RPL32;RPS26;RPL36A;RPL37A;RPLP2;RPL35A;RPS14;RPS20;RPL41;RPL36;RPL22;RPS23;RPL4;RPL28;RPSA;RPS7;RPL37;SEC62;RPS9;TRAM1;RPL34;RPL19;RPL23;RPS21;RPS15;RPL18;RPL39;RPL23A;RPLP0;RPS27A;RPL26;RPS11;RPS4X;RPL29;RPL11;RPS19;RPL8;RPL18A;RPL24;RPS8;RPL7;RPL10A;RPS6;RPS29;RPS25;RPL31;RPL3;RPS15A;RPL38;RPL17;RPL5;RPL30;MRPS12;RPS3A;RPL13;RPL10;RPL13A;RPL6;RPS28;RPL14;RPL15;RPS27;SSR2;RPS16
"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay (GO:0000184)",-0.5893157364229813,-16.06986196084817,0.0,0.0005918699186991869,113,89,NCBP1;MAGOHB;ETF1;PPP2R2A;EIF4G1;PPP2CA;RNPS1;GSPT1;UPF3B;EIF4A3;RPL35;RBM8A;PNRC2;UPF2;RPL12;RPS2;RPLP1;RPL27A;RPS10;RPS5;RPL9;RPL21;RPS3;UBA52;RPL32;RPS26;RPL36A;RPL37A;RPLP2;RPL35A;RPS14;RPS20;RPL41;RPL36;RPL22;RPS23;RPL4;RPL28;RPSA;RPS7;RPL37;RPS9;RPL34;RPL19;RPL23;RPS21;PABPC1;RPS15;RPL18;UPF3A;RPL39;RPL23A;RPLP0;RPS27A;RPL26;RPS11;RPS4X;RPL29;RPL11;RPS19;RPL8;RPL18A;RPL24;RPS8;RPL7;RPL10A;RPS6;RPS29;RPS25;RPL31;RPL3;RPS15A;RPL38;RPL17;RPL5;RPL30;MRPS12;RPS3A;RPL13;RPL10;RPL13A;RPL6;RPS28;RPL14;RPL15;RPS27;EIF3E;RPS16;PNRC1,RPS2;RPLP1;RPL27A;RPS10;RPS5;RPL9;RPL21;RPS3;UBA52;RPL32;RPS26;RPL36A;RPL37A;RPLP2;RPL35A;RPS14;RPS20;RPL41;RPL36;RPL22;RPS23;RPL4;RPL28;RPSA;RPS7;RPL37;RPS9;RPL34;RPL19;RPL23;RPS21;PABPC1;RPS15;RPL18;UPF3A;RPL39;RPL23A;RPLP0;RPS27A;RPL26;RPS11;RPS4X;RPL29;RPL11;RPS19;RPL8;RPL18A;RPL24;RPS8;RPL7;RPL10A;RPS6;RPS29;RPS25;RPL31;RPL3;RPS15A;RPL38;RPL17;RPL5;RPL30;MRPS12;RPS3A;RPL13;RPL10;RPL13A;RPL6;RPS28;RPL14;RPL15;RPS27;EIF3E;RPS16;PNRC1
regulation of DNA replication (GO:0006275),0.6503651273420527,3.2119395939039577,0.0,0.0006935201401050788,62,22,AREG;GLI1;BLM;ESCO2;CDC6;EREG;DNA2;PCNA;GMNN;DSCC1;DBF4;PDGFC;SMC3;GTPBP4;DHX9;HRAS;WAPL;PDS5A;PPP2CA;PDGFA;CALR;S100A11,AREG;GLI1;BLM;ESCO2;CDC6;EREG;DNA2;PCNA;GMNN;DSCC1;DBF4;PDGFC;SMC3
protein targeting to ER (GO:0045047),-0.6185049097049374,-14.99904681163826,0.0,0.0008878048780487803,98,85,SPCS3;PMM1;SRP19;SRP72;SPCS2;SEC63;SRP68;RPL35;SPCS1;SRP54;SRP9;SEC61G;CHMP4A;RPL12;RPS2;RPLP1;RPL27A;RPS10;RPS5;RPL9;RPL21;RPS3;UBA52;RPL32;RPS26;RPL36A;RPL37A;RPLP2;RPL35A;RPS14;RPS20;RPL41;RPL36;RPL22;RPS23;RPL4;RPL28;RPSA;RPS7;RPL37;SEC62;RPS9;RPL34;RPL19;RPL23;RPS21;RPS15;RPL18;RPL39;RPL23A;RPLP0;RPS27A;RPL26;RPS11;RPS4X;RPL29;RPL11;RPS19;RPL8;RPL18A;RPL24;RPS8;RPL7;RPL10A;RPS6;RPS29;RPS25;RPL31;RPL3;RPS15A;RPL38;RPL17;RPL5;RPL30;MRPS12;RPS3A;RPL13;RPL10;RPL13A;RPL6;RPS28;RPL14;RPL15;RPS27;RPS16,CHMP4A;RPL12;RPS2;RPLP1;RPL27A;RPS10;RPS5;RPL9;RPL21;RPS3;UBA52;RPL32;RPS26;RPL36A;RPL37A;RPLP2;RPL35A;RPS14;RPS20;RPL41;RPL36;RPL22;RPS23;RPL4;RPL28;RPSA;RPS7;RPL37;SEC62;RPS9;RPL34;RPL19;RPL23;RPS21;RPS15;RPL18;RPL39;RPL23A;RPLP0;RPS27A;RPL26;RPS11;RPS4X;RPL29;RPL11;RPS19;RPL8;RPL18A;RPL24;RPS8;RPL7;RPL10A;RPS6;RPS29;RPS25;RPL31;RPL3;RPS15A;RPL38;RPL17;RPL5;RPL30;MRPS12;RPS3A;RPL13;RPL10;RPL13A;RPL6;RPS28;RPL14;RPL15;RPS27;RPS16
DNA-dependent DNA replication (GO:0006261),0.6422544903558706,3.246185311176491,0.0,0.0010402802101576183,57,39,CDC45;POLE2;ORC6;RFC3;PRIM1;RAD51;DNA2;POLA2;CDC7;POLD2;POLA1;POLD1;RFC5;GINS4;POLE3;RFC2;MCM10;RFC4;HMGA1;MGME1;PRIM2;GINS2;PRIMPOL;WDHD1;POLE;MCM2;POLE4;MCMBP;LRWD1;RPA1;ORC4;ORC3;BAZ1A;TOPBP1;PURA;CDC34;RFC1;RPAIN;PNKP,CDC45;POLE2;ORC6;RFC3;PRIM1;RAD51;DNA2;POLA2;CDC7;POLD2;POLA1;POLD1;RFC5;GINS4;POLE3;RFC2;MCM10;RFC4;HMGA1;MGME1;PRIM2;GINS2;PRIMPOL;WDHD1;POLE;MCM2
regulation of transcription involved in G1/S transition of mitotic cell cycle (GO:0000083),0.7284393634406529,3.3913910825508817,0.0,0.0010402802101576183,27,18,RRM2;CDC45;DHFR;CCNE1;FBXO5;CCNA1;E2F7;TYMS;CDC6;PCNA;POLA1;CDT1;E2F1;TFDP1;ZPR1;BACH1;RB1;BRD4,RRM2;CDC45;DHFR;CCNE1;FBXO5;CCNA1;E2F7;TYMS;CDC6;PCNA;POLA1
nuclear-transcribed mRNA catabolic process (GO:0000956),-0.4016087361577166,-14.732372092673392,0.0,0.0014204878048780488,175,114,EXOSC9;EXOSC8;NCBP1;LSM4;EIF4E;MAGOHB;ETF1;POLR2G;EXOSC5;EXOSC10;LSM5;EXOSC6;MRTO4;ATM;THRAP3;PPP2R2A;POLR2D;PELO;EIF4A1;EIF4G1;DCP2;PPP2CA;PARN;DDX5;CNOT3;RNPS1;GSPT1;UPF3B;EIF4A3;RPL35;RBM8A;EXOSC7;PNRC2;UPF2;RPL12;RPS2;RPLP1;RPL27A;RPS10;RPS5;RPL9;RPL21;RPS3;UBA52;RPL32;RPS26;RPL36A;RPL37A;RPLP2;RPL35A;RPS14;RPS20;RPL41;RPL36;RPL22;RPS23;RPL4;RPL28;RPSA;RPS7;RPL37;RPS9;RPL34;RPL19;EIF4A2;RPL23;RPS21;PABPC1;RPS15;RPL18;UPF3A;RPL39;RPL23A;RPLP0;RPS27A;RPL26;RPS11;RPS4X;RPL29;RPL11;RPS19;RPL8;RPL18A;RPL24;RPS8;RPL7;RPL10A;RPS6;RPS29;RPS25;RPL31;RPL3;RPS15A;RPL38;RPL17;RPL5;RPL30;MRPS12;RPS3A;RPL13;RPL10;ZCCHC11;RPL13A;RPL6;RPS28;RPL14;EIF4B;RPL15;RPS27;ZFP36L1;EIF3E;RPS16;PNRC1;ZFP36,RPS2;RPLP1;RPL27A;RPS10;RPS5;RPL9;RPL21;RPS3;UBA52;RPL32;RPS26;RPL36A;RPL37A;RPLP2;RPL35A;RPS14;RPS20;RPL41;RPL36;RPL22;RPS23;RPL4;RPL28;RPSA;RPS7;RPL37;RPS9;RPL34;RPL19;EIF4A2;RPL23;RPS21;PABPC1;RPS15;RPL18;UPF3A;RPL39;RPL23A;RPLP0;RPS27A;RPL26;RPS11;RPS4X;RPL29;RPL11;RPS19;RPL8;RPL18A;RPL24;RPS8;RPL7;RPL10A;RPS6;RPS29;RPS25;RPL31;RPL3;RPS15A;RPL38;RPL17;RPL5;RPL30;MRPS12;RPS3A;RPL13;RPL10;ZCCHC11;RPL13A;RPL6;RPS28;RPL14;EIF4B;RPL15;RPS27;ZFP36L1;EIF3E;RPS16;PNRC1;ZFP36
DNA-dependent DNA replication maintenance of fidelity (GO:0045005),0.7094027700270502,3.130670704549477,0.0,0.0015604203152364275,36,16,BLM;RAD51;PCNA;POLD1;DDX11;TIPIN;DONSON;TIMELESS;TONSL;PRIMPOL;RFWD3;CDK9;POLE;ALYREF;MUS81;ATRX,BLM;RAD51;PCNA;POLD1;DDX11;TIPIN;DONSON;TIMELESS;TONSL;PRIMPOL;RFWD3;CDK9;POLE
regulation of transcription from RNA polymerase II promoter (GO:0006357),-0.2007961095076705,-13.843065318694162,0.010416666666666666,0.001775609756097561,1479,310,ANKRD1;FOSL1;FST;ARNTL;GLI1;HMGB2;IL11;E2F7;AURKB;SERPINE1;TCF19;INHBA;HIST1H1B;ATAD2;GAL;RBBP8;MXD1;E2F8;TGFA;WNT7A;KLF13;BRCA1;H2AFZ;PLAGL1;EZH2;HHEX;MED27;CAMK1;RPS6KA4;UHRF1;HSPD1;DRAP1;DKK1;DLL1;CREM;HMGA1;SUV39H2;CHUK;HMGB1;DEK;FOXM1;CHCHD3;PPID;CDK8;IKBKG;PSMC3;HMGN5;CDK9;URI1;NAMPT;MYBL2;ZMIZ1;TFAM;ENO1;GMEB1;PSMC5;CBX5;E2F1;TFDP1;CBFB;ITGA6;SP2;ENG;HCLS1;PAX6;PRKDC;BBS7;CEBPG;C1QBP;DHX9;CAMK2D;PCGF5;TRIB3;EED;TRIM37;LIN9;RBPJ;BUD31;EZR;RBM14;FSTL3;MDFI;DUSP22;HMGA2;BCL2L12;H2AFY;USF2;GTF2H1;ACTL6A;HRAS;CHD1;MAD2L2;CKAP2;GTF2A2;FOXP1;ELMSAN1;DDIT3;SUB1;CTBP1;ARNTL2;NOC2L;MET;ECD;RCOR1;AATF;MED4;FADD;HCFC1;YEATS4;PELP1;BACH1;BRMS1;SNF8;PFKM;CDH13;PPP3R1;PPP3CA;JAG1;MED31;GTF2H2;PARK7;TFAP2A;RUNX1;STAT1;HNRNPU;APP;MLX;THRAP3;HDAC3;CDC5L;RXRA;PHB;ELP4;AHI1;SETX;WDR61;SMARCD2;LYAR;SLC2A4RG;MRGBP;RRP1B;SARS;MED21;RB1;SOD2;HDAC1;CIAO1;CTCF;ARID1A;UBE2I;NFIC;USP15;KAT5;MAX;YY1;KMT5A;MED16;TCERG1;ZNF143;ITGA3;GPS2;IVNS1ABP;MED19;MED8;NFE2L1;PPP3CB;HOXB7;CAMTA1;SAFB;PLK1;TCEAL3;XRCC6;TPR;CEBPB;DDX5;GTF2H3;BRD2;SETD3;SFPQ;ASXL1;CHCHD2;CEBPZ;UBB;MCRS1;SLTM;HOXA7;MAPK3;FOSL2;YBX1;ATF4;NR1H2;PARP1;ETS2;IFI16;PPP1R12A;DDRGK1;TRIM27;SS18L2;NPM1;MED10;ARF4;MAPK14;SUPT4H1;TAF9;SMARCB1;CREB3;PIN1;UBE2D3;TIAL1;FHL2;UBC;ZNF593;CHD4;TTF1;HNRNPK;MTDH;ARID5B;IRF2;EPCAM;SUMO1;CCND1;CAV1;CALR;UBA52;AES;TCEAL4;RPS14;KLF5;NR2F2;N4BP2L2;RPL23;UXT;CHD3;ATF6B;RPS27A;BRD4;ATRX;TBL1XR1;WBP2;GTF2I;UBE2D1;DHX36;CITED2;PPARG;JUP;DDX17;EGR1;NFKBIA;RFXANK;CCNL1;AGRN;RPL10;RNF10;SPEN;PCGF2;AGO2;CREG1;ADIRF;TGIF1;EPAS1;ABHD14B;ARID4B;EID1;IL18;JUNB;MLXIP;GATA2;JUN;SNCA;MEIS2;SIRT2;ELF2;SOX4;TP53BP1;OSR2;NRIP1;IGBP1;PAF1;MAML2;REL;AAMDC;BMPR2;SKIL;IER2;PDCD4;ANXA4;HES1;TNFRSF1A;NCK1;NFE4;KDM5B;NUPR1;SUPT5H;FOS;DBP;NFKBIZ;ZFP36;BMP4;TOB1;ZNF704;NR1D2;BHLHE41;VGLL1;GATA3;ATF3;ELF3;FOSB;NKX2-8;FOXA1;MEF2C,PCGF2;AGO2;CREG1;ADIRF;TGIF1;EPAS1;ABHD14B;ARID4B;EID1;IL18;JUNB;MLXIP;GATA2;JUN;SNCA;MEIS2;SIRT2;ELF2;SOX4;TP53BP1;OSR2;NRIP1;IGBP1;PAF1;MAML2;REL;AAMDC;BMPR2;SKIL;IER2;PDCD4;ANXA4;HES1;TNFRSF1A;NCK1;NFE4;KDM5B;NUPR1;SUPT5H;FOS;DBP;NFKBIZ;ZFP36;BMP4;TOB1;ZNF704;NR1D2;BHLHE41;VGLL1;GATA3;ATF3;ELF3;FOSB;NKX2-8;FOXA1;MEF2C
