Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
protein targeting to ER (GO:0045047),-0.38261464750171437,-1075.8825822608237,0.0,0.0,98,30,SRP72;SPCS3;SRP19;RPL35;PMM2;CHMP4A;RPL12;SRP68;RPS2;SRPRA;RPL27;RPS13;SPCS1;MRPS12;SEC63;SEC61A1;RPS5;SEC61G;SRP9;RPL27A;RPL36;RPS17;RPS26;SPCS2;RPL7A;RPS10;RPS18;RPL35A;RPLP1;RPL18,SRP72;SPCS3;SRP19;RPL35;PMM2;CHMP4A;RPL12;SRP68;RPS2;SRPRA;RPL27;RPS13;SPCS1;MRPS12;SEC63;SEC61A1;RPS5;SEC61G;SRP9;RPL27A;RPL36;RPS17;RPS26;SPCS2;RPL7A;RPS10;RPS18;RPL35A;RPLP1;RPL18
antigen processing and presentation of exogenous peptide antigen (GO:0002478),-0.12354195469185471,inf,,0.0,98,42,CD74;HLA-DPB1;KLC2;KIF11;KIF23;AP1M1;AP1S1;DCTN5;SAR1B;ACTR1A;KIF22;CTSL;KIF2C;AP1B1;DYNLL2;AP2S1;KIF18A;KIF15;KIF2A;DYNC1LI1;KLC1;CENPE;DNM2;ACTR1B;RACGAP1;AP2B1;DYNLL1;CAPZA1;AP2M1;AP1S2;KIF3A;CANX;CLTC;CAPZA2;DCTN6;AP2A2;DYNC1I2;ARF1;CAPZB;AP2A1;AP1G1;KIF4A,AP1S1;DCTN5;SAR1B;ACTR1A;KIF22;CTSL;KIF2C;AP1B1;DYNLL2;AP2S1;KIF18A;KIF15;KIF2A;DYNC1LI1;KLC1;CENPE;DNM2;ACTR1B;RACGAP1;AP2B1;DYNLL1;CAPZA1;AP2M1;AP1S2;KIF3A;CANX;CLTC;CAPZA2;DCTN6;AP2A2;DYNC1I2;ARF1;CAPZB;AP2A1;AP1G1;KIF4A
antigen processing and presentation of exogenous peptide antigen via MHC class II (GO:0019886),-0.12354195469185471,-714.769881386356,1.0,0.08030515960650472,98,42,CD74;HLA-DPB1;KLC2;KIF11;KIF23;AP1M1;AP1S1;DCTN5;SAR1B;ACTR1A;KIF22;CTSL;KIF2C;AP1B1;DYNLL2;AP2S1;KIF18A;KIF15;KIF2A;DYNC1LI1;KLC1;CENPE;DNM2;ACTR1B;RACGAP1;AP2B1;DYNLL1;CAPZA1;AP2M1;AP1S2;KIF3A;CANX;CLTC;CAPZA2;DCTN6;AP2A2;DYNC1I2;ARF1;CAPZB;AP2A1;AP1G1;KIF4A,AP1S1;DCTN5;SAR1B;ACTR1A;KIF22;CTSL;KIF2C;AP1B1;DYNLL2;AP2S1;KIF18A;KIF15;KIF2A;DYNC1LI1;KLC1;CENPE;DNM2;ACTR1B;RACGAP1;AP2B1;DYNLL1;CAPZA1;AP2M1;AP1S2;KIF3A;CANX;CLTC;CAPZA2;DCTN6;AP2A2;DYNC1I2;ARF1;CAPZB;AP2A1;AP1G1;KIF4A
central nervous system development (GO:0007417),-0.17343678685531835,-292.6995973686129,0.6666666666666666,0.13234290303151977,218,31,ZPR1;FGFR4;PTS;FXR2;DLL1;CDK5RAP1;CTNS;EIF2B2;THOC6;UTP3;PDGFC;CHD7;PTPN11;CSK;CDK5RAP2;RARA;SH3GL1;ELP3;PAFAH1B2;NDUFS4;TGFBR2;UBE3A;COX7B;MBP;PTEN;NPAS1;AHI1;CDK5;ROGDI;RARG;PAX6,ZPR1;FGFR4;PTS;FXR2;DLL1;CDK5RAP1;CTNS;EIF2B2;THOC6;UTP3;PDGFC;CHD7;PTPN11;CSK;CDK5RAP2;RARA;SH3GL1;ELP3;PAFAH1B2;NDUFS4;TGFBR2;UBE3A;COX7B;MBP;PTEN;NPAS1;AHI1;CDK5;ROGDI;RARG;PAX6
antigen processing and presentation of peptide antigen via MHC class II (GO:0002495),-0.12354195469185471,-309.72256736687643,1.0,0.15017064846416384,99,42,CD74;HLA-DPB1;KLC2;KIF11;KIF23;AP1M1;AP1S1;DCTN5;SAR1B;ACTR1A;KIF22;CTSL;KIF2C;AP1B1;DYNLL2;AP2S1;KIF18A;KIF15;KIF2A;DYNC1LI1;KLC1;CENPE;DNM2;ACTR1B;RACGAP1;AP2B1;DYNLL1;CAPZA1;AP2M1;AP1S2;KIF3A;CANX;CLTC;CAPZA2;DCTN6;AP2A2;DYNC1I2;ARF1;CAPZB;AP2A1;AP1G1;KIF4A,AP1S1;DCTN5;SAR1B;ACTR1A;KIF22;CTSL;KIF2C;AP1B1;DYNLL2;AP2S1;KIF18A;KIF15;KIF2A;DYNC1LI1;KLC1;CENPE;DNM2;ACTR1B;RACGAP1;AP2B1;DYNLL1;CAPZA1;AP2M1;AP1S2;KIF3A;CANX;CLTC;CAPZA2;DCTN6;AP2A2;DYNC1I2;ARF1;CAPZB;AP2A1;AP1G1;KIF4A
SRP-dependent cotranslational protein targeting to membrane (GO:0006614),-0.3817228805833953,-222.12570127685538,0.0,0.15632737736732918,90,25,ZFAND2B;SRP72;SRP19;RPL35;RPL12;SRP68;RPS2;RPL27;RPS13;MRPS12;SEC63;SEC61A1;RPS5;SEC61B;SRP9;RPL27A;RPL36;RPS17;RPS26;RPL7A;RPS10;RPS18;RPL35A;RPLP1;RPL18,ZFAND2B;SRP72;SRP19;RPL35;RPL12;SRP68;RPS2;RPL27;RPS13;MRPS12;SEC63;SEC61A1;RPS5;SEC61B;SRP9;RPL27A;RPL36;RPS17;RPS26;RPL7A;RPS10;RPS18;RPL35A;RPLP1;RPL18
cotranslational protein targeting to membrane (GO:0006613),-0.39031941338189147,-195.3452370690845,0.0,0.17116471161843577,94,26,SRP72;SRP19;SSR1;RPL35;RPL12;SRP68;RPS2;SRPRA;RPL27;RPS13;MRPS12;SEC63;SEC61A1;RPS5;SRP9;RPL27A;RPL36;RPS17;RPS26;RPL7A;RPS10;RPS18;RPL35A;RPLP1;RPL18;ARL6IP1,SSR1;RPL35;RPL12;SRP68;RPS2;SRPRA;RPL27;RPS13;MRPS12;SEC63;SEC61A1;RPS5;SRP9;RPL27A;RPL36;RPS17;RPS26;RPL7A;RPS10;RPS18;RPL35A;RPLP1;RPL18;ARL6IP1
"mitochondrial electron transport, NADH to ubiquinone (GO:0006120)",-0.2705272087344513,-336.64803450972596,0.0,0.17881282205715052,47,26,NDUFS6;NDUFS8;MT-ND6;NDUFV3;NDUFA6;NDUFB9;NDUFS1;NDUFB8;NDUFAB1;NDUFS3;NDUFA8;NDUFA12;NDUFA4;NDUFB2;NDUFS7;NDUFB3;NDUFA10;NDUFV1;NDUFS4;NDUFA9;NDUFV2;NDUFC2;NDUFA13;NDUFA3;NDUFA5;NDUFAF1,NDUFS8;MT-ND6;NDUFV3;NDUFA6;NDUFB9;NDUFS1;NDUFB8;NDUFAB1;NDUFS3;NDUFA8;NDUFA12;NDUFA4;NDUFB2;NDUFS7;NDUFB3;NDUFA10;NDUFV1;NDUFS4;NDUFA9;NDUFV2;NDUFC2;NDUFA13;NDUFA3;NDUFA5;NDUFAF1
regulation of macroautophagy (GO:0016241),-0.14549551128964675,-148.3775068446972,0.6666666666666666,0.2248544468982132,117,33,BNIP3;ATP6V0B;LARP1;PRKAG2;ATG101;UCHL1;IKBKG;AKT1;RHEB;MTOR;ATP13A2;QSOX1;NPRL3;ATP6V1D;LAMTOR1;MLST8;PAFAH1B2;RAB1B;PINK1;VPS26A;CASP3;ATP6V1B2;TBK1;ATP6V1G1;CDK5;CAPNS1;TBC1D12;GAPDH;VPS26B;ATP6V0E1;MAPK8;PRKAA1;RRAGC,ATP6V0B;LARP1;PRKAG2;ATG101;UCHL1;IKBKG;AKT1;RHEB;MTOR;ATP13A2;QSOX1;NPRL3;ATP6V1D;LAMTOR1;MLST8;PAFAH1B2;RAB1B;PINK1;VPS26A;CASP3;ATP6V1B2;TBK1;ATP6V1G1;CDK5;CAPNS1;TBC1D12;GAPDH;VPS26B;ATP6V0E1;MAPK8;PRKAA1;RRAGC
"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay (GO:0000184)",-0.13593886211245723,-157.5065031806864,0.5,0.22605902429231078,113,36,ETF1;GSPT1;NCBP1;MAGOHB;NCBP2;EIF4G1;RNPS1;RBM8A;RPL35;PPP2R2A;UPF1;PPP2CA;RPL12;EIF4A3;MAGOH;SMG7;RPS2;RPL27;UPF2;RPS13;PPP2R1A;UPF3B;MRPS12;SMG1;RPS5;RPL27A;RPL36;SKIV2L;RPS17;RPS26;RPL7A;RPS10;RPS18;RPL35A;RPLP1;RPL18,GSPT1;NCBP1;MAGOHB;NCBP2;EIF4G1;RNPS1;RBM8A;RPL35;PPP2R2A;UPF1;PPP2CA;RPL12;EIF4A3;MAGOH;SMG7;RPS2;RPL27;UPF2;RPS13;PPP2R1A;UPF3B;MRPS12;SMG1;RPS5;RPL27A;RPL36;SKIV2L;RPS17;RPS26;RPL7A;RPS10;RPS18;RPL35A;RPLP1;RPL18
