Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
nuclear-transcribed mRNA catabolic process (GO:0000956),0.15707697528290776,2780.9522692804903,0.0,0.0,175,78,RPL39;RPL8;RPL29;RPS3A;RPL30;RPL37;RPL31;RPL36;RPS16;NCBP2;RPS17;RPS28;RPS15A;RPS19;RPL10;RPL19;RPS23;RPL22;RPL28;RPS14;RPL26;RPL13;RPL9;RPS10;RPS18;EXOSC6;RPS26;RPS29;RPL36A;RPL32;RPL5;EXOSC4;RPLP2;RPS20;RPS24;RPS11;RPL13A;PELO;RPL7;LSM5;EXOSC5;RPL23;RPL15;RPS13;UPF1;RPL21;RPL3;RPS4X;RPL18A;RPL11;RPL24;RPS15;MRTO4;RPS5;RPS25;RPL7A;RPS27A;EXOSC8;RPL10A;RPL14;RPL35;RPL18;RPL27A;EXOSC7;POLR2G;CNOT11;RPS7;UBA52;RPL27;RPS9;DDX5;RPL38;RBM8A;EXOSC9;EIF3E;MAGOHB;MAGOH;EIF4A3,RPL39;RPL8;RPL29;RPS3A;RPL30;RPL37;RPL31;RPL36;RPS16;NCBP2;RPS17;RPS28;RPS15A;RPS19;RPL10;RPL19;RPS23;RPL22;RPL28;RPS14;RPL26;RPL13;RPL9;RPS10;RPS18;EXOSC6;RPS26;RPS29;RPL36A;RPL32;RPL5;EXOSC4;RPLP2;RPS20;RPS24;RPS11;RPL13A;PELO;RPL7;LSM5;EXOSC5;RPL23;RPL15;RPS13;UPF1;RPL21;RPL3;RPS4X;RPL18A;RPL11;RPL24;RPS15;MRTO4;RPS5;RPS25;RPL7A;RPS27A;EXOSC8;RPL10A;RPL14
"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay (GO:0000184)",0.18765287212168152,1602.6432221340674,0.0,0.0,113,66,RPL39;RPL8;RPL29;RPS3A;RPL30;RPL37;RPL31;RPL36;RPS16;NCBP2;RPS17;RPS28;RPS15A;RPS19;RPL10;RPL19;RPS23;RPL22;RPL28;RPS14;RPL26;RPL13;RPL9;RPS10;RPS18;RPS26;RPS29;RPL36A;RPL32;RPL5;RPLP2;RPS20;RPS24;RPS11;RPL13A;RPL7;RPL23;RPL15;RPS13;UPF1;RPL21;RPL3;RPS4X;RPL18A;RPL11;RPL24;RPS15;RPS5;RPS25;RPL7A;RPS27A;RPL10A;RPL14;RPL35;RPL18;RPL27A;RPS7;UBA52;RPL27;RPS9;RPL38;RBM8A;EIF3E;MAGOHB;MAGOH;EIF4A3,RPL39;RPL8;RPL29;RPS3A;RPL30;RPL37;RPL31;RPL36;RPS16;NCBP2;RPS17;RPS28;RPS15A;RPS19;RPL10;RPL19;RPS23;RPL22;RPL28;RPS14;RPL26;RPL13;RPL9;RPS10;RPS18;RPS26;RPS29;RPL36A;RPL32;RPL5;RPLP2;RPS20;RPS24;RPS11;RPL13A;RPL7;RPL23;RPL15;RPS13;UPF1;RPL21;RPL3;RPS4X;RPL18A;RPL11;RPL24;RPS15;RPS5;RPS25;RPL7A;RPS27A;RPL10A;RPL14
viral transcription (GO:0019083),0.21253108851028713,1146.769009849178,0.0,0.0,114,65,RPL39;RPL8;RPL29;RPS3A;RPL30;RPL37;RPL31;RPL36;RPS16;RPS17;RPS28;RPS15A;RPS19;RPL10;RPL19;RPS23;RPL22;RPL28;RPS14;RPL26;RPL13;RPL9;RPS10;RPS18;RPS26;RPS29;RPL36A;RPL32;RPL5;RPLP2;RPS20;RPS24;RPS11;RPL13A;RPL7;RPL23;RPL15;RPS13;RPL21;RPL3;RPS4X;NUP93;RPL18A;RPL11;RPL24;RPS15;RPS5;RPS25;RPL7A;RPS27A;RPL10A;RPL14;RPL35;RPL18;RPL27A;RPS7;NUPL2;RAE1;UBA52;RPL27;RPS9;NUP160;RPL38;NUP35;NUP37,RPL39;RPL8;RPL29;RPS3A;RPL30;RPL37;RPL31;RPL36;RPS16;RPS17;RPS28;RPS15A;RPS19;RPL10;RPL19;RPS23;RPL22;RPL28;RPS14;RPL26;RPL13;RPL9;RPS10;RPS18;RPS26;RPS29;RPL36A;RPL32;RPL5;RPLP2;RPS20;RPS24;RPS11;RPL13A;RPL7;RPL23;RPL15;RPS13;RPL21;RPL3;RPS4X;NUP93;RPL18A;RPL11;RPL24;RPS15;RPS5;RPS25;RPL7A;RPS27A;RPL10A;RPL14
SRP-dependent cotranslational protein targeting to membrane (GO:0006614),0.29608592397401856,inf,,0.0,90,62,RPL39;RPL8;RPL29;RPS3A;RPL30;RPL37;RPL31;RPL36;RPS16;RPS17;RPS28;RPS15A;RPS19;RPL10;RPL19;RPS23;RPL22;RPL28;RPS14;RPL26;RPL13;RPL9;RPS10;RPS18;RPS26;RPS29;RPL36A;RPL32;RPL5;RPLP2;RPS20;RPS24;RPS11;RPL13A;RPL7;RPL23;RPL15;RPS13;RPL21;RPL3;RPS4X;RPL18A;RPL11;RPL24;SRP14;RPS15;RPS5;RPS25;RPL7A;RPS27A;RPL10A;RPL14;RPL35;RPL18;RPL27A;RPS7;SRP54;SRP68;UBA52;RPL27;RPS9;RPL38,RPL39;RPL8;RPL29;RPS3A;RPL30;RPL37;RPL31;RPL36;RPS16;RPS17;RPS28;RPS15A;RPS19;RPL10;RPL19;RPS23;RPL22;RPL28;RPS14;RPL26;RPL13;RPL9;RPS10;RPS18;RPS26;RPS29;RPL36A;RPL32;RPL5;RPLP2;RPS20;RPS24;RPS11;RPL13A;RPL7;RPL23;RPL15;RPS13;RPL21;RPL3;RPS4X;RPL18A;RPL11;RPL24;SRP14;RPS15;RPS5;RPS25;RPL7A;RPS27A;RPL10A;RPL14
peptide biosynthetic process (GO:0043043),0.13574095722996757,inf,,0.0,175,94,RPL39;RPL8;RPL29;RPS3A;RPL30;MRPS21;RPL37;RPL31;RPL36;RPS16;RPS17;RPS28;RPS15A;RPS19;RPL10;MRPL11;RPL19;RPS23;RPL22;RPL28;RPS14;RPL26;RPL13;RPL9;RPS10;RPS18;MRPS36;RPS26;MRPL41;RPS29;MRPL51;RPL36A;MRPL18;MRPL42;RPL32;RPL5;RPLP2;RPS20;RPS24;MRPL52;RPS11;RPL13A;PELO;MRPS9;MRPS14;RPL7;RSL1D1;RPL23;RPL15;RPS13;RPL21;RPL3;MRPS2;MRPS7;RPS4X;MRPS6;RPL18A;RPL11;RPL24;RPS15;HBS1L;MRPS18C;RPS5;MRPL36;RPS25;RPL7A;RPS27A;MRPL35;RPL10A;MRPL4;RPL14;RPL35;RPL18;RPL27A;FARSB;MRPL24;RPS7;MRPL32;MRPS17;MRPL13;MRPL27;MRPL28;RPL27;RPS9;DHPS;SNU13;RSL24D1;RPL38;MRPL1;HARS;MRRF;MRPL3;YARS2;GGT5,RPL39;RPL8;RPL29;RPS3A;RPL30;MRPS21;RPL37;RPL31;RPL36;RPS16;RPS17;RPS28;RPS15A;RPS19;RPL10;MRPL11;RPL19;RPS23;RPL22;RPL28;RPS14;RPL26;RPL13;RPL9;RPS10;RPS18;MRPS36;RPS26;MRPL41;RPS29;MRPL51;RPL36A;MRPL18;MRPL42;RPL32;RPL5;RPLP2;RPS20;RPS24;MRPL52;RPS11;RPL13A;PELO;MRPS9;MRPS14;RPL7;RSL1D1;RPL23;RPL15;RPS13;RPL21;RPL3;MRPS2;MRPS7;RPS4X;MRPS6;RPL18A;RPL11;RPL24;RPS15;HBS1L;MRPS18C;RPS5;MRPL36;RPS25;RPL7A;RPS27A;MRPL35;RPL10A;MRPL4;RPL14
viral process (GO:0016032),0.12184649899034466,inf,,0.0,221,94,RPL39;RPL8;RPL29;RPS3A;RPL30;RPL37;RPL31;RPL36;RPS16;RPS17;RPS28;RPS15A;RPS19;RPL10;RPL19;RPS23;RPL22;RPL28;RPS14;RPL26;RPL13;RPL9;RPS10;RPS18;RAB1A;RPS26;AP2S1;RPS29;RPL36A;VPS37A;GAS6;RPL32;CALCOCO2;RPL5;RPLP2;RPS20;RPS24;RPS11;RPL13A;RPL7;RPL23;RPL15;RPS13;ATP6V1H;RPL21;RPL3;RPS4X;NUP93;RPL18A;RPL11;EIF3B;RPL24;AP2M1;RPS15;RPS5;EIF3F;RPS25;RPL7A;RPS27A;B2M;AP1S2;RPL10A;RPL14;CHMP4A;RPL35;RRAGA;RPL18;PPIA;RPL27A;CHMP2A;RANBP1;RPS7;TSG101;NUPL2;RAE1;UBA52;RPL27;CHMP2B;RPS9;VPS28;NUP160;AP1S1;MVB12A;UBB;EIF3G;UBC;RPL38;SSB;NUP35;RAN;EIF3D;MCTS1;CHMP5;NUP37,RPL39;RPL8;RPL29;RPS3A;RPL30;RPL37;RPL31;RPL36;RPS16;RPS17;RPS28;RPS15A;RPS19;RPL10;RPL19;RPS23;RPL22;RPL28;RPS14;RPL26;RPL13;RPL9;RPS10;RPS18;RAB1A;RPS26;AP2S1;RPS29;RPL36A;VPS37A;GAS6;RPL32;CALCOCO2;RPL5;RPLP2;RPS20;RPS24;RPS11;RPL13A;RPL7;RPL23;RPL15;RPS13;ATP6V1H;RPL21;RPL3;RPS4X;NUP93;RPL18A;RPL11;EIF3B;RPL24;AP2M1;RPS15;RPS5;EIF3F;RPS25;RPL7A;RPS27A;B2M;AP1S2;RPL10A;RPL14;CHMP4A;RPL35;RRAGA;RPL18;PPIA;RPL27A;CHMP2A;RANBP1;RPS7;TSG101;NUPL2;RAE1;UBA52;RPL27;CHMP2B;RPS9;VPS28;NUP160;AP1S1;MVB12A;UBB;EIF3G;UBC;RPL38;SSB;NUP35;RAN
protein targeting to ER (GO:0045047),0.24806199106234014,855.3179384838935,0.0,0.0035477767265846734,98,70,RPL39;RPL8;RPL29;RPS3A;RPL30;RPL37;SEC61G;RPL31;RPL36;RPS16;RPS17;RPS28;RPS15A;RPS19;RPL10;RPL19;RPS23;RPL22;RPL28;RPS14;RPL26;RPL13;RPL9;RPS10;RPS18;RPS26;RPS29;RPL36A;RPL32;RPL5;RPLP2;RPS20;RPS24;RPS11;RPL13A;RPL7;RPL23;RPL15;RPS13;PMM2;RPL21;RPL3;RPS4X;SRPRA;RPL18A;RPL11;RPL24;SRP14;RPS15;RPS5;RPS25;RPL7A;RPS27A;RPL10A;RPL14;CHMP4A;RPL35;SPCS2;RPL18;SPCS3;RPL27A;RPS7;SRP54;SRP68;UBA52;RPL27;RPS9;RPL38;PMM1;SPCS1,RPL39;RPL8;RPL29;RPS3A;RPL30;RPL37;SEC61G;RPL31;RPL36;RPS16;RPS17;RPS28;RPS15A;RPS19;RPL10;RPL19;RPS23;RPL22;RPL28;RPS14;RPL26;RPL13;RPL9;RPS10;RPS18;RPS26;RPS29;RPL36A;RPL32;RPL5;RPLP2;RPS20;RPS24;RPS11;RPL13A;RPL7;RPL23;RPL15;RPS13;PMM2;RPL21;RPL3;RPS4X;SRPRA;RPL18A;RPL11;RPL24;SRP14;RPS15;RPS5;RPS25;RPL7A;RPS27A;RPL10A;RPL14;CHMP4A;RPL35;SPCS2;RPL18;SPCS3;RPL27A
viral gene expression (GO:0019080),0.21253108851028713,881.1982191997755,0.0,0.0040546019732396275,111,65,RPL39;RPL8;RPL29;RPS3A;RPL30;RPL37;RPL31;RPL36;RPS16;RPS17;RPS28;RPS15A;RPS19;RPL10;RPL19;RPS23;RPL22;RPL28;RPS14;RPL26;RPL13;RPL9;RPS10;RPS18;RPS26;RPS29;RPL36A;RPL32;RPL5;RPLP2;RPS20;RPS24;RPS11;RPL13A;RPL7;RPL23;RPL15;RPS13;RPL21;RPL3;RPS4X;NUP93;RPL18A;RPL11;RPL24;RPS15;RPS5;RPS25;RPL7A;RPS27A;RPL10A;RPL14;RPL35;RPL18;RPL27A;RPS7;NUPL2;RAE1;UBA52;RPL27;RPS9;NUP160;RPL38;NUP35;NUP37,RPL39;RPL8;RPL29;RPS3A;RPL30;RPL37;RPL31;RPL36;RPS16;RPS17;RPS28;RPS15A;RPS19;RPL10;RPL19;RPS23;RPL22;RPL28;RPS14;RPL26;RPL13;RPL9;RPS10;RPS18;RPS26;RPS29;RPL36A;RPL32;RPL5;RPLP2;RPS20;RPS24;RPS11;RPL13A;RPL7;RPL23;RPL15;RPS13;RPL21;RPL3;RPS4X;NUP93;RPL18A;RPL11;RPL24;RPS15;RPS5;RPS25;RPL7A;RPS27A;RPL10A;RPL14
cotranslational protein targeting to membrane (GO:0006613),0.3049880968857859,520.6756713049766,0.0,0.005045726900031536,94,64,RPL39;RPL8;RPL29;RPS3A;RPL30;RPL37;RPL31;RPL36;RPS16;RPS17;RPS28;RPS15A;RPS19;RPL10;RPL19;RPS23;RPL22;RPL28;RPS14;RPL26;RPL13;RPL9;RPS10;RPS18;RPS26;RPS29;RPL36A;RPL32;RPL5;RPLP2;RPS20;RPS24;RPS11;RPL13A;RPL7;RPL23;RPL15;RPS13;RPL21;RPL3;RPS4X;SRPRA;RPL18A;RPL11;RPL24;SRP14;RPS15;RPS5;RPS25;RPL7A;RPS27A;RPL10A;RPL14;SSR2;RPL35;RPL18;RPL27A;RPS7;SRP54;SRP68;UBA52;RPL27;RPS9;RPL38,RPL39;RPL8;RPL29;RPS3A;RPL30;RPL37;RPL31;RPL36;RPS16;RPS17;RPS28;RPS15A;RPS19;RPL10;RPL19;RPS23;RPL22;RPL28;RPS14;RPL26;RPL13;RPL9;RPS10;RPS18;RPS26;RPS29;RPL36A;RPL32;RPL5;RPLP2;RPS20;RPS24;RPS11;RPL13A;RPL7;RPL23;RPL15;RPS13;RPL21;RPL3;RPS4X;SRPRA;RPL18A;RPL11;RPL24;SRP14;RPS15;RPS5;RPS25;RPL7A;RPS27A;RPL10A;RPL14;SSR2;RPL35
cytoplasmic translation (GO:0002181),0.26490358545817705,127.54226993557332,0.0,0.043330179754020814,55,35,RPL39;RPL8;RPL29;RPS3A;RPL30;RPL31;RPL36;RPS28;RPL19;RPS23;RPL22;RPL26;RPL9;RPS26;RPS29;RPL36A;RPL32;RPLP2;RPS20;RPL7;RPL15;RPL18A;RPL11;RPL24;MRTO4;HSPA14;RPL10A;RPL18;RPL22L1;RPL27A;RPS7;RPL26L1;MRPL2;RPL38;EIF3M,RPL39;RPL8;RPL29;RPS3A;RPL30;RPL31;RPL36;RPS28;RPL19;RPS23;RPL22;RPL26;RPL9;RPS26;RPS29;RPL36A;RPL32;RPLP2;RPS20;RPL7;RPL15;RPL18A;RPL11;RPL24;MRTO4;HSPA14;RPL10A;RPL18;RPL22L1;RPL27A;RPS7;RPL26L1;MRPL2
