Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
positive regulation of DNA biosynthetic process (GO:2000573),0.6468500679605839,2.6904801897834565,0.0,0.0,56,38,CCT7;DKC1;HSP90AA1;ATR;CCT6A;DSCC1;CCT2;NAF1;CCT8;CCT4;AURKB;RFC5;HSP90AB1;TCP1;MYC;RFC4;RFC2;RGCC;CCT5;RFC3;CHTF18;CCT3;WRAP53;FGFR4;PTGES3;MAPK1;XRCC5;ACD;MAPK3;KLF4;MAPKAPK5;PARN;NVL;PNKP;NEK7;NEK2;ATM;HNRNPA1,CCT7;DKC1;HSP90AA1;ATR;CCT6A;DSCC1;CCT2;NAF1;CCT8;CCT4;AURKB;RFC5;HSP90AB1;TCP1;MYC;RFC4;RFC2;RGCC;CCT5;RFC3;CHTF18;CCT3;WRAP53
regulation of telomerase RNA localization to Cajal body (GO:1904872),0.7389818774504578,2.653991870782075,0.0,0.0,18,17,CCT7;DKC1;CCT6A;CCT2;RUVBL1;NHP2;NAF1;CCT8;CCT4;TCP1;CCT5;RUVBL2;CCT3;NOP10;PARN;EXOSC10;DCP2,CCT7;DKC1;CCT6A;CCT2;RUVBL1;NHP2;NAF1;CCT8;CCT4;TCP1;CCT5;RUVBL2;CCT3
negative regulation of cell cycle G2/M phase transition (GO:1902750),0.5694898229640307,2.4384162851102125,0.0,0.010973829886133513,70,60,FHL1;PSMD14;PSMA1;PINX1;PSMD1;PSME3;PSMA7;PSMC4;PSMD11;PSME2;BRCC3;PSMD12;PSMC2;PSMD7;PSMD3;PSMD2;PSMA3;PSMA4;PSMD13;PSMB2;PSMA5;PSMB3;PSMD6;PSMC5;PSMB7;PSMB6;CHEK1;PSMC3;PSMB1;PSMC6;PSMC1;ATF5;BRCA1;PSMB4;PSMD8;DTL;PSMD9;PSMA2;PSMD4;USP47;PSMA6;PSMD5;H2AFY;PSMB5;PSMB10;PSMF1;RBX1;BABAM1;UBB;PLK1;AURKA;FZR1;SKP1;PSME4;RPS27A;PSME1;UBA52;PSMB8;UBC;PSMB9,FHL1;PSMD14;PSMA1;PINX1;PSMD1;PSME3;PSMA7;PSMC4;PSMD11;PSME2;BRCC3;PSMD12;PSMC2;PSMD7;PSMD3;PSMD2;PSMA3;PSMA4;PSMD13;PSMB2;PSMA5;PSMB3;PSMD6;PSMC5;PSMB7;PSMB6;CHEK1;PSMC3;PSMB1;PSMC6;PSMC1;ATF5;BRCA1;PSMB4;PSMD8;DTL;PSMD9;PSMA2
negative regulation of G2/M transition of mitotic cell cycle (GO:0010972),0.5674141028392369,2.396958255749246,0.0,0.011156727050902406,63,56,FHL1;PSMD14;PSMA1;PINX1;PSMD1;PSME3;PSMA7;PSMC4;PSMD11;PSME2;PSMD12;PSMC2;PSMD7;AURKB;PSMD3;PSMD2;PSMA3;PSMA4;PSMD13;PSMB2;PSMA5;PSMB3;PSMD6;PSMC5;PSMB7;PSMB6;PSMC3;PSMB1;PSMC6;PSMC1;PSMB4;PSMD8;PSMD9;PSMA2;PSMD4;USP47;PSMA6;VPS4A;PSMD5;PSMB5;PSMB10;PSMF1;RBX1;UBB;AURKA;SKP1;PSME4;ZFYVE19;CDK5RAP3;ATM;RPS27A;PSME1;UBA52;PSMB8;UBC;PSMB9,FHL1;PSMD14;PSMA1;PINX1;PSMD1;PSME3;PSMA7;PSMC4;PSMD11;PSME2;PSMD12;PSMC2;PSMD7;AURKB;PSMD3;PSMD2;PSMA3;PSMA4;PSMD13;PSMB2;PSMA5;PSMB3;PSMD6;PSMC5;PSMB7;PSMB6;PSMC3;PSMB1;PSMC6;PSMC1;PSMB4;PSMD8;PSMD9;PSMA2
regulation of cellular amine metabolic process (GO:0033238),0.5877706407787324,2.4023574112985626,0.0,0.01326004444574466,52,46,PSMD14;PSMA1;PSMD1;PSME3;PSMA7;PSMC4;PSMD11;PSME2;PSMD12;PSMC2;PSMD7;PSMD3;PSMD2;PSMA3;PSMA4;PSMD13;PSMB2;PSMA5;PSMB3;PSMD6;ODC1;PSMC5;PSMB7;PSMB6;PSMC3;PSMB1;PSMC6;PSMC1;PSMB4;PSMD8;PSMD9;PSMA2;PSMD4;PSMA6;PSMD5;PSMB5;OAZ1;PSMB10;PSMF1;NQO1;PSME4;AZIN1;PSME1;PSMB8;OAZ2;PSMB9,PSMD14;PSMA1;PSMD1;PSME3;PSMA7;PSMC4;PSMD11;PSME2;PSMD12;PSMC2;PSMD7;PSMD3;PSMD2;PSMA3;PSMA4;PSMD13;PSMB2;PSMA5;PSMB3;PSMD6;ODC1;PSMC5;PSMB7;PSMB6;PSMC3;PSMB1;PSMC6;PSMC1;PSMB4;PSMD8;PSMD9;PSMA2
response to unfolded protein (GO:0006986),0.6072019454963956,2.3554287873808466,0.0,0.01410920985360023,44,26,HSPA8;HSP90AA1;HSPH1;HSPD1;HSPE1;HSPA1A;HSPA9;HSPA1B;HSPA14;HSP90AB1;HSPA4;DNAJA1;HSPA4L;TOR1B;TM7SF3;HYOU1;SERPINH1;DERL1;DAXX;DNAJB1;STT3B;HSPA5;HSF1;HERPUD1;HSPB1;OPTN,HSPA8;HSP90AA1;HSPH1;HSPD1;HSPE1;HSPA1A;HSPA9;HSPA1B;HSPA14;HSP90AB1;HSPA4;DNAJA1
regulation of cellular amino acid metabolic process (GO:0006521),0.5877706407787324,2.3612770861464694,0.0,0.015698673309329888,52,46,PSMD14;PSMA1;PSMD1;PSME3;PSMA7;PSMC4;PSMD11;PSME2;PSMD12;PSMC2;PSMD7;PSMD3;PSMD2;PSMA3;PSMA4;PSMD13;PSMB2;PSMA5;PSMB3;PSMD6;ODC1;PSMC5;PSMB7;PSMB6;PSMC3;PSMB1;PSMC6;PSMC1;PSMB4;PSMD8;PSMD9;PSMA2;PSMD4;PSMA6;PSMD5;PSMB5;OAZ1;PSMB10;PSMF1;NQO1;PSME4;AZIN1;PSME1;PSMB8;OAZ2;PSMB9,PSMD14;PSMA1;PSMD1;PSME3;PSMA7;PSMC4;PSMD11;PSME2;PSMD12;PSMC2;PSMD7;PSMD3;PSMD2;PSMA3;PSMA4;PSMD13;PSMB2;PSMA5;PSMB3;PSMD6;ODC1;PSMC5;PSMB7;PSMB6;PSMC3;PSMB1;PSMC6;PSMC1;PSMB4;PSMD8;PSMD9;PSMA2
regulation of cellular ketone metabolic process (GO:0010565),0.5700312920546438,2.333872674861374,0.0,0.017032298469103056,62,52,PSMD14;PSMA1;PSMD1;PSME3;PSMA7;PSMC4;PSMD11;PSME2;PSMD12;PSMC2;PSMD7;PSMD3;PSMD2;PSMA3;PSMA4;PSMD13;PSMB2;PSMA5;PSMB3;PSMD6;ODC1;PSMC5;PSMB7;PSMB6;PSMC3;PSMB1;PSMC6;PRKAG2;FGFR4;PSMC1;PSMB4;PSMD8;PSMD9;PSMA2;PSMD4;PSMA6;SIRT5;PSMD5;PSMB5;OAZ1;PSMB10;PSMF1;NQO1;PSME4;PDK2;PANK2;AZIN1;PSME1;CAV1;PSMB8;OAZ2;PSMB9,PSMD14;PSMA1;PSMD1;PSME3;PSMA7;PSMC4;PSMD11;PSME2;PSMD12;PSMC2;PSMD7;PSMD3;PSMD2;PSMA3;PSMA4;PSMD13;PSMB2;PSMA5;PSMB3;PSMD6;ODC1;PSMC5;PSMB7;PSMB6;PSMC3;PSMB1;PSMC6;PRKAG2;FGFR4;PSMC1;PSMB4;PSMD8;PSMD9;PSMA2
nucleobase-containing small molecule interconversion (GO:0015949),0.6419197665946494,2.30886862825148,0.0,0.017125825428359876,32,18,CTPS1;NME1;RRM2;NME2;DUT;AK1;TYMS;AK2;RRM1;AK4;CTPS2;TXN;DTYMK;NME4;GUK1;DCTD;TXNRD1;AK3,CTPS1;NME1;RRM2;NME2;DUT;AK1;TYMS;AK2;RRM1;AK4;CTPS2;TXN;DTYMK;NME4
'de novo' posttranslational protein folding (GO:0051084),0.6350137748991633,2.3125139084048993,0.0011918951132300357,0.018198267894504745,31,19,HSPA8;HSPH1;CHCHD4;HSPE1;HSPA1A;CCT2;HSPA9;HSPA1B;HSPA14;HSPA4;HSPA4L;PTGES3;ERO1A;DNAJC7;BAG1;HYOU1;DNAJB1;DNAJB12;HSPA5,HSPA8;HSPH1;CHCHD4;HSPE1;HSPA1A;CCT2;HSPA9;HSPA1B;HSPA14;HSPA4
positive regulation of telomere maintenance via telomerase (GO:0032212),0.613990342951594,2.3179010912625575,0.0,0.019204202300733646,33,22,CCT7;ATR;CCT6A;CCT2;NAF1;CCT8;CCT4;AURKB;TCP1;CCT5;CCT3;MAPK1;XRCC5;ACD;MAPK3;MAPKAPK5;PARN;PNKP;NEK7;NEK2;ATM;HNRNPA1,CCT7;ATR;CCT6A;CCT2;NAF1;CCT8;CCT4;AURKB;TCP1;CCT5;CCT3
cellular protein metabolic process (GO:0044267),-0.1727150341724763,-232.7179304071906,0.0,0.021832049164640585,485,245,QPCT;PAPPA;MMP1;UBL4A;FARSB;UBE2S;STC2;MRPL24;EEF1A2;NHP2;MRPS17;MRPL4;UBE2M;SEC11C;MRPL41;UBE2N;CHEK2;FAM20C;MRPS12;MSRA;MRPL27;FUCA2;TXN;MRPS6;GSPT1;MRPL3;MRPL18;MRPS5;ADORA2B;MRPL32;PSEN2;ATG3;PRKDC;FBXO22;HARS;RSL1D1;MRPS16;RPS6KB2;FURIN;MRPL35;GGCX;MRPL42;ATG7;SEPHS1;MRPL34;CCDC59;GPC3;EIF4G1;AKT1;PCMT1;SPCS3;SNU13;PLOD1;DARS;RPL39L;IGHMBP2;LGALS1;MRPS18C;PELO;MRPL13;MRPS9;ERO1A;B4GALT7;QSOX1;MRPL37;MRPL51;MRPS2;MRPL52;COPS5;MRPS11;RPS13;GOLM1;RPN2;MRPS15;HTRA2;STOML2;CDC34;ICMT;MRPL1;PIGH;MRRF;MRPS18B;MEN1;UBE2L3;MRPL55;MRPS7;RABGGTB;RRBP1;TIMP1;GAS6;WARS;RPL10;MRPS14;DUSP12;MRPL28;RPL32;OMA1;TMEM208;TGOLN2;MRPL23;UBE2D2;AFG3L2;COA1;CLN5;MRPL11;MRPL43;UBE2G2;HSP90B1;TARS;VWA1;YARS2;ABCF1;L2HGDH;UBB;MRPS36;MRPS33;CKAP4;MRPS18A;MRPS21;UBE2I;YES1;SARS;RABGGTA;FBXO2;ARAF;UBL5;SPCS1;FBXW2;SERP1;AGO2;WDYHV1;IMMP2L;JAG1;PPP4R2;DNAJC3;NEDD8;EIF4EBP2;MCRS1;SHISA5;RPL35;RPL12;CSNK1G3;LCMT1;P4HB;SPCS2;APLP2;SEC11A;RPS2;RPS21;MRPL10;FSTL3;RPL27;RPS27A;RPL18;RPL19;RPS17;KTN1;HM13;RPL8;RPL38;UBA52;RPS10;RPS16;CST3;PRSS23;RPS5;RPL37A;RPS15;RPL23A;RPS3;RPS14;RPLP2;RPLP0;RPS24;RPL35A;RPS25;RPS20;RPSA;RPL9;RPS9;RPL26;RPS3A;RPL7;RPL7A;RNF5;RPL22;RPL5;RPL21;RPL18A;RPL39;RPL13;RPS29;RPL6;RPL10A;RPS28;RPL41;RPS23;PRKCSH;APH1A;RPL14;RPL4;RPS4X;RPL23;RPL11;RSL24D1;RPS19;RPS6;MRPL36;RPL3;RPLP1;IGFBP7;NUCB1;PSENEN;RPS26;RPL30;RPS8;RPS15A;RPL15;RPL28;UBC;RPS11;UBE2L6;RPL34;RPL31;H3F3A;CYR61;RPL37;RCN1;RPL13A;RPS27;GSN;MSLN;EEF1A1;ITM2B;B2M;PLAT;RPL27A;PROC;CALB1;SORL1;RPL3L;MMP2;IGFBP6;CTSH;IGFBP3,RPS17;KTN1;HM13;RPL8;RPL38;UBA52;RPS10;RPS16;CST3;PRSS23;RPS5;RPL37A;RPS15;RPL23A;RPS3;RPS14;RPLP2;RPLP0;RPS24;RPL35A;RPS25;RPS20;RPSA;RPL9;RPS9;RPL26;RPS3A;RPL7;RPL7A;RNF5;RPL22;RPL5;RPL21;RPL18A;RPL39;RPL13;RPS29;RPL6;RPL10A;RPS28;RPL41;RPS23;PRKCSH;APH1A;RPL14;RPL4;RPS4X;RPL23;RPL11;RSL24D1;RPS19;RPS6;MRPL36;RPL3;RPLP1;IGFBP7;NUCB1;PSENEN;RPS26;RPL30;RPS8;RPS15A;RPL15;RPL28;UBC;RPS11;UBE2L6;RPL34;RPL31;H3F3A;CYR61;RPL37;RCN1;RPL13A;RPS27;GSN;MSLN;EEF1A1;ITM2B;B2M;PLAT;RPL27A;PROC;CALB1;SORL1;RPL3L;MMP2;IGFBP6;CTSH;IGFBP3
innate immune response activating cell surface receptor signaling pathway (GO:0002220),0.5174662626927474,2.250821250656817,0.0,0.02638944805951154,125,64,PSMD14;IKBKG;PSMA1;PSMD1;PSME3;PSMA7;PSMC4;PSMD11;PSME2;PSMD12;PSMC2;PSMD7;PSMD3;PSMD2;PSMA3;PSMA4;PSMD13;PSMB2;PSMA5;PSMB3;UBE2N;PSMD6;PSMC5;PSMB7;HRAS;PSMB6;RAF1;PSMC3;PSMB1;PSMC6;PSMC1;PSMB4;PSMD8;PSMD9;PSMA2;PSMD4;PRKACA;PSMA6;PSMD5;CHUK;PDPK1;PSMB5;PSMB10;PAK1;UBE2D2;PSMF1;UBB;MAP3K7;ICAM3;NRAS;SKP1;PSME4;NFKB1;KRAS;FBXW11;RELA;RPS27A;PSME1;UBA52;PSMB8;UBC;NFKBIA;UBE2D1;PSMB9,PSMD14;IKBKG;PSMA1;PSMD1;PSME3;PSMA7;PSMC4;PSMD11;PSME2;PSMD12;PSMC2;PSMD7;PSMD3;PSMD2;PSMA3;PSMA4;PSMD13;PSMB2;PSMA5;PSMB3;UBE2N;PSMD6;PSMC5;PSMB7;HRAS;PSMB6;RAF1;PSMC3;PSMB1;PSMC6;PSMC1;PSMB4;PSMD8;PSMD9;PSMA2
interleukin-1-mediated signaling pathway (GO:0070498),0.533134839019965,2.255212583571647,0.0,0.02708284939847053,96,65,IRAK1;PSMD14;IKBKG;PSMA1;PSMD1;PSME3;PSMA7;PSMC4;PSMD11;PSME2;PSMD12;PSMC2;IL1B;PSMD7;PSMD3;PSMD2;PSMA3;PSMA4;PSMD13;RPS6KA4;PSMB2;PSMA5;PSMB3;UBE2N;PSMD6;PSMC5;PSMB7;PSMB6;PSMC3;PSMB1;PSMC6;PSMC1;PSMB4;PSMD8;IL1A;PSMD9;PSMA2;TNIP2;PSMD4;PSMA6;PSMD5;CHUK;TOLLIP;PSMB5;PSMB10;PSMF1;RBX1;MAPK3;UBB;MAP3K7;SKP1;RIPK2;PSME4;NFKB1;FBXW11;RELA;RPS27A;PSME1;UBA52;SQSTM1;PSMB8;UBC;NFKBIA;PSMB9;EGR1,IRAK1;PSMD14;IKBKG;PSMA1;PSMD1;PSME3;PSMA7;PSMC4;PSMD11;PSME2;PSMD12;PSMC2;IL1B;PSMD7;PSMD3;PSMD2;PSMA3;PSMA4;PSMD13;RPS6KA4;PSMB2;PSMA5;PSMB3;UBE2N;PSMD6;PSMC5;PSMB7;PSMB6;PSMC3;PSMB1;PSMC6;PSMC1;PSMB4;PSMD8;IL1A;PSMD9;PSMA2
positive regulation of telomere maintenance via telomere lengthening (GO:1904358),0.5820211789233637,2.231389536528101,0.0,0.02743457471533378,35,23,CCT7;ATR;CCT6A;CCT2;NAF1;CCT8;CCT4;AURKB;TCP1;CCT5;CCT3;HNRNPA2B1;MAPK1;XRCC5;ACD;MAPK3;MAPKAPK5;PARN;PNKP;NEK7;NEK2;ATM;HNRNPA1,CCT7;ATR;CCT6A;CCT2;NAF1;CCT8;CCT4;AURKB;TCP1;CCT5;CCT3
"maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000466)",0.612557032707022,2.2421948855691403,0.0012330456226880395,0.027678437601692307,19,17,RRS1;EXOSC9;EXOSC3;EXOSC2;EXOSC8;NOP14;ERI1;PDCD11;WDR12;FTSJ3;PES1;EXOSC7;UTP20;ABT1;NOL9;RPS21;RPSA,RRS1;EXOSC9;EXOSC3;EXOSC2;EXOSC8;NOP14;ERI1;PDCD11;WDR12;FTSJ3;PES1
NIK/NF-kappaB signaling (GO:0038061),0.5321841046448645,2.2588683149853868,0.0,0.02773940332328194,81,58,IRAK1;PSMD14;PSMA1;PSMD1;PSME3;PSMA7;PSMC4;PSMD11;PSME2;PSMD12;PSMC2;PSMD7;PSMD3;PSMD2;PSMA3;UBE2M;PSMA4;PSMD13;PSMB2;PSMA5;PSMB3;PSMD6;PSMC5;PSMB7;PSMB6;PSMC3;PSMB1;PSMC6;PSMC1;PSMB4;PSMD8;PSMD9;PSMA2;AKT1;PSMD4;PSMA6;CARD10;PSMD5;CHUK;PSMB5;PSMB10;COPS8;PSMF1;ZFP91;TANK;UBB;MAP3K7;SKP1;PSME4;NFKB1;FBXW11;RELA;RPS27A;PSME1;UBA52;PSMB8;UBC;PSMB9,IRAK1;PSMD14;PSMA1;PSMD1;PSME3;PSMA7;PSMC4;PSMD11;PSME2;PSMD12;PSMC2;PSMD7;PSMD3;PSMD2;PSMA3;UBE2M;PSMA4;PSMD13;PSMB2;PSMA5;PSMB3;PSMD6;PSMC5;PSMB7;PSMB6;PSMC3;PSMB1;PSMC6;PSMC1;PSMB4;PSMD8;PSMD9;PSMA2;AKT1
SCF-dependent proteasomal ubiquitin-dependent protein catabolic process (GO:0031146),0.5447716663606221,2.2352871502354605,0.0,0.02800612835523657,73,54,PSMD14;PSMA1;PSMD1;PSME3;PSMA7;PSMC4;PSMD11;PSME2;PSMD12;PSMC2;PSMD7;PSMD3;PSMD2;PSMA3;PSMA4;PSMD13;PSMB2;PSMA5;PSMB3;PSMD6;PSMC5;PSMB7;PSMB6;PSMC3;PSMB1;PSMC6;PSMC1;PSMB4;PSMD8;PSMD9;PSMA2;PSMD4;PSMA6;PSMD5;PSMB5;PSMB10;CCNF;FBXW5;PSMF1;RBX1;UBB;KIF14;FBXO2;SKP1;PSME4;RNF7;FBXW11;FBXL15;RPS27A;PSME1;UBA52;PSMB8;UBC;PSMB9,PSMD14;PSMA1;PSMD1;PSME3;PSMA7;PSMC4;PSMD11;PSME2;PSMD12;PSMC2;PSMD7;PSMD3;PSMD2;PSMA3;PSMA4;PSMD13;PSMB2;PSMA5;PSMB3;PSMD6;PSMC5;PSMB7;PSMB6;PSMC3;PSMB1;PSMC6;PSMC1;PSMB4;PSMD8;PSMD9;PSMA2
regulation of transcription involved in G1/S transition of mitotic cell cycle (GO:0000083),0.6027240355275267,2.2240694173534608,0.003579952267303103,0.028145841467212804,27,19,CCNA1;RRM2;CCNE1;ORC1;CDC45;DHFR;E2F1;PCNA;CDC6;TYMS;TFDP1;ZPR1;CDT1;E2F7;POLA1;FBXO5;NPAT;BRD4;TFDP2,CCNA1;RRM2;CCNE1;ORC1;CDC45;DHFR;E2F1;PCNA;CDC6;TYMS;TFDP1
stimulatory C-type lectin receptor signaling pathway (GO:0002223),0.5174662626927474,2.1990213884264525,0.0,0.03369880260866833,122,64,PSMD14;IKBKG;PSMA1;PSMD1;PSME3;PSMA7;PSMC4;PSMD11;PSME2;PSMD12;PSMC2;PSMD7;PSMD3;PSMD2;PSMA3;PSMA4;PSMD13;PSMB2;PSMA5;PSMB3;UBE2N;PSMD6;PSMC5;PSMB7;HRAS;PSMB6;RAF1;PSMC3;PSMB1;PSMC6;PSMC1;PSMB4;PSMD8;PSMD9;PSMA2;PSMD4;PRKACA;PSMA6;PSMD5;CHUK;PDPK1;PSMB5;PSMB10;PAK1;UBE2D2;PSMF1;UBB;MAP3K7;ICAM3;NRAS;SKP1;PSME4;NFKB1;KRAS;FBXW11;RELA;RPS27A;PSME1;UBA52;PSMB8;UBC;NFKBIA;UBE2D1;PSMB9,PSMD14;IKBKG;PSMA1;PSMD1;PSME3;PSMA7;PSMC4;PSMD11;PSME2;PSMD12;PSMC2;PSMD7;PSMD3;PSMD2;PSMA3;PSMA4;PSMD13;PSMB2;PSMA5;PSMB3;UBE2N;PSMD6;PSMC5;PSMB7;HRAS;PSMB6;RAF1;PSMC3;PSMB1;PSMC6;PSMC1;PSMB4;PSMD8;PSMD9;PSMA2
cellular response to interleukin-1 (GO:0071347),0.5066957399427288,2.2022721046293103,0.0,0.03388410631507891,151,77,IRAK1;ANKRD1;PSMD14;IKBKG;HAS2;PSMA1;PSMD1;PSME3;PSMA7;PSMC4;PSMD11;PSME2;PSMD12;SFRP1;PSMC2;IL1B;PSMD7;PSMD3;PSMD2;PSMA3;PSMA4;PSMD13;RPS6KA4;PSMB2;PSMA5;PSMB3;UBE2N;PSMD6;PSMC5;PSMB7;ADAMTS12;PSMB6;PSMC3;PSMB1;PSMC6;PSMC1;PSMB4;PSMD8;IL1A;PSMD9;PSMA2;TNIP2;MAPK13;PSMD4;PSMA6;PSMD5;CHUK;TOLLIP;CCL26;PSMB5;PSMB10;UPF1;USP10;PSMF1;RBX1;TANK;MAPK3;UBB;MAP3K7;HYAL2;RBMX;SKP1;RIPK2;PSME4;HIF1A;NFKB1;FBXW11;RELA;RPS27A;PSME1;UBA52;SQSTM1;PSMB8;UBC;NFKBIA;PSMB9;EGR1,IRAK1;ANKRD1;PSMD14;IKBKG;HAS2;PSMA1;PSMD1;PSME3;PSMA7;PSMC4;PSMD11;PSME2;PSMD12;SFRP1;PSMC2;IL1B;PSMD7;PSMD3;PSMD2;PSMA3;PSMA4;PSMD13;RPS6KA4;PSMB2;PSMA5;PSMB3;UBE2N;PSMD6;PSMC5;PSMB7;ADAMTS12;PSMB6;PSMC3;PSMB1;PSMC6;PSMC1;PSMB4;PSMD8;IL1A;PSMD9;PSMA2
regulation of transcription from RNA polymerase II promoter in response to hypoxia (GO:0061418),0.5115837377210295,2.1723545004273372,0.0,0.04298083372068959,79,59,PSMD14;PSMA1;EGLN3;PSMD1;PSME3;PSMA7;PSMC4;PSMD11;PSME2;PSMD12;PSMC2;PSMD7;PSMD3;PSMD2;PSMA3;PSMA4;PSMD13;PSMB2;PSMA5;PSMB3;PSMD6;PSMC5;PSMB7;PSMB6;PSMC3;PSMB1;PSMC6;PSMC1;PSMB4;PSMD8;PSMD9;PSMA2;PSMD4;PSMA6;VHL;PSMD5;RBPJ;PSMB5;PSMB10;SIRT2;HIGD1A;UBE2D2;PSMF1;RBX1;EGLN1;UBB;CUL2;EGLN2;PSME4;HIF1A;EPAS1;RPS27A;PSME1;UBA52;NFE2L2;PSMB8;UBC;UBE2D1;PSMB9,PSMD14;PSMA1;EGLN3;PSMD1;PSME3;PSMA7;PSMC4;PSMD11;PSME2;PSMD12;PSMC2;PSMD7;PSMD3;PSMD2;PSMA3;PSMA4;PSMD13;PSMB2;PSMA5;PSMB3;PSMD6;PSMC5;PSMB7;PSMB6;PSMC3;PSMB1;PSMC6;PSMC1;PSMB4;PSMD8;PSMD9;PSMA2
