Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
SRP-dependent cotranslational protein targeting to membrane (GO:0006614),0.46960849048051945,492.98593622470275,0.0,0.0,90,38,RPL35;RPLP1;RPL26;RPS15;RPS20;RPLP0;RPL6;RPS25;RPS14;RPL35A;RPL37;RPS27;RPL23A;RPS7;RPL22;RPL15;RPS19;RPL36;RPS21;RPL13A;RPL13;RPS23;RPS27A;RPS29;RPL30;RPL24;RPS3A;RPS15A;RPL10A;RPL7;RPS26;SRP9;RPL17;SRP19;MRPS12;SEC63;SRP72;ZFAND2B,RPL35;RPLP1;RPL26;RPS15;RPS20;RPLP0;RPL6;RPS25;RPS14;RPL35A;RPL37;RPS27;RPL23A;RPS7;RPL22;RPL15;RPS19;RPL36;RPS21;RPL13A;RPL13;RPS23;RPS27A;RPS29;RPL30;RPL24;RPS3A;RPS15A;RPL10A;RPL7;RPS26;SRP9
cotranslational protein targeting to membrane (GO:0006613),0.5295033596238088,178.32025584001218,0.0,0.0,94,37,RPL35;RPLP1;RPL26;RPS15;RPS20;RPLP0;RPL6;RPS25;RPS14;RPL35A;RPL37;RPS27;RPL23A;RPS7;RPL22;RPL15;RPS19;RPL36;RPS21;RPL13A;RPL13;RPS23;RPS27A;RPS29;RPL30;RPL24;RPS3A;RPS15A;RPL10A;RPL7;RPS26;SRP9;RPL17;SRP19;MRPS12;SEC63;SRP72,RPL35;RPLP1;RPL26;RPS15;RPS20;RPLP0;RPL6;RPS25;RPS14;RPL35A;RPL37;RPS27;RPL23A;RPS7;RPL22;RPL15;RPS19;RPL36;RPS21;RPL13A;RPL13;RPS23;RPS27A;RPS29;RPL30;RPL24;RPS3A;RPS15A;RPL10A;RPL7;RPS26;SRP9
negative regulation of ubiquitin protein ligase activity (GO:1904667),0.39750141964792696,106.22154779969674,0.0,0.0,78,17,UBE2C;UBC;PSMC3;UBB;RPS7;RPS27A;ANAPC16;PSMD12;PSMB5;PSMD6;PSMA2;PSMD13;BUB1B;PSMF1;PSME3;PSMD4;PSMD8,UBE2C;UBC;PSMC3;UBB;RPS7;RPS27A;ANAPC16;PSMD12;PSMB5;PSMD6;PSMA2;PSMD13;BUB1B;PSMF1;PSME3;PSMD4;PSMD8
"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay (GO:0000184)",0.29046473789022376,307.1258686947409,0.0,0.0,113,44,RPL35;RPLP1;RPL26;RPS15;RPS20;RPLP0;RPL6;RPS25;RPS14;RPL35A;RPL37;RPS27;RPL23A;RPS7;RPL22;RPL15;RPS19;RPL36;RPS21;RPL13A;RPL13;RPS23;RPS27A;RPS29;RPL30;RPL24;RPS3A;RPS15A;RPL10A;RPL7;RPS26;RNPS1;RPL17;NCBP2;MAGOHB;EIF4G1;PNRC2;EIF3E;MAGOH;PYM1;MRPS12;GSPT1;UPF2;EIF4A3,RPL35;RPLP1;RPL26;RPS15;RPS20;RPLP0;RPL6;RPS25;RPS14;RPL35A;RPL37;RPS27;RPL23A;RPS7;RPL22;RPL15;RPS19;RPL36;RPS21;RPL13A;RPL13;RPS23;RPS27A;RPS29;RPL30;RPL24;RPS3A;RPS15A;RPL10A;RPL7;RPS26
viral gene expression (GO:0019080),0.3891587948922599,150.72319472553,0.0,0.0,111,39,RPL35;RPLP1;RPL26;RPS15;RPS20;RPLP0;RPL6;RPS25;RPS14;RPL35A;RPL37;RPS27;RPL23A;RPS7;RPL22;RPL15;RPS19;RPL36;RPS21;RPL13A;RPL13;RPS23;RPS27A;RPS29;RPL30;RPL24;RPS3A;RPS15A;RPL10A;RPL7;RPS26;TPR;RPL17;NUP85;EIF2AK4;NUP62;MRPS12;NUP107;RAE1,RPL35;RPLP1;RPL26;RPS15;RPS20;RPLP0;RPL6;RPS25;RPS14;RPL35A;RPL37;RPS27;RPL23A;RPS7;RPL22;RPL15;RPS19;RPL36;RPS21;RPL13A;RPL13;RPS23;RPS27A;RPS29;RPL30;RPL24;RPS3A;RPS15A;RPL10A;RPL7;RPS26
mitochondrial respiratory chain complex assembly (GO:0033108),0.13967176841933698,inf,,0.0,98,27,UQCC2;NDUFS8;NDUFC2;MT-ND2;NDUFB9;COA1;CHCHD5;NDUFS2;NDUFA7;NDUFA8;COA4;NDUFB7;NDUFAF2;NDUFA10;NDUFAF3;NDUFS4;NDUFAB1;NDUFA5;TMEM126B;TIMMDC1;NDUFC1;SMIM20;NDUFV3;OXA1L;SCO2;COA5;NDUFAF4,UQCC2;NDUFS8;NDUFC2;MT-ND2;NDUFB9;COA1;CHCHD5;NDUFS2;NDUFA7;NDUFA8;COA4;NDUFB7;NDUFAF2;NDUFA10;NDUFAF3;NDUFS4;NDUFAB1;NDUFA5;TMEM126B;TIMMDC1
nuclear-transcribed mRNA catabolic process (GO:0000956),0.1856761931702157,inf,,0.0,175,56,RPL35;RPLP1;RPL26;RPS15;RPS20;RPLP0;RPL6;RPS25;RPS14;RPL35A;RPL37;RPS27;RPL23A;RPS7;RPL22;RPL15;RPS19;RPL36;RPS21;RPL13A;RPL13;RPS23;RPS27A;RPS29;RPL30;EIF4A2;RPL24;RPS3A;RPS15A;RPL10A;RPL7;RPS26;EIF4B;ZFP36L1;RNPS1;LSM1;CSDE1;RPL17;NCBP2;MAGOHB;THRAP3;EIF4G1;ZCCHC11;DDX5;PNRC2;EIF3E;MAGOH;PYM1;MRPS12;EIF4A1;PAIP1;GSPT1;UPF2;CNOT7;MRTO4;EIF4A3,RPL35;RPLP1;RPL26;RPS15;RPS20;RPLP0;RPL6;RPS25;RPS14;RPL35A;RPL37;RPS27;RPL23A;RPS7;RPL22;RPL15;RPS19;RPL36;RPS21;RPL13A;RPL13;RPS23;RPS27A;RPS29;RPL30;EIF4A2;RPL24;RPS3A;RPS15A;RPL10A;RPL7;RPS26;EIF4B
peptide biosynthetic process (GO:0043043),0.25922435857185344,inf,,0.0,175,62,RPL35;RPLP1;RPL26;RPS15;RPS20;RPLP0;RPL6;RPS25;RPS14;RPL35A;RPL37;RPS27;RPL23A;RPS7;RPL22;RPL15;RPS19;RPL36;RPS21;RPL13A;RPL13;RPS23;RPS27A;RPS29;RPL30;RPL24;RPS3A;RPS15A;RPL10A;RPL7;RPS26;COA1;MRPL42;MRPL37;MRPS5;MRPS6;MRPS18B;MRPS17;MRPL18;SNU13;RPL17;MRPL27;COPS5;MRPL32;MRPL4;MRPL24;MRPS15;DHPS;MRPS7;EIF4G1;TARS;MRPL43;MRPL34;MRPL55;MRPS9;MRPS12;MRPL9;RSL24D1;MRPL10;GSPT1;MRPL3;AGO2,RPL35;RPLP1;RPL26;RPS15;RPS20;RPLP0;RPL6;RPS25;RPS14;RPL35A;RPL37;RPS27;RPL23A;RPS7;RPL22;RPL15;RPS19;RPL36;RPS21;RPL13A;RPL13;RPS23;RPS27A;RPS29;RPL30;RPL24;RPS3A;RPS15A;RPL10A;RPL7;RPS26;COA1;MRPL42;MRPL37;MRPS5;MRPS6;MRPS18B;MRPS17;MRPL18;SNU13;RPL17;MRPL27;COPS5;MRPL32;MRPL4;MRPL24;MRPS15;DHPS;MRPS7;EIF4G1;TARS;MRPL43;MRPL34
protein targeting to ER (GO:0045047),0.37525968821405487,inf,,0.0,98,39,RPL35;RPLP1;RPL26;RPS15;RPS20;RPLP0;RPL6;RPS25;RPS14;RPL35A;RPL37;RPS27;RPL23A;RPS7;RPL22;RPL15;RPS19;RPL36;RPS21;RPL13A;RPL13;RPS23;RPS27A;RPS29;RPL30;RPL24;RPS3A;RPS15A;RPL10A;RPL7;RPS26;SRP9;RPL17;SRP19;MRPS12;SEC63;PMM1;SRP72;PMM2,RPL35;RPLP1;RPL26;RPS15;RPS20;RPLP0;RPL6;RPS25;RPS14;RPL35A;RPL37;RPS27;RPL23A;RPS7;RPL22;RPL15;RPS19;RPL36;RPS21;RPL13A;RPL13;RPS23;RPS27A;RPS29;RPL30;RPL24;RPS3A;RPS15A;RPL10A;RPL7;RPS26;SRP9
viral transcription (GO:0019083),0.3386363551338117,inf,,0.0,114,40,RPL35;RPLP1;RPL26;RPS15;RPS20;RPLP0;RPL6;RPS25;RPS14;RPL35A;RPL37;RPS27;RPL23A;RPS7;RPL22;RPL15;RPS19;RPL36;RPS21;RPL13A;RPL13;RPS23;RPS27A;RPS29;RPL30;RPL24;RPS3A;RPS15A;RPL10A;RPL7;RPS26;TPR;RPL17;NUP85;USF2;NUP62;MRPS12;NUP107;RAE1;DHX9,RPL35;RPLP1;RPL26;RPS15;RPS20;RPLP0;RPL6;RPS25;RPS14;RPL35A;RPL37;RPS27;RPL23A;RPS7;RPL22;RPL15;RPS19;RPL36;RPS21;RPL13A;RPL13;RPS23;RPS27A;RPS29;RPL30;RPL24;RPS3A;RPS15A;RPL10A;RPL7;RPS26
