Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
Oxidative phosphorylation,-0.23771985895940456,-133.12698876221162,0.0,0.0,133,60,ATP6V0B;NDUFV3;ATP6V1E2;NDUFS3;ATP6AP1;COX15;UQCRFS1;ATP6V1D;COX5A;COX8A;NDUFS8;CYC1;PPA1;ATP6V0D1;SDHB;NDUFB8;NDUFV1;NDUFA8;NDUFB9;NDUFA6;NDUFAB1;NDUFS1;ATP6V1G1;NDUFA10;NDUFS4;PPA2;NDUFS7;NDUFA5;SDHD;NDUFB2;UQCRQ;NDUFV2;NDUFB3;ATP6V1F;NDUFA3;COX17;NDUFS2;NDUFA4;ATP6V0E1;NDUFA12;NDUFS6;NDUFC2;SDHA;UQCR11;NDUFB5;NDUFA13;COX5B;UQCRC1;COX7A2;COX6A1;NDUFB10;UQCRH;NDUFA1;NDUFS5;COX7C;COX4I1;NDUFB4;NDUFB7;UQCRB;NDUFC1,NDUFS3;ATP6AP1;COX15;UQCRFS1;ATP6V1D;COX5A;COX8A;NDUFS8;CYC1;PPA1;ATP6V0D1;SDHB;NDUFB8;NDUFV1;NDUFA8;NDUFB9;NDUFA6;NDUFAB1;NDUFS1;ATP6V1G1;NDUFA10;NDUFS4;PPA2;NDUFS7;NDUFA5;SDHD;NDUFB2;UQCRQ;NDUFV2;NDUFB3;ATP6V1F;NDUFA3;COX17;NDUFS2;NDUFA4;ATP6V0E1;NDUFA12;NDUFS6;NDUFC2;SDHA;UQCR11;NDUFB5;NDUFA13;COX5B;UQCRC1;COX7A2;COX6A1;NDUFB10;UQCRH;NDUFA1;NDUFS5;COX7C;COX4I1;NDUFB4;NDUFB7;UQCRB;NDUFC1
Parkinson disease,-0.11794558917675285,inf,,0.0,142,69,PPIF;CYCS;SLC25A4;UBE2G2;NDUFV3;VDAC2;SLC25A5;HTRA2;NDUFS3;UBE2J2;UQCRFS1;COX5A;COX8A;NDUFS8;CYC1;UBE2L6;SDHB;NDUFB8;NDUFV1;UCHL1;GNAI2;PINK1;NDUFA8;NDUFB9;VDAC3;NDUFA6;NDUFAB1;UBE2L3;PARK7;NDUFS1;VDAC1;NDUFA10;NDUFS4;NDUFS7;NDUFA5;SDHD;NDUFB2;UQCRQ;NDUFV2;UBA1;NDUFB3;NDUFA3;UBE2G1;NDUFS2;NDUFA4;NDUFA12;NDUFS6;NDUFC2;SDHA;GNAI3;UQCR11;NDUFB5;NDUFA13;COX5B;UQCRC1;COX7A2;COX6A1;NDUFB10;UQCRH;NDUFA1;NDUFS5;COX7C;COX4I1;NDUFB4;NDUFB7;UQCRB;SLC25A6;NDUFC1;SNCA,NDUFS8;CYC1;UBE2L6;SDHB;NDUFB8;NDUFV1;UCHL1;GNAI2;PINK1;NDUFA8;NDUFB9;VDAC3;NDUFA6;NDUFAB1;UBE2L3;PARK7;NDUFS1;VDAC1;NDUFA10;NDUFS4;NDUFS7;NDUFA5;SDHD;NDUFB2;UQCRQ;NDUFV2;UBA1;NDUFB3;NDUFA3;UBE2G1;NDUFS2;NDUFA4;NDUFA12;NDUFS6;NDUFC2;SDHA;GNAI3;UQCR11;NDUFB5;NDUFA13;COX5B;UQCRC1;COX7A2;COX6A1;NDUFB10;UQCRH;NDUFA1;NDUFS5;COX7C;COX4I1;NDUFB4;NDUFB7;UQCRB;SLC25A6;NDUFC1;SNCA
Cytokine-cytokine receptor interaction,0.673868575709578,2.0834772468609715,0.0,0.03974433468913423,294,16,CXCL2;IL32;IL1A;INHBA;GDF15;IL1B;NGF;TNFRSF12A;IL6ST;TGFBR2;CCL26;CXCL16;IFNAR1;CCL28;IL18;TNFSF10,CXCL2;IL32;IL1A;INHBA;GDF15;IL1B;NGF;TNFRSF12A
Aminoacyl-tRNA biosynthesis,0.5304709686732383,1.9939131012717182,0.0,0.047196397443346895,66,25,GARS;YARS;VARS;MARS;IARS;AARS;HARS;CARS;EPRS;TARS;FARS2;SARS;FARSB;YARS2;KARS;FARSA;WARS;GATC;LARS;NARS;NARS2;CARS2;IARS2;DARS;RARS,GARS;YARS;VARS;MARS;IARS;AARS;HARS;CARS;EPRS;TARS;FARS2;SARS;FARSB;YARS2;KARS;FARSA;WARS;GATC;LARS;NARS
Ribosome biogenesis in eukaryotes,0.5036130632304121,2.0089661668163115,0.0,0.06292852992446253,101,52,RPP40;RIOK1;LSG1;NOP56;DKC1;UTP14A;NAT10;WDR43;TCOF1;IMP4;RPP25;UTP6;BMS1;RRP7A;SBDS;NOB1;XPO1;NXT1;WDR75;RBM28;REXO1;GTPBP4;RPP30;POP7;WDR3;POP5;WDR36;CSNK2A1;NVL;HEATR1;GNL3;NOP58;NHP2;EIF6;GAR1;RPP38;EMG1;POP1;MPHOSPH10;POP4;GNL3L;UTP18;CSNK2B;SNU13;AK6;RAN;NOP10;IMP3;REXO2;XRN2;RPP25L;FCF1,RPP40;RIOK1;LSG1;NOP56;DKC1;UTP14A;NAT10;WDR43;TCOF1;IMP4;RPP25;UTP6;BMS1;RRP7A;SBDS;NOB1;XPO1;NXT1;WDR75;RBM28;REXO1;GTPBP4;RPP30;POP7;WDR3;POP5;WDR36;CSNK2A1;NVL;HEATR1;GNL3;NOP58;NHP2;EIF6;GAR1;RPP38;EMG1
TNF signaling pathway,0.5121689851022749,1.849239093035932,0.0,0.0919087739686229,110,26,CXCL2;IL1B;IKBKG;RIPK1;RPS6KA4;PGAM5;CEBPB;MAPK12;MAPK9;CASP8;RELA;FADD;DNM1L;MAP2K3;MAPK8;MAPK13;NFKB1;ATF4;MAPK1;CREB3;JUN;CREB1;TRADD;NFKBIA;JUNB;FOS,CXCL2;IL1B;IKBKG;RIPK1;RPS6KA4;PGAM5;CEBPB;MAPK12;MAPK9
Arginine and proline metabolism,0.5679451188062444,1.834326669927599,0.02197802197802198,0.0927367809413132,49,18,ODC1;SRM;CKB;CKMT1B;L3HYPDH;GOT1;ALDH1B1;PYCR2;LAP3;PYCR1;SMS;MAOA;GOT2;GAMT;ALDH18A1;AMD1;P4HA1;OAT,ODC1;SRM;CKB;CKMT1B;L3HYPDH;GOT1;ALDH1B1;PYCR2;LAP3
Pyrimidine metabolism,0.5091666504533252,1.8571050243021174,0.0,0.09510251514899976,57,26,NT5E;UPP1;CTPS1;NT5C;PNP;DHODH;NME1;UCK1;RRM2;DCTD;DCTPP1;DTYMK;CAD;TK1;UCK2;NME4;TYMP;TYMS;CDA;NT5C3B;NUDT2;CMPK1;UMPS;RRM1;NT5C3A;DUT,NT5E;UPP1;CTPS1;NT5C;PNP;DHODH;NME1;UCK1;RRM2;DCTD;DCTPP1;DTYMK
IL-17 signaling pathway,0.5339597009257206,1.8594849723627442,0.0,0.10764090644973853,93,26,CXCL2;MMP1;FOSL1;IL1B;IKBKG;CEBPB;MAPK12;MAPK9;CASP8;RELA;FADD;JUND;HSP90AA1;MAPK8;SRSF1;MAPK13;NFKB1;HSP90AB1;MAPK1;JUN;TRADD;ANAPC5;ELAVL1;NFKBIA;HSP90B1;FOS,CXCL2;MMP1;FOSL1;IL1B;IKBKG;CEBPB;MAPK12;MAPK9
NF-kappa B signaling pathway,0.531037634189016,1.8793333181213503,0.0,0.10929692039511912,95,18,CXCL2;IL1B;IRAK1;IKBKG;RIPK1;GADD45B;XIAP;RELA;CSNK2A1;BCL2L1;PLAU;CSNK2B;NFKB1;PARP1;ATM;UBE2I;TRADD;NFKBIA,CXCL2;IL1B;IRAK1;IKBKG;RIPK1;GADD45B;XIAP;RELA;CSNK2A1;BCL2L1
