Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
"retrograde vesicle-mediated transport, Golgi to ER (GO:0006890)",-0.24677366711618232,-1323.6597441603028,0.0,0.0,81,37,KLC2;SURF4;NAPA;BNIP1;PITPNB;KIF4A;NSF;ARF4;TMED9;RAB1A;ARF3;ERGIC2;SCFD1;RACGAP1;KIF3B;BICD2;TMEM115;CENPE;SCYL1;LMAN2;RAB1B;KIF2A;RER1;KIF3A;COG4;GBF1;PICK1;COPE;KIF22;KLC1;TMED10;ARFGAP2;KDELR2;TMED2;TMED7;ARF5;GOLPH3,NAPA;BNIP1;PITPNB;KIF4A;NSF;ARF4;TMED9;RAB1A;ARF3;ERGIC2;SCFD1;RACGAP1;KIF3B;BICD2;TMEM115;CENPE;SCYL1;LMAN2;RAB1B;KIF2A;RER1;KIF3A;COG4;GBF1;PICK1;COPE;KIF22;KLC1;TMED10;ARFGAP2;KDELR2;TMED2;TMED7;ARF5;GOLPH3
Golgi organization (GO:0007030),-0.17979606292015937,inf,,0.0,122,38,PRMT5;SURF4;STX6;NSFL1C;SEC16A;NPLOC4;GORASP2;TANGO2;PI4K2A;TMED9;ATL2;RAB1A;TMED5;LMAN1;STK25;ARL1;ARHGEF7;PDCD10;ATL3;LMAN2;CSNK1A1;YWHAZ;CDC42;COG4;GBF1;VTI1A;VRK1;RAB2A;CSNK1D;TMED10;BLZF1;SEC23IP;TMED2;BAG5;COG2;TMED7;TBC1D20;GOLPH3,SURF4;STX6;NSFL1C;SEC16A;NPLOC4;GORASP2;TANGO2;PI4K2A;TMED9;ATL2;RAB1A;TMED5;LMAN1;STK25;ARL1;ARHGEF7;PDCD10;ATL3;LMAN2;CSNK1A1;YWHAZ;CDC42;COG4;GBF1;VTI1A;VRK1;RAB2A;CSNK1D;TMED10;BLZF1;SEC23IP;TMED2;BAG5;COG2;TMED7;TBC1D20;GOLPH3
antigen processing and presentation of exogenous peptide antigen via MHC class II (GO:0019886),-0.16712834718374764,inf,,0.0,98,39,KLC2;AP1S1;DCTN5;ACTR1A;AP1B1;SAR1B;DYNC1LI1;ARF1;DNM2;KIF4A;AP2M1;RAB7A;DYNLL2;CLTC;CAPZA1;DYNC1I2;CTSL;AP1M1;AP2S1;CAPZB;AP1G1;AP2B1;RACGAP1;KIF3B;SEC13;CENPE;DCTN3;KIF2A;CANX;CAPZA2;KIF3A;SEC24C;DCTN6;DYNLL1;KIF22;CLTA;KLC1;AP1M2;DCTN1,KLC2;AP1S1;DCTN5;ACTR1A;AP1B1;SAR1B;DYNC1LI1;ARF1;DNM2;KIF4A;AP2M1;RAB7A;DYNLL2;CLTC;CAPZA1;DYNC1I2;CTSL;AP1M1;AP2S1;CAPZB;AP1G1;AP2B1;RACGAP1;KIF3B;SEC13;CENPE;DCTN3;KIF2A;CANX;CAPZA2;KIF3A;SEC24C;DCTN6;DYNLL1;KIF22;CLTA;KLC1;AP1M2;DCTN1
cellular protein localization (GO:0034613),-0.11228133408480999,inf,,0.0,328,79,HHEX;PRPF19;SEH1L;RAB21;EZR;MFN2;STX6;SEPT7;TMEM33;NPM1;YWHAH;FLNA;RABL3;NAPA;RAB5C;SNX17;NSF;SNX8;PIGK;WDR45B;AP3D1;RAB8A;RAB7A;STX2;ABHD17A;CLTC;SEPT2;TMED9;PDCD6;RAB1A;RAB22A;TMED5;VPS26A;TBC1D10B;RAB17;ARFIP2;NAPG;NACC2;CTNNB1;RAB18;UNC93B1;ACD;HPS6;TLK1;LAMTOR2;FERMT2;RAB35;SEC13;LAMTOR1;RAB1B;SEPT11;SNX13;MIOS;RAB10;PICK1;TBC1D2;RAB2A;VPS29;STX10;TMED10;DSCR3;RAB34;VCL;CTTN;SEC23IP;KDELR2;TMED2;EHD1;TMED7;HERC2;SEPT9;RAB28;RAB5A;DLG1;EGFR;SNX9;USO1;RABGAP1;RRAGA,MFN2;STX6;SEPT7;TMEM33;NPM1;YWHAH;FLNA;RABL3;NAPA;RAB5C;SNX17;NSF;SNX8;PIGK;WDR45B;AP3D1;RAB8A;RAB7A;STX2;ABHD17A;CLTC;SEPT2;TMED9;PDCD6;RAB1A;RAB22A;TMED5;VPS26A;TBC1D10B;RAB17;ARFIP2;NAPG;NACC2;CTNNB1;RAB18;UNC93B1;ACD;HPS6;TLK1;LAMTOR2;FERMT2;RAB35;SEC13;LAMTOR1;RAB1B;SEPT11;SNX13;MIOS;RAB10;PICK1;TBC1D2;RAB2A;VPS29;STX10;TMED10;DSCR3;RAB34;VCL;CTTN;SEC23IP;KDELR2;TMED2;EHD1;TMED7;HERC2;SEPT9;RAB28;RAB5A;DLG1;EGFR;SNX9;USO1;RABGAP1;RRAGA
endosomal transport (GO:0016197),-0.06190419015762824,inf,,0.0,230,63,YKT6;SDCCAG3;RNF126;ARL4C;BIN1;GOSR2;PLEKHJ1;STX6;SCRIB;VPS37A;ZFYVE21;SNX17;MYO5B;SORT1;ARFRP1;EHD4;VPS4A;RAB7A;CLTC;SNF8;CHMP6;SPAG9;VPS26A;TBC1D10B;RAB17;STAM;UBB;ARL1;DPY30;CHMP4B;RAB35;LAMTOR1;VPS52;SCYL2;TRIM27;RBSN;RAB10;CHMP4A;ADRB2;GBF1;VTI1A;VTI1B;M6PR;CHMP2B;VTA1;LAPTM4B;MVB12A;VPS29;STX10;SYS1;VPS4B;TMEM87B;VPS36;SNX5;HOOK1;DCTN1;EHD1;HOOK3;EHD2;RAB5A;VPS33A;RPS27A;SNX9,ARL4C;BIN1;GOSR2;PLEKHJ1;STX6;SCRIB;VPS37A;ZFYVE21;SNX17;MYO5B;SORT1;ARFRP1;EHD4;VPS4A;RAB7A;CLTC;SNF8;CHMP6;SPAG9;VPS26A;TBC1D10B;RAB17;STAM;UBB;ARL1;DPY30;CHMP4B;RAB35;LAMTOR1;VPS52;SCYL2;TRIM27;RBSN;RAB10;CHMP4A;ADRB2;GBF1;VTI1A;VTI1B;M6PR;CHMP2B;VTA1;LAPTM4B;MVB12A;VPS29;STX10;SYS1;VPS4B;TMEM87B;VPS36;SNX5;HOOK1;DCTN1;EHD1;HOOK3;EHD2;RAB5A;VPS33A;RPS27A;SNX9
regulation of telomerase RNA localization to Cajal body (GO:1904872),0.803408116820273,2.3009393456151828,0.0,0.00018994964612036462,18,15,CCT5;RUVBL1;NAF1;CCT6A;DKC1;CCT7;CCT2;CCT4;TCP1;CCT8;RUVBL2;CCT3;NHP2;NOP10;EXOSC10,CCT5;RUVBL1;NAF1;CCT6A;DKC1;CCT7;CCT2;CCT4;TCP1;CCT8;RUVBL2;CCT3;NHP2
positive regulation of telomere maintenance via telomerase (GO:0032212),0.7274478901791436,2.1434249706228283,0.0,0.000633165487067882,33,16,CCT5;NAF1;CCT6A;CCT7;CCT2;ATR;CCT4;TCP1;CCT8;CCT3;MAPK1;XRCC5;ACD;NEK7;NEK2;MAP3K4,CCT5;NAF1;CCT6A;CCT7;CCT2;ATR;CCT4;TCP1;CCT8;CCT3
'de novo' posttranslational protein folding (GO:0051084),0.7005795618422945,2.0415602521911147,0.0,0.002849244691805469,31,18,HSPH1;HSPA8;HSPE1;CCT2;HSPA9;HSPA4;CHCHD4;HSPA1B;PTGES3;HSPA14;HSPA1A;DNAJC7;HSPA4L;HYOU1;ERO1A;BAG1;HSPA5;DNAJB1,HSPH1;HSPA8;HSPE1;CCT2;HSPA9;HSPA4;CHCHD4;HSPA1B;PTGES3;HSPA14;HSPA1A;DNAJC7;HSPA4L
positive regulation of DNA biosynthetic process (GO:2000573),0.65084265122503,2.0202147822387966,0.0,0.0031946076847515865,56,31,HSP90AA1;CCT5;NAF1;CCT6A;MYC;DKC1;HSP90AB1;CCT7;CCT2;ATR;CCT4;TCP1;CCT8;FGFR4;CCT3;PTGES3;MAPK1;RFC3;WRAP53;RFC2;CHTF18;XRCC5;RFC4;ACD;RFC5;NEK7;DSCC1;PRKD2;NEK2;NVL;MAP3K4,HSP90AA1;CCT5;NAF1;CCT6A;MYC;DKC1;HSP90AB1;CCT7;CCT2;ATR;CCT4;TCP1;CCT8;FGFR4;CCT3;PTGES3
ribosome biogenesis (GO:0042254),0.5676228311572191,2.021230934250739,0.0,0.003419093630166563,227,135,RRS1;PNO1;URB2;BOP1;LYAR;NOP16;WDR43;LTV1;RRP9;RPP40;MRTO4;WDR3;PAK1IP1;EBNA1BP2;RPF2;NOP58;TSR1;RCL1;NOLC1;UTP4;BYSL;DCAF13;NIP7;NAF1;ABCE1;SURF6;WDR74;UTP20;RIOK1;UTP15;IMP4;DKC1;NOP56;DHX37;RPP25;PDCD11;EXOSC2;NOP14;RRP1;MRPL36;UTP14A;MDN1;WDR12;NOC2L;LSG1;EXOSC5;GNL3;DDX56;DDX31;RRP36;RRP7A;EXOSC3;WDR46;NOB1;NOM1;EMG1;WDR75;RAN;WDR36;PES1;SBDS;IMP3;MPHOSPH6;MRPS12;EXOSC9;EXOSC6;HEATR1;NOL11;EIF6;MPHOSPH10;LAS1L;MTERF3;EXOSC4;UTP18;GNL2;RPP30;MALSU1;ERI1;EXOSC8;UTP3;TBL3;NOL8;BMS1;WDR18;UTP6;NPM1;RRP1B;NOC4L;SDAD1;ZNF622;FBL;DDX49;EXOSC7;GTF3A;SNU13;XPO1;DIEXF;RPF1;AAMP;WDR55;RIOK2;EXOSC1;RPL26L1;C1D;FCF1;NOL9;MTERF4;POP4;RPP38;ISG20L2;DDX27;KRR1;PELP1;DDX52;PIH1D1;TEX10;XRN2;RPP21;RPL35;CSNK1D;RPL27;EIF2A;RPL12;EXOSC10;RPS2;NVL;DIS3;RPL36;RPL24;RPS27A;RPL35A;RPS21;RPS10;RPL8;RPL29,RRS1;PNO1;URB2;BOP1;LYAR;NOP16;WDR43;LTV1;RRP9;RPP40;MRTO4;WDR3;PAK1IP1;EBNA1BP2;RPF2;NOP58;TSR1;RCL1;NOLC1;UTP4;BYSL;DCAF13;NIP7;NAF1;ABCE1;SURF6;WDR74;UTP20;RIOK1;UTP15;IMP4;DKC1;NOP56;DHX37;RPP25;PDCD11;EXOSC2;NOP14;RRP1;MRPL36;UTP14A;MDN1;WDR12;NOC2L;LSG1;EXOSC5;GNL3;DDX56;DDX31;RRP36;RRP7A;EXOSC3;WDR46;NOB1;NOM1;EMG1;WDR75;RAN;WDR36;PES1;SBDS;IMP3;MPHOSPH6;MRPS12;EXOSC9;EXOSC6;HEATR1;NOL11;EIF6;MPHOSPH10;LAS1L;MTERF3;EXOSC4;UTP18;GNL2
