Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
protein targeting to ER (GO:0045047),-0.46250679820616514,-20.109483631440305,0.0,0.11167824997151647,98,67,RPL10;RPS13;MRPS12;RPL32;CHMP4A;SPCS3;SEC61A1;SRP19;RPL35;SRP72;SEC63;RPL12;RPL29;RPL18;RPL36;RPS21;RPS2;RPL24;RPL27;RPL10A;RPL39;UBA52;RPL8;RPL6;RPL23;RPS28;RPS17;SRP14;RPLP2;RPLP0;RPS24;RPL11;RPS29;RPL3;RPL35A;RPL26;RPS8;RPS19;RPL9;RPS3A;RPS4X;RPS26;RPL7;RPL14;RPS23;RPL34;RPS20;RPL15;RPSA;RPL21;RPL5;RPS6;RPL22;RPS27A;SPCS2;RPL4;RPL31;RPL30;RPLP1;RPS11;RPL28;RPS15A;RPS27;SEC62;RPL13A;RPL37;RPL27A,SRP72;SEC63;RPL12;RPL29;RPL18;RPL36;RPS21;RPS2;RPL24;RPL27;RPL10A;RPL39;UBA52;RPL8;RPL6;RPL23;RPS28;RPS17;SRP14;RPLP2;RPLP0;RPS24;RPL11;RPS29;RPL3;RPL35A;RPL26;RPS8;RPS19;RPL9;RPS3A;RPS4X;RPS26;RPL7;RPL14;RPS23;RPL34;RPS20;RPL15;RPSA;RPL21;RPL5;RPS6;RPL22;RPS27A;SPCS2;RPL4;RPL31;RPL30;RPLP1;RPS11;RPL28;RPS15A;RPS27;SEC62;RPL13A;RPL37;RPL27A
"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay (GO:0000184)",-0.3743307914621221,-23.81774219722664,0.0,0.11339637689415519,113,73,RPL10;RPS13;MRPS12;NCBP1;GSPT1;EIF4G1;RPL32;RBM8A;NCBP2;MAGOHB;EIF4A3;RNPS1;UPF2;ETF1;RPL35;MAGOH;RPL12;RPL29;RPL18;RPL36;RPS21;RPS2;RPL24;RPL27;RPL10A;RPL39;UBA52;RPL8;RPL6;RPL23;RPS28;RPS17;RPLP2;RPLP0;RPS24;RPL11;RPS29;RPL3;RPL35A;RPL26;RPS8;PABPC1;RPS19;RPL9;RPS3A;RPS4X;RPS26;RPL7;RPL14;RPS23;RPL34;RPS20;RPL15;RPSA;RPL21;RPL5;RPS6;RPL22;RPS27A;RPL4;RPL31;RPL30;RPLP1;RPS11;RPL28;PPP2R1A;RPS15A;RPS27;EIF3E;RPL13A;RPL37;RPL27A;PNRC1,RPL12;RPL29;RPL18;RPL36;RPS21;RPS2;RPL24;RPL27;RPL10A;RPL39;UBA52;RPL8;RPL6;RPL23;RPS28;RPS17;RPLP2;RPLP0;RPS24;RPL11;RPS29;RPL3;RPL35A;RPL26;RPS8;PABPC1;RPS19;RPL9;RPS3A;RPS4X;RPS26;RPL7;RPL14;RPS23;RPL34;RPS20;RPL15;RPSA;RPL21;RPL5;RPS6;RPL22;RPS27A;RPL4;RPL31;RPL30;RPLP1;RPS11;RPL28;PPP2R1A;RPS15A;RPS27;EIF3E;RPL13A;RPL37;RPL27A;PNRC1
negative regulation of cellular process (GO:0048523),-0.23151194380023338,-20.363462888948323,0.015384615384615385,0.12159052067904752,535,131,FHL1;RGCC;DCBLD2;LDOC1;CYP1B1;IL1B;NEURL1;EREG;P3H2;RAD18;NME1;IL1A;E2F7;PINX1;CAPRIN2;NF2;PSRC1;UTP20;HSPA1A;ST7L;CGREF1;MYC;CCDC85B;TBX1;RHOB;VHL;INHBA;PODXL;PDCD5;BLM;SH3BP4;CDH13;HRAS;TNFRSF21;DUS2;PHB;EEF1E1;BNIP3;HMGA1;ARHGDIA;ORC6;DNAJA3;GTPBP4;ITGB1BP1;SRSF6;HSPA1B;BRD7;MALSU1;CUL4A;NUP62;SUZ12;DLG5;FOXM1;ANP32B;HTRA2;CDK6;TCHP;MYH9;RBBP7;HYAL2;CTCF;CAMK2N1;KLF4;RAF1;GMNN;SIRT2;PARK7;NME6;CTBP1;CDKN2D;NDUFS3;EMP3;CTBP2;ENO1;TGFB1;NCK1;FAM129B;SMARCA4;PBRM1;COPS8;STRN;CDKN3;BTG3;CTGF;TBRG1;CDC73;SMARCB1;EI24;TMEM109;HGS;PTPN2;RBBP4;LRPAP1;MIF;SMYD2;PRKRA;NPM1;TFAP4;ING1;CSNK2B;LMNA;TMBIM6;CHMP2A;PPP2R1A;CD164;IGFBP7;CAV1;FBLN1;S100A11;ARHGDIB;TGFBI;SP100;PPT1;BNIP3L;GATA3;BTG1;CD9;FTH1;CLU;SKIL;TOB1;SOX4;PDCD4;TXNIP;IGFBP6;IGFBP3;AGR2;GPNMB;BTG2;HIST1H2AC;SEMA5A,BNIP3L;GATA3;BTG1;CD9;FTH1;CLU;SKIL;TOB1;SOX4;PDCD4;TXNIP;IGFBP6;IGFBP3;AGR2;GPNMB;BTG2;HIST1H2AC;SEMA5A
cotranslational protein targeting to membrane (GO:0006613),-0.47675228105512235,-21.31104067183748,0.0,0.12401352018533288,94,66,RPL10;RPS13;MRPS12;RPL32;ARL6IP1;SEC61A1;SRP19;RPL35;SRP72;SEC63;RPL12;RPL29;RPL18;RPL36;RPS21;RPS2;RPL24;RPL27;RPL10A;RPL39;UBA52;RPL8;RPL6;RPL23;RPS28;RPS17;SRP14;RPLP2;RPLP0;RPS24;RPL11;RPS29;RPL3;RPL35A;RPL26;RPS8;RPS19;RPL9;RPS3A;RPS4X;RPS26;RPL7;RPL14;SSR1;RPS23;RPL34;RPS20;RPL15;RPSA;RPL21;RPL5;RPS6;RPL22;RPS27A;RPL4;RPL31;RPL30;RPLP1;RPS11;RPL28;RPS15A;RPS27;SEC62;RPL13A;RPL37;RPL27A,SRP72;SEC63;RPL12;RPL29;RPL18;RPL36;RPS21;RPS2;RPL24;RPL27;RPL10A;RPL39;UBA52;RPL8;RPL6;RPL23;RPS28;RPS17;SRP14;RPLP2;RPLP0;RPS24;RPL11;RPS29;RPL3;RPL35A;RPL26;RPS8;RPS19;RPL9;RPS3A;RPS4X;RPS26;RPL7;RPL14;SSR1;RPS23;RPL34;RPS20;RPL15;RPSA;RPL21;RPL5;RPS6;RPL22;RPS27A;RPL4;RPL31;RPL30;RPLP1;RPS11;RPL28;RPS15A;RPS27;SEC62;RPL13A;RPL37;RPL27A
SRP-dependent cotranslational protein targeting to membrane (GO:0006614),-0.49602030083607224,-18.0872940613577,0.0,0.12595191979036116,90,63,RPL10;RPS13;MRPS12;RPL32;SEC61A1;SRP19;RPL35;SRP72;SEC63;RPL12;RPL29;RPL18;RPL36;RPS21;RPS2;RPL24;RPL27;RPL10A;RPL39;UBA52;RPL8;RPL6;RPL23;RPS28;RPS17;SRP14;RPLP2;RPLP0;RPS24;RPL11;RPS29;RPL3;RPL35A;RPL26;RPS8;RPS19;RPL9;RPS3A;RPS4X;RPS26;RPL7;RPL14;RPS23;RPL34;RPS20;RPL15;RPSA;RPL21;RPL5;RPS6;RPL22;RPS27A;RPL4;RPL31;RPL30;RPLP1;RPS11;RPL28;RPS15A;RPS27;RPL13A;RPL37;RPL27A,SRP72;SEC63;RPL12;RPL29;RPL18;RPL36;RPS21;RPS2;RPL24;RPL27;RPL10A;RPL39;UBA52;RPL8;RPL6;RPL23;RPS28;RPS17;SRP14;RPLP2;RPLP0;RPS24;RPL11;RPS29;RPL3;RPL35A;RPL26;RPS8;RPS19;RPL9;RPS3A;RPS4X;RPS26;RPL7;RPL14;RPS23;RPL34;RPS20;RPL15;RPSA;RPL21;RPL5;RPS6;RPL22;RPS27A;RPL4;RPL31;RPL30;RPLP1;RPS11;RPL28;RPS15A;RPS27;RPL13A;RPL37;RPL27A
negative regulation of cell proliferation (GO:0008285),-0.25860914495811177,-18.190161229733583,0.025,0.13862494145050827,364,93,TNFAIP3;RGCC;EMD;LDOC1;CYP1B1;IL1B;NEURL1;EREG;P3H2;NME1;IL1A;E2F7;PINX1;NF2;UTP20;HSPA1A;CGREF1;MYC;VHL;INHBA;PDCD5;SH3BP4;CDH13;HRAS;PPARG;PHB;TFDP1;EEF1E1;HMGA1;DNAJA3;GTPBP4;ITGB1BP1;B4GALT7;HSPA1B;BRD7;CUL4A;NUP62;DLG5;CTNNBIP1;CDK6;CTCF;CAMK2N1;KLF4;RAF1;SIRT2;NF1;CTBP1;CDKN2D;EMP3;ATRAID;CTBP2;TGFB1;FAM129B;PBRM1;COPS8;STRN;CDKN3;BTG3;TBRG1;CDC73;SMARCB1;HGS;PTPN2;RBBP4;SMYD2;PRKRA;NPM1;TFAP4;STRAP;CSNK2B;LMNA;CD164;GSTP1;IGFBP7;HES1;FBLN1;S100A11;ID2;GATA3;DUSP10;BTG1;PEX2;FTH1;GATA2;TOB1;SOX4;NDRG4;IGFBP6;IGFBP3;GPNMB;BTG2;HIST1H2AC;KRT4,GATA3;DUSP10;BTG1;PEX2;FTH1;GATA2;TOB1;SOX4;NDRG4;IGFBP6;IGFBP3;GPNMB;BTG2;HIST1H2AC;KRT4
neutrophil degranulation (GO:0043312),-0.19724072874719845,-23.96710974644383,0.07692307692307693,0.1404238350233565,480,159,TUBB4B;TRPM2;NBEAL2;ATAD3B;RAP2C;SLC15A4;PTGES2;HSPA1A;VAMP7;GLIPR1;AP1M1;ATG7;HSPA8;DNASE1L1;TUBB;PA2G4;HMOX2;CFD;QSOX1;RHOG;CCT2;APEH;IMPDH1;CD44;COTL1;DNAJC5;NFKB1;KCMF1;APRT;TCIRG1;ITGAV;PSMD1;ARSA;PNP;DGAT1;NIT2;FABP5;DEGS1;IMPDH2;HSPA1B;CD47;HSP90AA1;PSMD14;ADGRE5;PSMD12;PLAC8;RHOF;KPNB1;CTSZ;SVIP;PRSS3;GLA;PRDX4;XRCC5;ATP6V1D;CEP290;PSMD11;PSMB7;PSMD3;PSMA5;PSMD7;PSMC3;ALAD;RAB10;CYBA;GSDMD;TMC6;PPIE;CCT8;CD58;CD68;PSMC2;DYNLL1;DIAPH1;PSMD13;DBNL;PDXK;PSMD2;STOM;PAFAH1B2;GOLGA7;CYFIP1;RNASET2;PGAM1;HSP90AB1;ACAA1;PSMB1;HMGB1;DPP7;FUCA2;NCSTN;TOLLIP;GCA;MIF;COPB1;PFKL;HEBP2;NAPRT;VCL;MLEC;DYNC1LI1;ARMC8;SPTAN1;TMEM179B;LGALS3;CNN2;DERA;DYNLT1;RAB5C;SERPINB1;CD59;TRAPPC1;ILF2;CSNK2B;CSTB;NRAS;RHOA;CANT1;RAC1;NDUFC2;SRP14;CAP1;PPIA;A1BG;DYNC1H1;EEF2;ERP44;CAPN1;GSTP1;ATP6AP2;PGRMC1;CD63;S100A11;CTSA;FTL;MGST1;LAMP1;EEF1A1;PSAP;LAMP2;TIMP2;CREG1;ASAH1;B2M;CTSD;NPC2;SDCBP;FTH1;GRN;VAT1;NEU1;SNAP23;JUP;SLPI;OLR1;YPEL5;CTSH;IDH1;LCN2,CTSA;FTL;MGST1;LAMP1;EEF1A1;PSAP;LAMP2;TIMP2;CREG1;ASAH1;B2M;CTSD;NPC2;SDCBP;FTH1;GRN;VAT1;NEU1;SNAP23;JUP;SLPI;OLR1;YPEL5;CTSH;IDH1;LCN2
cytokine-mediated signaling pathway (GO:0019221),-0.18527507112740757,-16.54090657260307,0.3230769230769231,0.15859633132049675,634,137,EBI3;IRAK1;IL32;IL27RA;MAOA;IL1B;IRS1;HLA-DPB1;EREG;CDIP1;HLA-G;IL1A;PSMB10;IKBKG;JAGN1;MMP1;PSMA1;MYC;HSPA8;BIRC5;PSME3;IL6ST;PITPNA;CHUK;TNFRSF12A;TNFRSF21;CD44;SERPINB2;TRIM8;NFKB1;IL7R;FLT3LG;PSMD1;PSME2;TIMP1;HSP90AA1;PSMD14;AKT1;PTPN11;PSMD12;GSTO1;IRS2;UBE2N;PLP2;TNIP2;PSMD9;CCND1;SOCS4;TRIM25;FSCN1;TXNDC17;PSMD11;HSPA9;PSMB7;PSMD3;PSMA5;PSMD7;HNRNPDL;PSMC3;PSMD8;HNRNPF;PSMC5;CEBPD;RBX1;IL17RE;TRADD;PSMC2;LMNB1;TGFB1;PSMD13;IRF3;TCP1;FBXW11;SMARCA4;PSMD2;IL17RC;PSMB4;ISG15;PSMA3;PSMB3;PSMA7;ILK;GRB2;PSMB2;PSMB1;AIP;PSMB5;IFNGR1;TOLLIP;MIF;SNRPA1;PSMD4;IFNGR2;PSMA4;PSMD5;CNN2;SOD1;CSNK2B;CFL1;RIPK2;UBA52;ANXA1;RPLP0;HSP90B1;P4HB;PSME1;CANX;PPIA;RPS27A;IL18;SKP1;YWHAZ;IFITM3;HLA-A;COMMD7;UBC;HLA-C;MSN;SP100;B2M;TMSB4X;JUNB;SQSTM1;PSMB9;TNFRSF1A;GATA3;HLA-B;CASP1;IL20RB;FOS;CCL26;IFITM2;TRIM38;PDCD4;IFI6;LCN2;MAP2K6,MSN;SP100;B2M;TMSB4X;JUNB;SQSTM1;PSMB9;TNFRSF1A;GATA3;HLA-B;CASP1;IL20RB;FOS;CCL26;IFITM2;TRIM38;PDCD4;IFI6;LCN2;MAP2K6
neutrophil mediated immunity (GO:0002446),-0.20190662693107855,-25.08505135358072,0.02,0.16388287569784665,488,160,TUBB4B;TRPM2;NBEAL2;ATAD3B;RAP2C;SLC15A4;PTGES2;HSPA1A;VAMP7;GLIPR1;AP1M1;ATG7;HSPA8;DNASE1L1;TUBB;PA2G4;HMOX2;CFD;QSOX1;RHOG;CCT2;APEH;IMPDH1;CD44;COTL1;DNAJC5;NFKB1;KCMF1;APRT;TCIRG1;ITGAV;PSMD1;ARSA;PNP;DGAT1;NIT2;FABP5;DEGS1;IMPDH2;HSPA1B;CD47;HSP90AA1;PSMD14;ADGRE5;PSMD12;PLAC8;RHOF;KPNB1;CTSZ;SVIP;PRSS3;GLA;PRDX4;XRCC5;ATP6V1D;CEP290;PSMD11;PSMB7;PSMD3;PSMA5;PSMD7;PSMC3;ALAD;RAB10;CYBA;GSDMD;TMC6;PPIE;CCT8;CD58;CD68;PSMC2;DYNLL1;DIAPH1;PSMD13;DBNL;PDXK;PSMD2;STOM;PAFAH1B2;GOLGA7;CYFIP1;RNASET2;PGAM1;HSP90AB1;ACAA1;PSMB1;HMGB1;DPP7;FUCA2;NCSTN;TOLLIP;GCA;MIF;COPB1;PFKL;HEBP2;NAPRT;VCL;MLEC;DYNC1LI1;ARMC8;SPTAN1;TMEM179B;LGALS3;CNN2;DERA;DYNLT1;RAB5C;SERPINB1;CD59;TRAPPC1;ILF2;CSNK2B;CSTB;NRAS;RHOA;CANT1;RAC1;NDUFC2;SRP14;CAP1;PPIA;A1BG;DYNC1H1;EEF2;ERP44;CAPN1;GSTP1;ATP6AP2;PGRMC1;CD63;S100A11;CTSA;FTL;MGST1;LAMP1;EEF1A1;KMT2E;PSAP;LAMP2;TIMP2;CREG1;ASAH1;B2M;CTSD;NPC2;SDCBP;FTH1;GRN;VAT1;NEU1;SNAP23;JUP;SLPI;OLR1;YPEL5;CTSH;IDH1;LCN2,CTSA;FTL;MGST1;LAMP1;EEF1A1;KMT2E;PSAP;LAMP2;TIMP2;CREG1;ASAH1;B2M;CTSD;NPC2;SDCBP;FTH1;GRN;VAT1;NEU1;SNAP23;JUP;SLPI;OLR1;YPEL5;CTSH;IDH1;LCN2
epithelium development (GO:0060429),-0.5763390925687651,-15.548186628860579,0.0,0.1840378261364931,116,31,CDK1;SIX1;DVL1;TBX1;CPT1A;PPARG;MTHFD1;WNT7B;ACADVL;TGFB1;TST;DNPH1;ANXA7;TOLLIP;VCL;PCNA;LGALS3;CBR1;ERRFI1;TAGLN2;HNRNPH3;EHF;ANXA4;RIPK4;KRT6A;NDRG4;KRT16;ELF3;AKR1C1;AKR1C2;KRT4,RIPK4;KRT6A;NDRG4;KRT16;ELF3;AKR1C1;AKR1C2;KRT4
