Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
SRP-dependent cotranslational protein targeting to membrane (GO:0006614),-0.5169844871361379,-1163.0162393628539,0.0,0.0,90,42,RPS6;SRP72;RPL23;RPL9;RPL5;RPL7;RPS3;RPL37A;RPS5;RPL35A;RPS4X;RPS11;RPL21;RPS25;RPS16;RPL23A;RPS3A;RPS8;RPS9;RPL10A;RPS17;RPL27A;RPL18;UBA52;RPL26;SRP14;RPS15;RPL24;RPL7A;RPS14;RPL15;RPS23;RPS27A;RPL10;RPL6;RPS27;RPL14;RPS18;RPS24;RPL28;RPL27;RPL19,RPL7;RPS3;RPL37A;RPS5;RPL35A;RPS4X;RPS11;RPL21;RPS25;RPS16;RPL23A;RPS3A;RPS8;RPS9;RPL10A;RPS17;RPL27A;RPL18;UBA52;RPL26;SRP14;RPS15;RPL24;RPL7A;RPS14;RPL15;RPS23;RPS27A;RPL10;RPL6;RPS27;RPL14;RPS18;RPS24;RPL28;RPL27;RPL19
gene expression (GO:0010467),-0.23459801708068775,-2423.015016327968,0.0,0.0,412,69,GTF3C5;NUP93;GLE1;TOPORS;RPS6;UPF3B;U2AF1;NUP107;DUSP11;DDX39B;MRPL37;NUP85;MAGOHB;MRPS18A;RPL23;RPL9;HHEX;DHX40;RPL5;MRPL9;SEH1L;NUP205;HNRNPL;RPL7;MRPS6;RPS3;RPL37A;MRPL35;STUB1;RPS5;MRPL13;RPL35A;DHX29;RPS4X;DARS;RPS11;RBM8A;RPL21;RPS25;MRPS36;THOC7;RPS16;EEF1A1;RPL23A;RPS3A;RPS8;RPS9;RPL10A;RPS17;RPL27A;SNRPG;RPL18;RPL26;RPS15;RPL24;RPL7A;RPS14;RPL15;RPS23;RPS27A;RPL10;RPL6;RPS27;RPL14;RPS18;RPS24;RPL28;RPL27;RPL19,MRPL9;SEH1L;NUP205;HNRNPL;RPL7;MRPS6;RPS3;RPL37A;MRPL35;STUB1;RPS5;MRPL13;RPL35A;DHX29;RPS4X;DARS;RPS11;RBM8A;RPL21;RPS25;MRPS36;THOC7;RPS16;EEF1A1;RPL23A;RPS3A;RPS8;RPS9;RPL10A;RPS17;RPL27A;SNRPG;RPL18;RPL26;RPS15;RPL24;RPL7A;RPS14;RPL15;RPS23;RPS27A;RPL10;RPL6;RPS27;RPL14;RPS18;RPS24;RPL28;RPL27;RPL19
ncRNA processing (GO:0034470),-0.2254916877478947,-1056.2696469858902,0.0,0.0,228,58,RPS6;NOC4L;RIOK3;EXOSC8;WDR18;EXOSC9;INTS12;UTP4;UTP3;RPP14;DIEXF;DDX56;RRP9;RPL23;RPL9;KARS;RPL5;EMG1;BYSL;KRR1;RPL7;RPS3;LYAR;RPL37A;RPS5;FBL;RPL35A;RPS4X;RPS11;RPL21;RPS25;RPS16;RPL23A;RPS3A;RPS8;RPS9;RPL10A;RPS17;RPL27A;RPL18;UBA52;RPL26;RPS15;RPL24;RPL7A;RPS14;RPL15;RPS23;RPS27A;RPL10;RPL6;RPS27;RPL14;RPS18;RPS24;RPL28;RPL27;RPL19,BYSL;KRR1;RPL7;RPS3;LYAR;RPL37A;RPS5;FBL;RPL35A;RPS4X;RPS11;RPL21;RPS25;RPS16;RPL23A;RPS3A;RPS8;RPS9;RPL10A;RPS17;RPL27A;RPL18;UBA52;RPL26;RPS15;RPL24;RPL7A;RPS14;RPL15;RPS23;RPS27A;RPL10;RPL6;RPS27;RPL14;RPS18;RPS24;RPL28;RPL27;RPL19
rRNA metabolic process (GO:0016072),-0.2523696485760449,-1181.0899553358909,0.0,0.0,201,56,RPS6;NOC4L;RIOK3;EXOSC8;WDR18;EXOSC9;UTP4;UTP3;RPP14;DIEXF;DDX56;RRP9;RPL23;RPL9;RPL5;EMG1;BYSL;KRR1;RPL7;RPS3;LYAR;RPL37A;RPS5;FBL;RPL35A;RPS4X;RPS11;RPL21;RPS25;RPS16;RPL23A;RPS3A;RPS8;RPS9;RPL10A;RPS17;RPL27A;RPL18;UBA52;RPL26;RPS15;RPL24;RPL7A;RPS14;RPL15;RPS23;RPS27A;RPL10;RPL6;RPS27;RPL14;RPS18;RPS24;RPL28;RPL27;RPL19,BYSL;KRR1;RPL7;RPS3;LYAR;RPL37A;RPS5;FBL;RPL35A;RPS4X;RPS11;RPL21;RPS25;RPS16;RPL23A;RPS3A;RPS8;RPS9;RPL10A;RPS17;RPL27A;RPL18;UBA52;RPL26;RPS15;RPL24;RPL7A;RPS14;RPL15;RPS23;RPS27A;RPL10;RPL6;RPS27;RPL14;RPS18;RPS24;RPL28;RPL27;RPL19
ribosome biogenesis (GO:0042254),-0.24664311299123926,-3241.0989355045963,0.0,0.0,227,59,RPS6;NOC4L;RIOK3;EXOSC8;WDR18;LSG1;EXOSC9;UTP4;UTP3;RPP14;DIEXF;DDX56;RRP9;RPL23;RPL9;RPL5;EMG1;GNL2;BYSL;KRR1;RPL7;RPS3;LYAR;RPL37A;RPS5;NIP7;FBL;RPL35A;RPS4X;RPS11;RPL21;RPS25;RPS16;RPL23A;RPS3A;RPS8;RPS9;RPL10A;RPS17;RPL27A;RPL18;UBA52;RPL26;RPS15;RPL24;RPL7A;RPS14;RPL15;RPS23;RPS27A;RPL10;RPL6;RPS27;RPL14;RPS18;RPS24;RPL28;RPL27;RPL19,EMG1;GNL2;BYSL;KRR1;RPL7;RPS3;LYAR;RPL37A;RPS5;NIP7;FBL;RPL35A;RPS4X;RPS11;RPL21;RPS25;RPS16;RPL23A;RPS3A;RPS8;RPS9;RPL10A;RPS17;RPL27A;RPL18;UBA52;RPL26;RPS15;RPL24;RPL7A;RPS14;RPL15;RPS23;RPS27A;RPL10;RPL6;RPS27;RPL14;RPS18;RPS24;RPL28;RPL27;RPL19
translation (GO:0006412),-0.34808115200705714,-3425.8513381747234,0.0,0.0,233,57,MARS2;RPS6;GTPBP2;MRPL16;MRPL37;MRPL2;MRPS18A;FARSA;RPL23;RPL9;KARS;RPL5;MRPL9;RPL7;MRPS6;RPS3;RPL37A;MRPL35;RPS5;MRPL13;RPL35A;RPS4X;DARS;RPS11;RPL21;EEF1E1;EEF1D;RPS25;MRPS36;RPS16;EEF1A1;RPL23A;RPS3A;RPS8;RPS9;RPL10A;RPS17;RPL27A;RPL18;RPL26;RPS15;RPL24;RPL7A;RPS14;RPL15;RPS23;RPS27A;RPL10;RPL6;RPS27;TRMT112;RPL14;RPS18;RPS24;RPL28;RPL27;RPL19,RPL7;MRPS6;RPS3;RPL37A;MRPL35;RPS5;MRPL13;RPL35A;RPS4X;DARS;RPS11;RPL21;EEF1E1;EEF1D;RPS25;MRPS36;RPS16;EEF1A1;RPL23A;RPS3A;RPS8;RPS9;RPL10A;RPS17;RPL27A;RPL18;RPL26;RPS15;RPL24;RPL7A;RPS14;RPL15;RPS23;RPS27A;RPL10;RPL6;RPS27;TRMT112;RPL14;RPS18;RPS24;RPL28;RPL27;RPL19
cellular macromolecule biosynthetic process (GO:0034645),-0.17767155324841374,inf,,0.0,368,68,GTF3C5;TOPORS;RPS6;GTPBP2;BRIP1;RHNO1;CDC7;POLD1;CDC45;CDK1;CDC6;TOP1MT;TYMS;MRPL37;RPA1;MRPS18A;RAD50;RPL23;KIN;RPL9;MCM7;FEN1;RPL5;KAT5;MRPL9;RPL7;MRPS6;RPS3;RPL37A;MRPL35;RPS5;MRPL13;DUT;RPL35A;RPS4X;DARS;RPS11;RPL21;EEF1D;RPS25;MRPS36;RPS16;EEF1A1;RPL23A;RPS3A;RPS8;RPS9;RPL10A;RPS17;RPL27A;RPL18;RPL26;RPS15;RPL24;RPL7A;RPS14;RPL15;RPS23;RPS27A;RPL10;RPL6;RPS27;RPL14;RPS18;RPS24;RPL28;RPL27;RPL19,RPL7;MRPS6;RPS3;RPL37A;MRPL35;RPS5;MRPL13;DUT;RPL35A;RPS4X;DARS;RPS11;RPL21;EEF1D;RPS25;MRPS36;RPS16;EEF1A1;RPL23A;RPS3A;RPS8;RPS9;RPL10A;RPS17;RPL27A;RPL18;RPL26;RPS15;RPL24;RPL7A;RPS14;RPL15;RPS23;RPS27A;RPL10;RPL6;RPS27;RPL14;RPS18;RPS24;RPL28;RPL27;RPL19
cellular protein metabolic process (GO:0044267),-0.2653990973625528,inf,,0.0,485,74,MXRA8;MSLN;CHEK2;GGA3;CYR61;RPS6;PLAT;LOXL2;UBA3;MSRA;MRPL37;MRPS18A;RPL23;RABGGTB;RPL9;FBXW2;RPL5;LGMN;TIMP1;SPCS3;MRPL9;LTA4H;RPL7;MRPS6;RPS3;RPL37A;PRSS23;MRPL35;STOML2;RPS5;MRPL13;UBC;RPN2;RPL35A;RPS4X;IGFBP7;DARS;RPS11;RPL21;UBB;RPS25;MRPS36;RPS16;EEF1A1;RPL23A;RPS3A;RPS8;LGALS1;RPS9;RPL10A;PDIA6;HSP90B1;RPS17;RPL27A;RPL18;UBA52;RPL26;RPS15;RPL24;RPL7A;RPS14;H3F3A;RPL15;RPS23;RPS27A;RPL10;RPL6;RPS27;RPL14;RPS18;RPS24;RPL28;RPL27;RPL19,FBXW2;RPL5;LGMN;TIMP1;SPCS3;MRPL9;LTA4H;RPL7;MRPS6;RPS3;RPL37A;PRSS23;MRPL35;STOML2;RPS5;MRPL13;UBC;RPN2;RPL35A;RPS4X;IGFBP7;DARS;RPS11;RPL21;UBB;RPS25;MRPS36;RPS16;EEF1A1;RPL23A;RPS3A;RPS8;LGALS1;RPS9;RPL10A;PDIA6;HSP90B1;RPS17;RPL27A;RPL18;UBA52;RPL26;RPS15;RPL24;RPL7A;RPS14;H3F3A;RPL15;RPS23;RPS27A;RPL10;RPL6;RPS27;RPL14;RPS18;RPS24;RPL28;RPL27;RPL19
viral process (GO:0016032),-0.38094151928869013,inf,,0.0,221,59,NUP93;RPS6;EIF3L;NUP107;EIF2D;NUP85;RPL23;VPS4A;RPL9;CHMP2A;RPL5;CHMP5;EIF3D;SEH1L;CHMP4A;NUP205;RPL7;RPS3;RPL37A;RPS5;UBC;RPL35A;PARD6A;PPID;RPS4X;RPS11;RPL21;UBB;RANBP1;RPS25;PCBP2;RPS16;RPL23A;RPS3A;RPS8;RPS9;DEK;RPL10A;RPS17;RPL27A;RPL18;UBA52;RPL26;RPS15;RPL24;RPL7A;RPS14;RPL15;RPS23;RPS27A;RPL10;RPL6;RPS27;RPL14;RPS18;RPS24;RPL28;RPL27;RPL19,CHMP5;EIF3D;SEH1L;CHMP4A;NUP205;RPL7;RPS3;RPL37A;RPS5;UBC;RPL35A;PARD6A;PPID;RPS4X;RPS11;RPL21;UBB;RANBP1;RPS25;PCBP2;RPS16;RPL23A;RPS3A;RPS8;RPS9;DEK;RPL10A;RPS17;RPL27A;RPL18;UBA52;RPL26;RPS15;RPL24;RPL7A;RPS14;RPL15;RPS23;RPS27A;RPL10;RPL6;RPS27;RPL14;RPS18;RPS24;RPL28;RPL27;RPL19
protein targeting to ER (GO:0045047),-0.4978709667907561,-657.2789161751458,0.0,0.005210117620189563,98,45,RPS6;SRP72;RPL23;RPL9;RPL5;PMM1;SPCS3;CHMP4A;RPL7;RPS3;RPL37A;RPS5;RPL35A;RPS4X;RPS11;RPL21;RPS25;RPS16;RPL23A;RPS3A;RPS8;RPS9;RPL10A;RPS17;RPL27A;RPL18;UBA52;RPL26;SRP14;RPS15;RPL24;RPL7A;RPS14;RPL15;RPS23;RPS27A;RPL10;RPL6;RPS27;RPL14;RPS18;RPS24;RPL28;RPL27;RPL19,RPL5;PMM1;SPCS3;CHMP4A;RPL7;RPS3;RPL37A;RPS5;RPL35A;RPS4X;RPS11;RPL21;RPS25;RPS16;RPL23A;RPS3A;RPS8;RPS9;RPL10A;RPS17;RPL27A;RPL18;UBA52;RPL26;SRP14;RPS15;RPL24;RPL7A;RPS14;RPL15;RPS23;RPS27A;RPL10;RPL6;RPS27;RPL14;RPS18;RPS24;RPL28;RPL27;RPL19
