Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
"mRNA splicing, via spliceosome (GO:0000398)",0.2829779351412035,165.79867510288452,0.0,0.0,262,83,SRSF6;HSPA8;POLR2L;SNRPF;DDX39A;HNRNPH1;LSM4;HNRNPD;HNRNPM;SNRPA1;SNRPB;SNRPG;SRPK1;SRRM2;SRSF7;LSM3;DDX5;SNRNP70;SNRPD1;SNRPE;HNRNPA2B1;HNRNPR;HNRNPU;SRRM1;SRSF3;POLR2G;HNRNPH3;POLR2E;POLR2H;SF3B2;POLR2K;YBX1;SNU13;NCBP2;LSM7;BUD31;RBM17;LSM2;LSM5;SRSF9;SNRPC;POLR2F;PCBP1;HNRNPC;SNRPB2;RBM8A;SNRPD3;SNRPD2;EIF4A3;PTBP1;SF3B4;PRPF6;CWC22;SNW1;LSM6;CCAR1;ZCRB1;NONO;PRPF38A;SNRNP200;UPF3B;WDR33;CWC27;UBL5;SNRNP35;SF3A2;SF3B1;DHX40;PCF11;SRSF5;SYF2;POLR2A;CRNKL1;SCAF11;ZMAT2;SRPK2;ELAVL1;SLU7;ZCCHC8;DDX17;WDR83;SNRPN;RBPMS,SRSF6;HSPA8;POLR2L;SNRPF;DDX39A;HNRNPH1;LSM4;HNRNPD;HNRNPM;SNRPA1;SNRPB;SNRPG;SRPK1;SRRM2;SRSF7;LSM3;DDX5;SNRNP70;SNRPD1;SNRPE;HNRNPA2B1;HNRNPR;HNRNPU;SRRM1;SRSF3;POLR2G;HNRNPH3;POLR2E;POLR2H;SF3B2;POLR2K;YBX1;SNU13;NCBP2;LSM7;BUD31;RBM17;LSM2;LSM5;SRSF9;SNRPC;POLR2F
rRNA processing (GO:0006364),0.5336777059118047,161.60923872776132,0.0,0.0,203,77,PNO1;RPP40;UTP14A;DKC1;WDR43;NOP56;PDCD11;DCAF13;IMP4;MRTO4;EXOSC8;RRP15;RPS13;NHP2;RPP30;RRP7A;EBNA1BP2;POP4;RPL35;RSL1D1;EIF6;SNU13;RPL27;RPL12;RPL32;RPL7A;RPL10;RPS10;RPS24;RPS17;RPS2;RPL35A;RPS18;RPL21;RPS26;RPS7;RPLP2;RPLP0;RPL28;RPS3;RPL26;RPL23;RPL24;RPL27A;RPL6;RPS23;RPS27A;RPS11;RPL23A;RPL31;UBA52;RPL29;RPL22;RPL10A;RPL8;RPS21;RPL34;RPS25;RPS20;FCF1;RPL11;RPS9;RPL36A;RPL18A;RPS15;LSM6;RPL38;RPL17;RPL7;EXOSC7;RPL3;FBL;PELP1;MRPS12;THUMPD1;RIOK3;CSNK1D,PNO1;RPP40;UTP14A;DKC1;WDR43;NOP56;PDCD11;DCAF13;IMP4;MRTO4;EXOSC8;RRP15;RPS13;NHP2;RPP30;RRP7A;EBNA1BP2;POP4;RPL35;RSL1D1;EIF6;SNU13;RPL27;RPL12;RPL32;RPL7A;RPL10;RPS10;RPS24;RPS17;RPS2;RPL35A;RPS18;RPL21;RPS26;RPS7;RPLP2;RPLP0;RPL28;RPS3;RPL26;RPL23;RPL24;RPL27A;RPL6;RPS23;RPS27A;RPS11;RPL23A;RPL31;UBA52;RPL29;RPL22;RPL10A;RPL8;RPS21;RPL34;RPS25;RPS20;FCF1;RPL11;RPS9;RPL36A;RPL18A;RPS15
ribosome biogenesis (GO:0042254),0.5502464407735346,148.15432672559402,0.0,0.0,227,80,PAK1IP1;PNO1;RPP40;UTP14A;DKC1;WDR43;NOP16;RPF2;NOP56;PDCD11;DCAF13;IMP4;MRTO4;EXOSC8;RPS13;RAN;RPP30;NPM1;RRP7A;EBNA1BP2;POP4;RPL35;GTF3A;EIF6;SNU13;RPL27;RPL12;RPL32;RPL7A;RPL10;RPS10;RPS24;RPS17;RPS2;RPL35A;RPS18;RPL21;RPS26;RPS7;RPLP2;RPLP0;RPL28;RPS3;RPL26;RPL23;RPL24;RPL27A;RPL6;RPS23;RPS27A;RPS11;RPL23A;RPL31;UBA52;RPL29;RPL22;RPL10A;RPL8;RPS21;RPL34;RPS25;RPS20;FCF1;RPL11;RPS9;RPL36A;RPL18A;RPS15;RPL38;RPL17;RPL7;EXOSC7;RPL3;FBL;PELP1;MRPS12;MRPL36;EIF2A;RIOK3;CSNK1D,PAK1IP1;PNO1;RPP40;UTP14A;DKC1;WDR43;NOP16;RPF2;NOP56;PDCD11;DCAF13;IMP4;MRTO4;EXOSC8;RPS13;RAN;RPP30;NPM1;RRP7A;EBNA1BP2;POP4;RPL35;GTF3A;EIF6;SNU13;RPL27;RPL12;RPL32;RPL7A;RPL10;RPS10;RPS24;RPS17;RPS2;RPL35A;RPS18;RPL21;RPS26;RPS7;RPLP2;RPLP0;RPL28;RPS3;RPL26;RPL23;RPL24;RPL27A;RPL6;RPS23;RPS27A;RPS11;RPL23A;RPL31;UBA52;RPL29;RPL22;RPL10A;RPL8;RPS21;RPL34;RPS25;RPS20;FCF1;RPL11;RPS9;RPL36A;RPL18A;RPS15
cellular macromolecule biosynthetic process (GO:0034645),0.15693865932286166,inf,,0.0,368,115,SET;INHBA;POLE3;POLR2L;MRPL41;RPS13;TOP1;POLD2;NHP2;PTMA;MRPS16;MRPS18B;RPL35;EEF1B2;MRPL18;ABCF1;RSL1D1;RPA3;POLR2G;MRPL43;POLR2E;POLR2H;POLR2K;SNU13;MRPL52;PTMS;RPL27;RPL12;NASP;RPL32;NAP1L1;MRPS36;RPL7A;RPL10;POLR2F;TARS;RPS10;RPS24;RPS17;EEF2;RPS2;RPL35A;RPS18;RPL21;RPS26;RPS7;RPLP2;RPLP0;RPL28;RPS3;RPL26;RPL23;RPL24;RPL27A;RPL6;RPS23;RPS27A;COPS5;RPS11;RPL23A;RPL31;RPL29;RPL22;MRPL9;RPL10A;RPL8;EEF1A1;RPS21;RPL34;RPS25;RPS20;RPL11;RPS9;RPL36A;RPL18A;RPS15;KIN;MRPS33;EEF1D;RPL38;RPL17;RBMS1;RPL7;MRPS18A;RPL3;IGF2BP3;MRPS12;MRPL36;DUT;EEF1G;GOLPH3;RAD50;NR3C1;TOPBP1;EIF4EBP2;ATF6B;RSL24D1;BPTF;POLR2A;MRPS14;SMARCA1;GTF3C3;AKR1B1;TOPORS;TOP1MT;RMI2;DHPS;AGO2;REV1;MRPL10;BAZ2B;ING4;ST3GAL4;MLF1;NKX2-8,SET;INHBA;POLE3;POLR2L;MRPL41;RPS13;TOP1;POLD2;NHP2;PTMA;MRPS16;MRPS18B;RPL35;EEF1B2;MRPL18;ABCF1;RSL1D1;RPA3;POLR2G;MRPL43;POLR2E;POLR2H;POLR2K;SNU13;MRPL52;PTMS;RPL27;RPL12;NASP;RPL32;NAP1L1;MRPS36;RPL7A;RPL10;POLR2F;TARS;RPS10;RPS24;RPS17;EEF2;RPS2;RPL35A;RPS18;RPL21;RPS26;RPS7;RPLP2;RPLP0;RPL28;RPS3;RPL26;RPL23;RPL24;RPL27A;RPL6;RPS23;RPS27A;COPS5;RPS11;RPL23A;RPL31;RPL29;RPL22;MRPL9;RPL10A;RPL8;EEF1A1;RPS21;RPL34;RPS25;RPS20;RPL11;RPS9;RPL36A;RPL18A;RPS15
gene expression (GO:0010467),0.18328748477139203,inf,,0.0,412,128,SRSF6;EIF5A;HSPD1;DKC1;POLR2L;MRPL41;DDX39A;HNRNPH1;RPS13;HNRNPD;NHP2;SNRPG;PTMA;MRPS16;SRSF7;MRPS18B;RPL35;HNRNPA2B1;HNRNPU;MRPL18;ABCF1;SRRM1;SRSF3;RSL1D1;POLR2G;HNRNPH3;MRPL43;POLR2E;POLR2H;POLR2K;SNU13;NCBP2;LSM7;MRPL52;RPL27;RPL12;RPL32;SRSF9;MRPS36;RPL7A;RPL10;POLR2F;TARS;RPS10;RPS24;RPS17;RPS2;RBM8A;RPL35A;RPS18;RPL21;RPS26;RPS7;RPLP2;RPLP0;RPL28;RPS3;RPL26;RPL23;RPL24;RPL27A;RPL6;RPS23;EIF4A3;RPS27A;COPS5;RPS11;RPL23A;RPL31;RPL29;RPL22;MRPL9;RPL10A;RPL8;EEF1A1;RPS21;RPL34;RPS25;RPS20;RPL11;RPS9;RPL36A;RPL18A;RPS15;MRPS33;RPL38;RPL17;RBMS1;THOC7;RPL7;MRPS18A;RPL3;UPF3B;IGF2BP3;UPF2;MRPS12;MRPL36;WDR33;NUP85;GOLPH3;NR3C1;EIF4EBP2;ATF6B;TSPAN15;DHX40;RSL24D1;SRSF5;DHX36;BPTF;POLR2A;MRPS14;ZC3H11A;ISCA2;SMARCA1;GTF3C3;FYTTD1;SLU7;AKR1B1;TOPORS;DDX17;DHPS;AGO2;MRPL10;BAZ2B;SORL1;MLF1;RBPMS;NKX2-8,SRSF6;EIF5A;HSPD1;DKC1;POLR2L;MRPL41;DDX39A;HNRNPH1;RPS13;HNRNPD;NHP2;SNRPG;PTMA;MRPS16;SRSF7;MRPS18B;RPL35;HNRNPA2B1;HNRNPU;MRPL18;ABCF1;SRRM1;SRSF3;RSL1D1;POLR2G;HNRNPH3;MRPL43;POLR2E;POLR2H;POLR2K;SNU13;NCBP2;LSM7;MRPL52;RPL27;RPL12;RPL32;SRSF9;MRPS36;RPL7A;RPL10;POLR2F;TARS;RPS10;RPS24;RPS17;RPS2;RBM8A;RPL35A;RPS18;RPL21;RPS26;RPS7;RPLP2;RPLP0;RPL28;RPS3;RPL26;RPL23;RPL24;RPL27A;RPL6;RPS23;EIF4A3;RPS27A;COPS5;RPS11;RPL23A;RPL31;RPL29;RPL22;MRPL9;RPL10A;RPL8;EEF1A1;RPS21;RPL34;RPS25;RPS20;RPL11;RPS9;RPL36A;RPL18A;RPS15
positive regulation of apoptotic process (GO:0043065),0.29429036233205125,inf,,0.0,308,54,ANKRD1;NEURL1;BNIP3;CYCS;HSPD1;C1QBP;AIFM2;PDCD5;EEF1E1;TNFRSF12A;BCAP31;HMGB1;MTCH2;BAX;BID;DNAJA1;TOP2A;ITGB1;UBB;RPS3;RPS27A;UBA52;PHLDA3;PAWR;PRMT2;TRADD;GADD45B;SQSTM1;BNIP3L;STK4;SUDS3;APOPT1;AES;IP6K2;PSENEN;JUN;ARHGEF12;UBC;APH1A;SRPK2;CARD8;PDCD6;REST;ARL6IP5;NET1;BTG1;TPD52L1;AKAP13;SOS1;SNCA;APC;HIP1R;ING4;BMP4,ANKRD1;NEURL1;BNIP3;CYCS;HSPD1;C1QBP;AIFM2;PDCD5;EEF1E1;TNFRSF12A;BCAP31;HMGB1
proteasomal protein catabolic process (GO:0010498),0.18158667607859652,inf,,0.0,238,62,PSMA1;PSMD14;PSMC5;PSMC2;PSMD11;UBE2K;PSMC3;PSMB7;PSME2;CDC20;PSMA7;BUB3;UCHL1;PSMB3;PSMB6;PSMB4;PSMB2;PSMA3;PSMA5;PSMB1;PSMC1;PSMA2;PSMD7;PSMA4;UBB;SKP1;RPS27A;UBA52;PPP2R5C;RBCK1;SPOP;ANAPC11;UBE2R2;PSMB8;RNF5;DERL1;UBXN1;CDC27;MARCH6;ANAPC15;ANAPC5;ERLEC1;SHARPIN;PSMD10;PCNP;RNF181;PSMD8;NFE2L2;UBC;BIRC2;TBL1XR1;UBE2B;CRBN;BFAR;ANAPC10;TOPORS;SPSB3;NHLRC3;UBXN11;SEL1L;ATXN3;APC,PSMA1;PSMD14;PSMC5;PSMC2;PSMD11;UBE2K;PSMC3;PSMB7;PSME2;CDC20;PSMA7;BUB3;UCHL1;PSMB3;PSMB6;PSMB4;PSMB2;PSMA3;PSMA5;PSMB1;PSMC1;PSMA2
RNA processing (GO:0006396),0.21349832583547843,67.91618415081791,0.0,0.022148000758006443,194,54,DKC1;SNRPF;HNRNPH1;LSM4;HNRNPD;SNRPA1;SNRPB;SNRPG;AURKAIP1;SRPK1;SRSF7;LSM3;SNRNP70;SNRPD1;HNRNPA2B1;HNRNPR;HNRNPU;SRRM1;HNRNPH3;SF3B2;NCBP2;LSM7;LSM5;SRSF9;HNRNPC;SNRPD3;SNRPD2;PPP2R1A;EIF4A3;PTBP1;SF3B4;PRPF6;KIN;LSM6;ZCRB1;NONO;RBMS1;SUPT4H1;SNRNP35;SF3A2;MBNL1;DHX40;SRSF5;DHX36;PRPF18;SCAF11;SRPK2;SLU7;AGGF1;PRKACA;DDX17;SUPT5H;SNRPN;RBPMS,DKC1;SNRPF;HNRNPH1;LSM4;HNRNPD;SNRPA1;SNRPB;SNRPG;AURKAIP1;SRPK1;SRSF7;LSM3;SNRNP70;SNRPD1;HNRNPA2B1;HNRNPR;HNRNPU;SRRM1;HNRNPH3;SF3B2;NCBP2;LSM7
negative regulation of ubiquitin protein ligase activity (GO:1904667),0.49450889577822266,61.23674528473217,0.0,0.02292969490240667,78,37,PSMA1;PSMD14;PSMC5;PSMC2;PSMD11;PSMC3;PSMB7;PSME2;CDC20;PSMA7;BUB3;PSMB3;PSMB6;PSMB4;PSMB2;PSMA3;PSMA5;PSMB1;PSMC1;PSMA2;PSMD7;PSMA4;UBB;RPS7;RPL23;RPS27A;UBA52;RPL11;ANAPC11;PSMB8;CDC27;ANAPC15;ANAPC5;PSMD10;PSMD8;UBC;ANAPC10,PSMA1;PSMD14;PSMC5;PSMC2;PSMD11;PSMC3;PSMB7;PSME2;CDC20;PSMA7;BUB3;PSMB3;PSMB6;PSMB4;PSMB2;PSMA3;PSMA5;PSMB1;PSMC1;PSMA2;PSMD7;PSMA4
"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile (GO:0000377)",0.30463631523163287,68.30541774538071,0.0,0.023624534141873536,237,79,SRSF6;HSPA8;POLR2L;SNRPF;DDX39A;HNRNPH1;LSM4;HNRNPD;HNRNPM;SNRPA1;SNRPB;SNRPG;SRRM2;SRSF7;LSM3;DDX5;SNRNP70;SNRPD1;SNRPE;HNRNPA2B1;HNRNPR;HNRNPU;SRRM1;SRSF3;POLR2G;HNRNPH3;POLR2E;POLR2H;SF3B2;POLR2K;YBX1;SNU13;NCBP2;LSM7;BUD31;RBM17;LSM2;LSM5;SRSF9;SNRPC;POLR2F;PCBP1;HNRNPC;SNRPB2;RBM8A;SNRPD3;SNRPD2;EIF4A3;PTBP1;SF3B4;PRPF6;CWC22;SNW1;LSM6;CCAR1;ZCRB1;NONO;PRPF38A;SNRNP200;UPF3B;WDR33;CWC27;UBL5;SNRNP35;SF3A2;SF3B1;DHX40;PCF11;SRSF5;SYF2;POLR2A;CRNKL1;ZMAT2;ELAVL1;SLU7;ZCCHC8;WDR83;SNRPN;RBPMS,SRSF6;HSPA8;POLR2L;SNRPF;DDX39A;HNRNPH1;LSM4;HNRNPD;HNRNPM;SNRPA1;SNRPB;SNRPG;SRRM2;SRSF7;LSM3;DDX5;SNRNP70;SNRPD1;SNRPE;HNRNPA2B1;HNRNPR;HNRNPU;SRRM1;SRSF3;POLR2G;HNRNPH3;POLR2E;POLR2H;SF3B2;POLR2K;YBX1;SNU13;NCBP2;LSM7;BUD31;RBM17;LSM2;LSM5;SRSF9;SNRPC;POLR2F
