signature,log2FC
LINC01419,-7.99558353424072
ZSCAN18,-5.56315135955811
AC006262.5,-3.77719759941101
SLC7A8,-3.74843668937683
SEMA5A,-3.69929242134094
IVL,-3.65088939666748
RP11-138I17.1,-2.98827815055847
MAP2K6,-2.9411609172821
LCN2,-2.88693284988403
TNFSF10,-2.83609247207642
KRT4,-2.72199988365173
AKR1C2,-2.70826816558838
HIST1H2BD,-2.55170035362244
AKR1C1,-2.3690128326416
KRT13,-2.34149956703186
RBP1,-2.31440019607544
C1orf21,-2.31217288970947
AKR1C3,-2.29606699943543
DHRS3,-2.28607416152954
ELF3,-2.1632125377655
HCAR2,-2.10622477531433
HIST1H2AC,-2.06791305541992
BTG2,-2.0489821434021
EDIL3,-2.02071809768677
NUPR1,-2.02003407478333
GPNMB,-2.01930069923401
CLEC2B,-1.99889361858368
SNHG18,-1.99682450294495
SOSTDC1,-1.88856768608093
PBX1,-1.87970042228699
UNC5B-AS1,-1.84084379673004
CALB1,-1.82555043697357
NCF2,-1.81384885311127
AQP3,-1.77935576438904
PRSS22,-1.77555179595947
FYB,-1.75210475921631
EPDR1,-1.72962892055511
AGR2,-1.72936403751373
KRT5,-1.68954682350159
SPP1,-1.66987466812134
KRT16,-1.6671336889267
IGFBP3,-1.65707695484161
CLDN10,-1.65613639354706
FAM134B,-1.64650654792786
MAP2,-1.62160265445709
RARRES3,-1.62153470516205
HIST3H2A,-1.57875680923462
ZNF385A,-1.51765155792236
LINC00504,-1.49257981777191
KRT15,-1.48753416538239
IDH1,-1.48510301113129
CCDC80,-1.47494828701019
IGFBP6,-1.41326344013214
CD24,-1.41116046905518
UPK3B,-1.40909707546234
NDRG4,-1.37458157539368
CTSH,-1.36233150959015
NRG4,-1.35137867927551
ALDH3A1,-1.34748387336731
LYPD6B,-1.34673881530762
SAMD9,-1.34606373310089
KRT14,-1.33483076095581
GLT8D2,-1.31862235069275
WFDC2,-1.31846070289612
GPX2,-1.29630100727081
RP11-277P12.20,-1.26829016208649
SCD,-1.25839686393738
AHNAK2,-1.24937355518341
YPEL5,-1.2348028421402
SNRPN,-1.20999443531036
PROC,-1.20404815673828
TXNIP,-1.19645428657532
FBXO32,-1.19601094722748
SORL1,-1.19480502605438
CARD6,-1.19035387039185
IFI6,-1.17906904220581
TLN2,-1.1749792098999
OLR1,-1.17419505119324
PDCD4,-1.16702270507813
ATF3,-1.16245520114899
SMIM14,-1.1552437543869
BHLHE41,-1.13549697399139
NEAT1,-1.1199369430542
RP11-20D14.6,-1.11321115493774
GLUL,-1.10804271697998
INSIG1,-1.09337425231934
DBP,-1.06985330581665
KRT6A,-1.06877183914185
SOX4,-1.06577610969543
SREBF1,-1.06546401977539
CCDC127,-1.06400001049042
NDRG1,-1.05555903911591
WDR66,-1.05207014083862
CREG2,-1.02668714523315
TRIM38,-1.01842153072357
CYBRD1,-1.01418352127075
RIPK4,-1.00886225700378
