signature,log2FC
SULT1E1,-7.39333963394165
COLCA2,-7.2579026222229
ZMYM2,-6.49863243103027
FABP4,-5.63800144195557
MUC15,-5.52260065078735
BCAS1,-5.35798501968384
RARB,-4.92956781387329
AC019349.5,-4.68229866027832
SPRR1B,-4.60254859924316
IVL,-4.56259632110596
SPTSSB,-4.55656242370606
ALDH1A1,-4.52215194702148
MEF2C,-4.44362258911133
PDGFD,-4.44207811355591
PPP2R2B,-4.3119592666626
SEPP1,-4.30700731277466
METTL7A,-4.25858688354492
TMPRSS11E,-4.18856763839722
EPHB6,-4.0996584892273
PCSK5,-4.08721971511841
PLCXD3,-4.02789354324341
RNF128,-4.02202606201172
CFH,-4.02150201797485
LYPD2,-4.01322317123413
KRT13,-3.92118692398071
HBE1,-3.80720329284668
CDH10,-3.73287677764893
DIO2,-3.72202801704407
TMPRSS4,-3.70757699012756
LINC01419,-3.66334772109985
RP1-124C6.1,-3.64761734008789
SLC7A7,-3.59230327606201
SEMA5A,-3.5874354839325
PCDH10,-3.39638566970825
MUC4,-3.38246941566467
AC006262.4,-3.34280204772949
CNTN5,-3.25125908851624
HPGD,-3.2217960357666
C8orf4,-3.15560173988342
CLDN8,-3.0610499382019
DEFB1,-2.97425079345703
WNT11,-2.90289282798767
CRYAB,-2.89573431015015
SPATA17,-2.87144303321838
TNFSF10,-2.84237170219421
AC006262.5,-2.8177433013916
DAPK2,-2.79729986190796
GBP2,-2.75850033760071
VILL,-2.75719118118286
CALML5,-2.72136569023132
KRT4,-2.696861743927
MUC20,-2.66554236412048
SLC16A7,-2.65709733963013
PPFIBP2,-2.65037441253662
GPRC5C,-2.64228367805481
IFITM10,-2.61007571220398
BTG2,-2.60968542098999
PLA2G10,-2.59953308105469
CNGA1,-2.58092951774597
EDIL3,-2.56060934066772
ATOH8,-2.54833722114563
ANOS1,-2.5228316783905
MAB21L3,-2.50898671150208
MAP2K6,-2.48767971992493
LINC01268,-2.48507881164551
CTSH,-2.47835302352905
ALPPL2,-2.4547758102417
PIK3IP1,-2.43826198577881
IGFBP3,-2.42265963554382
CCDC92,-2.41426587104797
AGR2,-2.413902759552
BEX4,-2.40402507781982
STON1,-2.38782501220703
CPE,-2.37377381324768
SLC2A12,-2.37227654457092
MXRA5,-2.3625922203064
ST3GAL5,-2.36128234863281
S100P,-2.33998537063599
NKX2-8,-2.33153867721558
RP11-128M1.1,-2.32637810707092
RBPMS,-2.2806408405304
LINC01021,-2.27156782150269
PBX1,-2.24568223953247
SCEL,-2.24247169494629
TRAM1L1,-2.23988342285156
SMPDL3A,-2.22637748718262
CCDC80,-2.21701788902283
PDE5A,-2.21224451065063
GCNT1,-2.19128894805908
FOLR1,-2.1897132396698
PALM,-2.18825173377991
RP11-138I17.1,-2.177241563797
CASC9,-2.17159724235535
EPB41L4A,-2.16660714149475
MMEL1,-2.14236378669739
PGM2L1,-2.12067651748657
SLC7A8,-2.10133290290833
ZNF563,-2.09886765480042
AP000695.4,-2.09182214736938
ZG16B,-2.0703706741333
TMPRSS3,-2.06744575500488
ELF3,-2.04701828956604
KLHL24,-2.03753399848938
SNHG18,-2.00404334068298
