signature,log2FC
SVIP,-1.00721633434296
DGUOK-AS1,-1.01847350597382
NFIX,-1.02248013019562
GTF2I,-1.03136169910431
IQCE,-1.03482162952423
TRIM16L,-1.03604590892792
AVPI1,-1.04709720611572
FKBP9,-1.05178546905518
VKORC1L1,-1.0557017326355
RP11-132A1.4,-1.059725522995
ACTR3B,-1.06065571308136
NMB,-1.06133639812469
NR2F6,-1.07665014266968
TSPAN15,-1.08496427536011
LIMK1,-1.09574890136719
CPM,-1.09591031074524
LINC00973,-1.09635269641876
TPST1,-1.09766972064972
PPP1R9A,-1.11473560333252
ETFB,-1.11672186851501
KISS1,-1.11821913719177
ATP2A1-AS1,-1.15100800991058
E2F5,-1.15835082530975
RBAK-RBAKDN,-1.17688536643982
CDA,-1.18562138080597
CCDC92,-1.18943607807159
CALB2,-1.19381308555603
DCLK1,-1.21452736854553
PDGFA,-1.21990752220154
NUP210,-1.22187256813049
MYBL2,-1.23193621635437
SEMA3A,-1.25842082500458
P3H4,-1.25852823257446
ALKBH2,-1.2658234834671
LTBP3,-1.26761341094971
LDOC1,-1.29774570465088
RTKN,-1.29934620857239
GCHFR,-1.29991829395294
ATP8A2,-1.30905735492706
SBF2-AS1,-1.31703317165375
LMCD1,-1.32123160362244
CD22,-1.36982524394989
ITGA6,-1.39142382144928
GS1-124K5.4,-1.41807925701141
RGCC,-1.42049753665924
CEBPD,-1.4547244310379
AC240274.1,-1.54328489303589
IL24,-1.56530404090881
KAZN,-1.59263813495636
HS3ST3B1,-1.70170962810516
C1orf233,-1.72559905052185
RP11-688I9.4,-1.78056859970093
MATN4,-1.8053115606308
SOCS2,-1.82421886920929
PPARGC1B,-1.85270881652832
KIRREL3,-1.8902815580368
MSX2,-1.92325603961945
MMP1,-1.98992681503296
NRIP3,-2.08943152427673
BST2,-2.08973217010498
STXBP2,-2.17497181892395
CLMP,-2.18371510505676
MNX1-AS1,-2.21606779098511
PTPRN2,-2.22160816192627
TRIML2,-2.42758631706238
GAL,-2.47830295562744
WNT7B,-2.53971076011658
LINC00632,-2.57817625999451
AC011043.1,-2.63768625259399
PXMP4,-2.67804789543152
C5orf46,-2.73245882987976
RP11-369C8.1,-2.74086093902588
DMKN,-2.76323199272156
MEST,-2.8484206199646
VSTM1,-2.88356447219849
SEMA3E,-2.93452715873718
RAP1GAP2,-3.08254408836365
TEX41,-3.21658778190613
RHOD,-3.22245717048645
SPANXD,-3.37989187240601
ZG16B,-3.42005491256714
TSTD1,-3.57261967658997
CDH18,-3.60730648040772
RP3-460G2.2,-3.64550089836121
STXBP6,-3.69891858100891
APCDD1L,-3.72081208229065
FCHO1,-3.87463784217834
TSPYL5,-3.88340353965759
PDE8B,-3.89773344993591
BCHE,-3.97350406646729
PDE1C,-4.12291288375855
SSX1,-4.20620107650757
PLCB4,-4.28602457046509
MAGEA6,-4.36922121047974
SPANXC,-4.45846176147461
EPB41L3,-4.46706819534302
TRIM61,-4.51584768295288
RP11-774D14.1,-4.7293758392334
SPANXB1,-4.79460906982422
RP11-163F15.1,-5.44994974136353
BOLA1,-5.90439939498901
