Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
cytoplasmic translation (GO:0002181),0.3311280292344738,1212.4380147354493,0.0,0.0,55,30,RPL38;RPL19;RPL36A;RPL18A;RPL35A;RPL41;RPS26;RPLP2;RPS29;RPS28;RPLP0;RPS20;RPS3;RPL6;RPL22;RPL11;RPS23;RPL9;RPL26;RPL4;RPL7;RPL10A;RPL39;RPLP1;RPL15;RPS3A;RPL30;RPL31;RPL27A;EIF4B,RPL38;RPL19;RPL36A;RPL18A;RPL35A;RPL41;RPS26;RPLP2;RPS29;RPS28;RPLP0;RPS20;RPS3;RPL6;RPL22;RPL11;RPS23;RPL9;RPL26;RPL4;RPL7;RPL10A;RPL39;RPLP1;RPL15;RPS3A;RPL30
SRP-dependent cotranslational protein targeting to membrane (GO:0006614),0.3928363508711004,inf,,0.0,90,62,RPS5;RPS10;RPL38;RPL19;RPL36A;RPS16;RPS15;UBA52;RPS18;RPS17;RPL18A;RPS14;RPL37A;RPL23A;RPS27A;RPL35A;RPL41;RPS26;RPLP2;RPS29;RPS28;RPS9;RPLP0;RPSA;RPS20;RPS3;RPL13;RPS25;RPL6;RPS19;RPL7A;RPL14;RPL23;RPL22;RPL11;RPS23;RPL9;RPL5;RPL26;RPS24;RPL21;RPL4;RPL7;RPL10A;RPL39;RPLP1;RPL15;RPS8;RPS3A;RPL3;RPS6;RPL30;RPS15A;RPS4X;RPL28;RPL31;RPS11;RPL34;RPL37;RPS27;RPL13A;RPL27A,RPS5;RPS10;RPL38;RPL19;RPL36A;RPS16;RPS15;UBA52;RPS18;RPS17;RPL18A;RPS14;RPL37A;RPL23A;RPS27A;RPL35A;RPL41;RPS26;RPLP2;RPS29;RPS28;RPS9;RPLP0;RPSA;RPS20;RPS3;RPL13;RPS25;RPL6;RPS19;RPL7A;RPL14;RPL23;RPL22;RPL11;RPS23;RPL9;RPL5;RPL26;RPS24;RPL21;RPL4;RPL7;RPL10A;RPL39;RPLP1;RPL15;RPS8;RPS3A;RPL3;RPS6;RPL30;RPS15A;RPS4X;RPL28;RPL31;RPS11;RPL34;RPL37;RPS27;RPL13A
cotranslational protein targeting to membrane (GO:0006613),0.3966655791048521,inf,,0.0,94,65,RPS5;RPS10;RPL38;RPL19;RPL36A;RPS16;RPS15;UBA52;RPS18;RPS17;RPL18A;RPS14;RPL37A;RPL23A;RPS27A;RPL35A;RPL41;SEC62;RPS26;RPLP2;RPS29;RPS28;RPS9;RPLP0;RPSA;RPS20;RPS3;RPL13;RPS25;RPL6;RPS19;RPL7A;RPL14;SSR2;RPL23;RPL22;RPL11;RPS23;RPL9;RPL5;RPL26;RPS24;RPL21;RPL4;RPL7;RPL10A;RPL39;RPLP1;RPL15;RPS8;RPS3A;RPL3;RPS6;RPL30;TRAM1;RPS15A;RPS4X;RPL28;RPL31;RPS11;RPL34;RPL37;RPS27;RPL13A;RPL27A,RPS5;RPS10;RPL38;RPL19;RPL36A;RPS16;RPS15;UBA52;RPS18;RPS17;RPL18A;RPS14;RPL37A;RPL23A;RPS27A;RPL35A;RPL41;SEC62;RPS26;RPLP2;RPS29;RPS28;RPS9;RPLP0;RPSA;RPS20;RPS3;RPL13;RPS25;RPL6;RPS19;RPL7A;RPL14;SSR2;RPL23;RPL22;RPL11;RPS23;RPL9;RPL5;RPL26;RPS24;RPL21;RPL4;RPL7;RPL10A;RPL39;RPLP1;RPL15;RPS8;RPS3A;RPL3;RPS6;RPL30;TRAM1;RPS15A;RPS4X;RPL28;RPL31;RPS11;RPL34;RPL37;RPS27;RPL13A
ncRNA processing (GO:0034470),0.3934880253564667,inf,,0.0,228,63,RPS5;RPS10;SMAD2;RPL38;RPL19;RPL36A;RPS16;RPS15;UBA52;RPS18;RPS17;RPL18A;RPS14;RPL37A;RPL23A;RPS27A;RPL35A;RPL41;RPS26;RPLP2;RPS29;RPS28;RPS9;RPLP0;RPSA;RPS20;RPS3;RPL13;RPS25;RPL6;RPS19;RPL7A;RPL14;RPL23;RPL22;RPL11;RPS23;RPL9;RPL5;RPL26;RPS24;RPL21;RPL4;RPL7;RPL10A;RPL39;RPLP1;RPL15;RPS8;RPS3A;RPL3;RPS6;RPL30;RPS15A;RPS4X;RPL28;RPL31;RPS11;RPL34;RPL37;RPS27;RPL13A;RPL27A,RPS5;RPS10;SMAD2;RPL38;RPL19;RPL36A;RPS16;RPS15;UBA52;RPS18;RPS17;RPL18A;RPS14;RPL37A;RPL23A;RPS27A;RPL35A;RPL41;RPS26;RPLP2;RPS29;RPS28;RPS9;RPLP0;RPSA;RPS20;RPS3;RPL13;RPS25;RPL6;RPS19;RPL7A;RPL14;RPL23;RPL22;RPL11;RPS23;RPL9;RPL5;RPL26;RPS24;RPL21;RPL4;RPL7;RPL10A;RPL39;RPLP1;RPL15;RPS8;RPS3A;RPL3;RPS6;RPL30;RPS15A;RPS4X;RPL28;RPL31;RPS11;RPL34;RPL37;RPS27;RPL13A
nuclear-transcribed mRNA catabolic process (GO:0000956),0.2012900218536173,inf,,0.0,175,68,RPS5;RPS10;RPL38;RPL19;RPL36A;RPS16;RPS15;UBA52;RPS18;RPS17;RPL18A;RPS14;RPL37A;RPL23A;RPS27A;RPL35A;RPL41;RPS26;RPLP2;RPS29;RPS28;RPS9;RPLP0;RPSA;RPS20;RPS3;RPL13;RPS25;RPL6;RPS19;RPL7A;RPL14;CSDE1;RPL23;RPL22;RPL11;RPS23;RPL9;RPL5;RPL26;RPS24;RPL21;RPL4;RPL7;RPL10A;RPL39;RPLP1;RPL15;RPS8;RPS3A;RPL3;RPS6;PABPC1;RPL30;RPS15A;RPS4X;RPL28;RPL31;RPS11;RPL34;RPL37;EIF3E;RPS27;RPL13A;RPL27A;EIF4B;EIF4A2;PNRC1,RPS5;RPS10;RPL38;RPL19;RPL36A;RPS16;RPS15;UBA52;RPS18;RPS17;RPL18A;RPS14;RPL37A;RPL23A;RPS27A;RPL35A;RPL41;RPS26;RPLP2;RPS29;RPS28;RPS9;RPLP0;RPSA;RPS20;RPS3;RPL13;RPS25;RPL6;RPS19;RPL7A;RPL14;CSDE1;RPL23;RPL22;RPL11;RPS23;RPL9;RPL5;RPL26;RPS24;RPL21;RPL4;RPL7;RPL10A;RPL39;RPLP1;RPL15;RPS8;RPS3A;RPL3;RPS6;PABPC1;RPL30;RPS15A;RPS4X;RPL28;RPL31;RPS11;RPL34;RPL37;EIF3E;RPS27;RPL13A
"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay (GO:0000184)",0.27717581976664063,inf,,0.0,113,65,RPS5;RPS10;RPL38;RPL19;RPL36A;RPS16;RPS15;UBA52;RPS18;RPS17;RPL18A;RPS14;RPL37A;RPL23A;RPS27A;RPL35A;RPL41;RPS26;RPLP2;RPS29;RPS28;RPS9;RPLP0;RPSA;RPS20;RPS3;RPL13;RPS25;RPL6;RPS19;RPL7A;RPL14;RPL23;RPL22;RPL11;RPS23;RPL9;RPL5;RPL26;RPS24;RPL21;RPL4;RPL7;RPL10A;RPL39;RPLP1;RPL15;RPS8;RPS3A;RPL3;RPS6;PABPC1;RPL30;RPS15A;RPS4X;RPL28;RPL31;RPS11;RPL34;RPL37;EIF3E;RPS27;RPL13A;RPL27A;PNRC1,RPS5;RPS10;RPL38;RPL19;RPL36A;RPS16;RPS15;UBA52;RPS18;RPS17;RPL18A;RPS14;RPL37A;RPL23A;RPS27A;RPL35A;RPL41;RPS26;RPLP2;RPS29;RPS28;RPS9;RPLP0;RPSA;RPS20;RPS3;RPL13;RPS25;RPL6;RPS19;RPL7A;RPL14;RPL23;RPL22;RPL11;RPS23;RPL9;RPL5;RPL26;RPS24;RPL21;RPL4;RPL7;RPL10A;RPL39;RPLP1;RPL15;RPS8;RPS3A;RPL3;RPS6;PABPC1;RPL30;RPS15A;RPS4X;RPL28;RPL31;RPS11;RPL34;RPL37;EIF3E;RPS27;RPL13A
peptide biosynthetic process (GO:0043043),0.2121438179908241,inf,,0.0,175,63,RPS5;RPS10;RPL38;RPL19;RPL36A;RPS16;RPS15;RPS18;RPS17;RPL18A;RPS14;RPL37A;RPL23A;RPS27A;RPL35A;RPL41;RPS26;RPLP2;RPS29;RPS28;RPS9;RPLP0;RPSA;RPS20;RPS3;RPL13;RPS25;RPL6;RPS19;RPL7A;RPL14;RPL23;RPL22;RPL11;RPS23;RPL9;RPL5;RPL26;RPS24;RPL21;RPL4;RPL7;RPL10A;RPL39;RPLP1;RPL15;RPS8;RPS3A;RPL3;RPS6;RPL30;RPS15A;RPS4X;RPL28;RPL31;RPS11;RPL34;RPL37;RPS27;RPL13A;RPL27A;EEF1A1;RPL3L,RPS5;RPS10;RPL38;RPL19;RPL36A;RPS16;RPS15;RPS18;RPS17;RPL18A;RPS14;RPL37A;RPL23A;RPS27A;RPL35A;RPL41;RPS26;RPLP2;RPS29;RPS28;RPS9;RPLP0;RPSA;RPS20;RPS3;RPL13;RPS25;RPL6;RPS19;RPL7A;RPL14;RPL23;RPL22;RPL11;RPS23;RPL9;RPL5;RPL26;RPS24;RPL21;RPL4;RPL7;RPL10A;RPL39;RPLP1;RPL15;RPS8;RPS3A;RPL3;RPS6;RPL30;RPS15A;RPS4X;RPL28;RPL31;RPS11;RPL34;RPL37;RPS27;RPL13A
protein targeting to ER (GO:0045047),0.3944200830188396,inf,,0.0,98,64,RPS5;RPS10;SPCS2;RPL38;RPL19;RPL36A;RPS16;RPS15;UBA52;RPS18;RPS17;RPL18A;RPS14;RPL37A;RPL23A;RPS27A;RPL35A;RPL41;SEC62;RPS26;RPLP2;RPS29;RPS28;RPS9;RPLP0;RPSA;RPS20;RPS3;RPL13;RPS25;RPL6;RPS19;RPL7A;RPL14;RPL23;RPL22;RPL11;RPS23;RPL9;RPL5;RPL26;RPS24;RPL21;RPL4;RPL7;RPL10A;RPL39;RPLP1;RPL15;RPS8;RPS3A;RPL3;RPS6;RPL30;RPS15A;RPS4X;RPL28;RPL31;RPS11;RPL34;RPL37;RPS27;RPL13A;RPL27A,RPS5;RPS10;SPCS2;RPL38;RPL19;RPL36A;RPS16;RPS15;UBA52;RPS18;RPS17;RPL18A;RPS14;RPL37A;RPL23A;RPS27A;RPL35A;RPL41;SEC62;RPS26;RPLP2;RPS29;RPS28;RPS9;RPLP0;RPSA;RPS20;RPS3;RPL13;RPS25;RPL6;RPS19;RPL7A;RPL14;RPL23;RPL22;RPL11;RPS23;RPL9;RPL5;RPL26;RPS24;RPL21;RPL4;RPL7;RPL10A;RPL39;RPLP1;RPL15;RPS8;RPS3A;RPL3;RPS6;RPL30;RPS15A;RPS4X;RPL28;RPL31;RPS11;RPL34;RPL37;RPS27;RPL13A
rRNA metabolic process (GO:0016072),0.2706523412261026,inf,,0.0,201,63,RPS5;RPS10;RPL38;RPL19;RPL36A;RPS16;RPS15;UBA52;RPS18;RPS17;RPL18A;RPS14;RPL37A;RPL23A;RPS27A;RPL35A;RPL41;RPS26;RPLP2;RPS29;RPS28;RPS9;RPLP0;RPSA;RPS20;RPS3;RPL13;RPS25;RPL6;RPS19;RPL7A;RPL14;RPL23;RPL22;RPL11;RPS23;RPL9;RPL5;RPL26;RPS24;RPL21;RPL4;RPL7;RPL10A;RPL39;RPLP1;RPL15;RPS8;RPS3A;RPL3;RPS6;RPL30;RPS15A;RPS4X;RPL28;RPL31;RPS11;RPL34;RPL37;RPS27;RPL13A;RPL27A;ANG,RPS5;RPS10;RPL38;RPL19;RPL36A;RPS16;RPS15;UBA52;RPS18;RPS17;RPL18A;RPS14;RPL37A;RPL23A;RPS27A;RPL35A;RPL41;RPS26;RPLP2;RPS29;RPS28;RPS9;RPLP0;RPSA;RPS20;RPS3;RPL13;RPS25;RPL6;RPS19;RPL7A;RPL14;RPL23;RPL22;RPL11;RPS23;RPL9;RPL5;RPL26;RPS24;RPL21;RPL4;RPL7;RPL10A;RPL39;RPLP1;RPL15;RPS8;RPS3A;RPL3;RPS6;RPL30;RPS15A;RPS4X;RPL28;RPL31;RPS11;RPL34;RPL37;RPS27;RPL13A
rRNA processing (GO:0006364),0.3928363508711004,inf,,0.0,203,62,RPS5;RPS10;RPL38;RPL19;RPL36A;RPS16;RPS15;UBA52;RPS18;RPS17;RPL18A;RPS14;RPL37A;RPL23A;RPS27A;RPL35A;RPL41;RPS26;RPLP2;RPS29;RPS28;RPS9;RPLP0;RPSA;RPS20;RPS3;RPL13;RPS25;RPL6;RPS19;RPL7A;RPL14;RPL23;RPL22;RPL11;RPS23;RPL9;RPL5;RPL26;RPS24;RPL21;RPL4;RPL7;RPL10A;RPL39;RPLP1;RPL15;RPS8;RPS3A;RPL3;RPS6;RPL30;RPS15A;RPS4X;RPL28;RPL31;RPS11;RPL34;RPL37;RPS27;RPL13A;RPL27A,RPS5;RPS10;RPL38;RPL19;RPL36A;RPS16;RPS15;UBA52;RPS18;RPS17;RPL18A;RPS14;RPL37A;RPL23A;RPS27A;RPL35A;RPL41;RPS26;RPLP2;RPS29;RPS28;RPS9;RPLP0;RPSA;RPS20;RPS3;RPL13;RPS25;RPL6;RPS19;RPL7A;RPL14;RPL23;RPL22;RPL11;RPS23;RPL9;RPL5;RPL26;RPS24;RPL21;RPL4;RPL7;RPL10A;RPL39;RPLP1;RPL15;RPS8;RPS3A;RPL3;RPS6;RPL30;RPS15A;RPS4X;RPL28;RPL31;RPS11;RPL34;RPL37;RPS27;RPL13A
