Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
Golgi vesicle transport (GO:0048193),-0.14643425577913785,-21.136002854191794,0.8333333333333334,0.7254846066134549,272,21,USE1;DCTN3;GOPC;CD55;GOSR2;DCTN6;TRAPPC4;LMAN2;KIF22;SNX2;ACTR10;VAMP8;TMED5;BCAP31;CAPZB;COPB2;CNIH4;KDELR1;MCFD2;ARF4;CD59,GOSR2;DCTN6;TRAPPC4;LMAN2;KIF22;SNX2;ACTR10;VAMP8;TMED5;BCAP31;CAPZB;COPB2;CNIH4;KDELR1;MCFD2;ARF4;CD59
NIK/NF-kappaB signaling (GO:0038061),0.3046911825198833,1.0382636179147664,0.4543610547667343,0.7641617510090034,81,29,PSMC2;UBA52;PSMB3;PSMB2;PSMD6;PSMD7;PSME2;PSMA7;PSMD4;PSMB1;PSMB9;PSMB8;PSMB6;PSMC4;RPS27A;UBB;PSME1;PSMA4;PSMB4;PSMA5;PSMC3;PSMA3;UBA3;PSMB7;PSMD14;PSMA1;UBC;PSMC5;PSMB5,PSMC2;UBA52;PSMB3;PSMB2;PSMD6;PSMD7;PSME2;PSMA7;PSMD4;PSMB1;PSMB9;PSMB8;PSMB6;PSMC4;RPS27A;UBB;PSME1;PSMA4;PSMB4;PSMA5;PSMC3
transmembrane transport (GO:0055085),0.29377807845591075,1.0409483697120268,0.4334677419354839,0.7650330110746131,379,37,PSMC2;UBA52;ATP1A3;PSMB3;ATP6AP1;PSMB2;ABCB7;PSMD6;PSMD7;PSME2;PSMA7;PSMD4;PSMB1;PSMB9;PSMB8;PSMB6;PSMC4;RPS27A;UBB;PSME1;PSMA4;PEX3;PSMB4;ANXA6;PSMA5;PSMC3;ATP6V0B;PSMA3;PSMB7;VCP;ATP6V1B2;PSMD14;PSMA1;UBC;EIF2S2;PSMC5;PSMB5,PSMC2;UBA52;ATP1A3;PSMB3;ATP6AP1;PSMB2;ABCB7;PSMD6;PSMD7;PSME2;PSMA7;PSMD4;PSMB1;PSMB9;PSMB8;PSMB6;PSMC4;RPS27A;UBB;PSME1;PSMA4;PEX3;PSMB4;ANXA6;PSMA5;PSMC3;ATP6V0B
G2/M transition of mitotic cell cycle (GO:0000086),0.31100264571303826,1.0252413195816477,0.5,0.7659045483687854,127,22,UBA52;TUBA1A;PLK1;TUBA4A;DCTN3;CCNB1;HSP90AA1;RPS27A;TUBG1;UBB;CDK7;CCNA2;LCMT1;CCNH;HAUS1;PPP1R12A;TUBB4B;UBC;CEP57;CCNB2;TUBB;PHLDA1,UBA52;TUBA1A;PLK1;TUBA4A;DCTN3
cellular response to interleukin-1 (GO:0071347),0.2964350276009525,1.0276481585427597,0.47023208879919276,0.7675190514823023,151,32,PSMC2;UBA52;PSMB3;PSMB2;PSMD6;PSMD7;PSME2;PSMA7;PSMD4;PSMB1;PSMB9;PSMB8;PSMB6;PSMC4;RPS27A;UBB;PSME1;UBE2N;PSMA4;PSMB4;PSMA5;PSMC3;PSMA3;PSMB7;PSMD14;ANKRD1;PSMA1;UBC;PSMC5;RBMX;RBX1;PSMB5,PSMC2;UBA52;PSMB3;PSMB2;PSMD6;PSMD7;PSME2;PSMA7;PSMD4;PSMB1;PSMB9;PSMB8;PSMB6;PSMC4;RPS27A;UBB;PSME1;UBE2N;PSMA4;PSMB4;PSMA5;PSMC3
protein deubiquitination (GO:0016579),0.2739598341076782,0.9746302145254482,0.5630676084762866,0.7681046457940279,258,41,PSMC2;UBA52;CDC20;PSMB3;PSMB2;PSMD6;PSMD7;PSME2;UCHL3;PSMA7;PSMD4;PSMB1;PSMB9;PSMB8;ADRM1;ENY2;PSMB6;PSMC4;RPS27A;SNX3;UBB;PSME1;PSMA4;PSMB4;CCNA2;PSMA5;PSMC3;EIF3F;PSMA3;PSMB7;VCP;PSMD14;PSMA1;UBC;ACTB;ACTL6A;PSMC5;COPS5;TOMM20;PSMB5;NEDD8,PSMC2;UBA52;CDC20;PSMB3;PSMB2;PSMD6;PSMD7;PSME2;UCHL3;PSMA7;PSMD4;PSMB1;PSMB9;PSMB8;ADRM1;ENY2;PSMB6;PSMC4;RPS27A;SNX3;UBB;PSME1;PSMA4;PSMB4;CCNA2;PSMA5;PSMC3
positive regulation of transcription from RNA polymerase II promoter (GO:0045944),0.29431383276319206,1.0302900639070314,0.4402834008097166,0.7683781677837233,849,33,MED19;UBA52;RPL23;WDR61;RUVBL2;CYR61;AKAP8L;MTF2;HDAC2;IRF1;WWOX;ZNF593;RPS27A;UBB;ECD;CDK7;PSMC3;CCNH;DDRGK1;PPP1R12A;GTF2B;YBX1;UBC;TFAM;SUB1;CNBP;CDC5L;COPS5;XRCC6;HMGB1;RBMX;ARF4;PARK7,MED19;UBA52;RPL23;WDR61;RUVBL2;CYR61;AKAP8L;MTF2;HDAC2;IRF1;WWOX
regulation of primary metabolic process (GO:0080090),0.28502817481630904,0.9807679247066398,0.5268490374873354,0.7687347172058205,140,30,PSMC2;NQO1;PSMB3;PSMB2;PSMD6;PSMD7;PSME2;PSMA7;PSMD4;PSMB1;PSMB9;PSMB8;PSMB6;PSMC4;GLIPR1;PSME1;PSMA4;PLIN2;PSMB4;PSMA5;PSMC3;PSMA3;PSMB7;EDF1;PSMD14;ANKRD1;CACYBP;PSMA1;PSMC5;PSMB5,PSMC2;NQO1;PSMB3;PSMB2;PSMD6;PSMD7;PSME2;PSMA7;PSMD4;PSMB1;PSMB9;PSMB8;PSMB6;PSMC4;GLIPR1;PSME1;PSMA4;PLIN2;PSMB4;PSMA5;PSMC3
ubiquitin-dependent protein catabolic process (GO:0006511),0.2755691237834665,0.9774878639911441,0.5346038114343029,0.76875433859929,342,45,PSMC2;UBA52;CDC20;PSMB3;RNF181;PSMB2;PSMD6;PSMD7;PSME2;PLAA;PSMA7;TOPORS;UBE2C;PSMD4;PSMB1;PSMB9;PSMB8;ADRM1;BUB3;PSMB6;PSMC4;RPS27A;UBB;PSME1;PSMA4;PSMB4;PSMA5;PSMC3;NSFL1C;PSMA3;PSMB7;VCP;VPS28;PSMD14;COPS3;PSMA1;UBC;MVB12A;RBBP6;UBE2A;PSMC5;RANBP1;RBX1;PSMB5;NEDD8,PSMC2;UBA52;CDC20;PSMB3;RNF181;PSMB2;PSMD6;PSMD7;PSME2;PLAA;PSMA7;TOPORS;UBE2C;PSMD4;PSMB1;PSMB9;PSMB8;ADRM1;BUB3;PSMB6;PSMC4;RPS27A;UBB;PSME1
mRNA metabolic process (GO:0016071),0.31721508692189815,0.996143422798312,0.5720384204909285,0.769455849324411,98,15,METTL3;AKAP8L;SSB;SRSF11;SNRPF;SF3A3;KIN;SF3B2;HNRNPA2B1;HSPA1B;SF3B4;SON;SNRPG;SNRPE;SRSF9,METTL3;AKAP8L;SSB;SRSF11;SNRPF;SF3A3;KIN;SF3B2;HNRNPA2B1;HSPA1B;SF3B4
"DNA-templated transcription, initiation (GO:0006352)",0.314235728557289,0.9992222332073627,0.5515789473684211,0.7695210816038976,187,17,MED27;POLR2G;POLR2F;CCNB1;TWISTNB;POLR1C;CDK7;MED31;ZNRD1;CCNH;GTF2B;POLR2K;CD3EAP;MED30;TFAM;MED8;POLR2H,MED27;POLR2G;POLR2F;CCNB1;TWISTNB
positive regulation of gene expression (GO:0010628),0.2688795505733729,0.9833714245418615,0.528169014084507,0.7698159738615401,772,47,HMGN5;UPF3B;RPL23;POLR2F;EIF3D;RPS3;RPS4X;NIF3L1;MTF2;EIF3E;TWISTNB;RPL5;HDAC2;RPS27L;IRF1;ENY2;RIOK1;POLR1C;VIM;CDK7;RPL26;DTNBP1;HSPA1B;RPL11;ZNRD1;DDRGK1;EDF1;TRMT112;ELAVL1;ILK;NAA15;POLR2K;CD3EAP;EIF6;SRPK2;ACTB;RAN;PHB;MED30;TFAM;RPS7;CNBP;PSMC5;ERP29;XRCC6;POLR2H;PARK7,HMGN5;UPF3B;RPL23;POLR2F;EIF3D;RPS3;RPS4X;NIF3L1;MTF2;EIF3E;TWISTNB;RPL5;HDAC2;RPS27L;IRF1
