Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
cotranslational protein targeting to membrane (GO:0006613),-0.5784553682479366,-10.777151237942897,0.0,0.003227658084622343,94,89,RPS13;SRP72;SRP19;RPL10;RPL32;RPL35;MRPS12;SEC61A1;SSR1;RPL12;ARL6IP1;SRP9;SRP68;SEC63;SRPRA;RPL27;RPS2;RPL18;RPL36;RPS10;RPS7;RPS24;RPS5;RPS17;RPS21;RPS14;RPS26;RPL37A;RPL35A;RPL24;RPL41;RPL9;RPL19;RPLP2;RPL29;RPL21;RPLP0;SRP14;RPLP1;UBA52;RPL4;RPL6;RPL36A;RPS3;RPS9;RPS15;RPL23A;RPL23;RPL26;RPL8;RPS23;RPL18A;RPL17;RPS20;RPL22;RPS27A;RPS25;RPL28;RPL10A;RPL38;RPL11;SEC62;RPS19;RPL34;RPSA;RPL5;RPL39;RPL13;RPS11;RPL3;RPL7;RPS8;SSR2;RPL31;RPS4X;RPS29;RPS28;RPS6;RPL14;RPS15A;RPL30;RPL15;TRAM1;RPS3A;RPL13A;RPL27A;RPL37;RPS27;RPS16,RPS5;RPS17;RPS21;RPS14;RPS26;RPL37A;RPL35A;RPL24;RPL41;RPL9;RPL19;RPLP2;RPL29;RPL21;RPLP0;SRP14;RPLP1;UBA52;RPL4;RPL6;RPL36A;RPS3;RPS9;RPS15;RPL23A;RPL23;RPL26;RPL8;RPS23;RPL18A;RPL17;RPS20;RPL22;RPS27A;RPS25;RPL28;RPL10A;RPL38;RPL11;SEC62;RPS19;RPL34;RPSA;RPL5;RPL39;RPL13;RPS11;RPL3;RPL7;RPS8;SSR2;RPL31;RPS4X;RPS29;RPS28;RPS6;RPL14;RPS15A;RPL30;RPL15;TRAM1;RPS3A;RPL13A;RPL27A;RPL37;RPS27;RPS16
SRP-dependent cotranslational protein targeting to membrane (GO:0006614),-0.5610115604676569,-9.914944411139462,0.0,0.006455316169244686,90,85,RPS13;SRP72;ZFAND2B;SRP19;RPL10;RPL32;RPL35;MRPS12;SEC61A1;RPL12;SRP9;SRP68;SEC61B;SEC63;RPL27;RPS2;RPL18;RPL36;RPS10;RPS7;RPS24;RPS5;RPS17;RPS21;RPS14;RPS26;RPL37A;RPL35A;RPL24;RPL41;RPL9;RPL19;RPLP2;RPL29;RPL21;RPLP0;SRP14;RPLP1;UBA52;RPL4;RPL6;RPL36A;RPS3;RPS9;RPS15;RPL23A;RPL23;RPL26;RPL8;RPS23;RPL18A;RPL17;RPS20;RPL22;RPS27A;RPS25;RPL28;RPL10A;RPL38;RPL11;RPS19;RPL34;RPSA;RPL5;RPL39;RPL13;RPS11;RPL3;RPL7;RPS8;RPL31;RPS4X;RPS29;RPS28;RPS6;RPL14;RPS15A;RPL30;RPL15;RPS3A;RPL13A;RPL27A;RPL37;RPS27;RPS16,RPS5;RPS17;RPS21;RPS14;RPS26;RPL37A;RPL35A;RPL24;RPL41;RPL9;RPL19;RPLP2;RPL29;RPL21;RPLP0;SRP14;RPLP1;UBA52;RPL4;RPL6;RPL36A;RPS3;RPS9;RPS15;RPL23A;RPL23;RPL26;RPL8;RPS23;RPL18A;RPL17;RPS20;RPL22;RPS27A;RPS25;RPL28;RPL10A;RPL38;RPL11;RPS19;RPL34;RPSA;RPL5;RPL39;RPL13;RPS11;RPL3;RPL7;RPS8;RPL31;RPS4X;RPS29;RPS28;RPS6;RPL14;RPS15A;RPL30;RPL15;RPS3A;RPL13A;RPL27A;RPL37;RPS27;RPS16
steroid metabolic process (GO:0008202),-0.8421360906688404,-9.361192290412795,0.0,0.030124808789808534,100,20,FDX1;DHCR24;UBE2I;DHRS11;MVK;WWOX;CYP1B1;ACAA1;PIAS4;STARD3;TSPO;SUMO2;FDFT1;FDXR;SCP2;UGT1A1;AKR1C1;AKR1C3;AKR1C2;SULT1E1,UGT1A1;AKR1C1;AKR1C3;AKR1C2;SULT1E1
proteolysis (GO:0006508),-0.4682807300324171,-8.983906761368537,0.004629629629629629,0.05244944387511307,292,105,SRGN;MMP1;LRP8;ADAMTS12;FBXL6;CAPN15;LAP3;F12;AMZ1;CAPN10;PMPCA;THOP1;LVRN;FURIN;IDE;ATG4A;CLPP;UBE2N;LONP1;APEH;PRSS3;SPCS3;PSEN2;MMP15;PITRM1;NLN;PSMD6;PSMC4;RHBDF2;AFG3L2;HTRA2;PM20D2;CTSZ;PCSK7;CTSL;DPP7;CAPN7;DPP3;PEF1;TYSND1;ST14;UFSP2;XPNPEP1;METAP2;FBXW2;PARL;PSMB5;PSMA6;CPA4;HTRA1;CASP8;PRSS16;VHL;MDM2;ATG4B;ZMPSTE24;CTSB;GCA;ECE1;ATG4C;RCE1;CASP3;UBA3;CTSC;RNPEPL1;NRDC;UQCRC1;SENP6;HM13;BACE2;FBXO2;FBXO3;UBE3A;PLAU;CLPX;PLAT;NCSTN;CAPN1;TINAGL1;RNPEP;CTSV;PSENEN;APH1A;CPNE1;LTA4H;PRCP;SRI;CTSA;SCPEP1;SPPL2A;CTSD;CTSF;MMP14;PROC;HTRA3;RHBDL2;MMP2;WFDC2;CTSS;OLR1;CTSH;TMPRSS3;TMPRSS11E;TMPRSS4;PCSK5,SCPEP1;SPPL2A;CTSD;CTSF;MMP14;PROC;HTRA3;RHBDL2;MMP2;WFDC2;CTSS;OLR1;CTSH;TMPRSS3;TMPRSS11E;TMPRSS4;PCSK5
protein targeting to ER (GO:0045047),-0.5231278734957501,-8.86567692472538,0.0,0.05487018743857983,98,89,SPCS3;RPS13;SRP72;SRP19;CHMP4A;RPL10;PMM2;RPL32;RPL35;MRPS12;SEC61A1;RPL12;SRP9;SRP68;SEC61G;SEC63;SRPRA;RPL27;RPS2;RPL18;RPL36;RPS10;RPS7;RPS24;RPS5;RPS17;RPS21;RPS14;RPS26;RPL37A;RPL35A;RPL24;RPL41;RPL9;RPL19;RPLP2;RPL29;RPL21;RPLP0;SRP14;RPLP1;UBA52;RPL4;RPL6;RPL36A;RPS3;RPS9;RPS15;RPL23A;RPL23;RPL26;RPL8;RPS23;RPL18A;RPL17;RPS20;RPL22;RPS27A;RPS25;RPL28;RPL10A;RPL38;RPL11;SEC62;RPS19;RPL34;RPSA;RPL5;RPL39;RPL13;RPS11;RPL3;RPL7;RPS8;RPL31;RPS4X;RPS29;RPS28;RPS6;RPL14;RPS15A;RPL30;RPL15;RPS3A;RPL13A;RPL27A;RPL37;RPS27;RPS16,RPS5;RPS17;RPS21;RPS14;RPS26;RPL37A;RPL35A;RPL24;RPL41;RPL9;RPL19;RPLP2;RPL29;RPL21;RPLP0;SRP14;RPLP1;UBA52;RPL4;RPL6;RPL36A;RPS3;RPS9;RPS15;RPL23A;RPL23;RPL26;RPL8;RPS23;RPL18A;RPL17;RPS20;RPL22;RPS27A;RPS25;RPL28;RPL10A;RPL38;RPL11;SEC62;RPS19;RPL34;RPSA;RPL5;RPL39;RPL13;RPS11;RPL3;RPL7;RPS8;RPL31;RPS4X;RPS29;RPS28;RPS6;RPL14;RPS15A;RPL30;RPL15;RPS3A;RPL13A;RPL27A;RPL37;RPS27;RPS16
skeletal system development (GO:0001501),-0.6851528341537011,-8.639543710254399,0.007380073800738007,0.0819466524818006,147,27,TCOF1;IGF2;CD44;TEAD4;IMPAD1;HOXA11;VKORC1;PTHLH;POLR2D;GDF11;EBP;CHD7;DLL3;HYAL2;PITX1;EXT1;WWOX;DEAF1;PRDX1;PLS3;GNAS;ANKH;COL12A1;SOX4;DLX5;FGFR2;PCSK5,ANKH;COL12A1;SOX4;DLX5;FGFR2;PCSK5
"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay (GO:0000184)",-0.4289929545195503,-8.51090511280683,0.018518518518518517,0.09852042058299627,113,97,NCBP1;MAGOHB;ETF1;GSPT1;NCBP2;RPS13;EIF4G1;RBM8A;RNPS1;UPF1;SMG9;RPL10;RPL32;RPL35;MAGOH;MRPS12;EIF4A3;CASC3;PPP2CA;PPP2R2A;RPL12;UPF3B;UPF2;RPL27;RPS2;PYM1;RPL18;RPL36;RPS10;RPS7;RPS24;RPS5;RPS17;RPS21;RPS14;RPS26;RPL37A;RPL35A;RPL24;RPL41;RPL9;RPL19;RPLP2;RPL29;RPL21;RPLP0;RPLP1;UBA52;RPL4;RPL6;RPL36A;RPS3;RPS9;RPS15;RPL23A;RPL23;RPL26;RPL8;RPS23;RPL18A;RPL17;RPS20;RPL22;RPS27A;RPS25;RPL28;RPL10A;PABPC1;RPL38;RPL11;RPS19;RPL34;RPSA;RPL5;RPL39;RPL13;RPS11;RPL3;RPL7;RPS8;RPL31;RPS4X;RPS29;RPS28;RPS6;RPL14;RPS15A;RPL30;RPL15;RPS3A;RPL13A;RPL27A;RPL37;RPS27;RPS16;EIF3E;PNRC1,RPS21;RPS14;RPS26;RPL37A;RPL35A;RPL24;RPL41;RPL9;RPL19;RPLP2;RPL29;RPL21;RPLP0;RPLP1;UBA52;RPL4;RPL6;RPL36A;RPS3;RPS9;RPS15;RPL23A;RPL23;RPL26;RPL8;RPS23;RPL18A;RPL17;RPS20;RPL22;RPS27A;RPS25;RPL28;RPL10A;PABPC1;RPL38;RPL11;RPS19;RPL34;RPSA;RPL5;RPL39;RPL13;RPS11;RPL3;RPL7;RPS8;RPL31;RPS4X;RPS29;RPS28;RPS6;RPL14;RPS15A;RPL30;RPL15;RPS3A;RPL13A;RPL27A;RPL37;RPS27;RPS16;EIF3E;PNRC1
epidermis development (GO:0008544),-0.6852137513623904,-8.391445737541895,0.0035335689045936395,0.11673363406050807,82,31,KLK5;LAMC2;LAMA3;PTHLH;GJB5;UGCG;PLOD1;CTGF;ATP2A2;FABP5;DSP;ATP2C1;CRABP2;GRHL2;FLOT2;HDAC1;EMP1;LAMB3;WNT10A;ALDH3A2;NTF4;KRT17;KRT16;KRT5;KRT14;FGFR2;KRT15;ELF3;CALML5;SCEL;SPRR1B,WNT10A;ALDH3A2;NTF4;KRT17;KRT16;KRT5;KRT14;FGFR2;KRT15;ELF3;CALML5;SCEL;SPRR1B
renal system development (GO:0072001),-0.7192444988101342,-8.302806589409233,0.0,0.12755226578859408,60,17,SIX1;CEP55;LHX1;NUP93;CENPF;VEGFA;SIX2;POLR2D;ITGA6;TRAF3IP1;HYAL2;TFAP2A;C1GALT1;STAT1;GATA3;PCSK9;PCSK5,GATA3;PCSK9;PCSK5
amide biosynthetic process (GO:0043604),-0.6094666348921517,-8.145524586897878,0.019762845849802372,0.16934446083985227,45,24,NAGS;SLC25A15;ASNSD1;ASNS;DEGS1;FURIN;SMPD2;ASL;DMD;SGMS2;SMPD1;SMPD4;NMRAL1;MTHFS;SPTSSA;CLN8;CERS2;SAMD8;SPTLC2;CERS6;SPTLC1;CERS4;ASS1;PCSK5,PCSK5
positive regulation of telomere maintenance via telomere lengthening (GO:1904358),0.5272265998408154,2.3549697588014684,0.007102272727272727,0.18368415072120434,35,23,AURKB;CCT7;CCT6A;CCT2;TCP1;CCT4;NAF1;CCT5;CCT3;CCT8;XRCC5;ATR;MAPK1;MAPKAPK5;HNRNPA2B1;ACD;NEK2;PNKP;PARN;ATM;TNKS2;MAP3K4;HNRNPA1,AURKB;CCT7;CCT6A;CCT2;TCP1;CCT4;NAF1;CCT5;CCT3;CCT8;XRCC5;ATR
retinoid metabolic process (GO:0001523),-0.755952390317622,-8.064812390163231,0.0034129692832764505,0.18387870300272743,76,19,LRP8;GPC3;POLR2D;E2F1;CYP1B1;RDH11;GPC1;RETSAT;AGRN;ARID4A;ALDH1A3;SCPEP1;BCO2;UGT1A1;LRP1;AKR1C1;AKR1C3;DHRS3;ALDH1A1,ARID4A;ALDH1A3;SCPEP1;BCO2;UGT1A1;LRP1;AKR1C1;AKR1C3;DHRS3;ALDH1A1
chromatin remodeling at centromere (GO:0031055),0.566835443330031,2.494972399586187,0.002770083102493075,0.18789189338089712,33,26,CENPP;CENPV;CENPO;CENPM;CENPU;CENPK;CENPW;CENPA;RUVBL1;ITGB3BP;CENPN;HELLS;CENPI;MIS18A;CENPH;CENPT;HJURP;CENPL;OIP5;NPM1;RBBP7;MIS18BP1;NASP;CENPQ;RBBP4;RSF1,CENPP;CENPV;CENPO;CENPM;CENPU;CENPK;CENPW;CENPA;RUVBL1;ITGB3BP;CENPN;HELLS;CENPI;MIS18A;CENPH;CENPT;HJURP;CENPL;OIP5
negative regulation of G2/M transition of mitotic cell cycle (GO:0010972),0.4835717054102344,2.3550088770898734,0.0013089005235602095,0.1899846035896303,63,50,FHL1;PINX1;AURKB;PSMA1;PSMD14;PSMD1;PSME3;PSMD11;PSME2;PSMD13;PSMC3;PSMD12;USP47;PSMD7;PSMC5;PSMB7;VPS4A;PSMC2;PSMB3;PSMD3;PSMB10;PSMD2;PSMA7;PSMA5;PSMA3;PSMD6;PSMC4;AURKA;PSMB2;PSMA4;PSMB4;PSMB1;PSMC6;PSMD9;PSMB6;PSMD5;PSMA2;PSMF1;PSMD4;PSMB5;PSMA6;PSMC1;RBX1;UBB;ATM;PSME4;PSME1;UBA52;UBC;RPS27A,FHL1;PINX1;AURKB;PSMA1;PSMD14;PSMD1;PSME3;PSMD11;PSME2;PSMD13;PSMC3;PSMD12;USP47;PSMD7;PSMC5;PSMB7;VPS4A;PSMC2;PSMB3;PSMD3;PSMB10;PSMD2;PSMA7;PSMA5;PSMA3;PSMD6;PSMC4;AURKA;PSMB2;PSMA4;PSMB4;PSMB1;PSMC6;PSMD9;PSMB6
positive regulation of telomere maintenance via telomerase (GO:0032212),0.5468732208839934,2.344296695773297,0.0056179775280898875,0.19191691768688118,33,22,AURKB;CCT7;CCT6A;CCT2;TCP1;CCT4;NAF1;CCT5;CCT3;CCT8;XRCC5;ATR;MAPK1;MAPKAPK5;ACD;NEK2;PNKP;PARN;ATM;TNKS2;MAP3K4;HNRNPA1,AURKB;CCT7;CCT6A;CCT2;TCP1;CCT4;NAF1;CCT5;CCT3;CCT8;XRCC5;ATR
