Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
ncRNA processing (GO:0034470),0.43500424240848046,2.3226610114919155,0.0,0.10190999476713762,228,124,PNO1;UTP14A;DKC1;PDCD11;RIOK1;BYSL;RPP40;BOP1;LTV1;WDR43;LYAR;EXOSC2;NOLC1;WDR3;TSR1;BMS1;NOP56;SSB;NCBP1;MRTO4;NOP14;DCAF13;EBNA1BP2;TEX10;NOL11;NOC4L;NOP58;IMP4;UTP6;RPP25;WDR75;SBDS;EXOSC9;NOL8;WDR46;NOL9;PES1;EXOSC8;RRP1;SRRT;UTP3;HNRNPA2B1;MPHOSPH6;RRP36;UTP18;KARS;NOB1;DHX37;RRP1B;EXOSC5;RPP30;LAS1L;RRP7A;MPHOSPH10;EXOSC1;RPS13;KRR1;POP7;PELP1;EXOSC3;DDX49;POP4;DIS3;RRP9;RPF1;IMP3;TARBP2;DDX27;SARS;EXOSC7;EMG1;C1D;DDX52;SNU13;ZCCHC11;XRN2;RPP38;PIH1D1;PRKRA;ADAR;THG1L;RPL35;RPP21;EXOSC4;RPL10;RPL32;MRPS12;FCF1;WDR18;RPL7A;RPL12;RPL27;RPS10;RPS24;RPL18;RPS7;RPS26;RPL35A;RPL19;RPL37A;RPLP0;RPLP1;RPLP2;RPL29;RPL26;RPS5;RPS11;RPL41;UBA52;RPL28;RPS27A;RPS3;RPS23;RPS15;RPL17;RPL10A;RPS9;RPL34;RPL22;RPL7;RPS21;RPS20;RPL18A;RPL3,PNO1;UTP14A;DKC1;PDCD11;RIOK1;BYSL;RPP40;BOP1;LTV1;WDR43;LYAR;EXOSC2;NOLC1;WDR3;TSR1;BMS1;NOP56;SSB;NCBP1;MRTO4;NOP14;DCAF13;EBNA1BP2;TEX10;NOL11;NOC4L;NOP58;IMP4;UTP6;RPP25;WDR75;SBDS;EXOSC9;NOL8;WDR46;NOL9;PES1;EXOSC8;RRP1;SRRT;UTP3;HNRNPA2B1;MPHOSPH6;RRP36;UTP18;KARS;NOB1;DHX37;RRP1B;EXOSC5;RPP30;LAS1L;RRP7A;MPHOSPH10;EXOSC1;RPS13;KRR1;POP7;PELP1
'de novo' posttranslational protein folding (GO:0051084),0.5774540555000311,2.3344509543852885,0.0,0.1065261269342902,31,16,CHCHD4;HSPA8;HSPH1;CCT2;HSPE1;HSPA1B;DNAJC7;PTGES3;HSPA9;HSPA1A;HYOU1;HSPA4;HSPA14;HSPA5;DNAJB12;BAG1,CHCHD4;HSPA8;HSPH1;CCT2;HSPE1;HSPA1B;DNAJC7;PTGES3;HSPA9;HSPA1A;HYOU1;HSPA4;HSPA14
regulation of telomere maintenance via telomerase (GO:0032210),0.5322452965459517,2.3450675562999694,0.0,0.12428048142333857,52,18,CCT6A;NAT10;CCT7;CCT4;CCT2;PINX1;HNRNPU;CCT3;TCP1;TERF2;TNKS2;CCT5;CCT8;XRCC5;NEK2;HNRNPC;HNRNPA1;AURKB,CCT6A;NAT10;CCT7;CCT4;CCT2;PINX1;HNRNPU;CCT3;TCP1;TERF2;TNKS2;CCT5
interleukin-1-mediated signaling pathway (GO:0070498),0.4000989541575075,2.2043785831386624,0.0,0.139856968428397,96,48,IRAK1;IL1B;PSMD14;PSMA1;IKBKG;PSMD3;PSMC2;PSMD11;UBE2N;PSMD1;PSMD5;PSMC5;PSME2;PSME3;PSMA5;PSMD2;PSMC4;PSMB3;PSMB7;PSMB4;PSMD12;PSMC3;PSMA3;FBXW11;RELA;PSMC6;PSMC1;PSMD13;PSMA2;PSMA4;PSMB2;PSMB6;NFKB1;PSMD9;PSMD7;PSMD6;PSMD4;PSMA7;PSMB1;TOLLIP;PSMF1;UBB;PSMB5;SKP1;UBA52;RPS27A;PSMD8;UBC,IRAK1;IL1B;PSMD14;PSMA1;IKBKG;PSMD3;PSMC2;PSMD11;UBE2N;PSMD1;PSMD5;PSMC5;PSME2;PSME3;PSMA5;PSMD2;PSMC4;PSMB3;PSMB7;PSMB4;PSMD12;PSMC3;PSMA3;FBXW11;RELA;PSMC6;PSMC1;PSMD13;PSMA2;PSMA4;PSMB2;PSMB6;NFKB1;PSMD9;PSMD7;PSMD6;PSMD4;PSMA7
maturation of LSU-rRNA (GO:0000470),0.48014144597084263,2.2099784155690396,0.0,0.14487553263063468,23,19,BOP1;RPF2;MAK16;FTSJ3;RSL1D1;RRP15;PES1;RPL7L1;MRPL1;NHP2;LAS1L;RPF1;NSA2;EIF6;SNU13;RPL35;RPL7A;RPL10A;RPL7,BOP1;RPF2;MAK16;FTSJ3;RSL1D1;RRP15;PES1;RPL7L1;MRPL1;NHP2;LAS1L
rRNA metabolic process (GO:0016072),0.43033481531112394,2.350787371466892,0.0,0.14714809000523285,201,119,PNO1;UTP14A;DKC1;CD3EAP;PDCD11;RIOK1;BYSL;RPP40;BOP1;LTV1;WDR43;LYAR;EXOSC2;NOLC1;WDR3;TSR1;NIFK;BMS1;NOP56;MRTO4;NOP14;DCAF13;EBNA1BP2;TEX10;NOL11;NOC4L;NOP58;IMP4;UTP6;RPP25;WDR75;SBDS;EXOSC9;MARS;NOL8;WDR46;NOL9;PES1;EXOSC8;RRP1;UTP3;MPHOSPH6;RRP36;UTP18;NOB1;DHX37;RRP1B;EXOSC5;RPP30;LAS1L;RRP7A;MPHOSPH10;EXOSC1;RPS13;KRR1;PELP1;EXOSC3;GTF3A;DDX49;POP4;DIS3;RRP9;RPF1;IMP3;DDX27;EXOSC7;EMG1;C1D;DDX52;SNU13;XRN2;RPP38;PIH1D1;RPL35;RPP21;EXOSC4;RPL10;SIRT7;RPL32;MRPS12;FCF1;SPIN1;WDR18;RPL7A;RPL12;RPL27;RPS10;RPS24;RPL18;RPS7;RPS26;RPL35A;RPL19;RPL37A;RPLP0;RPLP1;RPLP2;RPL29;RPL26;RPS5;RPS11;RPL41;UBA52;RPL28;RPS27A;RPS3;RPS23;RPS15;RPL17;RPL10A;RPS9;RPL34;RPL22;RPL7;RPS21;RPS20;RPL18A;RPL3;ANG,PNO1;UTP14A;DKC1;CD3EAP;PDCD11;RIOK1;BYSL;RPP40;BOP1;LTV1;WDR43;LYAR;EXOSC2;NOLC1;WDR3;TSR1;NIFK;BMS1;NOP56;MRTO4;NOP14;DCAF13;EBNA1BP2;TEX10;NOL11;NOC4L;NOP58;IMP4;UTP6;RPP25;WDR75;SBDS;EXOSC9;MARS;NOL8;WDR46;NOL9;PES1;EXOSC8;RRP1;UTP3;MPHOSPH6;RRP36;UTP18;NOB1;DHX37;RRP1B;EXOSC5;RPP30;LAS1L;RRP7A;MPHOSPH10;EXOSC1;RPS13;KRR1;PELP1;EXOSC3;GTF3A
tRNA modification (GO:0006400),0.4984870021351282,2.1949980788985743,0.0,0.1472723704866562,58,20,TRMT61A;TRMT6;PUS1;WDR4;NAT10;SSB;PUSL1;METTL2B;THUMPD3;METTL2A;PUS3;RPUSD1;METTL1;TRMT112;THUMPD2;SEPHS1;RPUSD3;URM1;THG1L;QTRT1,TRMT61A;TRMT6;PUS1;WDR4;NAT10;SSB;PUSL1;METTL2B;THUMPD3;METTL2A
response to unfolded protein (GO:0006986),0.542072202323279,2.239471149367297,0.0,0.1482327196612911,44,18,HSPA8;HSPH1;HSPD1;HSPE1;HSPA1B;HSPA9;HSP90AA1;HSP90AB1;DNAJA1;HSPA1A;DAXX;HYOU1;HSPA4;HSPA14;SERPINH1;HSPA5;ERP44;OPTN,HSPA8;HSPH1;HSPD1;HSPE1;HSPA1B;HSPA9;HSP90AA1;HSP90AB1;DNAJA1;HSPA1A;DAXX;HYOU1;HSPA4;HSPA14;SERPINH1;HSPA5
positive regulation of DNA biosynthetic process (GO:2000573),0.48845716650231497,2.264552351214641,0.0,0.14913657770800628,56,23,DKC1;CCT6A;CCT7;CCT4;CCT2;PTGES3;HSP90AA1;HSP90AB1;CCT3;RGCC;TCP1;RFC3;TNKS2;CCT5;CCT8;MYC;XRCC5;NEK2;RFC2;RFC4;GRHL2;HNRNPA1;AURKB,DKC1;CCT6A;CCT7;CCT4;CCT2;PTGES3;HSP90AA1;HSP90AB1;CCT3;RGCC;TCP1;RFC3;TNKS2;CCT5;CCT8;MYC
positive regulation of cell growth (GO:0030307),0.5242027241075231,2.245677928215881,0.0,0.15410779696493984,99,18,CDKN2AIP;SLC25A33;EXOSC2;L1CAM;NCBP1;FXN;USP47;EIF4G1;EXOSC9;MACF1;CSNK2A1;TAF9;MTPN;DDX3X;CIB1;EIF4G2;EXOSC4;DERL2,CDKN2AIP;SLC25A33;EXOSC2;L1CAM;NCBP1;FXN;USP47;EIF4G1;EXOSC9
