Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
rRNA metabolic process (GO:0016072),-0.6998558337471259,-223.41444242670082,0.0,0.0,201,36,BMS1;DDX52;KRR1;RPP30;RPLP1;RPL12;UBA52;RPS4X;RPL34;RPL39;RPS20;RPL37;RPS26;RPS27;RPL36A;RPL22;RPL7A;RPS9;RPSA;RPS27A;RPL9;RPL4;RPL13A;RPL10;SNU13;DKC1;IMP4;EBNA1BP2;WDR43;MRPS12;FBL;PDCD11;CD3EAP;NIFK;MRTO4;EXOSC4,RPLP1;RPL12;UBA52;RPS4X;RPL34;RPL39;RPS20;RPL37;RPS26;RPS27;RPL36A;RPL22;RPL7A;RPS9;RPSA;RPS27A;RPL9;RPL4;RPL13A;RPL10;SNU13;DKC1;IMP4;EBNA1BP2;WDR43;MRPS12;FBL;PDCD11;CD3EAP;NIFK;MRTO4;EXOSC4
rRNA processing (GO:0006364),-0.6799484581640439,-165.28454143707924,0.0,0.0,203,39,BMS1;SKIV2L2;DDX52;KRR1;RPP30;RPLP1;RPL12;UBA52;RPS4X;RPL34;RPL39;RPS20;RPL37;RPS26;RPS27;RPL36A;RPL22;RPL7A;RPS9;RPSA;RPS27A;RPL9;RPL4;RPL13A;RPL10;NHP2;SNU13;EIF6;DKC1;IMP4;EBNA1BP2;WDR43;MRPS12;RSL1D1;FBL;PDCD11;MRTO4;RRP15;EXOSC4,RPLP1;RPL12;UBA52;RPS4X;RPL34;RPL39;RPS20;RPL37;RPS26;RPS27;RPL36A;RPL22;RPL7A;RPS9;RPSA;RPS27A;RPL9;RPL4;RPL13A;RPL10;NHP2;SNU13;EIF6;DKC1;IMP4;EBNA1BP2;WDR43;MRPS12;RSL1D1;FBL;PDCD11;MRTO4;RRP15;EXOSC4
ribosome biogenesis (GO:0042254),-0.6731531052360497,-191.35824244624817,0.0,0.0,227,39,XPO1;BMS1;DDX52;KRR1;RPP30;RPLP1;RPL12;UBA52;RPS4X;RPL34;RPL39;RPS20;RPL37;RPS26;RPS27;RPL36A;RPL22;RPL7A;RPS9;RPSA;RPS27A;RPL9;RPL4;RPL13A;RAN;RPL10;SNU13;EIF6;DKC1;IMP4;EBNA1BP2;WDR43;MRPS12;FBL;PDCD11;MRTO4;EXOSC4;ABCE1;NIP7,RPLP1;RPL12;UBA52;RPS4X;RPL34;RPL39;RPS20;RPL37;RPS26;RPS27;RPL36A;RPL22;RPL7A;RPS9;RPSA;RPS27A;RPL9;RPL4;RPL13A;RAN;RPL10;SNU13;EIF6;DKC1;IMP4;EBNA1BP2;WDR43;MRPS12;FBL;PDCD11;MRTO4;EXOSC4;ABCE1;NIP7
translation (GO:0006412),-0.7393072604367252,-156.82560510507798,0.0,0.0,233,35,RRBP1;EEF2;MRPS36;RPLP1;RPL12;RPS4X;RPL34;RPL39;RPS20;RPL37;RPS26;RPS27;RPL36A;MRPL13;RPL22;RPL7A;RPS9;RPSA;RPS27A;RPL9;EEF1B2;RPL4;RPL13A;EEF1D;RPL10;NHP2;SNU13;PPA1;MRPL4;MRPS12;RPL22L1;RSL1D1;MRTO4;ABCE1;MRRF,RPLP1;RPL12;RPS4X;RPL34;RPL39;RPS20;RPL37;RPS26;RPS27;RPL36A;MRPL13;RPL22;RPL7A;RPS9;RPSA;RPS27A;RPL9;EEF1B2;RPL4;RPL13A;EEF1D;RPL10;NHP2;SNU13;PPA1;MRPL4;MRPS12;RPL22L1;RSL1D1;MRTO4;ABCE1;MRRF
viral transcription (GO:0019083),-0.8457831325301282,-65.76455958038542,0.0,0.009766896731345226,114,21,RPLP1;RPL12;UBA52;RPS4X;RPL34;RPL39;RPS20;RPL37;RPS26;RPS27;RPL36A;RPL22;RPL7A;RPS9;RPSA;RPS27A;RPL9;RPL4;RPL13A;RPL10;MRPS12,RPLP1;RPL12;UBA52;RPS4X;RPL34;RPL39;RPS20;RPL37;RPS26;RPS27;RPL36A;RPL22;RPL7A;RPS9;RPSA;RPS27A;RPL9;RPL4;RPL13A;RPL10;MRPS12
ncRNA processing (GO:0034470),-0.6376761609043182,-67.88532515746394,0.0,0.0113947128532361,228,35,BMS1;HNRNPA2B1;DDX52;KRR1;RPP30;RPLP1;RPL12;UBA52;RPS4X;RPL34;RPL39;RPS20;RPL37;RPS26;RPS27;RPL36A;RPL22;RPL7A;RPS9;RPSA;RPS27A;RPL9;RPL4;RPL13A;RPL10;SNU13;DKC1;IMP4;EBNA1BP2;WDR43;MRPS12;FBL;PDCD11;MRTO4;EXOSC4,RPLP1;RPL12;UBA52;RPS4X;RPL34;RPL39;RPS20;RPL37;RPS26;RPS27;RPL36A;RPL22;RPL7A;RPS9;RPSA;RPS27A;RPL9;RPL4;RPL13A;RPL10;SNU13;DKC1;IMP4;EBNA1BP2;WDR43;MRPS12;FBL;PDCD11;MRTO4;EXOSC4
cellular macromolecule biosynthetic process (GO:0034645),-0.27924831944410256,-70.26946263820511,0.0,0.013673655423883319,368,42,MEF2A;BAZ2B;ATF6B;CDK1;SMARCA1;NR3C1;RRBP1;INHBA;FAM111A;KIN;EEF2;MRPS36;PTMA;RPLP1;RPL12;RPS4X;RPL34;RPL39;RPS20;RPL37;RPS26;RPS27;RPL36A;MRPL13;RPL22;RPL7A;RPS9;SET;RPSA;RPS27A;RPL9;EEF1B2;RPL4;RPL13A;EEF1D;RPL10;NHP2;SNU13;MRPL4;MRPS12;RSL1D1;MRRF,RPLP1;RPL12;RPS4X;RPL34;RPL39;RPS20;RPL37;RPS26;RPS27;RPL36A;MRPL13;RPL22;RPL7A;RPS9;SET;RPSA;RPS27A;RPL9;EEF1B2;RPL4;RPL13A;EEF1D;RPL10;NHP2;SNU13;MRPL4;MRPS12;RSL1D1;MRRF
viral gene expression (GO:0019080),-0.8457831325301282,-48.01540089998437,0.0,0.025068368277119415,111,21,RPLP1;RPL12;UBA52;RPS4X;RPL34;RPL39;RPS20;RPL37;RPS26;RPS27;RPL36A;RPL22;RPL7A;RPS9;RPSA;RPS27A;RPL9;RPL4;RPL13A;RPL10;MRPS12,RPLP1;RPL12;UBA52;RPS4X;RPL34;RPL39;RPS20;RPL37;RPS26;RPS27;RPL36A;RPL22;RPL7A;RPS9;RPSA;RPS27A;RPL9;RPL4;RPL13A;RPL10;MRPS12
peptide biosynthetic process (GO:0043043),-0.7172932115692969,-49.24457759328287,0.0,0.02532158411830244,175,28,RRBP1;MRPS36;RPLP1;RPL12;RPS4X;RPL34;RPL39;RPS20;RPL37;RPS26;RPS27;RPL36A;MRPL13;RPL22;RPL7A;RPS9;RPSA;RPS27A;RPL9;RPL4;RPL13A;RPL10;NHP2;SNU13;MRPL4;MRPS12;RSL1D1;MRRF,RPLP1;RPL12;RPS4X;RPL34;RPL39;RPS20;RPL37;RPS26;RPS27;RPL36A;MRPL13;RPL22;RPL7A;RPS9;RPSA;RPS27A;RPL9;RPL4;RPL13A;RPL10;NHP2;SNU13;MRPL4;MRPS12;RSL1D1;MRRF
nuclear-transcribed mRNA catabolic process (GO:0000956),-0.6039950168029793,-51.11510541026403,0.0,0.028486782133090242,175,29,EIF4A2;PYM1;DDX5;RPLP1;RPL12;UBA52;RPS4X;RPL34;RPL39;RPS20;RPL37;RPS26;RPS27;RPL36A;RPL22;RPL7A;RPS9;RPSA;RPS27A;RPL9;RPL4;RPL13A;RPL10;EIF3E;MAGOH;NCBP2;MRPS12;MRTO4;EXOSC4,RPLP1;RPL12;UBA52;RPS4X;RPL34;RPL39;RPS20;RPL37;RPS26;RPS27;RPL36A;RPL22;RPL7A;RPS9;RPSA;RPS27A;RPL9;RPL4;RPL13A;RPL10;EIF3E;MAGOH;NCBP2;MRPS12;MRTO4;EXOSC4
