Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
regulation of cellular response to stress (GO:0080135),0.5281260207929792,2.539982985217292,0.0,0.02126392280659956,105,19,HSPH1;RAE1;DNAJC7;PTGES3;BAG3;RSL1D1;DNAJB6;HSP90AB1;MAPK1;CHORDC1;NUP37;AKT1S1;HSPA8;DNAJC2;FKBP4;NPM1;HSP90AA1;EIF2AK4;YWHAE,HSPH1;RAE1;DNAJC7;PTGES3;BAG3;RSL1D1;DNAJB6;HSP90AB1;MAPK1;CHORDC1;NUP37;AKT1S1;HSPA8;DNAJC2
regulation of cellular response to heat (GO:1900034),0.5892941368249937,2.563515009296223,0.0,0.028351897075466082,79,16,HSPH1;RAE1;DNAJC7;PTGES3;BAG3;DNAJB6;HSP90AB1;MAPK1;CHORDC1;NUP37;AKT1S1;HSPA8;DNAJC2;FKBP4;HSP90AA1;YWHAE,HSPH1;RAE1;DNAJC7;PTGES3;BAG3;DNAJB6;HSP90AB1;MAPK1;CHORDC1;NUP37;AKT1S1;HSPA8;DNAJC2;FKBP4
regulation of transcription from RNA polymerase II promoter (GO:0006357),-0.1783002158465681,-49.116706255057835,0.0,0.05744925315970892,1479,75,FOSL1;CTBP1;HSPD1;LYAR;NUFIP1;TFAM;YY1;SAFB;SMARCD1;DRAP1;TAF9;SOX15;C1QBP;MTDH;PPID;MED21;SUB1;GAL;HNRNPU;SFPQ;TAF7;INHBA;NCOR1;HAX1;MED10;NPM1;RUVBL1;HMGA1;ITGB1BP1;UBN1;CCND1;CDK12;RRP1B;H2AFY;CNOT7;PRPF6;HMGB1;CEBPZ;THRAP3;ZNF593;CAV1;CDC73;CNBP;ENO1;HNRNPK;PSMC5;UBE2D3;DKK1;FAM200B;BRMS1;GTF2A2;HOXA7;UBB;HDGF;SQSTM1;TCERG1;RUVBL2;ITGA6;YBX1;MYDGF;SMARCE1;PHB;PSMC3;UBE2I;EZR;RPL23;RPS27A;HES1;UBC;AURKB;TCEAL3;FOS;VGLL1;CITED2;HIST1H1B,HES1;UBC;AURKB;TCEAL3;FOS;VGLL1;CITED2;HIST1H1B
ribosomal large subunit biogenesis (GO:0042273),0.4493833566813723,2.325901704458108,0.0,0.08505569122639824,64,24,RRS1;PAK1IP1;BRIX1;ZNF622;RPF2;RSL1D1;AAMP;MRTO4;EBNA1BP2;MRPL1;NOP16;PPAN;MALSU1;SDAD1;NPM1;SURF6;NSA2;RPF1;EIF6;WDR74;RPL35A;RPL7A;RPL5;RPL3,RRS1;PAK1IP1;BRIX1;ZNF622;RPF2;RSL1D1;AAMP;MRTO4;EBNA1BP2;MRPL1;NOP16;PPAN;MALSU1;SDAD1;NPM1;SURF6;NSA2;RPF1;EIF6;WDR74
"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay (GO:0000184)",-0.4734815954325612,-25.364358509695872,0.0,0.18192263500574493,113,21,GSPT1;NCBP2;EIF4A3;RPL27A;RPS26;RPL35A;RPL37;RPL27;RPL7A;RPL23;RPL35;RPL5;RPS10;RPS27A;RPS7;RPS17;RPS9;RPL36A;RPLP2;RPL3;RPL15,RPL27A;RPS26;RPL35A;RPL37;RPL27;RPL7A;RPL23;RPL35;RPL5;RPS10;RPS27A;RPS7;RPS17;RPS9;RPL36A;RPLP2;RPL3;RPL15
cotranslational protein targeting to membrane (GO:0006613),-0.5900846222457501,-27.37348062327232,0.0,0.21543469934890844,94,20,SRP72;SSR1;RPL27A;RPS26;RPL35A;RPL37;RPL27;RPL7A;RPL23;RPL35;RPL5;RPS10;RPS27A;RPS7;RPS17;RPS9;RPL36A;RPLP2;RPL3;RPL15,RPL27A;RPS26;RPL35A;RPL37;RPL27;RPL7A;RPL23;RPL35;RPL5;RPS10;RPS27A;RPS7;RPS17;RPS9;RPL36A;RPLP2;RPL3;RPL15
"negative regulation of transcription, DNA-templated (GO:0045892)",-0.1580971291834394,-19.300908260011745,0.16666666666666666,0.22569349455599932,814,50,NRG1;CTBP1;LYAR;YY1;CCDC85B;DRAP1;SOX15;C1QBP;MTDH;PPID;ILF3;HSPA8;SET;HNRNPU;SFPQ;TAF7;NCOR1;HMGA1;CCND1;H2AFY;BCLAF1;CNOT7;HMGB1;BIRC5;CAV1;CDC73;CNBP;ENO1;PA2G4;CBX3;PHB2;UBE2D3;DKK1;BRMS1;ZNF706;HOXA7;UBB;HDGF;TCERG1;SMARCE1;PHB;UBE2I;EZR;RPL23;RPS27A;HES1;UBC;AURKB;CITED2;HIST1H1B,HES1;UBC;AURKB;CITED2;HIST1H1B
"regulation of transcription, DNA-templated (GO:0006355)",-0.15439766444785372,-20.389764153894514,0.16666666666666666,0.2297970126388357,1599,69,FOSL1;NRG1;CTBP1;HSPD1;TFAM;YY1;CCDC85B;SAFB;SMARCD1;ZNF326;SOX15;PRMT1;ILF3;MED21;HSPA8;SET;SUB1;DNAJC2;SFPQ;KARS;TAF7;INHBA;ILF2;MED10;NPM1;RUVBL1;HMGA1;POLR2A;UBN1;MLLT11;BCLAF1;PHF19;CNOT7;HMG20B;RBAK-RBAKDN;HNRNPAB;HMGB1;THRAP3;BIRC5;CNBP;ENO1;PA2G4;CBX3;HNRNPD;PSMC5;PHB2;FAM200B;BRMS1;SRSF10;ZNF706;HMGXB4;RAN;HOXA7;MRPL12;RUVBL2;YBX1;EDF1;SMARCE1;PHB;UBE2I;POLR2L;HINT1;HES1;DHFR;RRM2;TCEAL3;FOS;VGLL1;CITED2,DHFR;RRM2;TCEAL3;FOS;VGLL1;CITED2
regulation of gene expression (GO:0010468),-0.1639805890034206,-20.58744183574561,0.16666666666666666,0.2527767139027192,1038,46,FUBP1;TFAM;YY1;SAFB;ZNF326;MAPK1;SOX15;PRMT1;PQBP1;EIF4A1;CDK6;SRPK1;SFPQ;INHBA;HMGA1;POLR2A;RRP1B;H2AFY;CNOT7;HNRNPF;HMG20B;EIF4A3;RBAK-RBAKDN;HMGB1;CNBP;DDX39A;HNRNPD;SNRNP70;DKK1;CNPY2;SRSF10;MBNL1;HMGXB4;PDCD5;YBX1;EDF1;SMARCE1;PHB;EZR;HINT1;RPL23;RPL5;RPS7;CTSH;VGLL1;CITED2,CTSH;VGLL1;CITED2
positive regulation of gene expression (GO:0010628),-0.14343477983491976,-14.695864872392248,0.14285714285714285,0.2623515894293374,772,49,POLR1C;FUBP1;DDX21;TFAM;WDR43;RBM22;TWISTNB;FXR1;MAPK1;RIOK1;ILF3;DNAJC2;KARS;POLR2E;BAZ1B;INHBA;ILF2;NPM1;HMGA1;POLR2A;MLLT11;CD3EAP;H2AFY;PHF19;POLR2F;EIF6;EIF4A3;HNRNPAB;THRAP3;CNBP;HNRNPD;PSMC5;ZNRD1;DKK1;RAN;MRPL12;PDCD5;ACTB;EDF1;TRMT112;PHB;EZR;POLR2L;RPL23;RPL5;RPS7;FOS;CTSH;CITED2,FOS;CTSH;CITED2
negative regulation of apoptotic process (GO:0043066),-0.14389137672793728,-16.65356710967632,0.3333333333333333,0.2642665645346611,486,43,PDPN;HSPD1;PPIF;BAG3;DNAJB6;TAF9;CSNK2A1;MTDH;SET;HAX1;NPM1;PAK2;DNAJA1;PRELID1;SFN;CD44;BIRC5;ANXA5;CAV1;PA2G4;HNRNPK;GLO1;PRDX3;ARHGDIA;PHB2;ITGB1;DKK1;UBB;SQSTM1;CFL1;CIB1;MYDGF;ANXA1;KRT18;YWHAE;LAMTOR5;HSPA5;RPS27A;PRDX2;UBC;MGMT;CTSH;CITED2,UBC;MGMT;CTSH;CITED2
