Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
antigen processing and presentation of exogenous peptide antigen (GO:0002478),-0.2523117569352692,-1161.598609904431,0.0,0.0,98,38,KIFAP3;SEC13;LGMN;HLA-DMA;AP1M2;DCTN3;RAB7A;DYNC1LI1;KIF22;AP2M1;KIF4A;AP1B1;DCTN1;DCTN5;AP1G1;CLTC;DCTN6;OSBPL1A;DYNLL2;DNM2;AP1S1;KIF2C;CAPZB;DYNC1H1;AP2B1;CAPZA1;DYNLL1;DYNC1LI2;KLC2;ACTR10;AP1M1;SAR1B;AP1S3;CENPE;SEC31A;RACGAP1;ACTR1B;SEC23A,KIFAP3;SEC13;LGMN;HLA-DMA;AP1M2;DCTN3;RAB7A;DYNC1LI1;KIF22;AP2M1;KIF4A;AP1B1;DCTN1;DCTN5;AP1G1;CLTC;DCTN6;OSBPL1A;DYNLL2;DNM2;AP1S1;KIF2C;CAPZB;DYNC1H1;AP2B1;CAPZA1;DYNLL1;DYNC1LI2;KLC2;ACTR10;AP1M1;SAR1B;AP1S3;CENPE;SEC31A;RACGAP1;ACTR1B;SEC23A
antigen processing and presentation of exogenous peptide antigen via MHC class II (GO:0019886),-0.2523117569352692,-1651.1060689822887,0.0,0.0,98,38,KIFAP3;SEC13;LGMN;HLA-DMA;AP1M2;DCTN3;RAB7A;DYNC1LI1;KIF22;AP2M1;KIF4A;AP1B1;DCTN1;DCTN5;AP1G1;CLTC;DCTN6;OSBPL1A;DYNLL2;DNM2;AP1S1;KIF2C;CAPZB;DYNC1H1;AP2B1;CAPZA1;DYNLL1;DYNC1LI2;KLC2;ACTR10;AP1M1;SAR1B;AP1S3;CENPE;SEC31A;RACGAP1;ACTR1B;SEC23A,KIFAP3;SEC13;LGMN;HLA-DMA;AP1M2;DCTN3;RAB7A;DYNC1LI1;KIF22;AP2M1;KIF4A;AP1B1;DCTN1;DCTN5;AP1G1;CLTC;DCTN6;OSBPL1A;DYNLL2;DNM2;AP1S1;KIF2C;CAPZB;DYNC1H1;AP2B1;CAPZA1;DYNLL1;DYNC1LI2;KLC2;ACTR10;AP1M1;SAR1B;AP1S3;CENPE;SEC31A;RACGAP1;ACTR1B;SEC23A
macroautophagy (GO:0016236),-0.164991999970305,-1466.8679918973362,0.0,0.0,111,55,PGAM5;TOMM5;ATG3;TOMM40;CHMP2B;MTERF3;MFN1;LIX1L;CHMP6;PRKAG2;GABARAPL2;PLEKHF2;EI24;SNAP29;HGS;TOMM22;PRKAB2;VPS4A;MAP1LC3B;MVB12A;VPS37A;CSNK2A2;VPS4B;RPS27A;VPS28;VPS25;CHMP4A;CLN3;CHMP3;DYNLL2;STAM;FUNDC1;VTA1;VAMP8;RB1CC1;MTMR14;UBQLN1;VCP;TOMM20;PINK1;DYNLL1;VDAC1;MFN2;ATG5;ATP13A2;CHMP4B;VPS33A;TBC1D5;UBA52;STAM2;CSNK2A1;UBXN6;PRKAA1;ATG14;VPS37B,MTERF3;MFN1;LIX1L;CHMP6;PRKAG2;GABARAPL2;PLEKHF2;EI24;SNAP29;HGS;TOMM22;PRKAB2;VPS4A;MAP1LC3B;MVB12A;VPS37A;CSNK2A2;VPS4B;RPS27A;VPS28;VPS25;CHMP4A;CLN3;CHMP3;DYNLL2;STAM;FUNDC1;VTA1;VAMP8;RB1CC1;MTMR14;UBQLN1;VCP;TOMM20;PINK1;DYNLL1;VDAC1;MFN2;ATG5;ATP13A2;CHMP4B;VPS33A;TBC1D5;UBA52;STAM2;CSNK2A1;UBXN6;PRKAA1;ATG14;VPS37B
antigen processing and presentation of peptide antigen via MHC class II (GO:0002495),-0.2523117569352692,inf,,0.0,99,38,KIFAP3;SEC13;LGMN;HLA-DMA;AP1M2;DCTN3;RAB7A;DYNC1LI1;KIF22;AP2M1;KIF4A;AP1B1;DCTN1;DCTN5;AP1G1;CLTC;DCTN6;OSBPL1A;DYNLL2;DNM2;AP1S1;KIF2C;CAPZB;DYNC1H1;AP2B1;CAPZA1;DYNLL1;DYNC1LI2;KLC2;ACTR10;AP1M1;SAR1B;AP1S3;CENPE;SEC31A;RACGAP1;ACTR1B;SEC23A,KIFAP3;SEC13;LGMN;HLA-DMA;AP1M2;DCTN3;RAB7A;DYNC1LI1;KIF22;AP2M1;KIF4A;AP1B1;DCTN1;DCTN5;AP1G1;CLTC;DCTN6;OSBPL1A;DYNLL2;DNM2;AP1S1;KIF2C;CAPZB;DYNC1H1;AP2B1;CAPZA1;DYNLL1;DYNC1LI2;KLC2;ACTR10;AP1M1;SAR1B;AP1S3;CENPE;SEC31A;RACGAP1;ACTR1B;SEC23A
endosomal transport (GO:0016197),-0.15459397636294386,inf,,0.0,230,91,ARF6;UBE2O;SNX17;ZFYVE21;GOSR2;SCRIB;STX10;ARFRP1;DPY30;SORT1;AKTIP;CHMP2B;KIF16B;TBC1D17;STX6;RAB7A;RNF126;CHMP6;SNX16;PTPN23;RBSN;RAB11B;SPAG9;SNX4;TBC1D10B;SNX5;RAB13;EHD4;DENND1B;MYO5B;MGRN1;HGS;HEATR5B;DCTN1;TBC1D23;CHMP5;HOOK2;VPS4A;MVB12A;RAB10;PLEKHJ1;VPS37A;VPS52;VPS4B;RPS27A;ALMS1;CLTC;VPS28;RHOB;VPS25;CHMP4A;CHMP3;STAM;SCYL2;AP5S1;STX5;SNAPIN;VTA1;TBC1D10A;EHD2;RGP1;ARL1;HOOK3;STX16;VPS29;TGOLN2;VPS26B;TRIM27;CHMP4B;ADRB2;TRAK1;SNX27;VPS33A;MICALL1;TBC1D5;UBA52;STAM2;CLN5;STX8;RAB35;EVI5;UBAP1;RAB5A;SYS1;SNX9;YKT6;HOOK1;RAB9A;EPS15;ATG14;VPS37B,ARF6;UBE2O;SNX17;ZFYVE21;GOSR2;SCRIB;STX10;ARFRP1;DPY30;SORT1;AKTIP;CHMP2B;KIF16B;TBC1D17;STX6;RAB7A;RNF126;CHMP6;SNX16;PTPN23;RBSN;RAB11B;SPAG9;SNX4;TBC1D10B;SNX5;RAB13;EHD4;DENND1B;MYO5B;MGRN1;HGS;HEATR5B;DCTN1;TBC1D23;CHMP5;HOOK2;VPS4A;MVB12A;RAB10;PLEKHJ1;VPS37A;VPS52;VPS4B;RPS27A;ALMS1;CLTC;VPS28;RHOB;VPS25;CHMP4A;CHMP3;STAM;SCYL2;AP5S1;STX5;SNAPIN;VTA1;TBC1D10A;EHD2;RGP1;ARL1;HOOK3;STX16;VPS29;TGOLN2;VPS26B;TRIM27;CHMP4B;ADRB2;TRAK1;SNX27;VPS33A;MICALL1;TBC1D5;UBA52;STAM2;CLN5;STX8;RAB35;EVI5;UBAP1;RAB5A;SYS1;SNX9;YKT6;HOOK1;RAB9A;EPS15;ATG14;VPS37B
"retrograde vesicle-mediated transport, Golgi to ER (GO:0006890)",-0.28067871701207026,inf,,0.0,81,33,KIFAP3;COG3;TMEM115;USE1;BNIP1;KIF22;KDELR3;NSF;KIF4A;TMED10;SCFD1;NBAS;ARF4;COPE;RAB1A;TMED2;PITPNB;KIF2C;GOLPH3L;SEC22B;COPB2;RAB1B;SCYL1;TMED3;ATP9A;KLC2;GOLPH3;COPG1;COG4;CENPE;RACGAP1;COPA;NAPA,COG3;TMEM115;USE1;BNIP1;KIF22;KDELR3;NSF;KIF4A;TMED10;SCFD1;NBAS;ARF4;COPE;RAB1A;TMED2;PITPNB;KIF2C;GOLPH3L;SEC22B;COPB2;RAB1B;SCYL1;TMED3;ATP9A;KLC2;GOLPH3;COPG1;COG4;CENPE;RACGAP1;COPA;NAPA
epidermis development (GO:0008544),0.8045097391931719,2.0910737126269354,0.00408997955010225,0.13303416778643384,82,16,CALML5;SPRR1B;GRHL3;KRT14;KRT17;FABP5;GJB5;KRT16;EVPL;PLOD1;KRT5;NTF4;ATP2C1;KRT15;GRHL2;FLOT2,CALML5;SPRR1B;GRHL3;KRT14;KRT17
plasma membrane bounded cell projection organization (GO:0120036),-0.23301391502534016,-568.1683937687377,0.0,0.1389782524771587,119,25,BLOC1S4;VAPA;MNS1;HMGB1;CDK16;ATXN10;CDK5;RYK;RAB13;PQBP1;TBC1D23;PLEKHA1;PRMT1;BTG2;SNAPIN;MAP4;GSK3B;RAB25;RAC1;BLOC1S6;CTTN;MICALL1;ROCK1;DOCK7;RAB35,VAPA;MNS1;HMGB1;CDK16;ATXN10;CDK5;RYK;RAB13;PQBP1;TBC1D23;PLEKHA1;PRMT1;BTG2;SNAPIN;MAP4;GSK3B;RAB25;RAC1;BLOC1S6;CTTN;MICALL1;ROCK1;DOCK7;RAB35
regulation of anatomical structure morphogenesis (GO:0022603),0.7465740646306462,1.9990392474198913,0.004052684903748734,0.2653995821261855,83,19,ZMYM2;POGLUT1;SH3D19;PHLDB2;HEY1;ETS1;BCL9L;EGLN1;WARS;MEF2C;CTNNB1;EPHA2;TGFB1;QRICH1;ZMYM4;TBX1;CAPZB;RC3H1;AKAP13,ZMYM2
cytoskeleton organization (GO:0007010),0.6988593846770748,1.9611626398212685,0.001,0.27402968612860884,127,33,ZMYM2;KRT13;KRT4;RHOV;PAK4;SH3D19;TNIK;PLCE1;RTKN;OBSL1;KRT16;RHOQ;SUN1;MARK1;PRKCI;CDC42BPB;EZR;CDC42;ARHGAP10;FLNB;FGD3;DPYSL2;QRICH1;PPP2R3C;BRWD3;AJUBA;ZMYM4;CAPZB;PTK2;TLN1;CNN2;ABI2;SH3KBP1,ZMYM2;KRT13;KRT4;RHOV;PAK4
