Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
mitochondrial translation (GO:0032543),-0.1746228771309174,-1298.7687398049982,0.0,0.0,108,56,MRPL32;MRPL35;MRPL3;MRPS2;MRPL15;MRPL36;MRRF;MRPS6;MRPL57;MRPL4;MRPS30;MRPL24;HARS;MRPL50;MRPL17;MRPS18C;MRPL12;MRPS23;MRPL1;MRPL18;MRPL21;MRPL19;MRPL47;MRPS9;MRPL13;MRPL22;MRPS25;MRPL52;GADD45GIP1;MRPL42;MRPL23;AURKAIP1;MRPS34;IARS2;MRPL40;CHCHD1;MRPS7;MRPL51;MRPL37;MRPS26;MRPL16;TUFM;MRPS35;MRPS12;MRPL14;MRPL20;MRPS10;MRPL43;MRPL41;DAP3;MRPS16;ERAL1;MRPS5;MRPS18B;MRPL28;MRPL33,MRPL4;MRPS30;MRPL24;HARS;MRPL50;MRPL17;MRPS18C;MRPL12;MRPS23;MRPL1;MRPL18;MRPL21;MRPL19;MRPL47;MRPS9;MRPL13;MRPL22;MRPS25;MRPL52;GADD45GIP1;MRPL42;MRPL23;AURKAIP1;MRPS34;IARS2;MRPL40;CHCHD1;MRPS7;MRPL51;MRPL37;MRPS26;MRPL16;TUFM;MRPS35;MRPS12;MRPL14;MRPL20;MRPS10;MRPL43;MRPL41;DAP3;MRPS16;ERAL1;MRPS5;MRPS18B;MRPL28;MRPL33
mitochondrial translational termination (GO:0070126),-0.16073256957023235,-2192.344974652804,0.0,0.0,90,53,MRPL32;MRPL35;MRPL3;MRPS2;MRPL15;MRPL36;MRRF;MRPS6;MRPL57;MRPL4;MRPS30;MRPL24;MRPL50;MRPL17;MRPS18C;MRPL12;MRPS23;MRPL1;MRPL18;MRPL21;MRPL19;MRPL47;MRPS9;MRPL13;MRPL22;MRPS25;MRPL52;GADD45GIP1;MRPL42;MRPL23;AURKAIP1;MRPS34;MRPL40;CHCHD1;MRPS7;MRPL51;MRPL37;MRPS26;MRPL16;MRPS35;MRPS12;MRPL14;MRPL20;MRPS10;MRPL43;MRPL41;DAP3;MRPS16;ERAL1;MRPS5;MRPS18B;MRPL28;MRPL33,MRPL15;MRPL36;MRRF;MRPS6;MRPL57;MRPL4;MRPS30;MRPL24;MRPL50;MRPL17;MRPS18C;MRPL12;MRPS23;MRPL1;MRPL18;MRPL21;MRPL19;MRPL47;MRPS9;MRPL13;MRPL22;MRPS25;MRPL52;GADD45GIP1;MRPL42;MRPL23;AURKAIP1;MRPS34;MRPL40;CHCHD1;MRPS7;MRPL51;MRPL37;MRPS26;MRPL16;MRPS35;MRPS12;MRPL14;MRPL20;MRPS10;MRPL43;MRPL41;DAP3;MRPS16;ERAL1;MRPS5;MRPS18B;MRPL28;MRPL33
non-canonical Wnt signaling pathway (GO:0035567),-0.18895563266779375,-1552.4328410812054,0.0,0.0,128,43,ARHGEF19;PSMD12;PSME3;VANGL1;PSMD14;PSMA2;PSMD1;PSMD5;PSME2;PSMA1;PSMC5;PSMD3;PSMB7;AGO2;PSMA5;PSMA3;PSMC2;GNB1;PSMB2;PSMB3;PSMA7;PSMB6;PSMA4;PSMD4;PSMF1;PSMC6;PSMB1;PSMD8;PSMD2;PSMD6;PSMC4;PSMD7;PSMB4;UBB;RHOA;PSMD11;RAC1;PSMD13;CALM1;PSMC3;PFN1;PSMB5;RPS27A,PSME3;VANGL1;PSMD14;PSMA2;PSMD1;PSMD5;PSME2;PSMA1;PSMC5;PSMD3;PSMB7;AGO2;PSMA5;PSMA3;PSMC2;GNB1;PSMB2;PSMB3;PSMA7;PSMB6;PSMA4;PSMD4;PSMF1;PSMC6;PSMB1;PSMD8;PSMD2;PSMD6;PSMC4;PSMD7;PSMB4;UBB;RHOA;PSMD11;RAC1;PSMD13;CALM1;PSMC3;PFN1;PSMB5;RPS27A
nuclear-transcribed mRNA catabolic process (GO:0000956),-0.21452279197650395,-1026.139293437534,0.0,0.0,175,61,MRTO4;EXOSC6;EIF4A1;EXOSC9;ETF1;NCBP2;GSPT1;POLR2D;EIF4E;EXOSC4;POLR2G;LSM5;LSM1;EIF4A3;LSM4;EXOSC8;EIF4G1;MAGOHB;EXOSC7;UPF3B;UPF2;MRPS12;RBM8A;RPL36A;RPL35;RPL7A;RPL27;RPL23;MAGOH;RPS13;RPL12;DDX5;EIF3E;RPL35A;RPS10;RPL36;RPL5;RPS27A;RPL24;RPS26;RPL38;RPL27A;RPL29;RPS18;RPS7;RPL37;RPS17;RPS14;RPL18;RPL19;RPL26;RPL32;RPS24;RPS25;RPL9;RPL7;RPL11;RPS5;RPL41;RPS8;RPS2,MAGOHB;EXOSC7;UPF3B;UPF2;MRPS12;RBM8A;RPL36A;RPL35;RPL7A;RPL27;RPL23;MAGOH;RPS13;RPL12;DDX5;EIF3E;RPL35A;RPS10;RPL36;RPL5;RPS27A;RPL24;RPS26;RPL38;RPL27A;RPL29;RPS18;RPS7;RPL37;RPS17;RPS14;RPL18;RPL19;RPL26;RPL32;RPS24;RPS25;RPL9;RPL7;RPL11;RPS5;RPL41;RPS8;RPS2
peptide biosynthetic process (GO:0043043),-0.14805765444729652,-1506.0753627388942,0.0,0.0,175,77,MRPL32;MRPL35;FARSB;GSPT1;MRPL3;MRPS2;MRPL36;RSL1D1;MRRF;PABPC4;MRPS6;DARS;MRPL4;MRPL24;HARS;MRPS18C;AGO2;MRPL1;COA1;MRPL18;MRPS9;MRPL13;NHP2;MRPL52;EIF4G1;MRPL42;COPS5;MRPL23;RRBP1;SNU13;MRPS7;MRPL51;MRPL37;MRPS12;ABCF1;YARS2;RPL36A;RPL35;MRPL43;MRPL41;MRPS16;RPL7A;MRPS5;RPL27;RPL23;MRPS18B;RPS13;RPL12;MRPL28;RPL35A;RPS10;RPL36;RPL5;RPS27A;RPL24;RPS26;RPL38;RPL27A;RPL29;RPS18;RPS7;RPL37;RPS17;RPS14;RPL18;RPL19;RPL26;RPL32;RPS24;RPS25;RPL9;RPL7;RPL11;RPS5;RPL41;RPS8;RPS2,MRPL35;FARSB;GSPT1;MRPL3;MRPS2;MRPL36;RSL1D1;MRRF;PABPC4;MRPS6;DARS;MRPL4;MRPL24;HARS;MRPS18C;AGO2;MRPL1;COA1;MRPL18;MRPS9;MRPL13;NHP2;MRPL52;EIF4G1;MRPL42;COPS5;MRPL23;RRBP1;SNU13;MRPS7;MRPL51;MRPL37;MRPS12;ABCF1;YARS2;RPL36A;RPL35;MRPL43;MRPL41;MRPS16;RPL7A;MRPS5;RPL27;RPL23;MRPS18B;RPS13;RPL12;MRPL28;RPL35A;RPS10;RPL36;RPL5;RPS27A;RPL24;RPS26;RPL38;RPL27A;RPL29;RPS18;RPS7;RPL37;RPS17;RPS14;RPL18;RPL19;RPL26;RPL32;RPS24;RPS25;RPL9;RPL7;RPL11;RPS5;RPL41;RPS8;RPS2
translational termination (GO:0006415),-0.12779255094485503,-1390.68364263519,0.0,0.0,97,58,MRPL32;ETF1;MRPL35;GSPT1;MRPL3;APEH;MRPS2;ABCE1;MRPL15;MRPL36;MRRF;MRPS6;MRPL57;MRPL4;MRPS30;MRPL24;MRPL50;MRPL17;MRPS18C;MRPL12;MRPS23;MRPL1;MRPL18;MRPL21;MRPL19;MRPL47;MRPS9;MRPL13;MRPL22;MRPS25;MRPL52;GADD45GIP1;MRPL42;TRMT112;MRPL23;AURKAIP1;MRPS34;MRPL40;CHCHD1;MRPS7;MRPL51;MRPL37;MRPS26;MRPL16;MRPS35;MRPS12;MRPL14;MRPL20;MRPS10;MRPL43;MRPL41;DAP3;MRPS16;ERAL1;MRPS5;MRPS18B;MRPL28;MRPL33,ETF1;MRPL35;GSPT1;MRPL3;APEH;MRPS2;ABCE1;MRPL15;MRPL36;MRRF;MRPS6;MRPL57;MRPL4;MRPS30;MRPL24;MRPL50;MRPL17;MRPS18C;MRPL12;MRPS23;MRPL1;MRPL18;MRPL21;MRPL19;MRPL47;MRPS9;MRPL13;MRPL22;MRPS25;MRPL52;GADD45GIP1;MRPL42;TRMT112;MRPL23;AURKAIP1;MRPS34;MRPL40;CHCHD1;MRPS7;MRPL51;MRPL37;MRPS26;MRPL16;MRPS35;MRPS12;MRPL14;MRPL20;MRPS10;MRPL43;MRPL41;DAP3;MRPS16;ERAL1;MRPS5;MRPS18B;MRPL28;MRPL33
Fc-epsilon receptor signaling pathway (GO:0038095),-0.17995897986893444,inf,,0.0,183,44,UBE2N;PSMD12;CUL1;PSME3;PSMD14;PSMA2;PSMD1;HRAS;PDPK1;PSMD5;PSME2;PSMA1;PSMC5;PSMD3;PSMB7;PSMA5;PSMA3;NRAS;PSMC2;PSMB2;GRB2;PSMB3;PSMA7;PSMB6;PSMA4;PSMD4;PSMF1;PSMC6;PSMB1;PSMD8;PSMD2;PSMD6;PSMC4;PSMD7;PSMB4;UBB;PSMD11;RAC1;PSMD13;CALM1;PSMC3;PAK2;PSMB5;RPS27A,PSMA2;PSMD1;HRAS;PDPK1;PSMD5;PSME2;PSMA1;PSMC5;PSMD3;PSMB7;PSMA5;PSMA3;NRAS;PSMC2;PSMB2;GRB2;PSMB3;PSMA7;PSMB6;PSMA4;PSMD4;PSMF1;PSMC6;PSMB1;PSMD8;PSMD2;PSMD6;PSMC4;PSMD7;PSMB4;UBB;PSMD11;RAC1;PSMD13;CALM1;PSMC3;PAK2;PSMB5;RPS27A
cellular protein metabolic process (GO:0044267),-0.061456880191073905,inf,,0.0,485,110,MMP1;UBE2S;IGFBP4;MRPL32;UBE2N;MSRA;MRPL35;FARSB;GSPT1;MRPL3;FBXW2;CCDC59;MRPS2;FAM20C;RABGGTB;MRPL36;RSL1D1;MRRF;PABPC4;MRPS6;DARS;IMMP1L;ATG3;MRPL4;MRPL24;ADORA2B;HARS;MRPS18C;LGALS1;SIAH2;UBE2M;AGO2;TIMP1;MRPL1;COA1;SEC11C;MRPL18;YES1;MRPS9;MRPL13;NHP2;MRPL52;EIF4G1;MRPL42;COPS5;SHISA5;PCMT1;PLOD1;ERO1A;MRPL23;SPCS1;STC2;RRBP1;SNU13;TXN;MRPS7;MRPL51;GGCX;MRPL37;MRPS12;ABCF1;YARS2;LTA4H;SEPHS1;RPL36A;RPL35;MRPL43;MRPL41;STOML2;UBB;MRPS16;TGFBI;RPL7A;MRPS5;RPL27;RPL23;MRPS18B;RPS13;UBE2L3;RPL12;MRPL28;RPL35A;RPS10;RPL36;RPL5;RPS27A;RPL24;RPS26;RPL38;RPL27A;SPCS2;RPL29;RPS18;RPS7;RPL37;RPS17;RPS14;RPL18;RPL19;RPL26;RPL32;RPS24;RPS25;RPL9;RPL7;RPL11;RPS5;RPL41;RPS8;RPS2,STOML2;UBB;MRPS16;TGFBI;RPL7A;MRPS5;RPL27;RPL23;MRPS18B;RPS13;UBE2L3;RPL12;MRPL28;RPL35A;RPS10;RPL36;RPL5;RPS27A;RPL24;RPS26;RPL38;RPL27A;SPCS2;RPL29;RPS18;RPS7;RPL37;RPS17;RPS14;RPL18;RPL19;RPL26;RPL32;RPS24;RPS25;RPL9;RPL7;RPL11;RPS5;RPL41;RPS8;RPS2
translation (GO:0006412),-0.06358227584689846,inf,,0.0,233,110,MRTO4;AIMP2;VARS;RPL22L1;MRPL32;ETF1;MRPL35;FARSB;GSPT1;MRPL3;APEH;MRPS2;ABCE1;IARS;ZC3H15;MRPL36;RSL1D1;MRRF;EEF1E1;PABPC4;MRPS6;DARS;FARSA;MRPL57;PPA1;MRPL4;MRPL24;HARS;MRPS18C;AIMP1;AGO2;HSPA14;MRPL1;COA1;MRPL18;MRPL47;MRPS9;MRPL13;YARS;NHP2;MRPL52;EIF4G1;KARS;EPRS;MRPL42;EFTUD2;COPS5;EIF4H;MARS;TRMT112;MRPL23;MRPS34;LARS;RRBP1;IARS2;GARS;SNU13;MRPS7;RWDD1;MRPL51;MRPL37;MRPL16;TUFM;MRPS12;RPL7L1;ABCF1;YARS2;RPL36A;RPL35;MRPL43;MRPL41;RPL26L1;MRPS16;RPL7A;MRPS5;RPL27;RPL23;MRPS18B;RPS13;RPL12;MRPL28;EEF1B2;RPL35A;RPS10;RPL36;RPL5;RPS27A;RPL24;RPS26;RPL38;RPL27A;RPL29;RPS18;RPS7;RPL37;RPS17;RPS14;RPL18;RPL19;RPL26;RPL32;RPS24;RPS25;RPL9;RPL7;RPL11;RPS5;RPL41;RPS8;RPS2,MRPL28;EEF1B2;RPL35A;RPS10;RPL36;RPL5;RPS27A;RPL24;RPS26;RPL38;RPL27A;RPL29;RPS18;RPS7;RPL37;RPS17;RPS14;RPL18;RPL19;RPL26;RPL32;RPS24;RPS25;RPL9;RPL7;RPL11;RPS5;RPL41;RPS8;RPS2
viral process (GO:0016032),-0.19382295304638453,inf,,0.0,221,68,EIF3B;NUP35;AP1B1;NUP37;NUP88;RCC1;SSB;RAE1;NUP85;PPID;RANBP1;AP1S1;SEH1L;RAN;ARF1;DENR;EIF3G;PTBP1;RANBP2;NUP62;EIF3A;VCP;MCTS1;EIF3D;MRPS12;RPL36A;RPL35;RAB1A;UBB;RPL7A;RPL27;RPL23;RAB7A;RAC1;RPS13;RPL12;CHMP4B;PAK2;PPIA;RPL35A;RPS10;EIF2AK4;RPL36;RPL5;RPS27A;RPL24;RPS26;RPL38;RPL27A;RPL29;RPS18;RPS7;RPL37;RPS17;RPS14;RPL18;RPL19;RPL26;RPL32;RPS24;RPS25;RPL9;RPL7;RPL11;RPS5;RPL41;RPS8;RPS2,RPL36A;RPL35;RAB1A;UBB;RPL7A;RPL27;RPL23;RAB7A;RAC1;RPS13;RPL12;CHMP4B;PAK2;PPIA;RPL35A;RPS10;EIF2AK4;RPL36;RPL5;RPS27A;RPL24;RPS26;RPL38;RPL27A;RPL29;RPS18;RPS7;RPL37;RPS17;RPS14;RPL18;RPL19;RPL26;RPL32;RPS24;RPS25;RPL9;RPL7;RPL11;RPS5;RPL41;RPS8;RPS2
