Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
antigen processing and presentation of exogenous peptide antigen (GO:0002478),-0.14683686804135143,-1429.793478041175,0.0,0.0,98,46,HLA-DPB1;SEC13;DYNC1LI1;RILP;ACTR1A;KIFAP3;KIF22;KLC2;SAR1B;DCTN5;AP1M1;KIF4A;AP1S1;DYNLL2;AP2S1;AP1B1;CTSL;KIF23;DYNC1I2;KIF11;RACGAP1;DCTN6;CLTC;KIF3A;AP2M1;DYNLL1;CENPE;CAPZB;AP1M2;KIF18A;KIF2A;RAB7A;CAPZA1;ARF1;DCTN3;ACTR10;DNM2;CAPZA2;AP1S2;CLTA;KIF15;KIF3B;CD74;KIF2C;AP2A1;ACTR1B,KIFAP3;KIF22;KLC2;SAR1B;DCTN5;AP1M1;KIF4A;AP1S1;DYNLL2;AP2S1;AP1B1;CTSL;KIF23;DYNC1I2;KIF11;RACGAP1;DCTN6;CLTC;KIF3A;AP2M1;DYNLL1;CENPE;CAPZB;AP1M2;KIF18A;KIF2A;RAB7A;CAPZA1;ARF1;DCTN3;ACTR10;DNM2;CAPZA2;AP1S2;CLTA;KIF15;KIF3B;CD74;KIF2C;AP2A1;ACTR1B
protein glycosylation (GO:0006486),-0.20807881773398756,-1315.2672390171604,0.0,0.0,131,40,DOLPP1;B3GALT6;POFUT1;DOLK;ALG3;DPM1;B3GNT2;PARP2;PARP1;PMM2;B4GALT7;PLOD3;MOGS;ALG8;PMM1;POMGNT1;RPN2;ALG6;POMGNT2;C1GALT1C1;MGAT1;DPAGT1;SIRT2;B3GALNT2;B3GNT3;PGM3;ARF4;DPM3;SERP1;SIRT6;MPI;GFPT1;ALG12;ALG5;DAD1;MGAT2;MAGT1;FUT8;TMEM258;GALNT7,DOLPP1;B3GALT6;POFUT1;DOLK;ALG3;DPM1;B3GNT2;PARP2;PARP1;PMM2;B4GALT7;PLOD3;MOGS;ALG8;PMM1;POMGNT1;RPN2;ALG6;POMGNT2;C1GALT1C1;MGAT1;DPAGT1;SIRT2;B3GALNT2;B3GNT3;PGM3;ARF4;DPM3;SERP1;SIRT6;MPI;GFPT1;ALG12;ALG5;DAD1;MGAT2;MAGT1;FUT8;TMEM258;GALNT7
antigen processing and presentation of peptide antigen via MHC class II (GO:0002495),-0.14683686804135143,inf,,0.0,99,46,HLA-DPB1;SEC13;DYNC1LI1;RILP;ACTR1A;KIFAP3;KIF22;KLC2;SAR1B;DCTN5;AP1M1;KIF4A;AP1S1;DYNLL2;AP2S1;AP1B1;CTSL;KIF23;DYNC1I2;KIF11;RACGAP1;DCTN6;CLTC;KIF3A;AP2M1;DYNLL1;CENPE;CAPZB;AP1M2;KIF18A;KIF2A;RAB7A;CAPZA1;ARF1;DCTN3;ACTR10;DNM2;CAPZA2;AP1S2;CLTA;KIF15;KIF3B;CD74;KIF2C;AP2A1;ACTR1B,KIFAP3;KIF22;KLC2;SAR1B;DCTN5;AP1M1;KIF4A;AP1S1;DYNLL2;AP2S1;AP1B1;CTSL;KIF23;DYNC1I2;KIF11;RACGAP1;DCTN6;CLTC;KIF3A;AP2M1;DYNLL1;CENPE;CAPZB;AP1M2;KIF18A;KIF2A;RAB7A;CAPZA1;ARF1;DCTN3;ACTR10;DNM2;CAPZA2;AP1S2;CLTA;KIF15;KIF3B;CD74;KIF2C;AP2A1;ACTR1B
regulation of telomerase RNA localization to Cajal body (GO:1904872),0.7144519576109746,2.1095015797634487,0.0,0.0014731293948085646,18,17,CCT7;DKC1;CCT6A;CCT2;RUVBL1;NHP2;NAF1;CCT8;CCT4;TCP1;CCT5;RUVBL2;CCT3;NOP10;PARN;EXOSC10;DCP2,CCT7;DKC1;CCT6A;CCT2;RUVBL1;NHP2;NAF1;CCT8;CCT4;TCP1;CCT5;RUVBL2;CCT3
response to unfolded protein (GO:0006986),0.650286923516578,1.9999437600026337,0.0,0.012767121421674228,44,23,HSPA8;HSP90AA1;HSPH1;HSPD1;HSPE1;HSPA1A;HSPA9;HSPA1B;HSPA14;HSP90AB1;HSPA4;DNAJA1;HSPA4L;TOR1B;TM7SF3;HYOU1;SERPINH1;DERL1;DAXX;DNAJB1;STT3B;HSPA5;HSF1,HSPA8;HSP90AA1;HSPH1;HSPD1;HSPE1;HSPA1A;HSPA9;HSPA1B;HSPA14;HSP90AB1;HSPA4;DNAJA1
positive regulation of DNA biosynthetic process (GO:2000573),0.6295830091249243,2.0206437574551677,0.0,0.0134218455971447,56,37,CCT7;DKC1;HSP90AA1;ATR;CCT6A;DSCC1;CCT2;NAF1;CCT8;CCT4;AURKB;RFC5;HSP90AB1;TCP1;MYC;RFC4;RFC2;RGCC;CCT5;RFC3;CHTF18;CCT3;WRAP53;FGFR4;PTGES3;MAPK1;XRCC5;ACD;MAPK3;KLF4;MAPKAPK5;PARN;NVL;PNKP;NEK7;NEK2;ATM,CCT7;DKC1;HSP90AA1;ATR;CCT6A;DSCC1;CCT2;NAF1;CCT8;CCT4;AURKB;RFC5;HSP90AB1;TCP1;MYC;RFC4;RFC2;RGCC;CCT5;RFC3;CHTF18;CCT3;WRAP53
negative regulation of canonical Wnt signaling pathway (GO:0090090),0.5514949612062335,1.8670079962967945,0.0,0.024023340899955056,149,56,MESP1;PSMD14;PSMA1;PSMD1;PSME3;PSMA7;PSMC4;PSMD11;PSME2;PSMD12;SFRP1;PSMC2;PSMD7;PSMD3;PSMD2;PSMA3;PSMA4;PSMD13;PSMB2;PSMA5;PSMB3;PSMD6;PSMC5;PSMB7;RUVBL2;PSMB6;ANAPC2;GSK3A;DVL1;PSMC3;PSMB1;PSMC6;PSMC1;AXIN1;PSMB4;PSMD8;PSMD9;PSMA2;PSMD4;PSMA6;DKK1;PSMD5;PSMB5;PSMB10;MAD2L2;PSMF1;RBX1;SDHAF2;CUL3;UBB;STK3;SCYL2;PSME4;APC;DVL3;STK4,MESP1;PSMD14;PSMA1;PSMD1;PSME3;PSMA7;PSMC4;PSMD11;PSME2;PSMD12;SFRP1;PSMC2;PSMD7;PSMD3;PSMD2;PSMA3;PSMA4;PSMD13;PSMB2;PSMA5;PSMB3;PSMD6;PSMC5;PSMB7;RUVBL2;PSMB6;ANAPC2;GSK3A;DVL1;PSMC3;PSMB1;PSMC6;PSMC1;AXIN1;PSMB4;PSMD8;PSMD9;PSMA2
'de novo' posttranslational protein folding (GO:0051084),0.6183821943532581,1.8764574683277655,0.0020470829068577278,0.024105753733231056,31,19,HSPA8;HSPH1;CHCHD4;HSPE1;HSPA1A;CCT2;HSPA9;HSPA1B;HSPA14;HSPA4;HSPA4L;PTGES3;ERO1A;DNAJC7;BAG1;HYOU1;DNAJB1;DNAJB12;HSPA5,HSPA8;HSPH1;CHCHD4;HSPE1;HSPA1A;CCT2;HSPA9;HSPA1B;HSPA14;HSPA4
negative regulation of G2/M transition of mitotic cell cycle (GO:0010972),0.5586320099127468,1.869661008930494,0.0,0.02471583762401036,63,50,FHL1;PSMD14;PSMA1;PINX1;PSMD1;PSME3;PSMA7;PSMC4;PSMD11;PSME2;PSMD12;PSMC2;PSMD7;AURKB;PSMD3;PSMD2;PSMA3;PSMA4;PSMD13;PSMB2;PSMA5;PSMB3;PSMD6;PSMC5;PSMB7;PSMB6;PSMC3;PSMB1;PSMC6;PSMC1;PSMB4;PSMD8;PSMD9;PSMA2;PSMD4;USP47;PSMA6;VPS4A;PSMD5;PSMB5;PSMB10;PSMF1;RBX1;UBB;AURKA;SKP1;PSME4;ZFYVE19;CDK5RAP3;ATM,FHL1;PSMD14;PSMA1;PINX1;PSMD1;PSME3;PSMA7;PSMC4;PSMD11;PSME2;PSMD12;PSMC2;PSMD7;AURKB;PSMD3;PSMD2;PSMA3;PSMA4;PSMD13;PSMB2;PSMA5;PSMB3;PSMD6;PSMC5;PSMB7;PSMB6;PSMC3;PSMB1;PSMC6;PSMC1;PSMB4;PSMD8;PSMD9;PSMA2
regulation of transcription involved in G1/S transition of mitotic cell cycle (GO:0000083),0.6129453752923577,1.8477442406676157,0.0010256410256410256,0.025657003626249168,27,18,CCNA1;RRM2;CCNE1;ORC1;CDC45;DHFR;E2F1;PCNA;CDC6;TYMS;TFDP1;ZPR1;CDT1;E2F7;POLA1;FBXO5;NPAT;BRD4,CCNA1;RRM2;CCNE1;ORC1;CDC45;DHFR;E2F1;PCNA;CDC6;TYMS;TFDP1
