Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
gene expression (GO:0010467),-0.2958857357267452,-2154.495108481113,0.0,0.0,412,69,ATXN1;WARS;SLU7;EEF1A1;TNIP1;RPL23;RPS11;RPL37A;RPS6;RPL27A;DHX40;RPS18;RPS27;RPL35A;SARS;TOPORS;RPL13A;RPL34;PELO;AKR1B1;RPS16;RPL10;RPS25;RPL37;RPL9;RPL21;RPS29;RPS3;RPL19;RPL13;RPL26;RPS14;RPL10A;RPL5;RPL31;RPS8;RPL30;RPS4X;RPL28;RPS3A;RPS5;RPS15A;RPS23;RPS9;RPL36A;RPL7;RPLP1;RPL32;RPL24;RPL39;RPL18;RPL6;RPL23A;RSL24D1;RPL12;RPL22;RPS20;RPLP2;RPS27A;RPL18A;RPL7A;RPL36;RPS19;RPL38;RPS24;RPL11;RPS21;RPS13;RPS15,TNIP1;RPL23;RPS11;RPL37A;RPS6;RPL27A;DHX40;RPS18;RPS27;RPL35A;SARS;TOPORS;RPL13A;RPL34;PELO;AKR1B1;RPS16;RPL10;RPS25;RPL37;RPL9;RPL21;RPS29;RPS3;RPL19;RPL13;RPL26;RPS14;RPL10A;RPL5;RPL31;RPS8;RPL30;RPS4X;RPL28;RPS3A;RPS5;RPS15A;RPS23;RPS9;RPL36A;RPL7;RPLP1;RPL32;RPL24;RPL39;RPL18;RPL6;RPL23A;RSL24D1;RPL12;RPL22;RPS20;RPLP2;RPS27A;RPL18A;RPL7A;RPL36;RPS19;RPL38;RPS24;RPL11;RPS21;RPS13;RPS15
SRP-dependent cotranslational protein targeting to membrane (GO:0006614),-0.5068870523416014,inf,,0.0,90,63,RPL23;RPS11;RPL37A;RPS6;RPL27A;RPS18;RPS27;RPL35A;RPL13A;RPL34;RPS16;RPL10;RPS25;RPL37;RPL9;RPL21;RPS29;RPS3;RPL19;RPL13;RPL26;RPS14;RPL10A;RPL5;RPL31;SEC61B;RPS8;RPL30;SEC63;RPS4X;RPL28;RPS3A;RPS5;RPS15A;RPS23;RPS9;UBA52;RPL36A;RPL7;SRP54;RPLP1;RPL32;RPL24;RPL39;RPL18;SRP14;RPL6;RPL23A;RPL12;RPL22;RPS20;RPLP2;RPS27A;RPL18A;RPL7A;RPL36;RPS19;RPL38;RPS24;RPL11;RPS21;RPS13;RPS15,RPL23;RPS11;RPL37A;RPS6;RPL27A;RPS18;RPS27;RPL35A;RPL13A;RPL34;RPS16;RPL10;RPS25;RPL37;RPL9;RPL21;RPS29;RPS3;RPL19;RPL13;RPL26;RPS14;RPL10A;RPL5;RPL31;SEC61B;RPS8;RPL30;SEC63;RPS4X;RPL28;RPS3A;RPS5;RPS15A;RPS23;RPS9;UBA52;RPL36A;RPL7;SRP54;RPLP1;RPL32;RPL24;RPL39;RPL18;SRP14;RPL6;RPL23A;RPL12;RPL22;RPS20;RPLP2;RPS27A;RPL18A;RPL7A;RPL36;RPS19;RPL38;RPS24;RPL11;RPS21;RPS13;RPS15
cellular macromolecule biosynthetic process (GO:0034645),-0.41142257931115034,inf,,0.0,368,68,WARS;EEF1A1;TNIP1;RPL23;RPS11;RAD50;RPL37A;RPS6;RPL27A;RPS18;RPS27;RPL35A;SARS;TOPORS;RPL13A;RPL34;PELO;AKR1B1;RPS16;RPL10;RPS25;RPL37;RPL9;RPL21;RPS29;RPS3;RPL19;RPL13;RPL26;RPS14;RPL10A;RPL5;RPL31;RPS8;RPL30;RPS4X;RPL28;RPS3A;RPS5;RPS15A;RPS23;RPS9;RPL36A;RPL7;RPLP1;RPL32;RPL24;RPL39;RPL18;RPL6;RPL23A;RSL24D1;RPL12;RPL22;RPS20;RPLP2;RPS27A;RPL18A;RPL7A;RPL36;RPS19;RPL38;RPS24;EEF1D;RPL11;RPS21;RPS13;RPS15,TNIP1;RPL23;RPS11;RAD50;RPL37A;RPS6;RPL27A;RPS18;RPS27;RPL35A;SARS;TOPORS;RPL13A;RPL34;PELO;AKR1B1;RPS16;RPL10;RPS25;RPL37;RPL9;RPL21;RPS29;RPS3;RPL19;RPL13;RPL26;RPS14;RPL10A;RPL5;RPL31;RPS8;RPL30;RPS4X;RPL28;RPS3A;RPS5;RPS15A;RPS23;RPS9;RPL36A;RPL7;RPLP1;RPL32;RPL24;RPL39;RPL18;RPL6;RPL23A;RSL24D1;RPL12;RPL22;RPS20;RPLP2;RPS27A;RPL18A;RPL7A;RPL36;RPS19;RPL38;RPS24;EEF1D;RPL11;RPS21;RPS13;RPS15
cellular protein metabolic process (GO:0044267),-0.12615407247961657,inf,,0.0,485,91,CSF1;ERO1B;LTBP1;WARS;SDC2;LOX;DNAJC3;MIA3;HSP90B1;ADAM17;SEC11C;EEF1A1;TIMP1;TNIP1;RPL23;IGFBP6;RPS11;RPL37A;PLAT;P4HB;RPS6;RPL27A;RPS18;RPS27;UBC;RPL35A;SARS;CST3;NUCB1;RPL13A;MMP1;RPL34;PELO;SERP1;RPS16;RPL10;RPS25;RPL37;RPL9;RPL21;RPS29;RPS3;RPL19;RPL13;RPL26;HM13;RPS14;RPL10A;RPL5;PDIA6;RPL31;SPPL2A;RPS8;RPL30;RPS4X;RPL28;RPS3A;RPS5;LTA4H;RPS15A;RPS23;RPS9;UBA52;RPL36A;RPL7;RPLP1;RPL32;RPL24;RPL39;RPL18;RPL6;SPCS2;RPL23A;RSL24D1;RPL12;RPL22;RPS20;RPLP2;RPS27A;RPL18A;RPL7A;RPL36;B2M;RPS19;UBB;RPL38;RPS24;RPL11;RPS21;RPS13;RPS15,RPL35A;SARS;CST3;NUCB1;RPL13A;MMP1;RPL34;PELO;SERP1;RPS16;RPL10;RPS25;RPL37;RPL9;RPL21;RPS29;RPS3;RPL19;RPL13;RPL26;HM13;RPS14;RPL10A;RPL5;PDIA6;RPL31;SPPL2A;RPS8;RPL30;RPS4X;RPL28;RPS3A;RPS5;LTA4H;RPS15A;RPS23;RPS9;UBA52;RPL36A;RPL7;RPLP1;RPL32;RPL24;RPL39;RPL18;RPL6;SPCS2;RPL23A;RSL24D1;RPL12;RPL22;RPS20;RPLP2;RPS27A;RPL18A;RPL7A;RPL36;B2M;RPS19;UBB;RPL38;RPS24;RPL11;RPS21;RPS13;RPS15
cotranslational protein targeting to membrane (GO:0006613),-0.5082872928176831,inf,,0.0,94,65,RPL23;RPS11;RPL37A;RPS6;RPL27A;RPS18;RPS27;RPL35A;RPL13A;RPL34;RPS16;RPL10;RPS25;RPL37;RPL9;RPL21;RPS29;RPS3;RPL19;TRAM1;RPL13;RPL26;RPS14;RPL10A;RPL5;RPL31;RPS8;RPL30;SEC63;RPS4X;RPL28;SSR1;RPS3A;RPS5;RPS15A;RPS23;RPS9;UBA52;RPL36A;RPL7;SRP54;RPLP1;RPL32;RPL24;RPL39;RPL18;SRP14;RPL6;RPL23A;SEC62;RPL12;RPL22;RPS20;RPLP2;RPS27A;RPL18A;RPL7A;RPL36;RPS19;RPL38;RPS24;RPL11;RPS21;RPS13;RPS15,RPL23;RPS11;RPL37A;RPS6;RPL27A;RPS18;RPS27;RPL35A;RPL13A;RPL34;RPS16;RPL10;RPS25;RPL37;RPL9;RPL21;RPS29;RPS3;RPL19;TRAM1;RPL13;RPL26;RPS14;RPL10A;RPL5;RPL31;RPS8;RPL30;SEC63;RPS4X;RPL28;SSR1;RPS3A;RPS5;RPS15A;RPS23;RPS9;UBA52;RPL36A;RPL7;SRP54;RPLP1;RPL32;RPL24;RPL39;RPL18;SRP14;RPL6;RPL23A;SEC62;RPL12;RPL22;RPS20;RPLP2;RPS27A;RPL18A;RPL7A;RPL36;RPS19;RPL38;RPS24;RPL11;RPS21;RPS13;RPS15
ncRNA processing (GO:0034470),-0.505494505494504,inf,,0.0,228,61,RPL23;RPS11;RPL37A;RPS6;RPL27A;RPS18;RPS27;RPL35A;SARS;RPL13A;RPL34;RIOK3;RPS16;RPL10;RPS25;RPL37;RPL9;RPL21;RPS29;RPS3;RPL19;RPL13;RPL26;RPS14;RPL10A;RPL5;RPL31;RPS8;RPL30;RPS4X;RPL28;RPS3A;RPS5;RPS15A;RPS23;RPS9;UBA52;RPL36A;RPL7;RPLP1;RPL32;RPL24;RPL39;RPL18;RPL6;RPL23A;RPL12;RPL22;RPS20;RPLP2;RPS27A;RPL18A;RPL7A;RPL36;RPS19;RPL38;RPS24;RPL11;RPS21;RPS13;RPS15,RPL23;RPS11;RPL37A;RPS6;RPL27A;RPS18;RPS27;RPL35A;SARS;RPL13A;RPL34;RIOK3;RPS16;RPL10;RPS25;RPL37;RPL9;RPL21;RPS29;RPS3;RPL19;RPL13;RPL26;RPS14;RPL10A;RPL5;RPL31;RPS8;RPL30;RPS4X;RPL28;RPS3A;RPS5;RPS15A;RPS23;RPS9;UBA52;RPL36A;RPL7;RPLP1;RPL32;RPL24;RPL39;RPL18;RPL6;RPL23A;RPL12;RPL22;RPS20;RPLP2;RPS27A;RPL18A;RPL7A;RPL36;RPS19;RPL38;RPS24;RPL11;RPS21;RPS13;RPS15
nuclear-transcribed mRNA catabolic process (GO:0000956),-0.3704801425174831,inf,,0.0,175,65,PNRC1;RPL23;RPS11;RPL37A;RPS6;RPL27A;RPS18;RPS27;EIF4B;RPL35A;ZFP36L1;RPL13A;RPL34;PELO;RPS16;RPL10;RPS25;RPL37;RPL9;RPL21;RPS29;RPS3;RPL19;RPL13;RPL26;RPS14;RPL10A;RPL5;RPL31;RPS8;RPL30;RPS4X;RPL28;EIF4A2;RPS3A;RPS5;RPS15A;RPS23;RPS9;UBA52;RPL36A;RPL7;RPLP1;RPL32;RPL24;RPL39;RPL18;EIF3E;RPL6;RPL23A;RPL12;RPL22;RPS20;RPLP2;RPS27A;RPL18A;RPL7A;RPL36;RPS19;RPL38;RPS24;RPL11;RPS21;RPS13;RPS15,RPL23;RPS11;RPL37A;RPS6;RPL27A;RPS18;RPS27;EIF4B;RPL35A;ZFP36L1;RPL13A;RPL34;PELO;RPS16;RPL10;RPS25;RPL37;RPL9;RPL21;RPS29;RPS3;RPL19;RPL13;RPL26;RPS14;RPL10A;RPL5;RPL31;RPS8;RPL30;RPS4X;RPL28;EIF4A2;RPS3A;RPS5;RPS15A;RPS23;RPS9;UBA52;RPL36A;RPL7;RPLP1;RPL32;RPL24;RPL39;RPL18;EIF3E;RPL6;RPL23A;RPL12;RPL22;RPS20;RPLP2;RPS27A;RPL18A;RPL7A;RPL36;RPS19;RPL38;RPS24;RPL11;RPS21;RPS13;RPS15
"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay (GO:0000184)",-0.3569178895816261,inf,,0.0,113,61,PNRC1;RPL23;RPS11;RPL37A;RPS6;RPL27A;RPS18;RPS27;RPL35A;RPL13A;RPL34;RPS16;RPL10;RPS25;RPL37;RPL9;RPL21;RPS29;RPS3;RPL19;RPL13;RPL26;RPS14;RPL10A;RPL5;RPL31;RPS8;RPL30;RPS4X;RPL28;RPS3A;RPS5;RPS15A;RPS23;RPS9;UBA52;RPL36A;RPL7;RPLP1;RPL32;RPL24;RPL39;RPL18;EIF3E;RPL6;RPL23A;RPL12;RPL22;RPS20;RPLP2;RPS27A;RPL18A;RPL7A;RPL36;RPS19;RPL38;RPS24;RPL11;RPS21;RPS13;RPS15,RPL23;RPS11;RPL37A;RPS6;RPL27A;RPS18;RPS27;RPL35A;RPL13A;RPL34;RPS16;RPL10;RPS25;RPL37;RPL9;RPL21;RPS29;RPS3;RPL19;RPL13;RPL26;RPS14;RPL10A;RPL5;RPL31;RPS8;RPL30;RPS4X;RPL28;RPS3A;RPS5;RPS15A;RPS23;RPS9;UBA52;RPL36A;RPL7;RPLP1;RPL32;RPL24;RPL39;RPL18;EIF3E;RPL6;RPL23A;RPL12;RPL22;RPS20;RPLP2;RPS27A;RPL18A;RPL7A;RPL36;RPS19;RPL38;RPS24;RPL11;RPS21;RPS13;RPS15
peptide biosynthetic process (GO:0043043),-0.4043722074605496,inf,,0.0,175,64,WARS;EEF1A1;TNIP1;RPL23;RPS11;RPL37A;RPS6;RPL27A;RPS18;RPS27;RPL35A;SARS;RPL13A;RPL34;PELO;RPS16;RPL10;RPS25;RPL37;RPL9;RPL21;RPS29;RPS3;RPL19;RPL13;RPL26;RPS14;RPL10A;RPL5;RPL31;RPS8;RPL30;RPS4X;RPL28;RPS3A;RPS5;RPS15A;RPS23;RPS9;RPL36A;RPL7;RPLP1;RPL32;RPL24;RPL39;RPL18;RPL6;RPL23A;RSL24D1;RPL12;RPL22;RPS20;RPLP2;RPS27A;RPL18A;RPL7A;RPL36;RPS19;RPL38;RPS24;RPL11;RPS21;RPS13;RPS15,EEF1A1;TNIP1;RPL23;RPS11;RPL37A;RPS6;RPL27A;RPS18;RPS27;RPL35A;SARS;RPL13A;RPL34;PELO;RPS16;RPL10;RPS25;RPL37;RPL9;RPL21;RPS29;RPS3;RPL19;RPL13;RPL26;RPS14;RPL10A;RPL5;RPL31;RPS8;RPL30;RPS4X;RPL28;RPS3A;RPS5;RPS15A;RPS23;RPS9;RPL36A;RPL7;RPLP1;RPL32;RPL24;RPL39;RPL18;RPL6;RPL23A;RSL24D1;RPL12;RPL22;RPS20;RPLP2;RPS27A;RPL18A;RPL7A;RPL36;RPS19;RPL38;RPS24;RPL11;RPS21;RPS13;RPS15
protein targeting to ER (GO:0045047),-0.5089903181189473,inf,,0.0,98,66,RPL23;RPS11;RPL37A;RPS6;RPL27A;RPS18;RPS27;RPL35A;RPL13A;RPL34;RPS16;RPL10;RPS25;RPL37;RPL9;RPL21;RPS29;CHMP4B;RPS3;RPL19;RPL13;RPL26;RPS14;RPL10A;RPL5;RPL31;RPS8;RPL30;SEC63;RPS4X;RPL28;SEC61G;RPS3A;RPS5;RPS15A;RPS23;RPS9;UBA52;RPL36A;RPL7;SRP54;RPLP1;RPL32;RPL24;RPL39;RPL18;SRP14;RPL6;SPCS2;RPL23A;SEC62;RPL12;RPL22;RPS20;RPLP2;RPS27A;RPL18A;RPL7A;RPL36;RPS19;RPL38;RPS24;RPL11;RPS21;RPS13;RPS15,RPL23;RPS11;RPL37A;RPS6;RPL27A;RPS18;RPS27;RPL35A;RPL13A;RPL34;RPS16;RPL10;RPS25;RPL37;RPL9;RPL21;RPS29;CHMP4B;RPS3;RPL19;RPL13;RPL26;RPS14;RPL10A;RPL5;RPL31;RPS8;RPL30;SEC63;RPS4X;RPL28;SEC61G;RPS3A;RPS5;RPS15A;RPS23;RPS9;UBA52;RPL36A;RPL7;SRP54;RPLP1;RPL32;RPL24;RPL39;RPL18;SRP14;RPL6;SPCS2;RPL23A;SEC62;RPL12;RPL22;RPS20;RPLP2;RPS27A;RPL18A;RPL7A;RPL36;RPS19;RPL38;RPS24;RPL11;RPS21;RPS13;RPS15
