Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
ribonucleoprotein complex assembly (GO:0022618),0.2587411963112071,1564.899962716419,0.0,0.0,157,40,HSP90AB1;SNRPF;SNRPD2;PTGES3;RPL10;PRPF6;SRSF10;RPS5;GEMIN6;RPF2;EIF3A;LSM14A;SNW1;SF1;TXNL4A;SRSF6;DICER1;EIF2A;POLR2D;DENR;SNUPN;WDR18;RBM22;ERAL1;YTHDC1;DYNC1H1;ATXN2L;HSP90AA1;ATXN2;SNRNP200;PRMT5;MTERF4;TARBP2;DDX6;CIRBP;GEMIN2;LSM4;RPS28;PPAN;EIF4H,HSP90AB1;SNRPF;SNRPD2;PTGES3;RPL10;PRPF6;SRSF10;RPS5;GEMIN6;RPF2;EIF3A;LSM14A;SNW1;SF1;TXNL4A;SRSF6;DICER1;EIF2A;POLR2D;DENR;SNUPN;WDR18;RBM22;ERAL1;YTHDC1;DYNC1H1;ATXN2L;HSP90AA1;ATXN2
ribosome biogenesis (GO:0042254),0.157848533292074,1701.8149014537687,0.0,0.0,227,49,RPLP0;RPL30;RPS20;RPL10;RPL8;GTF3A;NOP56;RPS5;C1D;PIH1D1;NOP58;EXOSC7;EMG1;RPP30;DCAF13;RPF2;XPO1;PNO1;NOC2L;WDR12;KRR1;RPL26L1;EBNA1BP2;EIF2A;RIOK3;WDR18;LYAR;WDR46;SDAD1;PES1;RPP25;GNL2;DKC1;DDX27;CSNK1D;RPL18A;MTERF4;UTP3;EXOSC6;RPS13;DDX49;YAE1D1;RPL27A;UBA52;RPS28;RPLP2;DDX56;MALSU1;SBDS,RPLP0;RPL30;RPS20;RPL10;RPL8;GTF3A;NOP56;RPS5;C1D;PIH1D1;NOP58;EXOSC7;EMG1;RPP30;DCAF13;RPF2;XPO1;PNO1;NOC2L;WDR12;KRR1;RPL26L1;EBNA1BP2;EIF2A;RIOK3;WDR18;LYAR;WDR46;SDAD1;PES1;RPP25;GNL2;DKC1;DDX27
transmembrane transport (GO:0055085),0.1699115044247769,1371.4285714286125,0.0,0.0,379,42,PSMB5;PSMB6;PSMC1;PSMB1;PSMB2;PSMC6;PSMC3;PSMB4;PSMB3;ATP6V1G1;PSMD3;ATP11B;PSMB7;PSMD14;PSMD9;ATP2B1;PSMD1;PSMC2;ADD3;ATP6V1E1;RNF5;PSMD11;DERL1;PSMC4;CHRNB1;LRRC8A;PSMD10;ABCF1;UBC;ABCB8;ATP11C;SLC33A1;UCP2;PSMD7;ATP6V0B;UBA52;ERLIN2;ATP13A1;PSMA2;PSMD13;PSMA1;ATP6V0A2,PSMB5;PSMB6;PSMC1;PSMB1;PSMB2;PSMC6;PSMC3;PSMB4;PSMB3;ATP6V1G1;PSMD3;ATP11B;PSMB7;PSMD14;PSMD9;ATP2B1;PSMD1;PSMC2;ADD3;ATP6V1E1;RNF5;PSMD11;DERL1;PSMC4;CHRNB1;LRRC8A;PSMD10;ABCF1;UBC;ABCB8;ATP11C;SLC33A1;UCP2;PSMD7;ATP6V0B;UBA52;ERLIN2;ATP13A1;PSMA2;PSMD13;PSMA1;ATP6V0A2
"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile (GO:0000377)",0.18421642550092932,inf,,0.0,237,75,YBX1;SNRPF;SNRPD2;HNRNPR;PRPF6;POLR2I;LSM7;SRSF10;PCBP2;SRRM2;SF3B2;SF3B5;PTBP1;GEMIN6;CCAR1;PRPF4;RALY;MAGOH;PPIH;FUS;SNW1;PUF60;SF1;WBP11;RNPS1;TXNL4A;SRSF6;POLR2L;PRPF3;POLR2D;HNRNPD;SYNCRIP;DDX41;RBM22;RBM8A;CPSF3;NCBP2;PPIL3;BUD31;DHX8;CDC40;PCBP1;SRSF3;SNRNP200;PPIL1;SFPQ;HNRNPUL1;POLR2B;HNRNPA2B1;RSRC1;DHX38;PRPF31;POLR2K;CD2BP2;HNRNPM;SNRPA;MAGOHB;CHERP;CPSF1;DHX16;TRA2A;GTF2F2;ZCCHC8;RBMX;PCF11;ELAVL1;SNRNP48;GTF2F1;LSM4;DHX32;CWC25;UBL5;WDR83;LSM5;DDX39A,YBX1;SNRPF;SNRPD2;HNRNPR;PRPF6;POLR2I;LSM7;SRSF10;PCBP2;SRRM2;SF3B2;SF3B5;PTBP1;GEMIN6;CCAR1;PRPF4;RALY;MAGOH;PPIH;FUS;SNW1;PUF60;SF1;WBP11;RNPS1;TXNL4A;SRSF6;POLR2L;PRPF3;POLR2D;HNRNPD;SYNCRIP;DDX41;RBM22;RBM8A;CPSF3;NCBP2;PPIL3;BUD31;DHX8;CDC40;PCBP1;SRSF3;SNRNP200;PPIL1;SFPQ;HNRNPUL1;POLR2B;HNRNPA2B1;RSRC1;DHX38;PRPF31;POLR2K;CD2BP2;HNRNPM;SNRPA;MAGOHB;CHERP;CPSF1;DHX16;TRA2A;GTF2F2;ZCCHC8;RBMX;PCF11;ELAVL1;SNRNP48
mRNA processing (GO:0006397),0.13633025682726713,inf,,0.0,284,92,YBX1;AURKAIP1;SNRPF;SNRPD2;HNRNPR;PRPF6;POLR2I;LSM7;SRSF10;PCBP2;SRRM2;SF3B2;SF3B5;PTBP1;GEMIN6;SUPT4H1;CCAR1;PRPF4;RALY;MAGOH;PPIH;FUS;SNW1;PUF60;SF1;WBP11;RNPS1;TXNL4A;SRSF6;POLR2L;PRPF3;POLR2D;HNRNPD;KIN;SYNCRIP;DDX41;RBM22;RBM8A;CPSF3;GTF2H3;NCBP2;PPIL3;BUD31;DHX8;CDC40;PCBP1;SRSF3;SNRNP200;CCNH;PPIL1;SON;SFPQ;HNRNPUL1;POLR2B;AKAP8L;SUPT5H;HNRNPA2B1;RSRC1;DHX38;PRKACA;PRPF31;POLR2K;CD2BP2;HNRNPM;SNRPA;CHTOP;MAGOHB;THOC6;CHERP;CPSF1;DHX16;TRA2A;GTF2F2;ZCCHC8;RBMX;THOC5;PCF11;ELAVL1;SNRNP48;GEMIN2;CDK7;GTF2F1;LSM4;DHX32;GTF2H1;GTF2H2;CWC25;UBL5;WDR83;LSM5;TBRG4;DDX39A,YBX1;AURKAIP1;SNRPF;SNRPD2;HNRNPR;PRPF6;POLR2I;LSM7;SRSF10;PCBP2;SRRM2;SF3B2;SF3B5;PTBP1;GEMIN6;SUPT4H1;CCAR1;PRPF4;RALY;MAGOH;PPIH;FUS;SNW1;PUF60;SF1;WBP11;RNPS1;TXNL4A;SRSF6;POLR2L;PRPF3;POLR2D;HNRNPD;KIN;SYNCRIP;DDX41;RBM22;RBM8A;CPSF3;GTF2H3;NCBP2;PPIL3;BUD31;DHX8;CDC40;PCBP1;SRSF3;SNRNP200;CCNH;PPIL1;SON;SFPQ;HNRNPUL1;POLR2B;AKAP8L;SUPT5H;HNRNPA2B1;RSRC1;DHX38;PRKACA;PRPF31;POLR2K;CD2BP2;HNRNPM;SNRPA;CHTOP;MAGOHB;THOC6;CHERP;CPSF1;DHX16;TRA2A;GTF2F2;ZCCHC8;RBMX;THOC5;PCF11;ELAVL1;SNRNP48
"mRNA splicing, via spliceosome (GO:0000398)",0.1555013554002248,inf,,0.0,262,79,YBX1;SNRPF;SNRPD2;HNRNPR;PRPF6;POLR2I;LSM7;SRSF10;PCBP2;SRRM2;SF3B2;SF3B5;PTBP1;GEMIN6;CCAR1;PRPF4;RALY;MAGOH;PPIH;FUS;SNW1;PUF60;SF1;WBP11;RNPS1;TXNL4A;SRSF6;POLR2L;PRPF3;POLR2D;HNRNPD;SYNCRIP;DDX41;SNUPN;RBM22;RBM8A;CPSF3;NCBP2;PPIL3;BUD31;DHX8;CDC40;PCBP1;SRSF3;SNRNP200;PPIL1;SFPQ;HNRNPUL1;POLR2B;PRMT5;HNRNPA2B1;RSRC1;DHX38;PRPF31;POLR2K;CD2BP2;HNRNPM;SNRPA;MAGOHB;CHERP;CPSF1;DHX16;TRA2A;GTF2F2;ZCCHC8;RBMX;PCF11;ELAVL1;SNRNP48;GEMIN2;GTF2F1;LSM4;DHX32;CDK13;CWC25;UBL5;WDR83;LSM5;DDX39A,YBX1;SNRPF;SNRPD2;HNRNPR;PRPF6;POLR2I;LSM7;SRSF10;PCBP2;SRRM2;SF3B2;SF3B5;PTBP1;GEMIN6;CCAR1;PRPF4;RALY;MAGOH;PPIH;FUS;SNW1;PUF60;SF1;WBP11;RNPS1;TXNL4A;SRSF6;POLR2L;PRPF3;POLR2D;HNRNPD;SYNCRIP;DDX41;SNUPN;RBM22;RBM8A;CPSF3;NCBP2;PPIL3;BUD31;DHX8;CDC40;PCBP1;SRSF3;SNRNP200;PPIL1;SFPQ;HNRNPUL1;POLR2B;PRMT5;HNRNPA2B1;RSRC1;DHX38;PRPF31;POLR2K;CD2BP2;HNRNPM;SNRPA;MAGOHB;CHERP;CPSF1;DHX16;TRA2A;GTF2F2;ZCCHC8;RBMX;PCF11;ELAVL1;SNRNP48
ncRNA processing (GO:0034470),0.09054593874833823,inf,,0.0,228,49,RPLP0;RPL30;RPS20;RPL10;RPL8;KARS;NOP56;RPS5;C1D;PIH1D1;NOP58;EXOSC7;EMG1;RPP30;DCAF13;PNO1;WDR12;KRR1;DICER1;EBNA1BP2;RIOK3;WDR18;LYAR;WDR46;SARS;PES1;RPP25;DKC1;AARS;DDX27;ADAT1;FARS2;SMAD2;HNRNPA2B1;CSNK1D;RPL18A;UTP3;EXOSC6;TARBP2;RPS13;DDX49;RPL27A;UBA52;RPS28;RPLP2;DDX56;INTS1;AGO2;SBDS,RPLP0;RPL30;RPS20;RPL10;RPL8;KARS;NOP56;RPS5;C1D;PIH1D1;NOP58;EXOSC7;EMG1;RPP30;DCAF13;PNO1;WDR12;KRR1;DICER1;EBNA1BP2;RIOK3;WDR18;LYAR;WDR46;SARS;PES1;RPP25;DKC1;AARS;DDX27;ADAT1;FARS2;SMAD2;HNRNPA2B1;CSNK1D;RPL18A;UTP3;EXOSC6;TARBP2;RPS13;DDX49;RPL27A;UBA52;RPS28;RPLP2;DDX56;INTS1;AGO2;SBDS
modification-dependent protein catabolic process (GO:0019941),0.10048734982017701,629.5718437384023,1.0,0.02394786432160804,142,38,COPS3;PSMC6;ARIH2;UBR4;UBE2I;UBE2D3;PSMD3;UBE2D2;UBE2B;SQSTM1;PSMD14;PSMD9;ATXN3;CDC23;BAG6;XBP1;PSMC2;UBL4A;NPLOC4;ADRM1;UBE2H;PSMD11;RNF6;UBR5;RNF20;PPP1R11;FBXO8;UBC;UBE2S;RNF146;ARIH1;CDC34;UBA52;RBBP6;UBE2G1;TOLLIP;PSMD13;UBE2C,COPS3;PSMC6;ARIH2;UBR4;UBE2I;UBE2D3;PSMD3;UBE2D2;UBE2B;SQSTM1;PSMD14;PSMD9;ATXN3;CDC23;BAG6;XBP1;PSMC2;UBL4A;NPLOC4;ADRM1;UBE2H;PSMD11;RNF6;UBR5;RNF20;PPP1R11;FBXO8;UBC;UBE2S;RNF146;ARIH1;CDC34;UBA52;RBBP6;UBE2G1
RNA processing (GO:0006396),0.17432412503410102,582.5403044403424,0.0,0.026608738135120043,194,46,AURKAIP1;SNRPF;SNRPD2;HNRNPR;PRPF6;LSM7;SF3B2;LSM1;PTBP1;SUPT4H1;PRPF4;MAGOH;RNPS1;DICER1;PPP2CA;PRPF3;HNRNPD;KIN;SYNCRIP;CDK12;RRAGC;NCBP2;DHX8;CDC40;DKC1;SON;SFPQ;HNRNPUL1;AKAP8L;SUPT5H;HNRNPA2B1;RSRC1;DHX38;PRKACA;RBM6;MTERF4;MAGOHB;DHX16;SNRNP48;GEMIN2;LSM4;DHX32;WDR62;RP9;DHX34;LSM5,AURKAIP1;SNRPF;SNRPD2;HNRNPR;PRPF6;LSM7;SF3B2;LSM1;PTBP1;SUPT4H1;PRPF4;MAGOH;RNPS1;DICER1;PPP2CA;PRPF3;HNRNPD;KIN;SYNCRIP;CDK12;RRAGC;NCBP2;DHX8;CDC40;DKC1;SON;SFPQ;HNRNPUL1;AKAP8L;SUPT5H;HNRNPA2B1;RSRC1;DHX38;PRKACA;RBM6;MTERF4;MAGOHB
regulation of mRNA stability (GO:0043488),0.1567759078830842,492.84126413232167,0.5,0.03396242576518958,129,44,PSMB5;PSMB6;PSMC1;PSMB1;PSMB2;PSMC6;PSMC3;PSMB4;PSMB3;EXOSC7;PSMD3;XPO1;PAIP1;PSMB7;PSMD14;PSMD9;HNRNPD;LARP1;PSMD1;PSMC2;RBM24;PSMD11;THRAP3;FXR2;PSMC4;PSMD10;UBC;DCP1A;MAPKAPK2;METTL16;EXOSC6;GIGYF2;HSPA1A;PSMD7;ELAVL1;CIRBP;DCP2;PCID2;UBA52;PSMA2;PSMD13;IGF2BP3;PSMA1;TBRG4,PSMB5;PSMB6;PSMC1;PSMB1;PSMB2;PSMC6;PSMC3;PSMB4;PSMB3;EXOSC7;PSMD3;XPO1;PAIP1;PSMB7;PSMD14;PSMD9;HNRNPD;LARP1;PSMD1;PSMC2;RBM24;PSMD11;THRAP3;FXR2;PSMC4;PSMD10;UBC;DCP1A;MAPKAPK2;METTL16;EXOSC6;GIGYF2;HSPA1A;PSMD7;ELAVL1;CIRBP;DCP2;PCID2;UBA52;PSMA2;PSMD13;IGF2BP3;PSMA1;TBRG4
