"x"
"KM_pval",0.0617973743643944
"KM_HZ_0.95_lower",0
"KM_HZ",3304644.20348654
"KM_HZ_0.95_upper",Inf
"n_low",11
"n_high",1969
"Cox_HZ_activation_Z",1.02954658343234
"Cox_HZ_ChemotherapyYES",2.12080741808835
"Cox_HZ_SubtypeBasal",1.52029560395903
"Cox_HZ_SubtypeHer2",1.78027908989737
"Cox_HZ_SubtypeLumA",0.598071646906564
"Cox_HZ_SubtypeLumB",1.52983604865189
"Cox_HZ_Subtypeclaudin-low",0.88370642088532
"Cox_HZ_SubtypeNC",1.66063689946411
"Cox_HZ_Cellularitymoderate",1.1167302879186
"Cox_HZ_Cellularityhigh",1.00082288284285
"Cox_pval_activation_Z",0.524842280218061
"Cox_pval_ChemotherapyYES",4.97636628650448e-13
"Cox_pval_SubtypeBasal",0.0478044543416839
"Cox_pval_SubtypeHer2",0.00539094535889906
"Cox_pval_SubtypeLumA",0.0120120826456432
"Cox_pval_SubtypeLumB",0.0325781855437384
"Cox_pval_Subtypeclaudin-low",0.586947877259566
"Cox_pval_SubtypeNC",0.487052783492437
"Cox_pval_Cellularitymoderate",0.499765021330269
"Cox_pval_Cellularityhigh",0.995949515688636
