"x"
"KM_pval",2.26862153576718e-08
"KM_HZ_0.95_lower",1.40508261401167
"KM_HZ",1.69389611027585
"KM_HZ_0.95_upper",2.04207496683454
"n_low",1517
"n_high",463
"Cox_HZ_activation_Z",1.13581444796719
"Cox_HZ_ChemotherapyYES",2.05847708384627
"Cox_HZ_SubtypeBasal",1.31628385291926
"Cox_HZ_SubtypeHer2",1.76792407714041
"Cox_HZ_SubtypeLumA",0.629122300233739
"Cox_HZ_SubtypeLumB",1.61305868534052
"Cox_HZ_Subtypeclaudin-low",0.773719986504261
"Cox_HZ_SubtypeNC",1.67968573633586
"Cox_HZ_Cellularitymoderate",1.09343431872796
"Cox_HZ_Cellularityhigh",0.985904179331633
"Cox_pval_activation_Z",0.0315788082245904
"Cox_pval_ChemotherapyYES",5.77937957846625e-12
"Cox_pval_SubtypeBasal",0.214021063664206
"Cox_pval_SubtypeHer2",0.00590188397153239
"Cox_pval_SubtypeLumA",0.0244703092956662
"Cox_pval_SubtypeLumB",0.0168497730581745
"Cox_pval_Subtypeclaudin-low",0.278302804334169
"Cox_pval_SubtypeNC",0.477228478343452
"Cox_pval_Cellularitymoderate",0.585863491609003
"Cox_pval_Cellularityhigh",0.93027807468144
