"x"
"KM_pval",2.91435616497807e-11
"KM_HZ_0.95_lower",1.49997737506544
"KM_HZ",1.78286245429024
"KM_HZ_0.95_upper",2.11909765024234
"n_low",1184
"n_high",796
"Cox_HZ_activation_Z",1.11713648291827
"Cox_HZ_ChemotherapyYES",2.16197716158378
"Cox_HZ_SubtypeBasal",1.25941319044124
"Cox_HZ_SubtypeHer2",1.61074865410325
"Cox_HZ_SubtypeLumA",0.590366729806184
"Cox_HZ_SubtypeLumB",1.42890861084607
"Cox_HZ_Subtypeclaudin-low",0.865444819980576
"Cox_HZ_SubtypeNC",1.59040513663607
"Cox_HZ_Cellularitymoderate",1.09771162158276
"Cox_HZ_Cellularityhigh",0.964028501840141
"Cox_pval_activation_Z",0.0354051084696976
"Cox_pval_ChemotherapyYES",1.08037661187149e-13
"Cox_pval_SubtypeBasal",0.310926757876227
"Cox_pval_SubtypeHer2",0.0242194438397816
"Cox_pval_SubtypeLumA",0.0100115312530937
"Cox_pval_SubtypeLumB",0.0737899814669255
"Cox_pval_Subtypeclaudin-low",0.523221613121329
"Cox_pval_SubtypeNC",0.525046918495149
"Cox_pval_Cellularitymoderate",0.56955480600762
"Cox_pval_Cellularityhigh",0.821893527823772
