"x"
"KM_pval",4.90452413668014e-14
"KM_HZ_0.95_lower",1.63145869730457
"KM_HZ",1.94624825552997
"KM_HZ_0.95_upper",2.32177638233297
"n_low",1048
"n_high",932
"Cox_HZ_activation_Z",1.07127619309908
"Cox_HZ_ChemotherapyYES",2.10603918715431
"Cox_HZ_SubtypeBasal",1.3362451548057
"Cox_HZ_SubtypeHer2",1.65072974859924
"Cox_HZ_SubtypeLumA",0.581367568483683
"Cox_HZ_SubtypeLumB",1.37640291010563
"Cox_HZ_Subtypeclaudin-low",0.874004245317725
"Cox_HZ_SubtypeNC",1.64340671298907
"Cox_HZ_Cellularitymoderate",1.09933627517836
"Cox_HZ_Cellularityhigh",0.967211175847511
"Cox_pval_activation_Z",0.204471561702565
"Cox_pval_ChemotherapyYES",7.89620118933834e-13
"Cox_pval_SubtypeBasal",0.21148431909784
"Cox_pval_SubtypeHer2",0.0190611883844651
"Cox_pval_SubtypeLumA",0.00830649655875513
"Cox_pval_SubtypeLumB",0.130154121794673
"Cox_pval_Subtypeclaudin-low",0.552567753190494
"Cox_pval_SubtypeNC",0.49605685784247
"Cox_pval_Cellularitymoderate",0.563817203017636
"Cox_pval_Cellularityhigh",0.839016443291892
