"x"
"KM_pval",5.30790662938112e-06
"KM_HZ_0.95_lower",1.52813250693199
"KM_HZ",2.13507591842379
"KM_HZ_0.95_upper",2.98308501177382
"n_low",265
"n_high",1715
"Cox_HZ_activation_Z",1.01542111066703
"Cox_HZ_ChemotherapyYES",2.1412210308251
"Cox_HZ_SubtypeBasal",1.47156869528506
"Cox_HZ_SubtypeHer2",1.73954690766532
"Cox_HZ_SubtypeLumA",0.591755422327654
"Cox_HZ_SubtypeLumB",1.47938169429725
"Cox_HZ_Subtypeclaudin-low",0.890556294170723
"Cox_HZ_SubtypeNC",1.65536309032334
"Cox_HZ_Cellularitymoderate",1.11142433280234
"Cox_HZ_Cellularityhigh",0.991619387687523
"Cox_pval_activation_Z",0.762163696697829
"Cox_pval_ChemotherapyYES",2.26364390868864e-13
"Cox_pval_SubtypeBasal",0.0859470126133641
"Cox_pval_SubtypeHer2",0.0092995185347782
"Cox_pval_SubtypeLumA",0.0108325771749682
"Cox_pval_SubtypeLumB",0.0614284979293185
"Cox_pval_Subtypeclaudin-low",0.613452095610003
"Cox_pval_SubtypeNC",0.490254441371531
"Cox_pval_Cellularitymoderate",0.519613614514705
"Cox_pval_Cellularityhigh",0.959028201445473
