"x"
"KM_pval",1.37401037466549e-09
"KM_HZ_0.95_lower",1.42900950530447
"KM_HZ",1.70009336108277
"KM_HZ_0.95_upper",2.02260196707501
"n_low",1095
"n_high",885
"Cox_HZ_activation_Z",1.04414230957547
"Cox_HZ_ChemotherapyYES",2.13461082253294
"Cox_HZ_SubtypeBasal",1.39341881942576
"Cox_HZ_SubtypeHer2",1.71781440335646
"Cox_HZ_SubtypeLumA",0.598301765852702
"Cox_HZ_SubtypeLumB",1.4954261297358
"Cox_HZ_Subtypeclaudin-low",0.889938351219365
"Cox_HZ_SubtypeNC",1.66335489865673
"Cox_HZ_Cellularitymoderate",1.10419734783404
"Cox_HZ_Cellularityhigh",0.985467518217629
"Cox_pval_activation_Z",0.408230490499593
"Cox_pval_ChemotherapyYES",2.35028125768499e-13
"Cox_pval_SubtypeBasal",0.152007549945558
"Cox_pval_SubtypeHer2",0.00984166962523632
"Cox_pval_SubtypeLumA",0.0120492823747669
"Cox_pval_SubtypeLumB",0.0423678442776524
"Cox_pval_Subtypeclaudin-low",0.605697511038732
"Cox_pval_SubtypeNC",0.485605528596624
"Cox_pval_Cellularitymoderate",0.545745223466142
"Cox_pval_Cellularityhigh",0.928369402523247
