Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
negative regulation of cellular process (GO:0048523),-0.21938948496413224,-38.15175543388252,0.0,0.036676646706586824,535,76,NEURL1;FHL1;BNIP3;HMGA1;NME1;EEF1E1;EREG;CCDC85B;INHBA;LDOC1;PDCD5;DCBLD2;EMP3;TBX1;CUL4A;PINX1;HRAS;BST2;FOXM1;NF2;ENO1;ARHGDIA;HSPA1A;PHB;MALSU1;ANP32B;GMNN;ORC6;GTPBP4;LPXN;SUZ12;BAD;PARK7;NPM1;ITGB1BP1;NDUFS3;SMYD2;HSPA1B;KARS;CIB1;SOD2;TFAP2A;CDA;SRSF6;MIF;TBRG1;COPS8;CTBP2;MYC;CDKN3;LRPAP1;RTN4;PRKRA;HTRA2;CSNK2B;EI24;NDRG3;SNX3;PTHLH;SULT2B1;FGFBP1;IGFBP7;NDUFA13;SMARCB1;CHMP2A;AKR1B1;BTG1;CAMK2N1;GATA3;CLU;PDCD4;GPNMB;TXNIP;SKIL;BTG2;SEMA5A,BTG1;CAMK2N1;GATA3;CLU;PDCD4;GPNMB;TXNIP;SKIL;BTG2;SEMA5A
cotranslational protein targeting to membrane (GO:0006613),-0.44228077350897316,-48.14507353861438,0.0,0.04191616766467066,94,51,RPS13;SRP19;SRP72;SSR1;RPL10;RPL35;RPL32;RPL12;MRPS12;SRP9;RPL27;RPL7A;RPS10;RPS7;RPS24;RPL18;RPS2;RPS17;RPS5;RPL36;RPS18;RPL9;RPL28;RPS3;RPS21;UBA52;RPL23;RPL23A;SRP14;RPL5;RPL24;RPS23;RPS11;RPL26;RPS15;RPL10A;RPS27A;RPL8;RPL36A;SEC62;RPL34;RPL22;RPL17;RPL18A;RPL11;RPL7;RPS20;RPL3;RPS25;RPL38;SSR2,RPL12;MRPS12;SRP9;RPL27;RPL7A;RPS10;RPS7;RPS24;RPL18;RPS2;RPS17;RPS5;RPL36;RPS18;RPL9;RPL28;RPS3;RPS21;UBA52;RPL23;RPL23A;SRP14;RPL5;RPL24;RPS23;RPS11;RPL26;RPS15;RPL10A;RPS27A;RPL8;RPL36A;SEC62;RPL34;RPL22;RPL17;RPL18A;RPL11;RPL7;RPS20;RPL3;RPS25;RPL38;SSR2
viral transcription (GO:0019083),-0.250451352491099,-24.880241316391974,0.0,0.0691616766467066,114,51,USF2;NUP93;SEH1L;NUPL2;RPS13;NUP107;RPL10;RPL35;DHX9;NUP37;RPL32;RPL12;MRPS12;RPL27;RPL7A;RPS10;RPS7;RPS24;RPL18;RPS2;RPS17;RPS5;RPL36;RPS18;RPL9;RPL28;RPS3;RPS21;UBA52;RPL23;RPL23A;RPL5;RPL24;RPS23;RPS11;RPL26;RPS15;RPL10A;RPS27A;RPL8;RPL36A;RPL34;RPL22;RPL17;RPL18A;RPL11;RPL7;RPS20;RPL3;RPS25;RPL38,RPL27;RPL7A;RPS10;RPS7;RPS24;RPL18;RPS2;RPS17;RPS5;RPL36;RPS18;RPL9;RPL28;RPS3;RPS21;UBA52;RPL23;RPL23A;RPL5;RPL24;RPS23;RPS11;RPL26;RPS15;RPL10A;RPS27A;RPL8;RPL36A;RPL34;RPL22;RPL17;RPL18A;RPL11;RPL7;RPS20;RPL3;RPS25;RPL38
"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay (GO:0000184)",-0.524384240072427,-26.957421741067243,0.0,0.07859281437125748,113,53,RPS13;MAGOHB;NCBP2;PYM1;RNPS1;RBM8A;RPL10;RPL35;RPL32;GSPT1;EIF4A3;RPL12;MRPS12;RPL27;RPL7A;RPS10;RPS7;RPS24;RPL18;RPS2;RPS17;RPS5;RPL36;RPS18;RPL9;RPL28;RPS3;RPS21;UBA52;RPL23;RPL23A;RPL5;RPL24;RPS23;RPS11;RPL26;RPS15;RPL10A;RPS27A;RPL8;RPL36A;RPL34;RPL22;RPL17;RPL18A;RPL11;RPL7;RPS20;RPL3;RPS25;RPL38;EIF3E;PNRC1,NCBP2;PYM1;RNPS1;RBM8A;RPL10;RPL35;RPL32;GSPT1;EIF4A3;RPL12;MRPS12;RPL27;RPL7A;RPS10;RPS7;RPS24;RPL18;RPS2;RPS17;RPS5;RPL36;RPS18;RPL9;RPL28;RPS3;RPS21;UBA52;RPL23;RPL23A;RPL5;RPL24;RPS23;RPS11;RPL26;RPS15;RPL10A;RPS27A;RPL8;RPL36A;RPL34;RPL22;RPL17;RPL18A;RPL11;RPL7;RPS20;RPL3;RPS25;RPL38;EIF3E;PNRC1
protein targeting to ER (GO:0045047),-0.3711797660005899,-30.866086520875886,0.0,0.08033932135728543,98,53,RPS13;SPCS3;SRP19;SRP72;CHMP4A;RPL10;RPL35;PMM1;RPL32;RPL12;MRPS12;SRP9;SEC61G;RPL27;RPL7A;RPS10;RPS7;RPS24;RPL18;RPS2;RPS17;RPS5;RPL36;RPS18;RPL9;RPL28;RPS3;RPS21;UBA52;RPL23;RPL23A;SRP14;RPL5;RPL24;RPS23;RPS11;RPL26;RPS15;RPL10A;RPS27A;RPL8;RPL36A;SEC62;RPL34;RPL22;RPL17;RPL18A;RPL11;RPL7;RPS20;RPL3;RPS25;RPL38,RPL12;MRPS12;SRP9;SEC61G;RPL27;RPL7A;RPS10;RPS7;RPS24;RPL18;RPS2;RPS17;RPS5;RPL36;RPS18;RPL9;RPL28;RPS3;RPS21;UBA52;RPL23;RPL23A;SRP14;RPL5;RPL24;RPS23;RPS11;RPL26;RPS15;RPL10A;RPS27A;RPL8;RPL36A;SEC62;RPL34;RPL22;RPL17;RPL18A;RPL11;RPL7;RPS20;RPL3;RPS25;RPL38
SRP-dependent cotranslational protein targeting to membrane (GO:0006614),-0.41559335036027933,-19.841645700870114,0.0,0.12050898203592815,90,49,RPS13;SRP19;ZFAND2B;SRP72;RPL10;RPL35;RPL32;RPL12;MRPS12;SRP9;RPL27;RPL7A;RPS10;RPS7;RPS24;RPL18;RPS2;RPS17;RPS5;RPL36;RPS18;RPL9;RPL28;RPS3;RPS21;UBA52;RPL23;RPL23A;SRP14;RPL5;RPL24;RPS23;RPS11;RPL26;RPS15;RPL10A;RPS27A;RPL8;RPL36A;RPL34;RPL22;RPL17;RPL18A;RPL11;RPL7;RPS20;RPL3;RPS25;RPL38,RPL12;MRPS12;SRP9;RPL27;RPL7A;RPS10;RPS7;RPS24;RPL18;RPS2;RPS17;RPS5;RPL36;RPS18;RPL9;RPL28;RPS3;RPS21;UBA52;RPL23;RPL23A;SRP14;RPL5;RPL24;RPS23;RPS11;RPL26;RPS15;RPL10A;RPS27A;RPL8;RPL36A;RPL34;RPL22;RPL17;RPL18A;RPL11;RPL7;RPS20;RPL3;RPS25;RPL38
viral gene expression (GO:0019080),-0.28091341857144925,-17.501122875107423,0.0,0.15718562874251496,111,50,NUP93;SEH1L;NUPL2;RPS13;NUP107;EIF2AK4;RPL10;RPL35;NUP37;RPL32;RPL12;MRPS12;RPL27;RPL7A;RPS10;RPS7;RPS24;RPL18;RPS2;RPS17;RPS5;RPL36;RPS18;RPL9;RPL28;RPS3;RPS21;UBA52;RPL23;RPL23A;RPL5;RPL24;RPS23;RPS11;RPL26;RPS15;RPL10A;RPS27A;RPL8;RPL36A;RPL34;RPL22;RPL17;RPL18A;RPL11;RPL7;RPS20;RPL3;RPS25;RPL38,RPL27;RPL7A;RPS10;RPS7;RPS24;RPL18;RPS2;RPS17;RPS5;RPL36;RPS18;RPL9;RPL28;RPS3;RPS21;UBA52;RPL23;RPL23A;RPL5;RPL24;RPS23;RPS11;RPL26;RPS15;RPL10A;RPS27A;RPL8;RPL36A;RPL34;RPL22;RPL17;RPL18A;RPL11;RPL7;RPS20;RPL3;RPS25;RPL38
positive regulation of phosphorylation (GO:0042327),-0.2703026584014849,-14.562869511109186,0.1111111111111111,0.2567365269461078,209,25,CD74;EREG;GAS6;THBS1;TBX1;HRAS;ILK;MET;CIB1;PAK1;MIF;VCP;CCND1;PTGES3;KRAS;MYDGF;BTBD10;ERP29;PTK2;ITGA6;PIN1;AKR1B1;LMO4;GPNMB;ANG,LMO4;GPNMB;ANG
cellular response to growth factor stimulus (GO:0071363),0.52746569827281,2.228750686386098,0.0125,0.26760797342192694,140,20,ANKRD1;ADAMTS12;WNT7A;EMD;CD44;PDCD5;RAB35;TBX1;ZPR1;MARS;URI1;ITGB1BP1;CIB1;HTRA2;ANXA1;CORO1B;PTPN11;IQGAP1;EEF1A1;ZFP36L2,ANKRD1;ADAMTS12;WNT7A;EMD;CD44;PDCD5;RAB35;TBX1;ZPR1
negative regulation of cell proliferation (GO:0008285),-0.26124507696970917,-13.31738625721296,0.09090909090909091,0.29574184963406525,364,48,NEURL1;EMD;HMGA1;NME1;EEF1E1;EREG;INHBA;LDOC1;PDCD5;EMP3;CUL4A;PINX1;HRAS;NF2;TFDP1;HSPA1A;PHB;GTPBP4;NPM1;ITGB1BP1;SMYD2;HSPA1B;KARS;CIB1;SOD2;TFAP2A;TBRG1;COPS8;CTBP2;MYC;CDKN3;PRKRA;CSNK2B;PTHLH;SULT2B1;FGFBP1;IGFBP7;CTNNBIP1;SMARCB1;AKR1B1;ID2;BTG1;CAMK2N1;GATA3;GPNMB;BTG2;KRT4;ANG,ID2;BTG1;CAMK2N1;GATA3;GPNMB;BTG2;KRT4;ANG
