Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
gene expression (GO:0010467),-0.1360225140712944,-114.67873009101473,0.5714285714285714,0.09551186943620178,412,39,HNRNPH1;UPF3B;AGO2;SMG1;RBM6;ZC3H11A;POLR2D;CASC3;BAZ2A;POLR2A;NCBP1;RBMS1;RNPS1;NUP58;RRBP1;DHX33;BPTF;RPLP0;ALKBH5;FYTTD1;EIF5A;NUP62;HNRNPUL1;SRSF11;PABPN1;SRSF6;BAZ1B;NR3C1;CPSF2;RPS6;RPLP1;RBM39;SRSF10;RPL12;EIF4G1;PTMA;RPL41;HNRNPD;NHP2,HNRNPH1;UPF3B;AGO2;SMG1;RBM6;ZC3H11A;POLR2D;CASC3;BAZ2A;POLR2A;NCBP1;RBMS1;RNPS1;NUP58;RRBP1;DHX33;BPTF;RPLP0;ALKBH5;FYTTD1;EIF5A;NUP62;HNRNPUL1;SRSF11;PABPN1;SRSF6;BAZ1B;NR3C1;CPSF2;RPS6;RPLP1;RBM39;SRSF10;RPL12;EIF4G1;PTMA;RPL41;HNRNPD;NHP2
mRNA processing (GO:0006397),-0.0993540069408441,-195.84733630891378,1.0,0.10014836795252226,284,35,PABPC1;HNRNPH1;UPF3B;PCF11;ZC3H11A;POLR2D;CASC3;POLR2A;NCBP1;RNPS1;PTBP1;SUPT5H;ALKBH5;CELF1;TRA2A;RBM17;HNRNPUL1;SRSF11;PABPN1;SRSF6;PCBP2;FUS;TXNL4A;PAPOLA;CPSF2;PCBP1;HNRNPC;CCAR1;YBX1;SRRM2;NONO;SRSF10;PNN;SF1;HNRNPD,ALKBH5;CELF1;TRA2A;RBM17;HNRNPUL1;SRSF11;PABPN1;SRSF6;PCBP2;FUS;TXNL4A;PAPOLA;CPSF2;PCBP1;HNRNPC;CCAR1;YBX1;SRRM2;NONO;SRSF10;PNN;SF1;HNRNPD
cellular protein metabolic process (GO:0044267),-0.14272388059701496,-139.26638667517994,0.7142857142857143,0.11683976261127596,485,33,MSRB3;AGO2;UBE2G2;SHISA5;IGFBP3;KTN1;YES1;LAMC1;RRBP1;CKAP4;AKT1;ABL2;GOLM1;CSNK1G3;RPLP0;CDC34;TGOLN2;IGFBP4;CYR61;RPS6;STOML2;ATG3;QSOX1;RPLP1;RPL12;EIF4G1;SERP1;APP;UBE2D3;RPL41;UBE2S;NHP2;UBE2D2,MSRB3;AGO2;UBE2G2;SHISA5;IGFBP3;KTN1;YES1;LAMC1;RRBP1;CKAP4;AKT1;ABL2;GOLM1;CSNK1G3;RPLP0;CDC34;TGOLN2;IGFBP4;CYR61;RPS6;STOML2;ATG3;QSOX1;RPLP1;RPL12;EIF4G1;SERP1;APP;UBE2D3;RPL41;UBE2S;NHP2;UBE2D2
"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile (GO:0000377)",-0.12792062144053198,-57.83635334834697,0.8571428571428571,0.27332158753709196,237,31,PABPC1;HNRNPH1;UPF3B;PCF11;POLR2D;CASC3;POLR2A;NCBP1;RNPS1;PTBP1;TRA2A;RBM17;HNRNPUL1;SRSF11;PABPN1;SRSF6;PCBP2;FUS;TXNL4A;PAPOLA;CPSF2;PCBP1;HNRNPC;CCAR1;YBX1;SRRM2;NONO;SRSF10;PNN;SF1;HNRNPD,TRA2A;RBM17;HNRNPUL1;SRSF11;PABPN1;SRSF6;PCBP2;FUS;TXNL4A;PAPOLA;CPSF2;PCBP1;HNRNPC;CCAR1;YBX1;SRRM2;NONO;SRSF10;PNN;SF1;HNRNPD
"mRNA splicing, via spliceosome (GO:0000398)",-0.12792062144053198,-47.09378734101827,0.7647058823529411,0.2993323442136499,262,31,PABPC1;HNRNPH1;UPF3B;PCF11;POLR2D;CASC3;POLR2A;NCBP1;RNPS1;PTBP1;TRA2A;RBM17;HNRNPUL1;SRSF11;PABPN1;SRSF6;PCBP2;FUS;TXNL4A;PAPOLA;CPSF2;PCBP1;HNRNPC;CCAR1;YBX1;SRRM2;NONO;SRSF10;PNN;SF1;HNRNPD,TRA2A;RBM17;HNRNPUL1;SRSF11;PABPN1;SRSF6;PCBP2;FUS;TXNL4A;PAPOLA;CPSF2;PCBP1;HNRNPC;CCAR1;YBX1;SRRM2;NONO;SRSF10;PNN;SF1;HNRNPD
ribonucleoprotein complex assembly (GO:0022618),-0.306703397612487,-28.89779658253782,0.06,0.5702893175074184,157,16,POLR2D;DDX6;EIF2S3;NCBP1;CELF1;DENR;YTHDC1;SRSF6;EIF4B;ATXN2;TXNL4A;LSM14A;SRSF10;RPL12;EIF3A;SF1,POLR2D;DDX6;EIF2S3;NCBP1;CELF1;DENR;YTHDC1;SRSF6;EIF4B;ATXN2;TXNL4A;LSM14A;SRSF10;RPL12;EIF3A;SF1
platelet degranulation (GO:0002576),-0.22744714518510178,-18.065580654154488,0.5185185185185185,0.7172663204747773,125,17,PDGFA;BRPF3;WDR1;PSAP;TIMP3;TLN1;ACTN1;PHACTR2;VTI1B;TMSB4X;VCL;ACTN4;FLNA;TAGLN2;SERPINE1;QSOX1;APP,WDR1;PSAP;TIMP3;TLN1;ACTN1;PHACTR2;VTI1B;TMSB4X;VCL;ACTN4;FLNA;TAGLN2;SERPINE1;QSOX1;APP
cellular response to oxygen-containing compound (GO:1901701),-0.2009463855840118,-18.4165043162345,0.4716981132075472,0.7592055570542218,275,17,ZFP36L1;AXL;MAPK14;SOX9;AKAP9;AKT1;JUN;ABL2;EGFR;RAP1A;MAPK9;PABPN1;GNB1;SERPINE1;TPM1;LAMTOR1;LAMTOR5,AXL;MAPK14;SOX9;AKAP9;AKT1;JUN;ABL2;EGFR;RAP1A;MAPK9;PABPN1;GNB1;SERPINE1;TPM1;LAMTOR1;LAMTOR5
chromatin remodeling (GO:0006338),-0.2336303841307255,-23.0205035788873,0.32,0.7904567613395507,117,19,MTA2;BAZ2A;ATRX;SOX9;SUPT6H;ARID1A;MBD2;BPTF;RSF1;DEK;HMGA2;DAXX;CHRAC1;PBRM1;SSRP1;HNRNPC;ANP32E;HDAC2;ANP32B,BAZ2A;ATRX;SOX9;SUPT6H;ARID1A;MBD2;BPTF;RSF1;DEK;HMGA2;DAXX;CHRAC1;PBRM1;SSRP1;HNRNPC;ANP32E;HDAC2;ANP32B
ribosome biogenesis (GO:0042254),-0.23379926722159966,-18.96204449492512,0.3620689655172414,0.7933976261127597,227,16,NOL6;ISG20L2;NOP56;RPLP0;NOP16;NOL8;RIOK1;NOP14;RIOK3;CSNK1E;RPS6;RPLP1;RPL12;XPO1;RPL41;WDR43,RPLP0;NOP16;NOL8;RIOK1;NOP14;RIOK3;CSNK1E;RPS6;RPLP1;RPL12;XPO1;RPL41;WDR43
regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043122),-0.18183846001452617,-16.00776593999193,0.6071428571428571,0.7975490755535266,205,18,F2RL1;CANT1;SHISA5;LTBR;F2R;BRD4;MTDH;MIER1;TRIM25;ANKRD17;SLC20A1;RBCK1;NUP62;RIOK3;FLNA;USP10;RHOC;BIRC2,CANT1;SHISA5;LTBR;F2R;BRD4;MTDH;MIER1;TRIM25;ANKRD17;SLC20A1;RBCK1;NUP62;RIOK3;FLNA;USP10;RHOC;BIRC2
rRNA processing (GO:0006364),-0.17212815143534485,-19.686183408090507,0.8,0.8259149357072206,203,17,NOL6;ISG20L2;THUMPD1;NOP56;RPLP0;NOL8;RIOK1;NOP14;RIOK3;CSNK1E;TSR3;RPS6;RPLP1;RPL12;RPL41;NHP2;WDR43,NOL8;RIOK1;NOP14;RIOK3;CSNK1E;TSR3;RPS6;RPLP1;RPL12;RPL41;NHP2;WDR43
negative regulation of intracellular signal transduction (GO:1902532),-0.2103965801758346,-14.299459311501165,0.5606060606060606,0.8462934506146672,162,15,EPHA2;WWC2;FNIP1;MARK3;PSMD10;AKT1;BCL2L1;DAG1;CDC34;ADIPOR1;RIOK3;PTEN;TMSB4X;MCL1;USP10,WWC2;FNIP1;MARK3;PSMD10;AKT1;BCL2L1;DAG1;CDC34;ADIPOR1;RIOK3;PTEN;TMSB4X;MCL1;USP10
"DNA-templated transcription, initiation (GO:0006352)",-0.2479338842975197,-20.429153477871168,0.24561403508771928,0.8700389465875371,187,16,TEAD1;NCOA6;E2F3;POLR2D;POLR2A;SOX9;YAP1;NR1D2;RSF1;MAZ;TAF13;NR3C1;TAF15;RBPJ;CCND1;TAF1D,TEAD1;NCOA6;E2F3;POLR2D;POLR2A;SOX9;YAP1;NR1D2;RSF1;MAZ;TAF13;NR3C1;TAF15;RBPJ;CCND1;TAF1D
translation (GO:0006412),-0.19970377718205098,-12.676391678807787,0.7101449275362319,0.872959940652819,233,15,AGO2;GATC;RRBP1;MTRF1L;RPLP0;EIF4B;RPL7L1;RPS6;RPLP1;RWDD1;RPL12;EIF4G1;RPL41;ZC3H15;NHP2,EIF4B;RPL7L1;RPS6;RPLP1;RWDD1;RPL12;EIF4G1;RPL41;ZC3H15;NHP2
cellular macromolecule biosynthetic process (GO:0034645),0.16683653865865156,0.6213047233319269,0.9464105156723963,0.9847433503750856,368,32,RHNO1;TIMELESS;AGO2;RBBP8;NCOA6;POLR2D;ORC2;BAZ2A;POLR2A;RBMS1;TOPBP1;RNPS1;RRBP1;RAD50;EXT1;FAM111A;BPTF;SET;RPLP0;NUP62;ATM;DBF4;BAZ1B;EIF4G2;NR3C1;RPS6;RPLP1;RPL12;EIF4G1;PTMA;RPL41;NHP2,RHNO1;TIMELESS;AGO2;RBBP8;NCOA6;POLR2D;ORC2;BAZ2A;POLR2A;RBMS1;TOPBP1;RNPS1;RRBP1;RAD50;EXT1;FAM111A;BPTF;SET
nucleic acid metabolic process (GO:0090304),0.1936407528483178,0.6451484681085022,0.923728813559322,0.9848534719922967,81,16,HNRNPH1;POLR2D;CASC3;POLR2A;NCBP1;TOPBP1;RAD50;PTBP1;PCBP2;WTAP;ATXN2;IGFBP4;PCBP1;HNRNPC;NT5E;HNRNPD,HNRNPH1;POLR2D;CASC3;POLR2A;NCBP1;TOPBP1;RAD50;PTBP1
negative regulation of protein phosphorylation (GO:0001933),0.2017392112125105,0.6741789530834547,0.8961864406779662,0.9859339734868413,179,15,SPRED2;ZBED3;SPRY2;IGFBP3;PSMD10;AKT1;DAG1;DNAJC10;ERRFI1;YWHAG;PTEN;H2AFY;EIF4G1;CALM3;ITGB1BP1,SPRED2;ZBED3
ncRNA processing (GO:0034470),0.20350680216830308,0.6810335332128092,0.8964435146443515,0.9875485700836615,228,17,NOL6;ISG20L2;AGO2;NCBP1;NOP56;RPLP0;NOL8;RIOK1;NOP14;RIOK3;CSNK1E;RPS6;RPLP1;RPL12;RPL41;POP7;WDR43,NOL6;ISG20L2;AGO2
protein deubiquitination (GO:0016579),0.17874381944903506,0.6505725222548707,0.9193054136874361,0.9883656447658465,258,25,USP24;INO80D;HCFC1;APC;MDM4;ZRANB1;USP12;USP7;PSMD10;USP1;SNX3;USP13;TRIM25;SMURF2;USP34;HGS;OTUD4;PTEN;USP22;USP10;PSME3;RAD23A;ASXL1;HIF1A;BIRC2,USP24;INO80D;HCFC1;APC;MDM4;ZRANB1;USP12;USP7;PSMD10;USP1;SNX3;USP13
protein ubiquitination (GO:0016567),0.18472118543399466,0.7198094730445806,0.8906720160481444,0.990021888212587,507,48,AMFR;RLIM;UBE2Q2;RNF220;RNF168;UBE3C;RC3H2;CNOT4;TRIM37;MIB1;UBE2G2;NEDD4L;FBXO27;KLHL5;USP7;TRIM33;LNPEP;XIAP;RNF19A;PSMD10;RNF8;ASB1;ANKIB1;RBBP6;TRIM25;SMURF2;CDC34;RBCK1;HUWE1;RNF10;WAC;ARIH2;UBA6;UBE2R2;USP22;UBE2K;PSME3;RNF7;UBE3A;ATG3;BIRC5;HIF1A;UBE2D3;BIRC2;ANAPC16;UBE2S;UBE2D2;UBR4,AMFR;RLIM;UBE2Q2;RNF220;RNF168;UBE3C;RC3H2;CNOT4;TRIM37;MIB1;UBE2G2;NEDD4L;FBXO27;KLHL5;USP7;TRIM33;LNPEP;XIAP;RNF19A;PSMD10;RNF8;ASB1;ANKIB1;RBBP6;TRIM25
regulation of autophagy (GO:0010506),0.1955921622445461,0.6868452899144056,0.9049630411826821,0.9901539794394076,204,19,ROCK1;RB1CC1;TLK2;GOLGA2;MTDH;MET;PSAP;AKT1;USP13;ABL2;ATM;DAP;MCL1;USP10;EIF4G2;EIF4G1;LAMTOR1;CAPNS1;LAMTOR5,ROCK1;RB1CC1;TLK2;GOLGA2;MTDH;MET;PSAP;AKT1;USP13;ABL2
endocytosis (GO:0006897),0.18731346764664492,0.6579476210850786,0.9143468950749465,0.9901826439061415,264,18,LDLR;WIPF2;MIB1;RHOQ;AXL;DPYSL2;CALR;CSNK1G3;RAB22A;CTTN;CSNK1E;RALBP1;EEA1;RHOBTB3;APP;HSPH1;CSNK1A1;CDC42,LDLR;WIPF2;MIB1;RHOQ;AXL;DPYSL2;CALR
RNA metabolic process (GO:0016070),0.1805310839851175,0.6220994548516008,0.9420289855072463,0.9911893404575475,192,21,HNRNPH1;AGO2;RBM6;POLR2D;DDX6;CASC3;POLR2A;NCBP1;RBMS1;PTBP1;DHX33;HNRNPUL1;PABPN1;PCBP2;WTAP;ATXN2;PAPOLA;PCBP1;HNRNPC;RBM39;HNRNPD,HNRNPH1;AGO2;RBM6;POLR2D;DDX6;CASC3;POLR2A;NCBP1;RBMS1
mRNA-containing ribonucleoprotein complex export from nucleus (GO:0071427),0.20764401440650704,0.6917138118894285,0.8949044585987261,0.9934887349005063,101,15,UPF3B;SMG1;ZC3H11A;CASC3;NCBP1;RNPS1;NUP58;ALKBH5;FYTTD1;EIF5A;NUP62;SRSF11;SRSF6;CPSF2;SRSF10,UPF3B;SMG1;ZC3H11A;CASC3;NCBP1;RNPS1;NUP58;ALKBH5;FYTTD1;EIF5A;NUP62;SRSF11;SRSF6
cellular response to fibroblast growth factor stimulus (GO:0044344),0.4748681243475691,1.6333599268301058,0.04202586206896552,0.9943110621021503,95,15,SPRED2;FRS2;DSTYK;HNRNPH1;FGFR1;ZFP36L1;SHOC2;PTPN11;POLR2D;POLR2A;NCBP1;FGF5;PTBP1;ITGB1BP1;TIAL1,SPRED2;FRS2;DSTYK;HNRNPH1;FGFR1;ZFP36L1;SHOC2;PTPN11;POLR2D;POLR2A;NCBP1;FGF5;PTBP1
proteasomal protein catabolic process (GO:0010498),0.19727414690704093,0.7220893296882757,0.8655804480651731,0.9950728717175261,238,27,CTNNB1;KIF14;AMFR;RLIM;APC;NEDD4L;CLOCK;PSMD10;SEL1L;PMAIP1;TRIM25;SMURF2;GTSE1;MARCH6;CDC34;RBCK1;UBE2R2;TBL1XR1;ERLEC1;PCBP2;UBE2K;PSME3;UBE3A;UBE2D3;CSNK1A1;BIRC2;ANAPC16,CTNNB1;KIF14;AMFR;RLIM
positive regulation of protein localization to membrane (GO:1905477),0.14753627285120474,0.4924243798355243,0.9957127545551983,0.9961591301372927,96,15,EPHA2;TCAF1;YWHAE;ITGA3;AKT1;PMAIP1;EGFR;MYO1C;YWHAG;ARF6;SPTBN1;YWHAZ;TFDP1;ITGB1BP1;ITGB1,EPHA2;TCAF1;YWHAE;ITGA3;AKT1;PMAIP1;EGFR;MYO1C;YWHAG;ARF6;SPTBN1
