Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
cytoplasmic translation (GO:0002181),0.6234067207416041,2339.1304347826213,0.0,0.0,55,25,RPS20;RPL18A;RPS23;RPL4;RPL41;RPL26;RPL7;RPL9;RPS29;RPL27A;RPL11;RPS3;RPL22;RPS28;RPL30;RPL10A;RPLP1;RPLP2;RPS3A;RPL39;RPL15;RPL31;RPLP0;RPL6;EIF4B,RPS20;RPL18A;RPS23;RPL4;RPL41;RPL26;RPL7;RPL9;RPS29;RPL27A;RPL11;RPS3;RPL22;RPS28;RPL30;RPL10A;RPLP1;RPLP2;RPS3A;RPL39;RPL15;RPL31;RPLP0;RPL6;EIF4B
SRP-dependent cotranslational protein targeting to membrane (GO:0006614),0.7002710619958219,inf,,0.0,90,51,RPS14;RPS20;RPL7A;RPL18A;RPL14;UBA52;RPS23;RPL4;RPL37;RPS15;RPL37A;RPS16;RPSA;RPL23A;RPL41;RPL26;RPL7;RPS25;RPL9;RPS29;RPS24;RPL27A;RPL11;RPS3;RPS6;RPL22;RPL21;RPS8;RPS9;RPS19;RPS28;RPL30;RPL10A;RPLP1;RPLP2;RPL28;RPS3A;RPL39;RPL3;RPS15A;RPL13;RPL15;RPL31;RPS11;RPLP0;RPL10;RPS4X;RPL34;RPL13A;RPL6;RPS27,RPS14;RPS20;RPL7A;RPL18A;RPL14;UBA52;RPS23;RPL4;RPL37;RPS15;RPL37A;RPS16;RPSA;RPL23A;RPL41;RPL26;RPL7;RPS25;RPL9;RPS29;RPS24;RPL27A;RPL11;RPS3;RPS6;RPL22;RPL21;RPS8;RPS9;RPS19;RPS28;RPL30;RPL10A;RPLP1;RPLP2;RPL28;RPS3A;RPL39;RPL3;RPS15A;RPL13;RPL15;RPL31;RPS11;RPLP0;RPL10;RPS4X;RPL34;RPL13A;RPL6
cellular macromolecule biosynthetic process (GO:0034645),0.1830112498275663,inf,,0.0,368,67,RPS14;BRCA1;RPS20;RPL7A;RPL18A;RPL14;RPS23;RPL4;RPL37;RPS15;RPL37A;RPS16;RPSA;RPL23A;RPL41;RPL26;RPL7;RPS25;RPL9;RPS29;RPS24;RPL27A;RPL11;RPS3;RPS6;RPL22;RPL21;RPS8;RPS9;RPS19;RPS28;RPL30;RPL10A;RPLP1;RPLP2;RPL28;RPS3A;RPL39;RPL3;EEF1D;RPS15A;RPL13;RPL15;RPL31;EEF2;RPS11;NR3C1;RPLP0;RPL10;RPS4X;RPL34;BPTF;RPL13A;RPL6;EPC1;RPS27;NAP1L1;ATF6B;FAM111A;EEF1A1;SMARCA1;CDK1;BAZ2B;GATA2;ING4;RPL3L;CALCOCO1,RPS14;BRCA1;RPS20;RPL7A;RPL18A;RPL14;RPS23;RPL4;RPL37;RPS15;RPL37A;RPS16;RPSA;RPL23A;RPL41;RPL26;RPL7;RPS25;RPL9;RPS29;RPS24;RPL27A;RPL11;RPS3;RPS6;RPL22;RPL21;RPS8;RPS9;RPS19;RPS28;RPL30;RPL10A;RPLP1;RPLP2;RPL28;RPS3A;RPL39;RPL3;EEF1D;RPS15A;RPL13;RPL15;RPL31;EEF2;RPS11;NR3C1;RPLP0;RPL10;RPS4X;RPL34;BPTF;RPL13A;RPL6
cotranslational protein targeting to membrane (GO:0006613),0.7046466596991388,inf,,0.0,94,53,RPS14;RPS20;RPL7A;RPL18A;RPL14;UBA52;RPS23;RPL4;RPL37;RPS15;RPL37A;RPS16;RPSA;RPL23A;RPL41;RPL26;RPL7;RPS25;RPL9;RPS29;RPS24;RPL27A;RPL11;SSR2;RPS3;RPS6;RPL22;RPL21;RPS8;RPS9;RPS19;RPS28;RPL30;RPL10A;RPLP1;RPLP2;RPL28;RPS3A;RPL39;RPL3;RPS15A;RPL13;RPL15;RPL31;TRAM1;RPS11;RPLP0;RPL10;RPS4X;RPL34;RPL13A;RPL6;RPS27,RPS14;RPS20;RPL7A;RPL18A;RPL14;UBA52;RPS23;RPL4;RPL37;RPS15;RPL37A;RPS16;RPSA;RPL23A;RPL41;RPL26;RPL7;RPS25;RPL9;RPS29;RPS24;RPL27A;RPL11;SSR2;RPS3;RPS6;RPL22;RPL21;RPS8;RPS9;RPS19;RPS28;RPL30;RPL10A;RPLP1;RPLP2;RPL28;RPS3A;RPL39;RPL3;RPS15A;RPL13;RPL15;RPL31;TRAM1;RPS11;RPLP0;RPL10;RPS4X;RPL34;RPL13A;RPL6
ncRNA processing (GO:0034470),0.7002710619958219,inf,,0.0,228,51,RPS14;RPS20;RPL7A;RPL18A;RPL14;UBA52;RPS23;RPL4;RPL37;RPS15;RPL37A;RPS16;RPSA;RPL23A;RPL41;RPL26;RPL7;RPS25;RPL9;RPS29;RPS24;RPL27A;RPL11;RPS3;RPS6;RPL22;RPL21;RPS8;RPS9;RPS19;RPS28;RPL30;RPL10A;RPLP1;RPLP2;RPL28;RPS3A;RPL39;RPL3;RPS15A;RPL13;RPL15;RPL31;RPS11;RPLP0;RPL10;RPS4X;RPL34;RPL13A;RPL6;RPS27,RPS14;RPS20;RPL7A;RPL18A;RPL14;UBA52;RPS23;RPL4;RPL37;RPS15;RPL37A;RPS16;RPSA;RPL23A;RPL41;RPL26;RPL7;RPS25;RPL9;RPS29;RPS24;RPL27A;RPL11;RPS3;RPS6;RPL22;RPL21;RPS8;RPS9;RPS19;RPS28;RPL30;RPL10A;RPLP1;RPLP2;RPL28;RPS3A;RPL39;RPL3;RPS15A;RPL13;RPL15;RPL31;RPS11;RPLP0;RPL10;RPS4X;RPL34;RPL13A;RPL6
nuclear-transcribed mRNA catabolic process (GO:0000956),0.4358970335962741,inf,,0.0,175,59,RPS14;RPS20;RPL7A;RPL18A;RPL14;UBA52;RPS23;RPL4;RPL37;RPS15;RPL37A;RPS16;RPSA;RPL23A;RPL41;RPL26;RPL7;RPS25;RPL9;RPS29;RPS24;RPL27A;RPL11;RPS3;EIF3E;RPS6;RPL22;RPL21;RPS8;RPS9;UPF3A;RPS19;RPS28;PABPC1;RPL30;RPL10A;RPLP1;RPLP2;RPL28;RPS3A;RPL39;RPL3;RPS15A;RPL13;RPL15;RPL31;PNRC2;RPS11;RPLP0;RPL10;RPS4X;RPL34;RPL13A;RPL6;ZFP36L1;RPS27;EIF4B;EIF4A2;PNRC1,RPS14;RPS20;RPL7A;RPL18A;RPL14;UBA52;RPS23;RPL4;RPL37;RPS15;RPL37A;RPS16;RPSA;RPL23A;RPL41;RPL26;RPL7;RPS25;RPL9;RPS29;RPS24;RPL27A;RPL11;RPS3;EIF3E;RPS6;RPL22;RPL21;RPS8;RPS9;UPF3A;RPS19;RPS28;PABPC1;RPL30;RPL10A;RPLP1;RPLP2;RPL28;RPS3A;RPL39;RPL3;RPS15A;RPL13;RPL15;RPL31;PNRC2;RPS11;RPLP0;RPL10;RPS4X;RPL34;RPL13A;RPL6;ZFP36L1;RPS27;EIF4B
"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay (GO:0000184)",0.5395814208604766,inf,,0.0,113,56,RPS14;RPS20;RPL7A;RPL18A;RPL14;UBA52;RPS23;RPL4;RPL37;RPS15;RPL37A;RPS16;RPSA;RPL23A;RPL41;RPL26;RPL7;RPS25;RPL9;RPS29;RPS24;RPL27A;RPL11;RPS3;EIF3E;RPS6;RPL22;RPL21;RPS8;RPS9;UPF3A;RPS19;RPS28;PABPC1;RPL30;RPL10A;RPLP1;RPLP2;RPL28;RPS3A;RPL39;RPL3;RPS15A;RPL13;RPL15;RPL31;PNRC2;RPS11;RPLP0;RPL10;RPS4X;RPL34;RPL13A;RPL6;RPS27;PNRC1,RPS14;RPS20;RPL7A;RPL18A;RPL14;UBA52;RPS23;RPL4;RPL37;RPS15;RPL37A;RPS16;RPSA;RPL23A;RPL41;RPL26;RPL7;RPS25;RPL9;RPS29;RPS24;RPL27A;RPL11;RPS3;EIF3E;RPS6;RPL22;RPL21;RPS8;RPS9;UPF3A;RPS19;RPS28;PABPC1;RPL30;RPL10A;RPLP1;RPLP2;RPL28;RPS3A;RPL39;RPL3;RPS15A;RPL13;RPL15;RPL31;PNRC2;RPS11;RPLP0;RPL10;RPS4X;RPL34;RPL13A;RPL6
peptide biosynthetic process (GO:0043043),0.5064048611842732,inf,,0.0,175,52,RPS14;RPS20;RPL7A;RPL18A;RPL14;RPS23;RPL4;RPL37;RPS15;RPL37A;RPS16;RPSA;RPL23A;RPL41;RPL26;RPL7;RPS25;RPL9;RPS29;RPS24;RPL27A;RPL11;RPS3;RPS6;RPL22;RPL21;RPS8;RPS9;RPS19;RPS28;RPL30;RPL10A;RPLP1;RPLP2;RPL28;RPS3A;RPL39;RPL3;RPS15A;RPL13;RPL15;RPL31;RPS11;RPLP0;RPL10;RPS4X;RPL34;RPL13A;RPL6;RPS27;EEF1A1;RPL3L,RPS14;RPS20;RPL7A;RPL18A;RPL14;RPS23;RPL4;RPL37;RPS15;RPL37A;RPS16;RPSA;RPL23A;RPL41;RPL26;RPL7;RPS25;RPL9;RPS29;RPS24;RPL27A;RPL11;RPS3;RPS6;RPL22;RPL21;RPS8;RPS9;RPS19;RPS28;RPL30;RPL10A;RPLP1;RPLP2;RPL28;RPS3A;RPL39;RPL3;RPS15A;RPL13;RPL15;RPL31;RPS11;RPLP0;RPL10;RPS4X;RPL34;RPL13A;RPL6
protein targeting to ER (GO:0045047),0.7002710619958219,inf,,0.0,98,51,RPS14;RPS20;RPL7A;RPL18A;RPL14;UBA52;RPS23;RPL4;RPL37;RPS15;RPL37A;RPS16;RPSA;RPL23A;RPL41;RPL26;RPL7;RPS25;RPL9;RPS29;RPS24;RPL27A;RPL11;RPS3;RPS6;RPL22;RPL21;RPS8;RPS9;RPS19;RPS28;RPL30;RPL10A;RPLP1;RPLP2;RPL28;RPS3A;RPL39;RPL3;RPS15A;RPL13;RPL15;RPL31;RPS11;RPLP0;RPL10;RPS4X;RPL34;RPL13A;RPL6;RPS27,RPS14;RPS20;RPL7A;RPL18A;RPL14;UBA52;RPS23;RPL4;RPL37;RPS15;RPL37A;RPS16;RPSA;RPL23A;RPL41;RPL26;RPL7;RPS25;RPL9;RPS29;RPS24;RPL27A;RPL11;RPS3;RPS6;RPL22;RPL21;RPS8;RPS9;RPS19;RPS28;RPL30;RPL10A;RPLP1;RPLP2;RPL28;RPS3A;RPL39;RPL3;RPS15A;RPL13;RPL15;RPL31;RPS11;RPLP0;RPL10;RPS4X;RPL34;RPL13A;RPL6
rRNA metabolic process (GO:0016072),0.5099269551206581,inf,,0.0,201,52,RPS14;RPS20;RPL7A;RPL18A;RPL14;UBA52;RPS23;RPL4;RPL37;RPS15;RPL37A;RPS16;RPSA;RPL23A;RPL41;RPL26;RPL7;RPS25;RPL9;RPS29;RPS24;RPL27A;RPL11;RPS3;RPS6;RPL22;RPL21;RPS8;RPS9;RPS19;RPS28;RPL30;RPL10A;RPLP1;RPLP2;RPL28;RPS3A;RPL39;RPL3;RPS15A;RPL13;RPL15;RPL31;RPS11;RPLP0;RPL10;RPS4X;RPL34;RPL13A;RPL6;RPS27;ANG,RPS14;RPS20;RPL7A;RPL18A;RPL14;UBA52;RPS23;RPL4;RPL37;RPS15;RPL37A;RPS16;RPSA;RPL23A;RPL41;RPL26;RPL7;RPS25;RPL9;RPS29;RPS24;RPL27A;RPL11;RPS3;RPS6;RPL22;RPL21;RPS8;RPS9;RPS19;RPS28;RPL30;RPL10A;RPLP1;RPLP2;RPL28;RPS3A;RPL39;RPL3;RPS15A;RPL13;RPL15;RPL31;RPS11;RPLP0;RPL10;RPS4X;RPL34;RPL13A;RPL6
