Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
cytoplasmic translation (GO:0002181),0.6789383561643882,1624.1515026419524,0.0,0.0,55,27,RPL4;RPLP2;RPS23;RPL19;RPL29;RPS3;RPS20;RPL8;RPL26;RPL24;RPL18A;RPL11;RPL22;RPL17;RPL31;RPL39;RPL38;RPL10A;RPS29;RPLP0;RPL7;RPS28;RPL30;EIF4B;RPL15;RPL6;RPS3A,RPL4;RPLP2;RPS23;RPL19;RPL29;RPS3;RPS20;RPL8;RPL26;RPL24;RPL18A;RPL11;RPL22;RPL17;RPL31;RPL39;RPL38;RPL10A;RPS29;RPLP0;RPL7;RPS28;RPL30;EIF4B;RPL15;RPL6;RPS3A
SRP-dependent cotranslational protein targeting to membrane (GO:0006614),0.6185797315136078,inf,,0.0,90,52,RPL4;RPLP2;RPS23;RPL19;RPS9;UBA52;RPL29;RPL23;RPS3;RPL28;SRP14;RPS20;RPL23A;RPS27A;RPL8;RPL37;RPS15;RPL26;RPL24;RPL18A;RPL11;RPL22;RPS19;RPSA;RPL17;RPS25;RPL31;RPS11;RPL39;RPS8;RPL34;RPL38;RPL5;RPL10A;RPS29;RPS6;RPLP0;RPL7;RPL3;RPL10;RPS4X;RPS15A;RPL14;RPL13;RPS28;RPL30;RPL13A;RPL15;RPL6;RPS3A;RPS27;RPS16,RPL4;RPLP2;RPS23;RPL19;RPS9;UBA52;RPL29;RPL23;RPS3;RPL28;SRP14;RPS20;RPL23A;RPS27A;RPL8;RPL37;RPS15;RPL26;RPL24;RPL18A;RPL11;RPL22;RPS19;RPSA;RPL17;RPS25;RPL31;RPS11;RPL39;RPS8;RPL34;RPL38;RPL5;RPL10A;RPS29;RPS6;RPLP0;RPL7;RPL3;RPL10;RPS4X;RPS15A;RPL14;RPL13;RPS28;RPL30;RPL13A;RPL15;RPL6;RPS3A;RPS27
cellular macromolecule biosynthetic process (GO:0034645),0.19035003794757402,inf,,0.0,368,69,RPL4;RPLP2;RPS23;RPL19;RPS9;RPL29;RPL23;RPS3;RPL28;RPS20;RPL23A;RPS27A;PTMS;RPL8;RPL37;RPS15;RPL26;EEF1D;RPL24;RPL18A;RPL11;RPL22;BPTF;RPS19;RPSA;RPL17;EEF2;RPS25;NAP1L1;RPL31;RPS11;RPL39;RPS8;RPL34;RPL38;RPL5;RPL10A;RPS29;RPS6;RPLP0;RPL7;RPL3;RPL10;RPS4X;RPS15A;DHPS;RPL14;RPL13;RPS28;RPL30;RSL24D1;RPL13A;POLR2A;AKR1B1;RPL15;RPL6;RPS3A;RPS27;EEF1A1;RPS16;ATF6B;ST3GAL4;BAZ2B;MLF1;GATA2;SMARCA1;ING4;CALCOCO1;NKX2-8,RPL4;RPLP2;RPS23;RPL19;RPS9;RPL29;RPL23;RPS3;RPL28;RPS20;RPL23A;RPS27A;PTMS;RPL8;RPL37;RPS15;RPL26;EEF1D;RPL24;RPL18A;RPL11;RPL22;BPTF;RPS19;RPSA;RPL17;EEF2;RPS25;NAP1L1;RPL31;RPS11;RPL39;RPS8;RPL34;RPL38;RPL5;RPL10A;RPS29;RPS6;RPLP0;RPL7;RPL3;RPL10;RPS4X;RPS15A;DHPS;RPL14;RPL13;RPS28;RPL30;RSL24D1;RPL13A;POLR2A;AKR1B1
cellular protein localization (GO:0034613),0.1537132987910202,inf,,0.0,328,37,RAB2A;CD63;TMED10;WIPI2;TMED3;SEC13;RAB11A;TMED2;KDELR1;CORO1B;CTNNB1;ARF6;ERP29;STX10;IFT22;RAB4A;EMP2;NIPBL;RAB6A;RAB25;STX8;COPA;COPB2;SEPT10;WDR45;MYO6;RAB5B;TBC1D17;RAB9A;CTSA;RAB13;ID1;SEPT6;ARFGAP3;IFT27;RABGAP1L;WIPI1,RAB2A;CD63;TMED10;WIPI2;TMED3;SEC13;RAB11A;TMED2;KDELR1;CORO1B;CTNNB1;ARF6;ERP29;STX10;IFT22;RAB4A;EMP2;NIPBL;RAB6A;RAB25;STX8;COPA;COPB2;SEPT10;WDR45;MYO6;RAB5B;TBC1D17;RAB9A;CTSA;RAB13;ID1;SEPT6;ARFGAP3;IFT27;RABGAP1L;WIPI1
cotranslational protein targeting to membrane (GO:0006613),0.5842105263157883,inf,,0.0,94,55,RPL4;RPLP2;RPS23;RPL19;RPS9;UBA52;RPL29;RPL23;RPS3;RPL28;SRP14;RPS20;RPL23A;RPS27A;RPL8;RPL37;RPS15;RPL26;RPL24;RPL18A;RPL11;RPL22;RPS19;RPSA;RPL17;RPS25;SEC62;RPL31;RPS11;RPL39;RPS8;RPL34;RPL38;RPL5;RPL10A;RPS29;RPS6;RPLP0;RPL7;RPL3;RPL10;RPS4X;RPS15A;RPL14;RPL13;RPS28;RPL30;RPL13A;RPL15;RPL6;RPS3A;RPS27;SSR2;TRAM1;RPS16,RPL4;RPLP2;RPS23;RPL19;RPS9;UBA52;RPL29;RPL23;RPS3;RPL28;SRP14;RPS20;RPL23A;RPS27A;RPL8;RPL37;RPS15;RPL26;RPL24;RPL18A;RPL11;RPL22;RPS19;RPSA;RPL17;RPS25;SEC62;RPL31;RPS11;RPL39;RPS8;RPL34;RPL38;RPL5;RPL10A;RPS29;RPS6;RPLP0;RPL7;RPL3;RPL10;RPS4X;RPS15A;RPL14;RPL13;RPS28;RPL30;RPL13A;RPL15;RPL6;RPS3A;RPS27;SSR2;TRAM1;RPS16
ncRNA processing (GO:0034470),0.5339735718814467,inf,,0.0,228,53,RPL4;RPLP2;RPS23;RPL19;RPS9;UBA52;RPL29;RPL23;RPS3;RPL28;RPS20;RPL23A;RPS27A;RPL8;RPL37;RPS15;RPL26;RPL24;RPL18A;RPL11;RPL22;RPS19;RPSA;RPL17;RPS25;RPL31;RPS11;RPL39;RPS8;RPL34;RPL38;RPL5;RPL10A;RPS29;RPS6;RPLP0;RPL7;RPL3;RPL10;RPS4X;RPS15A;RPL14;RPL13;RPS28;RPL30;RPL13A;RPL15;RPL6;RPS3A;RPS27;ZCCHC11;RPS16;RIOK3,RPL4;RPLP2;RPS23;RPL19;RPS9;UBA52;RPL29;RPL23;RPS3;RPL28;RPS20;RPL23A;RPS27A;RPL8;RPL37;RPS15;RPL26;RPL24;RPL18A;RPL11;RPL22;RPS19;RPSA;RPL17;RPS25;RPL31;RPS11;RPL39;RPS8;RPL34;RPL38;RPL5;RPL10A;RPS29;RPS6;RPLP0;RPL7;RPL3;RPL10;RPS4X;RPS15A;RPL14;RPL13;RPS28;RPL30;RPL13A;RPL15;RPL6;RPS3A;RPS27;ZCCHC11
nuclear-transcribed mRNA catabolic process (GO:0000956),0.31871442135852335,inf,,0.0,175,62,RPL4;RPLP2;RPS23;RPL19;RPS9;UBA52;RPL29;RPL23;RPS3;UPF3A;RPL28;RPS20;RPL23A;RPS27A;RPL8;RPL37;RPS15;RPL26;RPL24;RPL18A;RPL11;RPL22;RPS19;RPSA;RPL17;RPS25;RPL31;CSDE1;RPS11;PABPC1;RPL39;RPS8;RPL34;RPL38;RPL5;RPL10A;RPS29;RPS6;RPLP0;RPL7;RPL3;RPL10;RPS4X;RPS15A;RPL14;RPL13;RPS28;RPL30;RPL13A;EIF4B;RPL15;RPL6;RPS3A;RPS27;ZCCHC11;EIF3E;RPS16;EIF4A2;ZFP36L1;ZFP36;SAMD4A;PNRC1,RPL4;RPLP2;RPS23;RPL19;RPS9;UBA52;RPL29;RPL23;RPS3;UPF3A;RPL28;RPS20;RPL23A;RPS27A;RPL8;RPL37;RPS15;RPL26;RPL24;RPL18A;RPL11;RPL22;RPS19;RPSA;RPL17;RPS25;RPL31;CSDE1;RPS11;PABPC1;RPL39;RPS8;RPL34;RPL38;RPL5;RPL10A;RPS29;RPS6;RPLP0;RPL7;RPL3;RPL10;RPS4X;RPS15A;RPL14;RPL13;RPS28;RPL30;RPL13A;EIF4B;RPL15;RPL6;RPS3A;RPS27;ZCCHC11;EIF3E;RPS16;EIF4A2;ZFP36L1
"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay (GO:0000184)",0.4421688203416466,inf,,0.0,113,55,RPL4;RPLP2;RPS23;RPL19;RPS9;UBA52;RPL29;RPL23;RPS3;UPF3A;RPL28;RPS20;RPL23A;RPS27A;RPL8;RPL37;RPS15;RPL26;RPL24;RPL18A;RPL11;RPL22;RPS19;RPSA;RPL17;RPS25;RPL31;RPS11;PABPC1;RPL39;RPS8;RPL34;RPL38;RPL5;RPL10A;RPS29;RPS6;RPLP0;RPL7;RPL3;RPL10;RPS4X;RPS15A;RPL14;RPL13;RPS28;RPL30;RPL13A;RPL15;RPL6;RPS3A;RPS27;EIF3E;RPS16;PNRC1,RPL4;RPLP2;RPS23;RPL19;RPS9;UBA52;RPL29;RPL23;RPS3;UPF3A;RPL28;RPS20;RPL23A;RPS27A;RPL8;RPL37;RPS15;RPL26;RPL24;RPL18A;RPL11;RPL22;RPS19;RPSA;RPL17;RPS25;RPL31;RPS11;PABPC1;RPL39;RPS8;RPL34;RPL38;RPL5;RPL10A;RPS29;RPS6;RPLP0;RPL7;RPL3;RPL10;RPS4X;RPS15A;RPL14;RPL13;RPS28;RPL30;RPL13A;RPL15;RPL6;RPS3A;RPS27
peptide biosynthetic process (GO:0043043),0.39456446196382,inf,,0.0,175,54,RPL4;RPLP2;RPS23;RPL19;RPS9;RPL29;RPL23;RPS3;RPL28;RPS20;RPL23A;RPS27A;RPL8;RPL37;RPS15;RPL26;RPL24;RPL18A;RPL11;RPL22;RPS19;RPSA;RPL17;RPS25;RPL31;RPS11;RPL39;RPS8;RPL34;RPL38;RPL5;RPL10A;RPS29;RPS6;RPLP0;RPL7;RPL3;RPL10;RPS4X;RPS15A;DHPS;RPL14;RPL13;RPS28;RPL30;RSL24D1;RPL13A;RPL15;RPL6;RPS3A;RPS27;EEF1A1;RPS16;PCSK5,RPL4;RPLP2;RPS23;RPL19;RPS9;RPL29;RPL23;RPS3;RPL28;RPS20;RPL23A;RPS27A;RPL8;RPL37;RPS15;RPL26;RPL24;RPL18A;RPL11;RPL22;RPS19;RPSA;RPL17;RPS25;RPL31;RPS11;RPL39;RPS8;RPL34;RPL38;RPL5;RPL10A;RPS29;RPS6;RPLP0;RPL7;RPL3;RPL10;RPS4X;RPS15A;DHPS;RPL14;RPL13;RPS28;RPL30;RSL24D1;RPL13A;RPL15;RPL6;RPS3A;RPS27;EEF1A1
protein targeting to ER (GO:0045047),0.6200756747052046,inf,,0.0,98,53,RPL4;RPLP2;RPS23;RPL19;RPS9;UBA52;RPL29;RPL23;RPS3;RPL28;SRP14;RPS20;RPL23A;RPS27A;RPL8;RPL37;RPS15;RPL26;RPL24;RPL18A;RPL11;RPL22;RPS19;RPSA;RPL17;RPS25;SEC62;RPL31;RPS11;RPL39;RPS8;RPL34;RPL38;RPL5;RPL10A;RPS29;RPS6;RPLP0;RPL7;RPL3;RPL10;RPS4X;RPS15A;RPL14;RPL13;RPS28;RPL30;RPL13A;RPL15;RPL6;RPS3A;RPS27;RPS16,RPL4;RPLP2;RPS23;RPL19;RPS9;UBA52;RPL29;RPL23;RPS3;RPL28;SRP14;RPS20;RPL23A;RPS27A;RPL8;RPL37;RPS15;RPL26;RPL24;RPL18A;RPL11;RPL22;RPS19;RPSA;RPL17;RPS25;SEC62;RPL31;RPS11;RPL39;RPS8;RPL34;RPL38;RPL5;RPL10A;RPS29;RPS6;RPLP0;RPL7;RPL3;RPL10;RPS4X;RPS15A;RPL14;RPL13;RPS28;RPL30;RPL13A;RPL15;RPL6;RPS3A;RPS27
protein transport (GO:0015031),0.16824849007765352,inf,,0.0,327,36,RAB2A;TMED10;TMED3;SEC13;GOLGA4;RAB11A;TMED2;KDELR1;ERP29;STX10;IFT22;RAB4A;RAB6A;HSP90B1;PPT1;RAB25;VAMP2;STX8;COPA;COPB2;SPTBN1;ATP6AP1;PPARG;MYO6;RAB5B;TBC1D17;RAB9A;CTSA;LAMP2;OPTN;RAB13;ARFGAP3;IFT27;CLU;RABGAP1L;LRP1,RAB2A;TMED10;TMED3;SEC13;GOLGA4;RAB11A;TMED2;KDELR1;ERP29;STX10;IFT22;RAB4A;RAB6A;HSP90B1;PPT1;RAB25;VAMP2;STX8;COPA;COPB2;SPTBN1;ATP6AP1;PPARG;MYO6;RAB5B;TBC1D17;RAB9A;CTSA;LAMP2;OPTN;RAB13;ARFGAP3;IFT27;CLU;RABGAP1L;LRP1
rRNA metabolic process (GO:0016072),0.41593143597242166,inf,,0.0,201,53,RPL4;RPLP2;RPS23;RPL19;RPS9;UBA52;RPL29;RPL23;RPS3;RPL28;RPS20;RPL23A;RPS27A;RPL8;RPL37;RPS15;RPL26;RPL24;RPL18A;RPL11;RPL22;RPS19;RPSA;RPL17;RPS25;RPL31;RPS11;RPL39;RPS8;RPL34;RPL38;RPL5;RPL10A;RPS29;RPS6;RPLP0;RPL7;RPL3;RPL10;RPS4X;RPS15A;RPL14;RPL13;RPS28;RPL30;RPL13A;RPL15;RPL6;RPS3A;RPS27;RPS16;RIOK3;ANG,RPL4;RPLP2;RPS23;RPL19;RPS9;UBA52;RPL29;RPL23;RPS3;RPL28;RPS20;RPL23A;RPS27A;RPL8;RPL37;RPS15;RPL26;RPL24;RPL18A;RPL11;RPL22;RPS19;RPSA;RPL17;RPS25;RPL31;RPS11;RPL39;RPS8;RPL34;RPL38;RPL5;RPL10A;RPS29;RPS6;RPLP0;RPL7;RPL3;RPL10;RPS4X;RPS15A;RPL14;RPL13;RPS28;RPL30;RPL13A;RPL15;RPL6;RPS3A;RPS27
rRNA processing (GO:0006364),0.5586295376268186,inf,,0.0,203,52,RPL4;RPLP2;RPS23;RPL19;RPS9;UBA52;RPL29;RPL23;RPS3;RPL28;RPS20;RPL23A;RPS27A;RPL8;RPL37;RPS15;RPL26;RPL24;RPL18A;RPL11;RPL22;RPS19;RPSA;RPL17;RPS25;RPL31;RPS11;RPL39;RPS8;RPL34;RPL38;RPL5;RPL10A;RPS29;RPS6;RPLP0;RPL7;RPL3;RPL10;RPS4X;RPS15A;RPL14;RPL13;RPS28;RPL30;RPL13A;RPL15;RPL6;RPS3A;RPS27;RPS16;RIOK3,RPL4;RPLP2;RPS23;RPL19;RPS9;UBA52;RPL29;RPL23;RPS3;RPL28;RPS20;RPL23A;RPS27A;RPL8;RPL37;RPS15;RPL26;RPL24;RPL18A;RPL11;RPL22;RPS19;RPSA;RPL17;RPS25;RPL31;RPS11;RPL39;RPS8;RPL34;RPL38;RPL5;RPL10A;RPS29;RPS6;RPLP0;RPL7;RPL3;RPL10;RPS4X;RPS15A;RPL14;RPL13;RPS28;RPL30;RPL13A;RPL15;RPL6;RPS3A;RPS27
