Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
protein targeting to ER (GO:0045047),-0.6110267863025838,-71.46155140570121,0.0,0.00671641289819933,98,63,PMM1;SEC63;SRP54;SPCS3;SPCS1;SPCS2;RPL12;RPL35;RPS2;RPS20;RPS5;RPL41;RPL23A;RPS15;RPS13;RPS29;RPL22;RPL23;RPL11;RPL37;RPS23;RPL9;RPS8;RPS10;RPS19;RPL18A;RPS21;RPS14;RPS6;RPS28;RPS16;RPLP2;RPL26;RPS11;RPL7;RPS25;RPL10A;RPL28;RPL36;RPL13;RPL3;RPL21;RPL19;RPS27A;RPL30;RPL8;RPS27;RPL35A;RPL18;RPS26;RPL24;RPS15A;RPL31;RPL15;RPL14;RPL10;SEC62;RPLP0;RPS7;RPL4;RPL5;RPL13A;RPL6,RPL12;RPL35;RPS2;RPS20;RPS5;RPL41;RPL23A;RPS15;RPS13;RPS29;RPL22;RPL23;RPL11;RPL37;RPS23;RPL9;RPS8;RPS10;RPS19;RPL18A;RPS21;RPS14;RPS6;RPS28;RPS16;RPLP2;RPL26;RPS11;RPL7;RPS25;RPL10A;RPL28;RPL36;RPL13;RPL3;RPL21;RPL19;RPS27A;RPL30;RPL8;RPS27;RPL35A;RPL18;RPS26;RPL24;RPS15A;RPL31;RPL15;RPL14;RPL10;SEC62;RPLP0;RPS7;RPL4;RPL5;RPL13A;RPL6
ribosome biogenesis (GO:0042254),-0.4495318461458367,-64.62781313325294,0.0,0.007068225002390722,227,72,EXOSC9;EXOSC8;EXOSC3;KRR1;PELP1;RPP30;DDX56;TSR1;EMG1;MALSU1;SBDS;POP4;RAN;RPL12;RPL35;RPS2;RPS20;RPS5;RPL41;RPL23A;RPS15;RPS13;RPS29;RPL22;RPL23;RPL11;RPL37;RPS23;RPL9;RPS8;RPS10;RPS19;RPL18A;RPS21;RPS14;RPS6;RPS28;RPS16;RPLP2;RPL26;RPS11;RPL7;NPM1;RPS25;RPL10A;RPL28;RPL36;RPL13;RPL3;RPL21;RPL19;RPS27A;GTF3A;RPL30;RPL8;RPS27;RPL35A;RPL18;RPS26;RPL24;RPS15A;RPL31;RPL15;RPL14;RPL10;RPLP0;RPS7;RPL4;RPL5;RPL13A;RPL6;WDR46,RPL12;RPL35;RPS2;RPS20;RPS5;RPL41;RPL23A;RPS15;RPS13;RPS29;RPL22;RPL23;RPL11;RPL37;RPS23;RPL9;RPS8;RPS10;RPS19;RPL18A;RPS21;RPS14;RPS6;RPS28;RPS16;RPLP2;RPL26;RPS11;RPL7;NPM1;RPS25;RPL10A;RPL28;RPL36;RPL13;RPL3;RPL21;RPL19;RPS27A;GTF3A;RPL30;RPL8;RPS27;RPL35A;RPL18;RPS26;RPL24;RPS15A;RPL31;RPL15;RPL14;RPL10;RPLP0;RPS7;RPL4;RPL5;RPL13A;RPL6;WDR46
viral transcription (GO:0019083),-0.4249994828028098,-72.3611835264402,0.0,0.007276113973049274,114,64,NUP155;NUP85;NDC1;NUP88;NUP35;DHX9;NUP62;TPR;RPL12;RPL35;RPS2;RPS20;RPS5;RPL41;RPL23A;RPS15;RPS13;RPS29;RPL22;RPL23;RPL11;RPL37;RPS23;RPL9;RPS8;RPS10;RPS19;RPL18A;RPS21;RPS14;RPS6;RPS28;RPS16;RPLP2;RPL26;RPS11;RPL7;RPS25;RPL10A;RPL28;RPL36;RPL13;RPL3;RPL21;RPL19;RPS27A;RPL30;RPL8;RPS27;RPL35A;RPL18;RPS26;RPL24;RPS15A;RPL31;RPL15;RPL14;RPL10;RPLP0;RPS7;RPL4;RPL5;RPL13A;RPL6,RPL12;RPL35;RPS2;RPS20;RPS5;RPL41;RPL23A;RPS15;RPS13;RPS29;RPL22;RPL23;RPL11;RPL37;RPS23;RPL9;RPS8;RPS10;RPS19;RPL18A;RPS21;RPS14;RPS6;RPS28;RPS16;RPLP2;RPL26;RPS11;RPL7;RPS25;RPL10A;RPL28;RPL36;RPL13;RPL3;RPL21;RPL19;RPS27A;RPL30;RPL8;RPS27;RPL35A;RPL18;RPS26;RPL24;RPS15A;RPL31;RPL15;RPL14;RPL10;RPLP0;RPS7;RPL4;RPL5;RPL13A;RPL6
SRP-dependent cotranslational protein targeting to membrane (GO:0006614),-0.7251301290466693,-73.3232573714255,0.0,0.007937578879690117,90,58,SEC63;SRP54;RPL12;RPL35;RPS2;RPS20;RPS5;RPL41;RPL23A;RPS15;RPS13;RPS29;RPL22;RPL23;RPL11;RPL37;RPS23;RPL9;RPS8;RPS10;RPS19;RPL18A;RPS21;RPS14;RPS6;RPS28;RPS16;RPLP2;RPL26;RPS11;RPL7;RPS25;RPL10A;RPL28;RPL36;RPL13;RPL3;RPL21;RPL19;RPS27A;RPL30;RPL8;RPS27;RPL35A;RPL18;RPS26;RPL24;RPS15A;RPL31;RPL15;RPL14;RPL10;RPLP0;RPS7;RPL4;RPL5;RPL13A;RPL6,RPL12;RPL35;RPS2;RPS20;RPS5;RPL41;RPL23A;RPS15;RPS13;RPS29;RPL22;RPL23;RPL11;RPL37;RPS23;RPL9;RPS8;RPS10;RPS19;RPL18A;RPS21;RPS14;RPS6;RPS28;RPS16;RPLP2;RPL26;RPS11;RPL7;RPS25;RPL10A;RPL28;RPL36;RPL13;RPL3;RPL21;RPL19;RPS27A;RPL30;RPL8;RPS27;RPL35A;RPL18;RPS26;RPL24;RPS15A;RPL31;RPL15;RPL14;RPL10;RPLP0;RPS7;RPL4;RPL5;RPL13A;RPL6
cellular protein metabolic process (GO:0044267),-0.3163014843378162,-91.86295622824937,0.0,0.008149247649815186,485,108,MMP1;EIF4EBP2;PLOD2;GGA1;TGFBI;ADORA2B;ERO1A;CALU;APP;ICMT;MRPS6;TIMP1;UBE2S;RPL39L;IMMP1L;STC2;TXN;HTRA2;MRPL27;HARS;ATG3;PRKDC;PLOD1;SPCS3;SPCS1;LGALS1;CST3;PCMT1;SPCS2;UBE2I;MRPL18;UBE2M;MRPL37;MRPS21;SEC11A;H3F3A;RPL12;RPL35;RPS2;RPS20;RPS5;RPL41;RPL23A;RPS15;RPS13;RPS29;RPL22;RPL23;RPL11;RPL37;RPS23;RPL9;RPS8;B2M;RPS10;RPS19;RPL18A;RPS21;RPS14;RPS6;RPS28;PDIA6;RPS16;RPLP2;RPL26;RPS11;RPL7;HSP90B1;RPS25;RPL10A;RPL28;RPL36;RPL13;RPL3;RPL21;RPL19;MRPL28;RPS27A;RPL30;RPL8;RPS27;RPL35A;EEF1A1;UBL5;RPL18;RPS26;RPL24;RPS15A;RPL31;RPL15;RPL14;RPL10;RPLP0;RPS7;RPL4;RPL5;IGFBP6;RPL13A;RSL24D1;RCN1;MRPS15;RSL1D1;RPL6;PRSS23;UBE2L6;PPP4R2;FBXO2;BMP4,SEC11A;H3F3A;RPL12;RPL35;RPS2;RPS20;RPS5;RPL41;RPL23A;RPS15;RPS13;RPS29;RPL22;RPL23;RPL11;RPL37;RPS23;RPL9;RPS8;B2M;RPS10;RPS19;RPL18A;RPS21;RPS14;RPS6;RPS28;PDIA6;RPS16;RPLP2;RPL26;RPS11;RPL7;HSP90B1;RPS25;RPL10A;RPL28;RPL36;RPL13;RPL3;RPL21;RPL19;MRPL28;RPS27A;RPL30;RPL8;RPS27;RPL35A;EEF1A1;UBL5;RPL18;RPS26;RPL24;RPS15A;RPL31;RPL15;RPL14;RPL10;RPLP0;RPS7;RPL4;RPL5;IGFBP6;RPL13A;RSL24D1;RCN1;MRPS15;RSL1D1;RPL6;PRSS23;UBE2L6;PPP4R2;FBXO2;BMP4
translation (GO:0006412),-0.3967067738916849,-75.26644255618304,0.0,0.008731336767659128,233,86,GFM2;APEH;EIF4EBP2;FARS2;FTSJ1;MRPS6;VARS;MRPL57;RPL39L;HSPA14;MRPL27;HARS;EPRS;AIMP2;MRPL18;EEF1E1;MRPL37;MRPS21;EEF1B2;TRMT112;RPL12;RPL35;RPS2;RPS20;RPS5;RPL41;RPL23A;RPS15;RPS13;RPS29;RPL22;RPL23;RPL11;RPL37;RPS23;RPL9;RPS8;RPS10;RPS19;RPL18A;RPS21;RPS14;RPS6;EEF1D;RPS28;RPS16;RPLP2;RPL26;RPS11;RPL7;RPS25;RPL10A;RPL28;RPL36;RPL13;RPL3;RPL21;RPL19;MRPL28;RPS27A;RPL30;RPL8;RPS27;EEF2;RPL35A;EEF1A1;RPL18;RPS26;RPL24;RPS15A;RPL31;RPL15;RPL14;ZC3H15;RPL10;RPLP0;RPS7;RPL4;KARS;RPL5;RPL13A;RSL24D1;EIF4B;MRPS15;RSL1D1;RPL6,EEF1B2;TRMT112;RPL12;RPL35;RPS2;RPS20;RPS5;RPL41;RPL23A;RPS15;RPS13;RPS29;RPL22;RPL23;RPL11;RPL37;RPS23;RPL9;RPS8;RPS10;RPS19;RPL18A;RPS21;RPS14;RPS6;EEF1D;RPS28;RPS16;RPLP2;RPL26;RPS11;RPL7;RPS25;RPL10A;RPL28;RPL36;RPL13;RPL3;RPL21;RPL19;MRPL28;RPS27A;RPL30;RPL8;RPS27;EEF2;RPL35A;EEF1A1;RPL18;RPS26;RPL24;RPS15A;RPL31;RPL15;RPL14;ZC3H15;RPL10;RPLP0;RPS7;RPL4;KARS;RPL5;RPL13A;RSL24D1;EIF4B;MRPS15;RSL1D1;RPL6
cotranslational protein targeting to membrane (GO:0006613),-0.695382588794393,-94.07518296681255,0.0,0.009458948164964056,94,60,SEC63;ARL6IP1;SRP54;RPL12;RPL35;RPS2;RPS20;RPS5;RPL41;RPL23A;RPS15;RPS13;RPS29;RPL22;RPL23;RPL11;RPL37;RPS23;RPL9;RPS8;RPS10;RPS19;RPL18A;RPS21;RPS14;RPS6;RPS28;RPS16;RPLP2;RPL26;RPS11;RPL7;RPS25;RPL10A;RPL28;RPL36;RPL13;RPL3;RPL21;RPL19;RPS27A;RPL30;RPL8;RPS27;RPL35A;RPL18;RPS26;RPL24;RPS15A;RPL31;RPL15;RPL14;RPL10;SEC62;RPLP0;RPS7;RPL4;RPL5;RPL13A;RPL6,RPL12;RPL35;RPS2;RPS20;RPS5;RPL41;RPL23A;RPS15;RPS13;RPS29;RPL22;RPL23;RPL11;RPL37;RPS23;RPL9;RPS8;RPS10;RPS19;RPL18A;RPS21;RPS14;RPS6;RPS28;RPS16;RPLP2;RPL26;RPS11;RPL7;RPS25;RPL10A;RPL28;RPL36;RPL13;RPL3;RPL21;RPL19;RPS27A;RPL30;RPL8;RPS27;RPL35A;RPL18;RPS26;RPL24;RPS15A;RPL31;RPL15;RPL14;RPL10;SEC62;RPLP0;RPS7;RPL4;RPL5;RPL13A;RPL6
gene expression (GO:0010467),-0.2321178612050327,-75.32820351925179,0.0,0.009701485297399032,412,104,NUP155;NUP85;NDC1;EIF4EBP2;RBM6;NUP88;ALYREF;LMF2;DDX39A;NUP35;MRPS6;HNRNPD;DHX9;SRSF10;HNRNPUL1;SRSF3;RPL39L;MAGOHB;NUP62;WDR33;UPF2;POLR2K;MRPL27;HARS;HNRNPU;DUSP11;THOC6;TPR;POLR2H;EIF4A3;BAZ1A;MRPL18;HSPD1;MRPL37;SNRPG;MRPS21;PTMA;POLR2L;RPL12;RPL35;RPS2;RPS20;RPS5;RPL41;RPL23A;RPS15;RPS13;RPS29;RPL22;RPL23;RPL11;RPL37;RPS23;RPL9;RPS8;RPS10;RPS19;RPL18A;RPS21;RPS14;RPS6;RPS28;RPS16;RPLP2;RPL26;RPS11;RPL7;RPS25;RPL10A;RPL28;LSM7;RPL36;RPL13;RPL3;RPL21;RPL19;MRPL28;RPS27A;RPL30;RPL8;RPS27;RPL35A;EEF1A1;SRSF9;RPL18;RPS26;RPL24;RPS15A;RPL31;RPL15;RPL14;RPL10;RPLP0;RPS7;RPL4;HNRNPH3;RPL5;RPL13A;RSL24D1;PWP1;MRPS15;RSL1D1;RPL6;TSPAN15,SRSF10;HNRNPUL1;SRSF3;RPL39L;MAGOHB;NUP62;WDR33;UPF2;POLR2K;MRPL27;HARS;HNRNPU;DUSP11;THOC6;TPR;POLR2H;EIF4A3;BAZ1A;MRPL18;HSPD1;MRPL37;SNRPG;MRPS21;PTMA;POLR2L;RPL12;RPL35;RPS2;RPS20;RPS5;RPL41;RPL23A;RPS15;RPS13;RPS29;RPL22;RPL23;RPL11;RPL37;RPS23;RPL9;RPS8;RPS10;RPS19;RPL18A;RPS21;RPS14;RPS6;RPS28;RPS16;RPLP2;RPL26;RPS11;RPL7;RPS25;RPL10A;RPL28;LSM7;RPL36;RPL13;RPL3;RPL21;RPL19;MRPL28;RPS27A;RPL30;RPL8;RPS27;RPL35A;EEF1A1;SRSF9;RPL18;RPS26;RPL24;RPS15A;RPL31;RPL15;RPL14;RPL10;RPLP0;RPS7;RPL4;HNRNPH3;RPL5;RPL13A;RSL24D1;PWP1;MRPS15;RSL1D1;RPL6;TSPAN15
ncRNA processing (GO:0034470),-0.4255983444253116,-56.53229209742588,0.0,0.009895515003347014,228,71,FARS2;EXOSC9;EXOSC8;EXOSC3;KRR1;PELP1;RPP30;DDX56;POP7;TSR1;EMG1;SBDS;POP4;RPL12;RPL35;RPS2;RPS20;RPS5;RPL41;RPL23A;RPS15;RPS13;RPS29;RPL22;RPL23;RPL11;RPL37;RPS23;RPL9;RPS8;RPS10;RPS19;RPL18A;RPS21;RPS14;RPS6;RPS28;RPS16;RPLP2;RPL26;RPS11;RPL7;RPS25;RPL10A;RPL28;RPL36;RPL13;RPL3;RPL21;RPL19;RPS27A;RPL30;RPL8;RPS27;RPL35A;RPL18;RPS26;RPL24;RPS15A;RPL31;RPL15;RPL14;RPL10;RPLP0;RPS7;RPL4;KARS;RPL5;RPL13A;RPL6;WDR46,RPL12;RPL35;RPS2;RPS20;RPS5;RPL41;RPL23A;RPS15;RPS13;RPS29;RPL22;RPL23;RPL11;RPL37;RPS23;RPL9;RPS8;RPS10;RPS19;RPL18A;RPS21;RPS14;RPS6;RPS28;RPS16;RPLP2;RPL26;RPS11;RPL7;RPS25;RPL10A;RPL28;RPL36;RPL13;RPL3;RPL21;RPL19;RPS27A;RPL30;RPL8;RPS27;RPL35A;RPL18;RPS26;RPL24;RPS15A;RPL31;RPL15;RPL14;RPL10;RPLP0;RPS7;RPL4;KARS;RPL5;RPL13A;RPL6;WDR46
rRNA processing (GO:0006364),-0.4550998765549275,-52.3797995028921,0.0,0.010443363584847192,203,71,TFB1M;EXOSC9;EXOSC8;EXOSC3;KRR1;PELP1;RPP30;DDX56;TSR1;EMG1;SBDS;POP4;RPL12;RPL35;RPS2;RPS20;RPS5;RPL41;RPL23A;RPS15;RPS13;RPS29;RPL22;RPL23;RPL11;RPL37;RPS23;RPL9;RPS8;RPS10;RPS19;RPL18A;RPS21;RPS14;RPS6;RPS28;RPS16;RPLP2;RPL26;RPS11;RPL7;RPS25;RPL10A;RPL28;RPL36;RPL13;RPL3;RPL21;RPL19;RPS27A;RPL30;RPL8;RPS27;RPL35A;RPL18;RPS26;RPL24;RPS15A;RPL31;RPL15;RPL14;RPL10;RPLP0;RPS7;RPL4;RPL5;RPL13A;TSR3;RSL1D1;RPL6;WDR46,RPL12;RPL35;RPS2;RPS20;RPS5;RPL41;RPL23A;RPS15;RPS13;RPS29;RPL22;RPL23;RPL11;RPL37;RPS23;RPL9;RPS8;RPS10;RPS19;RPL18A;RPS21;RPS14;RPS6;RPS28;RPS16;RPLP2;RPL26;RPS11;RPL7;RPS25;RPL10A;RPL28;RPL36;RPL13;RPL3;RPL21;RPL19;RPS27A;RPL30;RPL8;RPS27;RPL35A;RPL18;RPS26;RPL24;RPS15A;RPL31;RPL15;RPL14;RPL10;RPLP0;RPS7;RPL4;RPL5;RPL13A;TSR3;RSL1D1;RPL6;WDR46
